trial,block,block_trial,choice,reward,confidence,accurate,run
19,0,19,1,59.37,0.0,1,3
20,0,20,0,30.98,0.0,1,3
21,1,0,1,42.74,0.0,0,3
22,1,1,0,62.25,0.0,1,3
23,1,2,1,44.54,0.0,0,3
24,1,3,0,57.89,0.0,1,3
25,1,4,0,49.22,0.0,1,3
26,1,5,0,65.79,0.0,1,3
27,1,6,1,38.63,0.0,0,3
28,1,7,0,68.65,0.0,1,3
29,1,8,1,34.49,0.0,0,3
30,1,9,0,71.96,0.0,1,3
31,1,10,1,33.46,0.0,0,3
32,1,11,1,38.9,0.0,0,3
33,1,12,0,67.39,0.0,1,3
34,1,13,1,36.86,0.0,0,3
35,1,14,0,64.1,0.0,1,3
36,1,15,0,53.4,0.0,1,3
37,1,16,0,57.11,0.0,1,3
38,1,17,0,46.37,0.0,1,3
39,1,18,0,49.05,0.0,1,3
40,1,19,1,37.54,0.0,1,3
41,2,0,0,38.62,0.0,0,3
42,2,1,1,65.13,0.0,1,3
43,2,2,1,56.07,0.0,1,3
44,2,3,1,58.59,0.0,1,3
45,2,4,0,25.73,0.0,0,3
46,2,5,0,39.63,0.0,0,3
47,2,6,0,42.36,0.0,0,3
48,2,7,0,48.19,0.0,0,3
49,2,8,0,48.28,0.0,0,3
50,2,9,0,42.69,0.0,0,3
51,2,10,1,48.0,0.0,1,3
52,2,11,0,40.19,0.0,0,3
53,2,12,0,32.92,0.0,0,3
54,2,13,0,48.74,0.0,0,3
55,2,14,1,52.87,0.0,1,3
56,2,15,1,51.45,0.0,1,3
57,2,16,0,42.36,0.0,0,3
58,2,17,1,52.06,0.0,1,3
59,2,18,0,25.68,0.0,0,3
60,2,19,0,36.57,0.0,1,3
61,3,0,0,57.82,0.0,1,3
62,3,1,1,57.35,0.0,0,3
63,3,2,1,26.99,0.0,0,3
64,3,3,0,57.6,0.0,1,3
65,3,4,1,48.42,0.0,0,3
66,3,5,0,57.61,0.0,1,3
67,3,6,0,52.04,0.0,1,3
68,3,7,0,59.54,0.0,1,3
69,3,8,1,50.64,0.0,0,3
70,3,9,1,40.55,0.0,0,3
71,3,10,0,49.26,0.0,1,3
72,3,11,0,56.31,0.0,1,3
73,3,12,0,69.55,0.0,1,3
74,3,13,0,80.06,0.0,1,3
75,3,14,0,50.62,0.0,1,3
76,3,15,0,52.6,0.0,1,3
77,3,16,0,51.44,0.0,1,3
78,3,17,1,40.15,0.0,0,3
79,3,18,1,40.22,0.0,1,3
0,0,0,0,41.81,0.0,0,4
1,0,1,1,57.0,0.0,1,4
2,0,2,0,39.35,0.0,0,4
3,0,3,0,50.17,0.0,0,4
4,0,4,0,43.84,0.0,0,4
5,0,5,1,65.6,0.0,1,4
6,0,6,0,33.39,0.0,0,4
7,0,7,0,29.9,0.0,0,4
8,0,8,0,42.71,0.0,0,4
9,0,9,0,44.13,0.0,0,4
10,0,10,1,65.37,0.0,1,4
11,0,11,1,68.34,0.0,1,4
12,0,12,0,46.07,0.0,0,4
13,0,13,1,67.03,0.0,1,4
14,0,14,1,61.0,0.0,1,4
15,0,15,1,54.61,0.0,1,4
16,0,16,0,38.98,0.0,0,4
17,0,17,0,30.86,0.0,0,4
18,0,18,0,51.08,0.0,0,4
19,0,19,0,31.29,0.0,0,4
20,0,20,0,36.51,0.0,1,4
21,1,0,1,39.86,0.0,0,4
22,1,1,0,70.63,0.0,1,4
23,1,2,0,54.54,0.0,1,4
24,1,3,0,50.17,0.0,1,4
25,1,4,0,65.92,0.0,1,4
26,1,5,0,59.64,0.0,1,4
27,1,6,0,42.43,0.0,1,4
28,1,7,1,34.02,0.0,0,4
29,1,8,0,45.81,0.0,1,4
30,1,9,0,73.34,0.0,1,4
31,1,10,1,38.88,0.0,0,4
32,1,11,1,42.95,0.0,0,4
33,1,12,0,43.29,0.0,1,4
34,1,13,0,69.05,0.0,1,4
35,1,14,0,59.02,0.0,1,4
36,1,15,0,73.4,0.0,1,4
37,1,16,1,33.49,0.0,0,4
38,1,17,0,40.57,0.0,1,4
39,1,18,0,45.67,0.0,1,4
40,1,19,1,43.02,0.0,1,4
41,2,0,1,66.46,0.0,1,4
42,2,1,1,72.57,0.0,1,4
43,2,2,1,51.91,0.0,1,4
44,2,3,0,32.32,0.0,0,4
45,2,4,0,50.69,0.0,0,4
46,2,5,1,52.59,0.0,1,4
47,2,6,0,36.79,0.0,0,4
48,2,7,0,47.68,0.0,0,4
49,2,8,0,46.63,0.0,0,4
50,2,9,0,39.19,0.0,0,4
51,2,10,0,31.82,0.0,0,4
52,2,11,0,40.39,0.0,0,4
53,2,12,0,42.07,0.0,0,4
54,2,13,0,31.86,0.0,0,4
55,2,14,0,45.42,0.0,0,4
56,2,15,0,46.7,0.0,0,4
57,2,16,1,67.65,0.0,1,4
58,2,17,0,59.99,0.0,0,4
59,2,18,1,56.01,0.0,1,4
60,2,19,0,46.37,0.0,1,4
61,3,0,1,25.58,0.0,0,4
62,3,1,0,49.61,0.0,1,4
63,3,2,1,48.96,0.0,0,4
64,3,3,0,61.81,0.0,1,4
65,3,4,1,36.93,0.0,0,4
66,3,5,0,61.77,0.0,1,4
67,3,6,0,55.48,0.0,1,4
68,3,7,0,38.09,0.0,1,4
69,3,8,1,54.02,0.0,0,4
70,3,9,1,42.01,0.0,0,4
71,3,10,1,34.74,0.0,0,4
72,3,11,1,22.37,0.0,0,4
73,3,12,0,51.87,0.0,1,4
74,3,13,1,41.62,0.0,0,4
75,3,14,1,36.28,0.0,0,4
76,3,15,1,37.16,0.0,0,4
77,3,16,0,76.54,0.0,1,4
78,3,17,1,36.34,0.0,0,4
79,3,18,1,48.77,0.0,1,4
0,0,0,1,66.4,0.0,1,5
1,0,1,0,37.79,0.0,0,5
2,0,2,1,57.24,0.0,1,5
3,0,3,0,33.57,0.0,0,5
4,0,4,1,61.92,0.0,1,5
5,0,5,0,61.18,0.0,0,5
6,0,6,0,33.11,0.0,0,5
7,0,7,0,46.1,0.0,0,5
8,0,8,0,43.92,0.0,0,5
9,0,9,1,59.09,0.0,1,5
10,0,10,0,45.17,0.0,0,5
11,0,11,0,37.5,0.0,0,5
12,0,12,1,52.91,0.0,1,5
13,0,13,1,64.21,0.0,1,5
14,0,14,1,57.8,0.0,1,5
15,0,15,1,50.59,0.0,1,5
16,0,16,0,37.74,0.0,0,5
17,0,17,0,29.07,0.0,0,5
18,0,18,0,35.53,0.0,0,5
19,0,19,0,42.14,0.0,0,5
20,0,20,1,69.39,0.0,0,5
21,1,0,0,73.12,0.0,1,5
22,1,1,1,42.02,0.0,0,5
23,1,2,0,64.13,0.0,1,5
24,1,3,1,32.86,0.0,0,5
25,1,4,0,53.39,0.0,1,5
26,1,5,1,44.11,0.0,0,5
27,1,6,0,52.81,0.0,1,5
28,1,7,1,33.79,0.0,0,5
29,1,8,0,51.4,0.0,1,5
30,1,9,0,57.97,0.0,1,5
31,1,10,0,44.09,0.0,1,5
32,1,11,0,64.29,0.0,1,5
33,1,12,0,48.99,0.0,1,5
34,1,13,1,46.35,0.0,0,5
35,1,14,1,45.18,0.0,0,5
36,1,15,0,67.13,0.0,1,5
37,1,16,0,43.07,0.0,1,5
38,1,17,0,59.06,0.0,1,5
39,1,18,1,35.44,0.0,0,5
40,1,19,1,38.06,0.0,1,5
41,2,0,1,57.46,0.0,1,5
42,2,1,1,55.03,0.0,1,5
43,2,2,0,44.24,0.0,0,5
44,2,3,0,27.19,0.0,0,5
45,2,4,0,45.97,0.0,0,5
46,2,5,1,57.82,0.0,1,5
47,2,6,1,65.91,0.0,1,5
48,2,7,0,34.9,0.0,0,5
49,2,8,1,75.64,0.0,1,5
50,2,9,0,40.36,0.0,0,5
51,2,10,0,40.13,0.0,0,5
52,2,11,0,40.82,0.0,0,5
53,2,12,1,46.28,0.0,1,5
54,2,13,1,67.0,0.0,1,5
55,2,14,0,35.3,0.0,0,5
56,2,15,0,29.05,0.0,0,5
57,2,16,0,33.34,0.0,0,5
58,2,17,0,46.73,0.0,0,5
59,2,18,1,53.56,0.0,1,5
60,2,19,1,72.35,0.0,0,5
61,3,0,1,32.38,0.0,0,5
62,3,1,0,52.98,0.0,1,5
63,3,2,0,47.8,0.0,1,5
64,3,3,1,28.23,0.0,0,5
65,3,4,0,56.86,0.0,1,5
66,3,5,0,51.15,0.0,1,5
67,3,6,0,63.69,0.0,1,5
68,3,7,1,35.09,0.0,0,5
69,3,8,1,44.28,0.0,0,5
70,3,9,0,61.01,0.0,1,5
71,3,10,1,32.25,0.0,0,5
72,3,11,1,43.16,0.0,0,5
73,3,12,0,57.15,0.0,1,5
74,3,13,0,77.06,0.0,1,5
75,3,14,1,40.34,0.0,0,5
76,3,15,0,62.22,0.0,1,5
77,3,16,1,31.9,0.0,0,5
78,3,17,0,64.83,0.0,1,5
79,3,18,0,47.16,0.0,0,5
0,0,0,0,32.94,0.0,0,6
1,0,1,0,40.8,0.0,0,6
2,0,2,0,39.81,0.0,0,6
3,0,3,0,44.21,0.0,0,6
4,0,4,1,64.32,0.0,1,6
5,0,5,0,22.94,0.0,0,6
6,0,6,0,40.02,0.0,0,6
7,0,7,0,43.73,0.0,0,6
8,0,8,0,37.14,0.0,0,6
9,0,9,0,33.89,0.0,0,6
10,0,10,0,47.04,0.0,0,6
11,0,11,0,35.11,0.0,0,6
12,0,12,1,59.67,0.0,1,6
13,0,13,0,34.76,0.0,0,6
14,0,14,0,34.1,0.0,0,6
15,0,15,0,45.55,0.0,0,6
16,0,16,0,42.48,0.0,0,6
17,0,17,1,64.47,0.0,1,6
18,0,18,0,43.47,0.0,0,6
19,0,19,0,33.11,0.0,0,6
20,0,20,0,46.93,0.0,1,6
21,1,0,0,57.91,0.0,1,6
22,1,1,0,69.22,0.0,1,6
23,1,2,0,54.89,0.0,1,6
24,1,3,0,58.58,0.0,1,6
25,1,4,0,73.96,0.0,1,6
26,1,5,1,32.1,0.0,0,6
27,1,6,0,63.3,0.0,1,6
28,1,7,1,40.4,0.0,0,6
29,1,8,0,58.37,0.0,1,6
30,1,9,0,53.42,0.0,1,6
31,1,10,1,35.14,0.0,0,6
32,1,11,1,26.84,0.0,0,6
33,1,12,1,52.1,0.0,0,6
34,1,13,0,69.27,0.0,1,6
35,1,14,1,48.54,0.0,0,6
36,1,15,1,35.71,0.0,0,6
37,1,16,0,50.52,0.0,1,6
38,1,17,0,38.32,0.0,1,6
39,1,18,0,77.82,0.0,1,6
40,1,19,1,45.35,0.0,1,6
41,2,0,0,36.84,0.0,0,6
42,2,1,1,58.53,0.0,1,6
43,2,2,1,60.46,0.0,1,6
44,2,3,1,72.32,0.0,1,6
45,2,4,0,47.62,0.0,0,6
46,2,5,1,63.71,0.0,1,6
47,2,6,0,40.96,0.0,0,6
48,2,7,0,50.6,0.0,0,6
49,2,8,1,54.49,0.0,1,6
50,2,9,0,39.47,0.0,0,6
51,2,10,0,48.23,0.0,0,6
52,2,11,0,41.81,0.0,0,6
53,2,12,1,64.04,0.0,1,6
54,2,13,1,66.63,0.0,1,6
55,2,14,1,63.29,0.0,1,6
56,2,15,0,47.31,0.0,0,6
57,2,16,0,44.64,0.0,0,6
58,2,17,1,58.94,0.0,1,6
59,2,18,1,61.33,0.0,1,6
60,2,19,0,39.3,0.0,1,6
61,3,0,0,78.18,0.0,1,6
62,3,1,0,65.4,0.0,1,6
63,3,2,1,48.26,0.0,0,6
64,3,3,1,38.84,0.0,0,6
65,3,4,1,48.88,0.0,0,6
66,3,5,0,61.98,0.0,1,6
67,3,6,1,49.65,0.0,0,6
68,3,7,1,33.44,0.0,0,6
69,3,8,0,57.51,0.0,1,6
70,3,9,0,67.19,0.0,1,6
71,3,10,0,54.2,0.0,1,6
72,3,11,0,61.21,0.0,1,6
73,3,12,0,57.36,0.0,1,6
74,3,13,1,42.81,0.0,0,6
75,3,14,1,39.2,0.0,0,6
76,3,15,0,51.61,0.0,1,6
77,3,16,1,40.59,0.0,0,6
78,3,17,1,26.9,0.0,0,6
79,3,18,0,53.11,0.0,0,6
0,0,0,0,59.59,0.0,1,7
1,0,1,1,51.78,0.0,0,7
2,0,2,0,70.73,0.0,1,7
3,0,3,1,48.06,0.0,0,7
4,0,4,0,57.78,0.0,1,7
5,0,5,0,64.53,0.0,1,7
6,0,6,0,66.19,0.0,1,7
7,0,7,0,65.32,0.0,1,7
8,0,8,1,25.98,0.0,0,7
9,0,9,1,50.45,0.0,0,7
10,0,10,0,66.05,0.0,1,7
11,0,11,1,27.38,0.0,0,7
12,0,12,0,55.69,0.0,1,7
13,0,13,0,60.22,0.0,1,7
14,0,14,1,52.15,0.0,0,7
15,0,15,0,68.32,0.0,1,7
16,0,16,0,56.42,0.0,1,7
17,0,17,0,57.1,0.0,1,7
18,0,18,1,47.95,0.0,0,7
19,0,19,1,31.94,0.0,0,7
20,0,20,1,36.78,0.0,1,7
21,1,0,0,36.9,0.0,0,7
22,1,1,0,25.85,0.0,0,7
23,1,2,1,57.71,0.0,1,7
24,1,3,0,47.2,0.0,0,7
25,1,4,0,23.3,0.0,0,7
26,1,5,0,22.02,0.0,0,7
27,1,6,0,45.45,0.0,0,7
28,1,7,0,54.69,0.0,0,7
29,1,8,1,79.55,0.0,1,7
30,1,9,1,51.38,0.0,1,7
31,1,10,0,49.9,0.0,0,7
32,1,11,0,50.82,0.0,0,7
33,1,12,1,50.54,0.0,1,7
34,1,13,0,47.43,0.0,0,7
35,1,14,0,9.98,0.0,0,7
36,1,15,1,45.77,0.0,1,7
37,1,16,0,42.39,0.0,0,7
38,1,17,1,73.48,0.0,1,7
39,1,18,0,49.19,0.0,0,7
40,1,19,0,46.27,0.0,1,7
41,2,0,1,31.72,0.0,0,7
42,2,1,1,30.51,0.0,0,7
43,2,2,0,62.42,0.0,1,7
44,2,3,0,54.53,0.0,1,7
45,2,4,0,44.72,0.0,1,7
46,2,5,0,56.32,0.0,1,7
47,2,6,0,55.39,0.0,1,7
48,2,7,0,59.59,0.0,1,7
49,2,8,1,59.37,0.0,0,7
50,2,9,0,59.25,0.0,1,7
51,2,10,0,67.04,0.0,1,7
52,2,11,1,31.43,0.0,0,7
53,2,12,1,41.42,0.0,0,7
54,2,13,1,37.99,0.0,0,7
55,2,14,1,48.5,0.0,0,7
56,2,15,0,65.79,0.0,1,7
57,2,16,1,34.81,0.0,0,7
58,2,17,0,55.2,0.0,1,7
59,2,18,1,37.24,0.0,0,7
60,2,19,0,65.5,0.0,0,7
61,3,0,0,43.28,0.0,0,7
62,3,1,1,55.34,0.0,1,7
63,3,2,0,27.56,0.0,0,7
64,3,3,0,35.39,0.0,0,7
65,3,4,0,23.62,0.0,0,7
66,3,5,0,43.21,0.0,0,7
67,3,6,1,59.99,0.0,1,7
68,3,7,1,59.45,0.0,1,7
69,3,8,0,42.15,0.0,0,7
70,3,9,0,30.18,0.0,0,7
71,3,10,1,60.54,0.0,1,7
72,3,11,0,47.88,0.0,0,7
73,3,12,0,32.27,0.0,0,7
74,3,13,1,58.58,0.0,1,7
75,3,14,1,72.66,0.0,1,7
76,3,15,1,69.11,0.0,1,7
77,3,16,0,45.44,0.0,0,7
78,3,17,0,26.4,0.0,0,7
79,3,18,1,54.45,0.0,0,7
0,0,0,1,65.07,0.0,1,8
1,0,1,1,67.21,0.0,1,8
2,0,2,0,44.23,0.0,0,8
3,0,3,0,44.83,0.0,0,8
4,0,4,1,67.98,0.0,1,8
5,0,5,0,35.14,0.0,0,8
6,0,6,0,40.95,0.0,0,8
7,0,7,0,35.7,0.0,0,8
8,0,8,0,35.78,0.0,0,8
9,0,9,0,42.31,0.0,0,8
10,0,10,0,47.0,0.0,0,8
11,0,11,0,49.33,0.0,0,8
12,0,12,1,70.12,0.0,1,8
13,0,13,0,39.67,0.0,0,8
14,0,14,1,71.99,0.0,1,8
15,0,15,1,54.54,0.0,1,8
16,0,16,0,42.52,0.0,0,8
17,0,17,0,49.1,0.0,0,8
18,0,18,0,37.69,0.0,0,8
19,0,19,0,28.43,0.0,0,8
20,0,20,1,69.29,0.0,0,8
21,1,0,0,62.0,0.0,1,8
22,1,1,0,47.15,0.0,1,8
23,1,2,0,66.64,0.0,1,8
24,1,3,1,46.62,0.0,0,8
25,1,4,1,22.56,0.0,0,8
26,1,5,1,43.72,0.0,0,8
27,1,6,0,62.29,0.0,1,8
28,1,7,0,61.6,0.0,1,8
29,1,8,0,66.72,0.0,1,8
30,1,9,0,62.05,0.0,1,8
31,1,10,0,47.05,0.0,1,8
32,1,11,1,48.41,0.0,0,8
33,1,12,0,56.37,0.0,1,8
34,1,13,1,22.64,0.0,0,8
35,1,14,0,33.54,0.0,1,8
36,1,15,0,56.32,0.0,1,8
37,1,16,1,17.82,0.0,0,8
38,1,17,1,40.74,0.0,0,8
39,1,18,0,48.58,0.0,1,8
40,1,19,0,40.14,0.0,0,8
41,2,0,1,51.05,0.0,1,8
42,2,1,0,37.82,0.0,0,8
43,2,2,1,76.89,0.0,1,8
44,2,3,0,26.75,0.0,0,8
45,2,4,0,39.36,0.0,0,8
46,2,5,0,35.29,0.0,0,8
47,2,6,0,45.69,0.0,0,8
48,2,7,0,31.91,0.0,0,8
49,2,8,1,43.71,0.0,1,8
50,2,9,0,34.21,0.0,0,8
51,2,10,0,38.16,0.0,0,8
52,2,11,1,62.22,0.0,1,8
53,2,12,0,35.81,0.0,0,8
54,2,13,1,65.09,0.0,1,8
55,2,14,0,34.35,0.0,0,8
56,2,15,0,32.59,0.0,0,8
