trial,block,block_trial,choice,reward,confidence,accurate,run
41,2,0,0,59.17,0.0,1,1
42,2,1,0,55.48,0.0,1,1
43,2,2,0,58.73,0.0,1,1
44,2,3,1,34.26,0.0,0,1
45,2,4,0,73.8,0.0,1,1
46,2,5,1,44.6,0.0,0,1
47,2,6,0,48.36,0.0,1,1
48,2,7,0,59.88,0.0,1,1
49,2,8,1,44.85,0.0,0,1
50,2,9,0,59.64,0.0,1,1
51,2,10,1,49.96,0.0,0,1
52,2,11,1,39.84,0.0,0,1
53,2,12,1,35.63,0.0,0,1
54,2,13,0,50.43,0.0,1,1
55,2,14,0,47.21,0.0,1,1
56,2,15,1,41.35,0.0,0,1
57,2,16,0,71.21,0.0,1,1
58,2,17,1,39.22,0.0,0,1
59,2,18,0,59.17,0.0,1,1
60,2,19,0,62.46,0.0,0,1
61,3,0,1,57.29,0.0,1,1
62,3,1,1,53.24,0.0,1,1
63,3,2,0,49.72,0.0,0,1
64,3,3,0,32.48,0.0,0,1
65,3,4,0,44.71,0.0,0,1
66,3,5,0,36.56,0.0,0,1
67,3,6,0,48.15,0.0,0,1
68,3,7,0,36.62,0.0,0,1
69,3,8,0,29.13,0.0,0,1
70,3,9,1,57.22,0.0,1,1
71,3,10,1,53.68,0.0,1,1
72,3,11,0,54.46,0.0,0,1
73,3,12,0,42.27,0.0,0,1
74,3,13,1,58.77,0.0,1,1
75,3,14,1,65.61,0.0,1,1
76,3,15,0,36.84,0.0,0,1
77,3,16,1,60.51,0.0,1,1
78,3,17,0,42.46,0.0,0,1
79,3,18,0,31.82,0.0,1,1
0,0,0,0,35.69,0.0,0,2
1,0,1,0,41.93,0.0,0,2
2,0,2,1,59.42,0.0,1,2
3,0,3,0,37.55,0.0,0,2
4,0,4,0,26.65,0.0,0,2
5,0,5,1,55.52,0.0,1,2
6,0,6,0,52.02,0.0,0,2
7,0,7,1,62.88,0.0,1,2
8,0,8,0,41.74,0.0,0,2
9,0,9,1,67.15,0.0,1,2
10,0,10,0,50.47,0.0,0,2
11,0,11,0,49.95,0.0,0,2
12,0,12,0,21.2,0.0,0,2
13,0,13,0,33.4,0.0,0,2
14,0,14,0,38.74,0.0,0,2
15,0,15,0,39.64,0.0,0,2
16,0,16,0,38.09,0.0,0,2
17,0,17,1,59.1,0.0,1,2
18,0,18,0,41.07,0.0,0,2
19,0,19,1,54.42,0.0,1,2
20,0,20,1,54.96,0.0,0,2
21,1,0,0,49.16,0.0,1,2
22,1,1,0,79.87,0.0,1,2
23,1,2,0,55.95,0.0,1,2
24,1,3,0,53.81,0.0,1,2
25,1,4,0,70.17,0.0,1,2
26,1,5,0,57.5,0.0,1,2
27,1,6,1,49.64,0.0,0,2
28,1,7,0,55.12,0.0,1,2
29,1,8,0,62.49,0.0,1,2
30,1,9,0,54.73,0.0,1,2
31,1,10,1,35.82,0.0,0,2
32,1,11,0,57.12,0.0,1,2
33,1,12,1,33.65,0.0,0,2
34,1,13,0,48.42,0.0,1,2
35,1,14,1,33.0,0.0,0,2
36,1,15,0,48.99,0.0,1,2
37,1,16,1,57.5,0.0,0,2
38,1,17,0,52.45,0.0,1,2
39,1,18,0,57.1,0.0,1,2
40,1,19,1,47.6,0.0,1,2
41,2,0,1,50.58,0.0,1,2
42,2,1,0,39.88,0.0,0,2
43,2,2,0,20.02,0.0,0,2
44,2,3,1,70.9,0.0,1,2
45,2,4,1,63.49,0.0,1,2
46,2,5,1,48.39,0.0,1,2
47,2,6,0,38.36,0.0,0,2
48,2,7,0,37.74,0.0,0,2
49,2,8,0,40.19,0.0,0,2
50,2,9,0,45.5,0.0,0,2
51,2,10,0,33.05,0.0,0,2
52,2,11,1,72.35,0.0,1,2
53,2,12,0,37.61,0.0,0,2
54,2,13,0,44.58,0.0,0,2
55,2,14,0,41.87,0.0,0,2
56,2,15,1,51.75,0.0,1,2
57,2,16,1,53.19,0.0,1,2
58,2,17,0,30.76,0.0,0,2
59,2,18,0,33.41,0.0,0,2
60,2,19,0,34.27,0.0,1,2
61,3,0,0,61.0,0.0,1,2
62,3,1,1,39.72,0.0,0,2
63,3,2,1,46.77,0.0,0,2
64,3,3,0,70.7,0.0,1,2
65,3,4,1,41.25,0.0,0,2
66,3,5,1,58.25,0.0,0,2
67,3,6,1,45.88,0.0,0,2
68,3,7,0,57.63,0.0,1,2
69,3,8,1,49.8,0.0,0,2
70,3,9,0,66.71,0.0,1,2
71,3,10,1,32.85,0.0,0,2
72,3,11,0,73.33,0.0,1,2
73,3,12,1,51.07,0.0,0,2
74,3,13,1,43.92,0.0,0,2
75,3,14,0,60.94,0.0,1,2
76,3,15,1,29.53,0.0,0,2
77,3,16,0,67.02,0.0,1,2
78,3,17,0,62.74,0.0,1,2
79,3,18,1,34.35,0.0,1,2
0,0,0,0,18.94,0.0,0,3
1,0,1,0,40.79,0.0,0,3
2,0,2,1,49.19,0.0,1,3
3,0,3,0,48.66,0.0,0,3
4,0,4,0,31.14,0.0,0,3
5,0,5,0,36.27,0.0,0,3
6,0,6,0,40.63,0.0,0,3
7,0,7,0,33.08,0.0,0,3
8,0,8,0,35.32,0.0,0,3
9,0,9,1,55.6,0.0,1,3
10,0,10,1,70.5,0.0,1,3
11,0,11,0,46.15,0.0,0,3
12,0,12,1,61.95,0.0,1,3
13,0,13,0,24.06,0.0,0,3
14,0,14,0,39.34,0.0,0,3
15,0,15,0,42.68,0.0,0,3
16,0,16,1,51.5,0.0,1,3
17,0,17,1,47.99,0.0,1,3
18,0,18,0,41.01,0.0,0,3
19,0,19,1,47.94,0.0,1,3
20,0,20,0,31.46,0.0,1,3
21,1,0,0,67.12,0.0,1,3
22,1,1,1,48.85,0.0,0,3
23,1,2,0,58.75,0.0,1,3
24,1,3,0,63.44,0.0,1,3
25,1,4,0,43.29,0.0,1,3
26,1,5,0,56.68,0.0,1,3
27,1,6,0,63.91,0.0,1,3
28,1,7,1,26.83,0.0,0,3
29,1,8,1,39.27,0.0,0,3
30,1,9,0,56.34,0.0,1,3
31,1,10,1,41.9,0.0,0,3
32,1,11,1,36.71,0.0,0,3
33,1,12,0,54.86,0.0,1,3
34,1,13,0,32.92,0.0,1,3
35,1,14,0,71.55,0.0,1,3
36,1,15,0,61.94,0.0,1,3
37,1,16,1,37.42,0.0,0,3
38,1,17,0,58.67,0.0,1,3
39,1,18,0,50.65,0.0,1,3
40,1,19,0,50.04,0.0,0,3
41,2,0,1,68.66,0.0,1,3
42,2,1,1,59.2,0.0,1,3
43,2,2,0,43.17,0.0,0,3
44,2,3,0,25.17,0.0,0,3
45,2,4,0,38.49,0.0,0,3
46,2,5,0,47.07,0.0,0,3
47,2,6,1,53.38,0.0,1,3
48,2,7,1,56.0,0.0,1,3
49,2,8,0,25.57,0.0,0,3
50,2,9,1,56.65,0.0,1,3
51,2,10,1,76.77,0.0,1,3
52,2,11,0,28.95,0.0,0,3
53,2,12,0,22.52,0.0,0,3
54,2,13,0,46.37,0.0,0,3
55,2,14,0,37.63,0.0,0,3
56,2,15,0,36.26,0.0,0,3
57,2,16,0,30.78,0.0,0,3
58,2,17,0,44.37,0.0,0,3
59,2,18,1,68.12,0.0,1,3
60,2,19,0,35.99,0.0,1,3
61,3,0,0,53.73,0.0,1,3
62,3,1,0,50.33,0.0,1,3
63,3,2,0,53.98,0.0,1,3
64,3,3,0,52.02,0.0,1,3
65,3,4,0,54.6,0.0,1,3
66,3,5,0,75.11,0.0,1,3
67,3,6,1,48.02,0.0,0,3
68,3,7,0,59.32,0.0,1,3
69,3,8,1,46.09,0.0,0,3
70,3,9,1,36.65,0.0,0,3
71,3,10,1,57.58,0.0,0,3
72,3,11,1,31.47,0.0,0,3
73,3,12,0,62.94,0.0,1,3
74,3,13,1,39.05,0.0,0,3
75,3,14,1,43.25,0.0,0,3
76,3,15,1,51.62,0.0,0,3
77,3,16,0,56.06,0.0,1,3
78,3,17,0,65.12,0.0,1,3
79,3,18,0,53.83,0.0,0,3
0,0,0,1,60.09,0.0,1,4
1,0,1,0,31.19,0.0,0,4
2,0,2,0,41.53,0.0,0,4
3,0,3,0,49.42,0.0,0,4
4,0,4,1,52.29,0.0,1,4
5,0,5,0,21.07,0.0,0,4
6,0,6,1,54.24,0.0,1,4
7,0,7,1,59.52,0.0,1,4
8,0,8,0,42.57,0.0,0,4
9,0,9,0,45.27,0.0,0,4
10,0,10,0,42.02,0.0,0,4
11,0,11,0,43.01,0.0,0,4
12,0,12,1,59.94,0.0,1,4
13,0,13,0,40.13,0.0,0,4
14,0,14,1,55.18,0.0,1,4
15,0,15,0,44.02,0.0,0,4
16,0,16,0,33.77,0.0,0,4
17,0,17,0,49.37,0.0,0,4
18,0,18,1,56.59,0.0,1,4
19,0,19,0,37.61,0.0,0,4
20,0,20,1,55.94,0.0,0,4
21,1,0,1,46.21,0.0,0,4
22,1,1,1,45.33,0.0,0,4
23,1,2,0,54.16,0.0,1,4
24,1,3,1,46.58,0.0,0,4
25,1,4,0,63.43,0.0,1,4
26,1,5,0,63.4,0.0,1,4
27,1,6,1,39.91,0.0,0,4
28,1,7,0,58.57,0.0,1,4
29,1,8,0,62.36,0.0,1,4
30,1,9,0,57.35,0.0,1,4
31,1,10,0,65.86,0.0,1,4
32,1,11,0,70.98,0.0,1,4
33,1,12,0,65.78,0.0,1,4
34,1,13,1,24.99,0.0,0,4
35,1,14,0,51.75,0.0,1,4
36,1,15,1,26.24,0.0,0,4
37,1,16,1,33.71,0.0,0,4
38,1,17,0,50.93,0.0,1,4
39,1,18,0,59.26,0.0,1,4
40,1,19,0,54.12,0.0,0,4
41,2,0,0,39.26,0.0,0,4
42,2,1,0,41.03,0.0,0,4
43,2,2,1,61.1,0.0,1,4
44,2,3,0,55.14,0.0,0,4
45,2,4,0,41.1,0.0,0,4
46,2,5,1,67.9,0.0,1,4
47,2,6,0,36.16,0.0,0,4
48,2,7,1,50.4,0.0,1,4
49,2,8,0,37.46,0.0,0,4
50,2,9,1,67.52,0.0,1,4
51,2,10,0,49.13,0.0,0,4
52,2,11,0,43.17,0.0,0,4
53,2,12,0,36.08,0.0,0,4
54,2,13,0,28.43,0.0,0,4
55,2,14,1,58.48,0.0,1,4
56,2,15,0,39.96,0.0,0,4
57,2,16,0,26.52,0.0,0,4
58,2,17,1,71.8,0.0,1,4
59,2,18,0,45.94,0.0,0,4
60,2,19,0,42.5,0.0,1,4
61,3,0,0,64.55,0.0,1,4
62,3,1,1,35.54,0.0,0,4
63,3,2,1,27.84,0.0,0,4
64,3,3,0,66.47,0.0,1,4
65,3,4,1,34.46,0.0,0,4
66,3,5,0,60.84,0.0,1,4
67,3,6,1,36.71,0.0,0,4
68,3,7,0,56.29,0.0,1,4
69,3,8,0,65.73,0.0,1,4
70,3,9,0,61.36,0.0,1,4
71,3,10,0,63.85,0.0,1,4
72,3,11,1,40.13,0.0,0,4
73,3,12,0,52.89,0.0,1,4
74,3,13,1,23.26,0.0,0,4
75,3,14,1,46.06,0.0,0,4
76,3,15,1,55.92,0.0,0,4
77,3,16,0,55.85,0.0,1,4
78,3,17,1,37.71,0.0,0,4
79,3,18,1,38.74,0.0,1,4
0,0,0,0,61.66,0.0,1,5
1,0,1,1,46.42,0.0,0,5
2,0,2,1,33.77,0.0,0,5
3,0,3,1,29.01,0.0,0,5
4,0,4,1,27.41,0.0,0,5
5,0,5,0,66.45,0.0,1,5
6,0,6,1,37.02,0.0,0,5
7,0,7,1,33.54,0.0,0,5
8,0,8,0,56.27,0.0,1,5
9,0,9,0,67.45,0.0,1,5
10,0,10,0,75.91,0.0,1,5
11,0,11,0,71.3,0.0,1,5
12,0,12,1,59.42,0.0,0,5
13,0,13,0,53.61,0.0,1,5
14,0,14,1,39.25,0.0,0,5
15,0,15,1,39.93,0.0,0,5
16,0,16,0,58.09,0.0,1,5
17,0,17,0,60.65,0.0,1,5
18,0,18,0,56.45,0.0,1,5
19,0,19,1,48.41,0.0,0,5
20,0,20,0,55.93,0.0,0,5
21,1,0,0,51.12,0.0,0,5
22,1,1,0,33.93,0.0,0,5
23,1,2,0,45.61,0.0,0,5
24,1,3,0,39.25,0.0,0,5
25,1,4,0,43.88,0.0,0,5
26,1,5,0,30.52,0.0,0,5
27,1,6,1,57.18,0.0,1,5
28,1,7,1,54.39,0.0,1,5
29,1,8,0,35.74,0.0,0,5
30,1,9,0,34.96,0.0,0,5
31,1,10,1,72.77,0.0,1,5
32,1,11,1,68.43,0.0,1,5
33,1,12,0,41.93,0.0,0,5
34,1,13,0,47.19,0.0,0,5
35,1,14,0,53.44,0.0,0,5
36,1,15,1,60.42,0.0,1,5
37,1,16,1,42.48,0.0,1,5
38,1,17,0,34.93,0.0,0,5
39,1,18,0,36.48,0.0,0,5
40,1,19,0,33.72,0.0,1,5
41,2,0,1,35.08,0.0,0,5
42,2,1,0,49.0,0.0,1,5
43,2,2,0,57.56,0.0,1,5
44,2,3,1,40.64,0.0,0,5
45,2,4,1,51.34,0.0,0,5
46,2,5,0,49.75,0.0,1,5
47,2,6,0,56.57,0.0,1,5
48,2,7,1,55.44,0.0,0,5
49,2,8,0,67.72,0.0,1,5
50,2,9,0,53.07,0.0,1,5
51,2,10,0,69.6,0.0,1,5
52,2,11,1,53.73,0.0,0,5
53,2,12,0,53.25,0.0,1,5
54,2,13,0,56.85,0.0,1,5
55,2,14,1,33.19,0.0,0,5
56,2,15,1,50.2,0.0,0,5
57,2,16,0,61.54,0.0,1,5
58,2,17,0,76.01,0.0,1,5
59,2,18,0,72.82,0.0,1,5
60,2,19,1,48.05,0.0,1,5
61,3,0,1,73.92,0.0,1,5
62,3,1,0,31.74,0.0,0,5
63,3,2,1,55.41,0.0,1,5
64,3,3,0,30.58,0.0,0,5
65,3,4,1,50.22,0.0,1,5
66,3,5,0,44.03,0.0,0,5
67,3,6,1,64.06,0.0,1,5
68,3,7,0,44.99,0.0,0,5
69,3,8,1,61.35,0.0,1,5
70,3,9,0,46.1,0.0,0,5
71,3,10,0,32.74,0.0,0,5
72,3,11,1,70.58,0.0,1,5
73,3,12,0,44.94,0.0,0,5
74,3,13,1,61.67,0.0,1,5
75,3,14,0,26.39,0.0,0,5
76,3,15,0,51.01,0.0,0,5
77,3,16,1,75.09,0.0,1,5
78,3,17,1,46.96,0.0,1,5
79,3,18,0,47.79,0.0,1,5
0,0,0,0,52.51,0.0,1,6
1,0,1,0,65.32,0.0,1,6
2,0,2,1,44.36,0.0,0,6
3,0,3,1,37.02,0.0,0,6
4,0,4,1,39.13,0.0,0,6
5,0,5,1,35.61,0.0,0,6
6,0,6,0,51.39,0.0,1,6
7,0,7,0,62.42,0.0,1,6
8,0,8,0,56.88,0.0,1,6
9,0,9,1,51.05,0.0,0,6
10,0,10,0,66.18,0.0,1,6
11,0,11,0,50.9,0.0,1,6
12,0,12,0,63.62,0.0,1,6
13,0,13,0,68.75,0.0,1,6
14,0,14,1,43.17,0.0,0,6
15,0,15,0,72.19,0.0,1,6
16,0,16,0,67.6,0.0,1,6
17,0,17,0,63.51,0.0,1,6
18,0,18,0,50.04,0.0,1,6
19,0,19,0,58.02,0.0,1,6
20,0,20,0,60.44,0.0,0,6
21,1,0,1,59.68,0.0,1,6
22,1,1,1,63.2,0.0,1,6
23,1,2,0,44.75,0.0,0,6
24,1,3,0,32.57,0.0,0,6
25,1,4,0,52.94,0.0,0,6
26,1,5,1,56.77,0.0,1,6
27,1,6,1,63.5,0.0,1,6
28,1,7,1,49.16,0.0,1,6
29,1,8,1,65.08,0.0,1,6
30,1,9,1,57.39,0.0,1,6
31,1,10,0,44.28,0.0,0,6
32,1,11,0,34.9,0.0,0,6
33,1,12,0,44.55,0.0,0,6
34,1,13,0,35.33,0.0,0,6
35,1,14,0,37.27,0.0,0,6
36,1,15,0,41.14,0.0,0,6
37,1,16,1,56.01,0.0,1,6
38,1,17,1,55.47,0.0,1,6
39,1,18,0,33.73,0.0,0,6
40,1,19,1,59.93,0.0,0,6
41,2,0,1,47.57,0.0,0,6
42,2,1,0,37.3,0.0,1,6
43,2,2,1,36.7,0.0,0,6
44,2,3,1,62.03,0.0,0,6
45,2,4,0,49.91,0.0,1,6
46,2,5,1,48.01,0.0,0,6
47,2,6,1,36.22,0.0,0,6
48,2,7,0,65.24,0.0,1,6
49,2,8,1,46.51,0.0,0,6
50,2,9,0,54.71,0.0,1,6
51,2,10,1,53.57,0.0,0,6
52,2,11,1,30.19,0.0,0,6
53,2,12,0,70.94,0.0,1,6
54,2,13,1,43.78,0.0,0,6
55,2,14,0,59.31,0.0,1,6
56,2,15,0,49.52,0.0,1,6
57,2,16,1,51.21,0.0,0,6
58,2,17,1,43.45,0.0,0,6
59,2,18,0,70.57,0.0,1,6
60,2,19,0,64.23,0.0,0,6
61,3,0,0,42.51,0.0,0,6
62,3,1,0,45.6,0.0,0,6
63,3,2,1,58.74,0.0,1,6
64,3,3,1,62.29,0.0,1,6
65,3,4,0,39.98,0.0,0,6
66,3,5,1,57.76,0.0,1,6
67,3,6,0,33.51,0.0,0,6
68,3,7,0,44.98,0.0,0,6
69,3,8,1,65.12,0.0,1,6
70,3,9,0,29.5,0.0,0,6
71,3,10,0,58.11,0.0,0,6
72,3,11,0,38.18,0.0,0,6
73,3,12,1,63.7,0.0,1,6
74,3,13,0,43.47,0.0,0,6
75,3,14,0,49.09,0.0,0,6
76,3,15,1,48.04,0.0,1,6
77,3,16,1,65.11,0.0,1,6
78,3,17,0,25.71,0.0,0,6
79,3,18,1,49.3,0.0,0,6
0,0,0,0,40.85,0.0,0,7
1,0,1,1,33.14,0.0,1,7
2,0,2,0,36.53,0.0,0,7
3,0,3,0,52.8,0.0,0,7
4,0,4,0,38.55,0.0,0,7
5,0,5,0,44.51,0.0,0,7
6,0,6,1,69.87,0.0,1,7
7,0,7,1,50.44,0.0,1,7
8,0,8,0,45.74,0.0,0,7
9,0,9,0,50.09,0.0,0,7
10,0,10,0,22.92,0.0,0,7
11,0,11,0,33.45,0.0,0,7
12,0,12,1,62.7,0.0,1,7
13,0,13,0,36.84,0.0,0,7
14,0,14,0,43.81,0.0,0,7
15,0,15,0,52.77,0.0,0,7
16,0,16,0,48.45,0.0,0,7
17,0,17,0,36.23,0.0,0,7
18,0,18,1,52.01,0.0,1,7
19,0,19,0,29.12,0.0,0,7
20,0,20,1,68.1,0.0,0,7
21,1,0,0,57.31,0.0,1,7
22,1,1,0,57.64,0.0,1,7
23,1,2,0,51.12,0.0,1,7
24,1,3,1,17.68,0.0,0,7
25,1,4,0,74.49,0.0,1,7
26,1,5,0,69.95,0.0,1,7
27,1,6,1,45.38,0.0,0,7
28,1,7,0,57.86,0.0,1,7
29,1,8,1,45.88,0.0,0,7
30,1,9,1,42.71,0.0,0,7
31,1,10,1,41.75,0.0,0,7
32,1,11,1,41.05,0.0,0,7
33,1,12,0,56.44,0.0,1,7
34,1,13,1,40.55,0.0,0,7
35,1,14,1,31.02,0.0,0,7
36,1,15,0,56.71,0.0,1,7
37,1,16,1,35.57,0.0,0,7
38,1,17,1,35.52,0.0,0,7
39,1,18,0,49.87,0.0,1,7
40,1,19,1,46.47,0.0,1,7
41,2,0,0,43.97,0.0,0,7
42,2,1,1,53.77,0.0,1,7
43,2,2,0,44.96,0.0,0,7
44,2,3,0,43.82,0.0,0,7
45,2,4,1,62.67,0.0,1,7
46,2,5,0,36.06,0.0,0,7
47,2,6,1,69.98,0.0,1,7
48,2,7,0,38.7,0.0,0,7
49,2,8,0,41.15,0.0,0,7
50,2,9,1,61.06,0.0,1,7
51,2,10,0,39.1,0.0,0,7
52,2,11,0,48.36,0.0,0,7
53,2,12,0,34.85,0.0,0,7
54,2,13,0,34.04,0.0,0,7
55,2,14,1,63.27,0.0,1,7
56,2,15,1,62.52,0.0,1,7
57,2,16,0,43.68,0.0,0,7
58,2,17,0,24.68,0.0,0,7
59,2,18,1,61.0,0.0,1,7
60,2,19,0,20.7,0.0,1,7
61,3,0,0,56.8,0.0,1,7
62,3,1,1,30.07,0.0,0,7
63,3,2,0,50.83,0.0,1,7
64,3,3,1,55.29,0.0,0,7
65,3,4,0,62.48,0.0,1,7
66,3,5,1,31.51,0.0,0,7
67,3,6,1,61.55,0.0,0,7
68,3,7,1,42.12,0.0,0,7
69,3,8,0,50.43,0.0,1,7
70,3,9,0,63.38,0.0,1,7
71,3,10,0,66.43,0.0,1,7
72,3,11,1,58.09,0.0,0,7
73,3,12,0,67.56,0.0,1,7
74,3,13,0,64.15,0.0,1,7
75,3,14,0,53.09,0.0,1,7
76,3,15,0,64.45,0.0,1,7
77,3,16,0,71.94,0.0,1,7
78,3,17,1,38.58,0.0,0,7
79,3,18,1,20.19,0.0,1,7
0,0,0,1,46.58,0.0,0,8
1,0,1,0,72.42,0.0,1,8
2,0,2,1,45.68,0.0,0,8
3,0,3,1,44.47,0.0,0,8
4,0,4,1,46.62,0.0,0,8
5,0,5,0,60.87,0.0,1,8
6,0,6,1,37.88,0.0,0,8
7,0,7,0,58.96,0.0,1,8
8,0,8,1,43.04,0.0,0,8
9,0,9,1,33.9,0.0,0,8
10,0,10,1,40.88,0.0,0,8
11,0,11,0,67.0,0.0,1,8
12,0,12,1,25.28,0.0,0,8
13,0,13,1,41.41,0.0,0,8
14,0,14,0,56.02,0.0,1,8
15,0,15,1,35.36,0.0,0,8
16,0,16,1,24.41,0.0,0,8
17,0,17,0,65.77,0.0,1,8
18,0,18,0,51.03,0.0,1,8
19,0,19,0,63.52,0.0,1,8
20,0,20,0,59.03,0.0,0,8
21,1,0,1,42.87,0.0,1,8
22,1,1,1,59.05,0.0,1,8
23,1,2,1,61.37,0.0,1,8
24,1,3,0,43.75,0.0,0,8
25,1,4,1,57.73,0.0,1,8
26,1,5,0,40.62,0.0,0,8
27,1,6,1,78.58,0.0,1,8
28,1,7,1,59.39,0.0,1,8
29,1,8,0,26.48,0.0,0,8
30,1,9,1,48.02,0.0,1,8
31,1,10,0,35.07,0.0,0,8
32,1,11,0,45.58,0.0,0,8
33,1,12,0,40.7,0.0,0,8
34,1,13,0,46.64,0.0,0,8
35,1,14,1,54.94,0.0,1,8
36,1,15,1,66.92,0.0,1,8
37,1,16,0,39.8,0.0,0,8
38,1,17,1,62.77,0.0,1,8
39,1,18,0,34.5,0.0,0,8
40,1,19,0,36.13,0.0,1,8
41,2,0,0,71.35,0.0,1,8
42,2,1,1,40.33,0.0,0,8
43,2,2,0,60.7,0.0,1,8
44,2,3,0,56.6,0.0,1,8
45,2,4,0,63.18,0.0,1,8
46,2,5,0,57.9,0.0,1,8
47,2,6,0,66.23,0.0,1,8
48,2,7,1,53.8,0.0,0,8
49,2,8,1,42.68,0.0,0,8
50,2,9,0,62.23,0.0,1,8
51,2,10,1,47.43,0.0,0,8
52,2,11,0,64.62,0.0,1,8
53,2,12,1,30.28,0.0,0,8
54,2,13,1,49.33,0.0,0,8
55,2,14,1,41.15,0.0,0,8
56,2,15,0,60.42,0.0,1,8
