trial,block,block_trial,choice,reward,confidence,accurate,run
8,0,8,0,64.28,0.0,1,1
9,0,9,0,52.17,0.0,1,1
10,0,10,0,59.38,0.0,1,1
11,0,11,0,72.73,0.0,1,1
12,0,12,0,53.58,0.0,1,1
13,0,13,0,73.7,0.0,1,1
14,0,14,0,65.19,0.0,1,1
15,0,15,0,43.49,0.0,1,1
16,0,16,0,49.73,0.0,1,1
17,0,17,0,56.35,0.0,1,1
18,0,18,1,32.62,0.0,0,1
19,0,19,0,62.95,0.0,1,1
20,0,20,1,52.45,0.0,1,1
21,1,0,0,46.12,0.0,0,1
22,1,1,0,39.19,0.0,0,1
23,1,2,1,63.27,0.0,1,1
24,1,3,0,34.85,0.0,0,1
25,1,4,1,70.59,0.0,1,1
26,1,5,1,45.8,0.0,1,1
27,1,6,1,61.97,0.0,1,1
28,1,7,0,41.9,0.0,0,1
29,1,8,0,27.84,0.0,0,1
30,1,9,1,61.29,0.0,1,1
31,1,10,0,35.76,0.0,0,1
32,1,11,0,41.32,0.0,0,1
33,1,12,0,42.73,0.0,0,1
34,1,13,0,50.41,0.0,0,1
35,1,14,1,71.86,0.0,1,1
36,1,15,1,73.21,0.0,1,1
37,1,16,1,58.8,0.0,1,1
38,1,17,1,66.63,0.0,1,1
39,1,18,1,59.16,0.0,1,1
40,1,19,0,37.03,0.0,1,1
41,2,0,1,42.8,0.0,0,1
42,2,1,1,42.55,0.0,0,1
43,2,2,1,31.08,0.0,0,1
44,2,3,0,72.99,0.0,1,1
45,2,4,1,36.86,0.0,0,1
46,2,5,1,38.9,0.0,0,1
47,2,6,0,67.87,0.0,1,1
48,2,7,0,58.79,0.0,1,1
49,2,8,1,46.98,0.0,0,1
50,2,9,0,61.25,0.0,1,1
51,2,10,0,57.34,0.0,1,1
52,2,11,0,61.82,0.0,1,1
53,2,12,0,65.07,0.0,1,1
54,2,13,1,42.17,0.0,0,1
55,2,14,1,22.98,0.0,0,1
56,2,15,1,35.45,0.0,0,1
57,2,16,0,56.47,0.0,1,1
58,2,17,0,59.97,0.0,1,1
59,2,18,0,61.43,0.0,1,1
60,2,19,1,30.6,0.0,1,1
61,3,0,0,37.62,0.0,0,1
62,3,1,0,37.39,0.0,0,1
63,3,2,0,25.81,0.0,0,1
64,3,3,1,44.73,0.0,1,1
65,3,4,1,66.73,0.0,1,1
66,3,5,0,30.66,0.0,0,1
67,3,6,1,66.58,0.0,1,1
68,3,7,0,22.88,0.0,0,1
69,3,8,0,27.41,0.0,0,1
70,3,9,0,42.99,0.0,0,1
71,3,10,0,35.81,0.0,0,1
72,3,11,1,56.9,0.0,1,1
73,3,12,1,64.07,0.0,1,1
74,3,13,1,57.65,0.0,1,1
75,3,14,1,57.13,0.0,1,1
76,3,15,0,47.23,0.0,0,1
77,3,16,1,64.34,0.0,1,1
78,3,17,1,48.48,0.0,1,1
79,3,18,0,38.95,0.0,1,1
0,0,0,0,36.11,0.0,0,2
1,0,1,0,35.72,0.0,0,2
2,0,2,1,74.14,0.0,1,2
3,0,3,1,76.7,0.0,1,2
4,0,4,0,41.22,0.0,0,2
5,0,5,1,58.23,0.0,1,2
6,0,6,1,53.33,0.0,1,2
7,0,7,0,51.23,0.0,0,2
8,0,8,0,26.01,0.0,0,2
9,0,9,0,34.18,0.0,0,2
10,0,10,0,31.12,0.0,0,2
11,0,11,1,53.72,0.0,1,2
12,0,12,0,35.5,0.0,0,2
13,0,13,0,52.98,0.0,0,2
14,0,14,0,43.08,0.0,0,2
15,0,15,1,51.3,0.0,1,2
16,0,16,0,24.32,0.0,0,2
17,0,17,0,31.74,0.0,0,2
18,0,18,0,26.96,0.0,0,2
19,0,19,1,53.2,0.0,1,2
20,0,20,0,45.74,0.0,1,2
21,1,0,1,43.2,0.0,0,2
22,1,1,0,54.12,0.0,1,2
23,1,2,0,52.39,0.0,1,2
24,1,3,1,33.84,0.0,0,2
25,1,4,0,73.64,0.0,1,2
26,1,5,1,34.89,0.0,0,2
27,1,6,1,38.3,0.0,0,2
28,1,7,1,25.46,0.0,0,2
29,1,8,1,42.7,0.0,0,2
30,1,9,1,31.37,0.0,0,2
31,1,10,0,58.14,0.0,1,2
32,1,11,0,66.43,0.0,1,2
33,1,12,0,57.67,0.0,1,2
34,1,13,1,44.06,0.0,0,2
35,1,14,0,57.21,0.0,1,2
36,1,15,0,51.16,0.0,1,2
37,1,16,1,33.32,0.0,0,2
38,1,17,0,61.33,0.0,1,2
39,1,18,0,45.37,0.0,1,2
40,1,19,0,55.44,0.0,0,2
41,2,0,1,54.91,0.0,1,2
42,2,1,1,58.55,0.0,1,2
43,2,2,1,72.57,0.0,1,2
44,2,3,1,63.05,0.0,1,2
45,2,4,1,62.54,0.0,1,2
46,2,5,0,41.58,0.0,0,2
47,2,6,0,45.26,0.0,0,2
48,2,7,0,48.0,0.0,0,2
49,2,8,1,63.61,0.0,1,2
50,2,9,0,35.2,0.0,0,2
51,2,10,0,31.6,0.0,0,2
52,2,11,1,62.27,0.0,1,2
53,2,12,0,32.94,0.0,0,2
54,2,13,1,57.43,0.0,1,2
55,2,14,0,45.44,0.0,0,2
56,2,15,0,36.43,0.0,0,2
57,2,16,1,63.0,0.0,1,2
58,2,17,0,29.38,0.0,0,2
59,2,18,0,29.08,0.0,0,2
60,2,19,0,29.98,0.0,1,2
61,3,0,0,63.56,0.0,1,2
62,3,1,1,55.38,0.0,0,2
63,3,2,0,47.47,0.0,1,2
64,3,3,0,53.86,0.0,1,2
65,3,4,0,63.87,0.0,1,2
66,3,5,0,59.57,0.0,1,2
67,3,6,0,61.75,0.0,1,2
68,3,7,1,49.74,0.0,0,2
69,3,8,1,35.86,0.0,0,2
70,3,9,0,57.93,0.0,1,2
71,3,10,0,58.05,0.0,1,2
72,3,11,0,47.36,0.0,1,2
73,3,12,0,66.22,0.0,1,2
74,3,13,0,62.85,0.0,1,2
75,3,14,0,74.88,0.0,1,2
76,3,15,1,32.83,0.0,0,2
77,3,16,0,56.67,0.0,1,2
78,3,17,1,43.47,0.0,0,2
79,3,18,0,54.4,0.0,0,2
0,0,0,0,31.24,0.0,0,3
1,0,1,1,54.83,0.0,1,3
2,0,2,1,74.47,0.0,1,3
3,0,3,0,20.47,0.0,0,3
4,0,4,1,58.91,0.0,1,3
5,0,5,0,41.78,0.0,0,3
6,0,6,0,35.33,0.0,0,3
7,0,7,0,46.43,0.0,0,3
8,0,8,0,50.44,0.0,0,3
9,0,9,1,67.27,0.0,1,3
10,0,10,1,69.73,0.0,1,3
11,0,11,0,29.71,0.0,0,3
12,0,12,0,38.55,0.0,0,3
13,0,13,0,36.55,0.0,0,3
14,0,14,0,44.64,0.0,0,3
15,0,15,1,51.62,0.0,1,3
16,0,16,0,35.93,0.0,0,3
17,0,17,0,47.43,0.0,0,3
18,0,18,0,51.04,0.0,0,3
19,0,19,0,46.04,0.0,0,3
20,0,20,0,46.16,0.0,1,3
21,1,0,0,51.63,0.0,1,3
22,1,1,0,67.23,0.0,1,3
23,1,2,0,66.3,0.0,1,3
24,1,3,0,54.37,0.0,1,3
25,1,4,1,37.17,0.0,0,3
26,1,5,1,52.08,0.0,0,3
27,1,6,1,29.23,0.0,0,3
28,1,7,1,37.93,0.0,0,3
29,1,8,0,66.69,0.0,1,3
30,1,9,0,60.0,0.0,1,3
31,1,10,1,27.84,0.0,0,3
32,1,11,0,50.84,0.0,1,3
33,1,12,1,29.06,0.0,0,3
34,1,13,0,53.94,0.0,1,3
35,1,14,1,39.94,0.0,0,3
36,1,15,0,58.04,0.0,1,3
37,1,16,0,51.02,0.0,1,3
38,1,17,0,51.64,0.0,1,3
39,1,18,0,59.01,0.0,1,3
40,1,19,0,59.72,0.0,0,3
41,2,0,1,45.45,0.0,1,3
42,2,1,1,71.9,0.0,1,3
43,2,2,0,37.99,0.0,0,3
44,2,3,0,35.15,0.0,0,3
45,2,4,1,54.58,0.0,1,3
46,2,5,1,60.87,0.0,1,3
47,2,6,0,49.24,0.0,0,3
48,2,7,1,51.41,0.0,1,3
49,2,8,1,43.88,0.0,1,3
50,2,9,0,44.91,0.0,0,3
51,2,10,0,34.21,0.0,0,3
52,2,11,0,44.42,0.0,0,3
53,2,12,1,64.55,0.0,1,3
54,2,13,0,42.12,0.0,0,3
55,2,14,0,50.11,0.0,0,3
56,2,15,1,54.3,0.0,1,3
57,2,16,0,26.55,0.0,0,3
58,2,17,1,57.72,0.0,1,3
59,2,18,1,57.05,0.0,1,3
60,2,19,0,43.27,0.0,1,3
61,3,0,1,37.35,0.0,0,3
62,3,1,0,57.59,0.0,1,3
63,3,2,0,55.87,0.0,1,3
64,3,3,1,29.03,0.0,0,3
65,3,4,0,52.75,0.0,1,3
66,3,5,0,60.93,0.0,1,3
67,3,6,0,54.17,0.0,1,3
68,3,7,1,22.42,0.0,0,3
69,3,8,0,53.35,0.0,1,3
70,3,9,0,60.42,0.0,1,3
71,3,10,0,56.03,0.0,1,3
72,3,11,1,56.5,0.0,0,3
73,3,12,0,72.64,0.0,1,3
74,3,13,0,61.38,0.0,1,3
75,3,14,0,60.83,0.0,1,3
76,3,15,0,61.1,0.0,1,3
77,3,16,0,53.78,0.0,1,3
78,3,17,1,23.41,0.0,0,3
79,3,18,1,41.65,0.0,1,3
0,0,0,0,57.82,0.0,1,4
1,0,1,0,66.81,0.0,1,4
2,0,2,0,53.87,0.0,1,4
3,0,3,1,37.91,0.0,0,4
4,0,4,0,52.36,0.0,1,4
5,0,5,1,44.93,0.0,0,4
6,0,6,1,29.42,0.0,0,4
7,0,7,1,38.8,0.0,0,4
8,0,8,0,71.44,0.0,1,4
9,0,9,0,57.64,0.0,1,4
10,0,10,0,56.11,0.0,1,4
11,0,11,1,43.59,0.0,0,4
12,0,12,0,63.95,0.0,1,4
13,0,13,0,65.75,0.0,1,4
14,0,14,0,70.18,0.0,1,4
15,0,15,0,60.72,0.0,1,4
16,0,16,0,57.45,0.0,1,4
17,0,17,1,37.1,0.0,0,4
18,0,18,0,64.72,0.0,1,4
19,0,19,1,38.5,0.0,0,4
20,0,20,1,44.33,0.0,1,4
21,1,0,1,58.65,0.0,1,4
22,1,1,0,42.32,0.0,0,4
23,1,2,0,34.52,0.0,0,4
24,1,3,1,60.39,0.0,1,4
25,1,4,1,62.84,0.0,1,4
26,1,5,1,74.54,0.0,1,4
27,1,6,0,48.77,0.0,0,4
28,1,7,0,33.66,0.0,0,4
29,1,8,0,48.12,0.0,0,4
30,1,9,0,41.58,0.0,0,4
31,1,10,1,68.1,0.0,1,4
32,1,11,0,49.5,0.0,0,4
33,1,12,1,60.66,0.0,1,4
34,1,13,1,60.39,0.0,1,4
35,1,14,0,40.46,0.0,0,4
36,1,15,1,58.66,0.0,1,4
37,1,16,0,43.1,0.0,0,4
38,1,17,0,52.17,0.0,0,4
39,1,18,1,63.3,0.0,1,4
40,1,19,0,33.42,0.0,1,4
41,2,0,0,68.86,0.0,1,4
42,2,1,0,77.14,0.0,1,4
43,2,2,1,36.4,0.0,0,4
44,2,3,0,49.53,0.0,1,4
45,2,4,0,68.09,0.0,1,4
46,2,5,0,50.86,0.0,1,4
47,2,6,1,27.39,0.0,0,4
48,2,7,0,48.13,0.0,1,4
49,2,8,1,51.55,0.0,0,4
50,2,9,0,52.78,0.0,1,4
51,2,10,1,28.13,0.0,0,4
52,2,11,1,43.72,0.0,0,4
53,2,12,1,48.39,0.0,0,4
54,2,13,1,59.75,0.0,0,4
55,2,14,0,43.97,0.0,1,4
56,2,15,0,56.93,0.0,1,4
57,2,16,1,43.04,0.0,0,4
58,2,17,0,65.97,0.0,1,4
59,2,18,1,36.26,0.0,0,4
60,2,19,0,66.39,0.0,0,4
61,3,0,0,30.78,0.0,0,4
62,3,1,0,38.39,0.0,0,4
63,3,2,0,43.87,0.0,0,4
64,3,3,0,37.46,0.0,0,4
65,3,4,0,34.92,0.0,0,4
66,3,5,0,49.97,0.0,0,4
67,3,6,1,61.92,0.0,1,4
68,3,7,0,37.95,0.0,0,4
69,3,8,0,39.13,0.0,0,4
70,3,9,0,31.65,0.0,0,4
71,3,10,0,28.96,0.0,0,4
72,3,11,1,44.38,0.0,1,4
73,3,12,0,30.23,0.0,0,4
74,3,13,1,61.22,0.0,1,4
75,3,14,1,71.11,0.0,1,4
76,3,15,1,66.84,0.0,1,4
77,3,16,0,37.62,0.0,0,4
78,3,17,0,34.79,0.0,0,4
79,3,18,0,50.59,0.0,1,4
0,0,0,1,28.18,0.0,0,5
1,0,1,0,59.98,0.0,1,5
2,0,2,1,27.93,0.0,0,5
3,0,3,0,62.36,0.0,1,5
4,0,4,1,43.7,0.0,0,5
5,0,5,1,43.32,0.0,0,5
6,0,6,0,55.23,0.0,1,5
7,0,7,1,41.85,0.0,0,5
8,0,8,1,33.55,0.0,0,5
9,0,9,1,39.87,0.0,0,5
10,0,10,0,50.63,0.0,1,5
11,0,11,0,53.23,0.0,1,5
12,0,12,1,46.75,0.0,0,5
13,0,13,1,33.07,0.0,0,5
14,0,14,1,41.35,0.0,0,5
15,0,15,1,42.89,0.0,0,5
16,0,16,0,66.36,0.0,1,5
17,0,17,0,65.19,0.0,1,5
18,0,18,0,59.25,0.0,1,5
19,0,19,0,61.07,0.0,1,5
20,0,20,1,33.77,0.0,1,5
21,1,0,0,40.58,0.0,0,5
22,1,1,0,42.81,0.0,0,5
23,1,2,0,36.21,0.0,0,5
24,1,3,0,35.78,0.0,0,5
25,1,4,0,50.96,0.0,0,5
26,1,5,1,62.17,0.0,1,5
27,1,6,1,65.12,0.0,1,5
28,1,7,1,43.02,0.0,1,5
29,1,8,0,42.1,0.0,0,5
30,1,9,0,30.76,0.0,0,5
31,1,10,0,53.37,0.0,0,5
32,1,11,0,39.57,0.0,0,5
33,1,12,0,40.56,0.0,0,5
34,1,13,0,39.93,0.0,0,5
35,1,14,1,72.9,0.0,1,5
36,1,15,0,32.56,0.0,0,5
37,1,16,0,35.53,0.0,0,5
38,1,17,0,43.57,0.0,0,5
39,1,18,0,44.36,0.0,0,5
40,1,19,0,44.49,0.0,1,5
41,2,0,1,44.72,0.0,0,5
42,2,1,1,37.61,0.0,0,5
43,2,2,1,42.69,0.0,0,5
44,2,3,0,62.56,0.0,1,5
45,2,4,1,37.34,0.0,0,5
46,2,5,0,50.07,0.0,1,5
47,2,6,1,32.85,0.0,0,5
48,2,7,1,49.61,0.0,0,5
49,2,8,1,31.75,0.0,0,5
50,2,9,0,76.81,0.0,1,5
51,2,10,0,62.06,0.0,1,5
52,2,11,0,54.8,0.0,1,5
53,2,12,0,50.76,0.0,1,5
54,2,13,0,51.43,0.0,1,5
55,2,14,1,33.72,0.0,0,5
56,2,15,1,31.6,0.0,0,5
57,2,16,0,54.7,0.0,1,5
58,2,17,0,54.92,0.0,1,5
59,2,18,0,58.84,0.0,1,5
60,2,19,0,77.51,0.0,0,5
61,3,0,1,49.12,0.0,1,5
62,3,1,0,36.98,0.0,0,5
63,3,2,0,33.34,0.0,0,5
64,3,3,0,35.15,0.0,0,5
65,3,4,0,39.28,0.0,0,5
66,3,5,1,66.98,0.0,1,5
67,3,6,1,42.43,0.0,1,5
68,3,7,1,55.38,0.0,1,5
69,3,8,0,35.5,0.0,0,5
70,3,9,0,34.09,0.0,0,5
71,3,10,0,42.88,0.0,0,5
72,3,11,0,24.72,0.0,0,5
73,3,12,0,48.21,0.0,0,5
74,3,13,0,37.59,0.0,0,5
75,3,14,1,47.2,0.0,1,5
76,3,15,0,38.08,0.0,0,5
77,3,16,0,26.42,0.0,0,5
78,3,17,0,26.36,0.0,0,5
79,3,18,1,69.94,0.0,0,5
0,0,0,0,72.96,0.0,1,6
1,0,1,1,31.88,0.0,0,6
2,0,2,1,42.71,0.0,0,6
3,0,3,0,58.23,0.0,1,6
4,0,4,0,64.77,0.0,1,6
5,0,5,1,57.22,0.0,0,6
6,0,6,0,68.19,0.0,1,6
7,0,7,1,52.82,0.0,0,6
8,0,8,1,32.05,0.0,0,6
9,0,9,0,62.03,0.0,1,6
10,0,10,0,68.67,0.0,1,6
11,0,11,1,38.65,0.0,0,6
12,0,12,0,55.02,0.0,1,6
13,0,13,0,67.22,0.0,1,6
14,0,14,1,55.19,0.0,0,6
15,0,15,1,33.4,0.0,0,6
16,0,16,1,46.52,0.0,0,6
17,0,17,0,71.67,0.0,1,6
18,0,18,0,54.03,0.0,1,6
19,0,19,1,33.21,0.0,0,6
20,0,20,1,50.09,0.0,1,6
21,1,0,0,31.57,0.0,0,6
22,1,1,1,63.13,0.0,1,6
23,1,2,1,61.45,0.0,1,6
24,1,3,0,23.29,0.0,0,6
25,1,4,1,53.66,0.0,1,6
26,1,5,0,39.62,0.0,0,6
27,1,6,0,37.49,0.0,0,6
28,1,7,0,27.13,0.0,0,6
29,1,8,1,69.17,0.0,1,6
30,1,9,0,38.43,0.0,0,6
31,1,10,1,61.25,0.0,1,6
32,1,11,0,45.06,0.0,0,6
33,1,12,0,39.91,0.0,0,6
34,1,13,0,26.67,0.0,0,6
35,1,14,0,45.03,0.0,0,6
36,1,15,1,57.6,0.0,1,6
37,1,16,1,57.96,0.0,1,6
38,1,17,0,37.29,0.0,0,6
39,1,18,0,38.14,0.0,0,6
40,1,19,0,36.42,0.0,1,6
41,2,0,1,36.63,0.0,0,6
42,2,1,1,37.05,0.0,0,6
43,2,2,0,66.66,0.0,1,6
44,2,3,1,34.01,0.0,0,6
45,2,4,1,45.5,0.0,0,6
46,2,5,0,67.78,0.0,1,6
47,2,6,0,58.54,0.0,1,6
48,2,7,1,46.55,0.0,0,6
49,2,8,0,65.36,0.0,1,6
50,2,9,0,65.66,0.0,1,6
51,2,10,1,33.94,0.0,0,6
52,2,11,0,58.89,0.0,1,6
53,2,12,1,33.88,0.0,0,6
54,2,13,0,54.12,0.0,1,6
55,2,14,1,39.63,0.0,0,6
56,2,15,1,34.95,0.0,0,6
57,2,16,0,58.47,0.0,1,6
58,2,17,0,62.51,0.0,1,6
59,2,18,1,53.01,0.0,0,6
60,2,19,0,57.19,0.0,0,6
61,3,0,0,36.65,0.0,0,6
62,3,1,1,76.22,0.0,1,6
63,3,2,1,63.67,0.0,1,6
64,3,3,1,52.13,0.0,1,6
65,3,4,0,32.32,0.0,0,6
66,3,5,0,32.21,0.0,0,6
67,3,6,0,50.11,0.0,0,6
68,3,7,1,66.63,0.0,1,6
69,3,8,1,55.41,0.0,1,6
70,3,9,0,35.11,0.0,0,6
71,3,10,0,27.28,0.0,0,6
72,3,11,1,53.39,0.0,1,6
73,3,12,0,34.51,0.0,0,6
74,3,13,0,48.84,0.0,0,6
75,3,14,0,37.21,0.0,0,6
76,3,15,1,61.57,0.0,1,6
77,3,16,0,34.47,0.0,0,6
78,3,17,0,35.9,0.0,0,6
79,3,18,0,41.14,0.0,1,6
0,0,0,0,57.26,0.0,1,7
1,0,1,0,68.32,0.0,1,7
2,0,2,1,33.22,0.0,0,7
3,0,3,0,71.35,0.0,1,7
4,0,4,1,45.42,0.0,0,7
5,0,5,0,67.76,0.0,1,7
6,0,6,1,46.16,0.0,0,7
7,0,7,0,67.98,0.0,1,7
8,0,8,1,48.03,0.0,0,7
9,0,9,0,64.27,0.0,1,7
10,0,10,1,44.95,0.0,0,7
11,0,11,1,48.09,0.0,0,7
12,0,12,0,56.71,0.0,1,7
13,0,13,1,42.04,0.0,0,7
14,0,14,0,52.1,0.0,1,7
15,0,15,0,61.15,0.0,1,7
16,0,16,1,50.05,0.0,0,7
17,0,17,0,59.08,0.0,1,7
18,0,18,0,61.31,0.0,1,7
19,0,19,1,43.39,0.0,0,7
20,0,20,1,27.97,0.0,1,7
21,1,0,1,55.22,0.0,1,7
22,1,1,1,63.38,0.0,1,7
23,1,2,1,57.73,0.0,1,7
24,1,3,0,28.54,0.0,0,7
25,1,4,0,32.56,0.0,0,7
26,1,5,1,59.51,0.0,1,7
27,1,6,0,41.17,0.0,0,7
28,1,7,0,39.38,0.0,0,7
29,1,8,1,70.49,0.0,1,7
30,1,9,0,28.16,0.0,0,7
31,1,10,1,60.89,0.0,1,7
32,1,11,0,44.48,0.0,0,7
33,1,12,1,58.65,0.0,1,7
34,1,13,1,67.47,0.0,1,7
35,1,14,1,59.81,0.0,1,7
36,1,15,0,13.73,0.0,0,7
37,1,16,1,64.63,0.0,1,7
38,1,17,0,44.36,0.0,0,7
39,1,18,1,49.87,0.0,1,7
40,1,19,1,66.88,0.0,0,7
41,2,0,0,56.43,0.0,1,7
42,2,1,0,67.88,0.0,1,7
43,2,2,0,56.14,0.0,1,7
44,2,3,0,60.8,0.0,1,7
45,2,4,0,57.5,0.0,1,7
46,2,5,0,52.15,0.0,1,7
47,2,6,1,33.28,0.0,0,7
48,2,7,1,45.36,0.0,0,7
49,2,8,0,53.34,0.0,1,7
50,2,9,0,54.76,0.0,1,7
51,2,10,0,57.66,0.0,1,7
52,2,11,1,41.28,0.0,0,7
53,2,12,0,41.16,0.0,1,7
54,2,13,0,73.38,0.0,1,7
55,2,14,0,48.78,0.0,1,7
56,2,15,1,36.95,0.0,0,7
57,2,16,0,59.88,0.0,1,7
58,2,17,0,61.44,0.0,1,7
59,2,18,0,48.05,0.0,1,7
60,2,19,0,55.7,0.0,0,7
61,3,0,1,58.62,0.0,1,7
62,3,1,0,26.45,0.0,0,7
63,3,2,1,58.83,0.0,1,7
64,3,3,1,58.18,0.0,1,7
65,3,4,0,47.33,0.0,0,7
66,3,5,1,58.16,0.0,1,7
67,3,6,0,39.79,0.0,0,7
68,3,7,0,30.44,0.0,0,7
69,3,8,0,40.67,0.0,0,7
70,3,9,0,36.08,0.0,0,7
71,3,10,0,31.67,0.0,0,7
72,3,11,1,66.41,0.0,1,7
73,3,12,0,47.21,0.0,0,7
74,3,13,1,76.39,0.0,1,7
75,3,14,0,44.27,0.0,0,7
76,3,15,1,65.13,0.0,1,7
77,3,16,1,46.47,0.0,1,7
78,3,17,1,53.52,0.0,1,7
79,3,18,0,43.63,0.0,1,7
0,0,0,1,45.61,0.0,0,8
1,0,1,0,71.5,0.0,1,8
2,0,2,0,68.69,0.0,1,8
3,0,3,0,63.03,0.0,1,8
4,0,4,1,45.86,0.0,0,8
5,0,5,1,40.79,0.0,0,8
6,0,6,0,56.43,0.0,1,8
7,0,7,0,60.35,0.0,1,8
8,0,8,0,53.6,0.0,1,8
9,0,9,1,29.73,0.0,0,8
10,0,10,0,54.69,0.0,1,8
11,0,11,0,54.85,0.0,1,8
12,0,12,1,40.95,0.0,0,8
13,0,13,0,51.24,0.0,1,8
14,0,14,1,34.22,0.0,0,8
15,0,15,0,68.94,0.0,1,8
16,0,16,0,56.66,0.0,1,8
17,0,17,1,32.02,0.0,0,8
18,0,18,1,40.1,0.0,0,8
19,0,19,0,56.69,0.0,1,8
20,0,20,1,35.2,0.0,1,8
21,1,0,1,56.93,0.0,1,8
22,1,1,0,40.75,0.0,0,8
23,1,2,1,52.6,0.0,1,8
24,1,3,0,37.7,0.0,0,8
25,1,4,0,43.97,0.0,0,8
26,1,5,0,38.18,0.0,0,8
27,1,6,1,46.42,0.0,1,8
28,1,7,1,61.66,0.0,1,8
29,1,8,0,38.63,0.0,0,8
30,1,9,0,37.47,0.0,0,8
31,1,10,0,32.2,0.0,0,8
32,1,11,1,63.22,0.0,1,8
33,1,12,1,82.47,0.0,1,8
34,1,13,0,38.39,0.0,0,8
35,1,14,0,46.58,0.0,0,8
36,1,15,0,47.0,0.0,0,8
37,1,16,1,50.31,0.0,1,8
38,1,17,1,55.8,0.0,1,8
39,1,18,1,55.64,0.0,1,8
40,1,19,0,20.01,0.0,1,8
41,2,0,0,57.15,0.0,1,8
42,2,1,1,44.4,0.0,0,8
43,2,2,0,61.9,0.0,1,8
44,2,3,1,52.08,0.0,0,8
45,2,4,0,46.88,0.0,1,8
46,2,5,1,47.83,0.0,0,8
47,2,6,0,56.37,0.0,1,8
48,2,7,0,78.44,0.0,1,8
49,2,8,1,46.68,0.0,0,8
50,2,9,1,40.75,0.0,0,8
51,2,10,1,34.72,0.0,0,8
52,2,11,1,52.34,0.0,0,8
53,2,12,1,35.31,0.0,0,8
54,2,13,0,67.78,0.0,1,8
55,2,14,0,55.85,0.0,1,8
56,2,15,1,47.93,0.0,0,8
