trial,block,block_trial,choice,reward,confidence,accurate,run
2,0,2,0,40.54,0.0,0,3
3,0,3,1,44.06,0.0,1,3
4,0,4,1,72.16,0.0,1,3
5,0,5,1,57.2,0.0,1,3
6,0,6,0,44.59,0.0,0,3
7,0,7,1,58.22,0.0,1,3
8,0,8,1,69.34,0.0,1,3
9,0,9,0,41.6,0.0,0,3
10,0,10,1,59.41,0.0,1,3
11,0,11,0,43.43,0.0,0,3
12,0,12,0,52.82,0.0,0,3
13,0,13,0,40.28,0.0,0,3
14,0,14,0,37.31,0.0,0,3
15,0,15,1,47.93,0.0,1,3
16,0,16,0,23.8,0.0,0,3
17,0,17,0,36.47,0.0,0,3
18,0,18,1,62.67,0.0,1,3
19,0,19,1,52.63,0.0,1,3
20,0,20,1,53.6,0.0,0,3
21,1,0,1,47.17,0.0,0,3
22,1,1,1,49.58,0.0,0,3
23,1,2,0,67.6,0.0,1,3
24,1,3,0,64.27,0.0,1,3
25,1,4,0,54.74,0.0,1,3
26,1,5,0,63.42,0.0,1,3
27,1,6,0,63.9,0.0,1,3
28,1,7,0,69.92,0.0,1,3
29,1,8,1,49.49,0.0,0,3
30,1,9,0,50.32,0.0,1,3
31,1,10,1,47.46,0.0,0,3
32,1,11,0,59.51,0.0,1,3
33,1,12,1,26.44,0.0,0,3
34,1,13,0,59.68,0.0,1,3
35,1,14,1,41.62,0.0,0,3
36,1,15,0,49.26,0.0,1,3
37,1,16,1,31.57,0.0,0,3
38,1,17,1,33.81,0.0,0,3
39,1,18,1,36.35,0.0,0,3
40,1,19,0,53.91,0.0,0,3
41,2,0,1,68.36,0.0,1,3
42,2,1,1,50.82,0.0,1,3
43,2,2,1,67.65,0.0,1,3
44,2,3,1,50.31,0.0,1,3
45,2,4,1,59.26,0.0,1,3
46,2,5,1,77.65,0.0,1,3
47,2,6,1,58.76,0.0,1,3
48,2,7,0,46.28,0.0,0,3
49,2,8,1,67.19,0.0,1,3
50,2,9,1,60.79,0.0,1,3
51,2,10,0,53.25,0.0,0,3
52,2,11,0,34.56,0.0,0,3
53,2,12,0,48.26,0.0,0,3
54,2,13,0,38.71,0.0,0,3
55,2,14,0,41.95,0.0,0,3
56,2,15,1,61.45,0.0,1,3
57,2,16,1,77.33,0.0,1,3
58,2,17,1,63.62,0.0,1,3
59,2,18,1,58.04,0.0,1,3
60,2,19,0,40.2,0.0,1,3
61,3,0,1,49.26,0.0,0,3
62,3,1,1,28.0,0.0,0,3
63,3,2,1,37.81,0.0,0,3
64,3,3,0,66.12,0.0,1,3
65,3,4,0,63.2,0.0,1,3
66,3,5,1,39.13,0.0,0,3
67,3,6,1,40.68,0.0,0,3
68,3,7,0,65.05,0.0,1,3
69,3,8,1,36.92,0.0,0,3
70,3,9,0,51.33,0.0,1,3
71,3,10,0,61.9,0.0,1,3
72,3,11,1,47.19,0.0,0,3
73,3,12,1,32.13,0.0,0,3
74,3,13,1,26.8,0.0,0,3
75,3,14,1,49.98,0.0,0,3
76,3,15,1,47.58,0.0,0,3
77,3,16,0,64.14,0.0,1,3
78,3,17,1,33.89,0.0,0,3
79,3,18,0,55.82,0.0,0,3
0,0,0,0,46.42,0.0,0,4
1,0,1,0,28.67,0.0,0,4
2,0,2,1,54.81,0.0,1,4
3,0,3,1,61.79,0.0,1,4
4,0,4,0,47.92,0.0,0,4
5,0,5,0,41.05,0.0,0,4
6,0,6,0,41.46,0.0,0,4
7,0,7,0,46.82,0.0,0,4
8,0,8,0,39.91,0.0,0,4
9,0,9,0,43.17,0.0,0,4
10,0,10,0,51.03,0.0,0,4
11,0,11,1,60.36,0.0,1,4
12,0,12,1,55.82,0.0,1,4
13,0,13,0,34.96,0.0,0,4
14,0,14,1,45.77,0.0,1,4
15,0,15,0,41.36,0.0,0,4
16,0,16,1,57.07,0.0,1,4
17,0,17,0,44.49,0.0,0,4
18,0,18,1,79.16,0.0,1,4
19,0,19,0,41.69,0.0,0,4
20,0,20,0,50.07,0.0,1,4
21,1,0,1,37.19,0.0,0,4
22,1,1,1,44.24,0.0,0,4
23,1,2,1,46.82,0.0,0,4
24,1,3,1,47.22,0.0,0,4
25,1,4,1,40.8,0.0,0,4
26,1,5,0,58.32,0.0,1,4
27,1,6,0,74.04,0.0,1,4
28,1,7,1,40.49,0.0,0,4
29,1,8,1,42.64,0.0,0,4
30,1,9,0,57.48,0.0,1,4
31,1,10,1,32.49,0.0,0,4
32,1,11,0,52.64,0.0,1,4
33,1,12,1,47.92,0.0,0,4
34,1,13,0,66.0,0.0,1,4
35,1,14,0,56.96,0.0,1,4
36,1,15,0,65.8,0.0,1,4
37,1,16,0,58.37,0.0,1,4
38,1,17,0,66.87,0.0,1,4
39,1,18,0,44.66,0.0,1,4
40,1,19,0,71.89,0.0,0,4
41,2,0,1,74.66,0.0,1,4
42,2,1,0,52.5,0.0,0,4
43,2,2,1,65.62,0.0,1,4
44,2,3,1,48.16,0.0,1,4
45,2,4,0,34.01,0.0,0,4
46,2,5,1,53.68,0.0,1,4
47,2,6,1,60.73,0.0,1,4
48,2,7,0,39.98,0.0,0,4
49,2,8,0,46.51,0.0,0,4
50,2,9,0,37.09,0.0,0,4
51,2,10,0,40.4,0.0,0,4
52,2,11,1,56.22,0.0,1,4
53,2,12,1,68.98,0.0,1,4
54,2,13,1,75.9,0.0,1,4
55,2,14,1,62.48,0.0,1,4
56,2,15,1,53.4,0.0,1,4
57,2,16,0,43.94,0.0,0,4
58,2,17,1,63.75,0.0,1,4
59,2,18,1,52.99,0.0,1,4
60,2,19,0,46.73,0.0,1,4
61,3,0,0,59.48,0.0,1,4
62,3,1,1,30.54,0.0,0,4
63,3,2,0,64.36,0.0,1,4
64,3,3,1,49.26,0.0,0,4
65,3,4,0,69.19,0.0,1,4
66,3,5,0,66.15,0.0,1,4
67,3,6,0,59.69,0.0,1,4
68,3,7,0,70.97,0.0,1,4
69,3,8,0,59.26,0.0,1,4
70,3,9,1,28.43,0.0,0,4
71,3,10,0,53.81,0.0,1,4
72,3,11,0,56.08,0.0,1,4
73,3,12,0,51.32,0.0,1,4
74,3,13,0,50.25,0.0,1,4
75,3,14,0,53.51,0.0,1,4
76,3,15,0,52.15,0.0,1,4
77,3,16,1,38.37,0.0,0,4
78,3,17,1,44.97,0.0,0,4
79,3,18,0,59.99,0.0,0,4
0,0,0,1,65.12,0.0,1,5
1,0,1,1,61.41,0.0,1,5
2,0,2,1,56.76,0.0,1,5
3,0,3,0,41.96,0.0,0,5
4,0,4,1,61.94,0.0,1,5
5,0,5,1,73.37,0.0,1,5
6,0,6,1,53.41,0.0,1,5
7,0,7,0,28.07,0.0,0,5
8,0,8,0,45.41,0.0,0,5
9,0,9,0,46.58,0.0,0,5
10,0,10,1,65.8,0.0,1,5
11,0,11,1,59.36,0.0,1,5
12,0,12,0,35.25,0.0,0,5
13,0,13,0,49.25,0.0,0,5
14,0,14,1,64.92,0.0,1,5
15,0,15,1,65.59,0.0,1,5
16,0,16,0,53.15,0.0,0,5
17,0,17,0,40.71,0.0,0,5
18,0,18,0,38.01,0.0,0,5
19,0,19,0,48.2,0.0,0,5
20,0,20,1,48.43,0.0,0,5
21,1,0,1,38.12,0.0,0,5
22,1,1,1,38.72,0.0,0,5
23,1,2,0,60.99,0.0,1,5
24,1,3,0,54.75,0.0,1,5
25,1,4,1,47.83,0.0,0,5
26,1,5,1,45.47,0.0,0,5
27,1,6,0,63.65,0.0,1,5
28,1,7,0,61.83,0.0,1,5
29,1,8,1,45.91,0.0,0,5
30,1,9,0,58.9,0.0,1,5
31,1,10,0,61.7,0.0,1,5
32,1,11,1,42.59,0.0,0,5
33,1,12,0,63.3,0.0,1,5
34,1,13,1,43.7,0.0,0,5
35,1,14,0,57.14,0.0,1,5
36,1,15,0,50.93,0.0,1,5
37,1,16,0,56.53,0.0,1,5
38,1,17,1,49.09,0.0,0,5
39,1,18,1,29.32,0.0,0,5
40,1,19,0,50.12,0.0,0,5
41,2,0,0,29.33,0.0,0,5
42,2,1,1,66.11,0.0,1,5
43,2,2,0,32.62,0.0,0,5
44,2,3,0,39.25,0.0,0,5
45,2,4,1,47.06,0.0,1,5
46,2,5,1,55.29,0.0,1,5
47,2,6,1,66.68,0.0,1,5
48,2,7,1,59.49,0.0,1,5
49,2,8,1,60.87,0.0,1,5
50,2,9,1,59.07,0.0,1,5
51,2,10,1,68.44,0.0,1,5
52,2,11,0,20.04,0.0,0,5
53,2,12,0,42.78,0.0,0,5
54,2,13,1,53.81,0.0,1,5
55,2,14,1,73.5,0.0,1,5
56,2,15,0,32.05,0.0,0,5
57,2,16,0,38.87,0.0,0,5
58,2,17,0,43.98,0.0,0,5
59,2,18,1,68.5,0.0,1,5
60,2,19,0,35.5,0.0,1,5
61,3,0,1,39.66,0.0,0,5
62,3,1,1,44.35,0.0,0,5
63,3,2,0,61.13,0.0,1,5
64,3,3,1,33.34,0.0,0,5
65,3,4,0,41.1,0.0,1,5
66,3,5,1,41.78,0.0,0,5
67,3,6,1,40.99,0.0,0,5
68,3,7,1,48.46,0.0,0,5
69,3,8,1,46.93,0.0,0,5
70,3,9,1,45.76,0.0,0,5
71,3,10,0,61.46,0.0,1,5
72,3,11,0,73.09,0.0,1,5
73,3,12,0,59.57,0.0,1,5
74,3,13,0,63.4,0.0,1,5
75,3,14,0,51.73,0.0,1,5
76,3,15,0,61.49,0.0,1,5
77,3,16,1,50.09,0.0,0,5
78,3,17,0,55.66,0.0,1,5
79,3,18,1,34.31,0.0,1,5
0,0,0,1,59.74,0.0,1,6
1,0,1,1,74.31,0.0,1,6
2,0,2,1,58.66,0.0,1,6
3,0,3,0,27.09,0.0,0,6
4,0,4,1,59.38,0.0,1,6
5,0,5,0,27.34,0.0,0,6
6,0,6,0,47.31,0.0,0,6
7,0,7,1,58.07,0.0,1,6
8,0,8,1,68.38,0.0,1,6
9,0,9,0,41.55,0.0,0,6
10,0,10,1,54.71,0.0,1,6
11,0,11,0,46.76,0.0,0,6
12,0,12,0,49.22,0.0,0,6
13,0,13,1,61.35,0.0,1,6
14,0,14,0,30.04,0.0,0,6
15,0,15,0,40.9,0.0,0,6
16,0,16,1,54.17,0.0,1,6
17,0,17,0,28.43,0.0,0,6
18,0,18,1,63.46,0.0,1,6
19,0,19,0,42.88,0.0,0,6
20,0,20,0,27.07,0.0,1,6
21,1,0,0,53.86,0.0,1,6
22,1,1,0,67.1,0.0,1,6
23,1,2,0,69.15,0.0,1,6
24,1,3,1,38.14,0.0,0,6
25,1,4,1,41.11,0.0,0,6
26,1,5,0,71.65,0.0,1,6
27,1,6,1,50.97,0.0,0,6
28,1,7,1,33.65,0.0,0,6
29,1,8,1,37.19,0.0,0,6
30,1,9,0,61.61,0.0,1,6
31,1,10,0,70.03,0.0,1,6
32,1,11,1,32.43,0.0,0,6
33,1,12,0,57.9,0.0,1,6
34,1,13,1,33.7,0.0,0,6
35,1,14,0,52.57,0.0,1,6
36,1,15,0,62.43,0.0,1,6
37,1,16,0,75.98,0.0,1,6
38,1,17,0,73.05,0.0,1,6
39,1,18,1,25.78,0.0,0,6
40,1,19,1,38.31,0.0,1,6
41,2,0,0,38.03,0.0,0,6
42,2,1,1,69.02,0.0,1,6
43,2,2,1,57.91,0.0,1,6
44,2,3,1,62.28,0.0,1,6
45,2,4,1,56.33,0.0,1,6
46,2,5,1,60.19,0.0,1,6
47,2,6,1,53.79,0.0,1,6
48,2,7,1,75.94,0.0,1,6
49,2,8,1,67.91,0.0,1,6
50,2,9,0,32.11,0.0,0,6
51,2,10,0,29.84,0.0,0,6
52,2,11,1,53.27,0.0,1,6
53,2,12,1,65.27,0.0,1,6
54,2,13,0,42.72,0.0,0,6
55,2,14,1,56.85,0.0,1,6
56,2,15,1,50.7,0.0,1,6
57,2,16,1,55.72,0.0,1,6
58,2,17,1,70.5,0.0,1,6
59,2,18,0,49.78,0.0,0,6
60,2,19,1,61.2,0.0,0,6
61,3,0,1,37.63,0.0,0,6
62,3,1,0,55.16,0.0,1,6
63,3,2,1,39.5,0.0,0,6
64,3,3,0,60.67,0.0,1,6
65,3,4,1,30.8,0.0,0,6
66,3,5,1,33.39,0.0,0,6
67,3,6,0,58.89,0.0,1,6
68,3,7,0,55.9,0.0,1,6
69,3,8,0,50.5,0.0,1,6
70,3,9,1,51.36,0.0,0,6
71,3,10,0,60.9,0.0,1,6
72,3,11,1,42.27,0.0,0,6
73,3,12,1,38.81,0.0,0,6
74,3,13,0,61.41,0.0,1,6
75,3,14,1,46.47,0.0,0,6
76,3,15,0,61.31,0.0,1,6
77,3,16,0,64.48,0.0,1,6
78,3,17,0,55.34,0.0,1,6
79,3,18,0,72.37,0.0,0,6
0,0,0,1,59.04,0.0,1,7
1,0,1,0,43.7,0.0,0,7
2,0,2,1,52.47,0.0,1,7
3,0,3,1,67.64,0.0,1,7
4,0,4,0,37.07,0.0,0,7
5,0,5,0,56.24,0.0,0,7
6,0,6,1,56.18,0.0,1,7
7,0,7,0,46.28,0.0,0,7
8,0,8,0,37.31,0.0,0,7
9,0,9,0,42.48,0.0,0,7
10,0,10,1,56.74,0.0,1,7
11,0,11,0,36.49,0.0,0,7
12,0,12,1,42.17,0.0,1,7
13,0,13,0,53.49,0.0,0,7
14,0,14,1,61.77,0.0,1,7
15,0,15,1,61.62,0.0,1,7
16,0,16,0,35.06,0.0,0,7
17,0,17,1,56.38,0.0,1,7
18,0,18,1,56.66,0.0,1,7
19,0,19,0,51.33,0.0,0,7
20,0,20,0,40.16,0.0,1,7
21,1,0,0,64.66,0.0,1,7
22,1,1,1,24.66,0.0,0,7
23,1,2,0,65.51,0.0,1,7
24,1,3,1,43.16,0.0,0,7
25,1,4,0,74.17,0.0,1,7
26,1,5,1,43.29,0.0,0,7
27,1,6,1,44.16,0.0,0,7
28,1,7,0,35.72,0.0,1,7
29,1,8,1,39.14,0.0,0,7
30,1,9,1,37.78,0.0,0,7
31,1,10,1,43.42,0.0,0,7
32,1,11,1,35.75,0.0,0,7
33,1,12,1,36.95,0.0,0,7
34,1,13,1,44.6,0.0,0,7
35,1,14,1,36.96,0.0,0,7
36,1,15,0,57.87,0.0,1,7
37,1,16,0,68.64,0.0,1,7
38,1,17,1,38.22,0.0,0,7
39,1,18,0,48.89,0.0,1,7
40,1,19,0,58.07,0.0,0,7
41,2,0,1,59.56,0.0,1,7
42,2,1,0,36.55,0.0,0,7
43,2,2,0,40.52,0.0,0,7
44,2,3,0,46.14,0.0,0,7
45,2,4,0,34.11,0.0,0,7
46,2,5,0,37.44,0.0,0,7
47,2,6,0,47.64,0.0,0,7
48,2,7,0,41.58,0.0,0,7
49,2,8,1,60.87,0.0,1,7
50,2,9,0,48.39,0.0,0,7
51,2,10,1,58.06,0.0,1,7
52,2,11,1,48.41,0.0,1,7
53,2,12,0,48.8,0.0,0,7
54,2,13,1,50.45,0.0,1,7
55,2,14,1,75.11,0.0,1,7
56,2,15,1,58.55,0.0,1,7
57,2,16,0,33.68,0.0,0,7
58,2,17,1,61.33,0.0,1,7
59,2,18,1,62.11,0.0,1,7
60,2,19,0,39.13,0.0,1,7
61,3,0,1,30.65,0.0,0,7
62,3,1,0,72.15,0.0,1,7
63,3,2,1,37.97,0.0,0,7
64,3,3,1,45.83,0.0,0,7
65,3,4,0,46.82,0.0,1,7
66,3,5,0,57.93,0.0,1,7
67,3,6,1,35.43,0.0,0,7
68,3,7,0,63.7,0.0,1,7
69,3,8,1,43.85,0.0,0,7
70,3,9,1,46.56,0.0,0,7
71,3,10,0,71.65,0.0,1,7
72,3,11,0,56.2,0.0,1,7
73,3,12,1,44.85,0.0,0,7
74,3,13,0,58.97,0.0,1,7
75,3,14,1,45.97,0.0,0,7
76,3,15,0,52.59,0.0,1,7
77,3,16,1,49.11,0.0,0,7
78,3,17,0,52.96,0.0,1,7
79,3,18,1,34.1,0.0,1,7
0,0,0,0,38.45,0.0,0,8
1,0,1,1,51.87,0.0,1,8
2,0,2,1,64.01,0.0,1,8
3,0,3,0,37.67,0.0,0,8
4,0,4,1,49.86,0.0,1,8
5,0,5,1,66.04,0.0,1,8
6,0,6,1,75.97,0.0,1,8
7,0,7,0,48.93,0.0,0,8
8,0,8,1,51.53,0.0,1,8
9,0,9,0,35.26,0.0,0,8
10,0,10,1,63.08,0.0,1,8
11,0,11,0,43.24,0.0,0,8
12,0,12,1,58.87,0.0,1,8
13,0,13,0,52.02,0.0,0,8
14,0,14,1,70.41,0.0,1,8
15,0,15,1,55.79,0.0,1,8
16,0,16,0,32.95,0.0,0,8
17,0,17,0,25.78,0.0,0,8
18,0,18,0,54.57,0.0,0,8
19,0,19,1,50.12,0.0,1,8
20,0,20,1,64.72,0.0,0,8
21,1,0,1,35.28,0.0,0,8
22,1,1,0,60.45,0.0,1,8
23,1,2,0,59.43,0.0,1,8
24,1,3,0,56.74,0.0,1,8
25,1,4,1,31.42,0.0,0,8
26,1,5,1,42.64,0.0,0,8
27,1,6,1,35.65,0.0,0,8
28,1,7,1,44.14,0.0,0,8
29,1,8,0,68.94,0.0,1,8
30,1,9,0,67.43,0.0,1,8
31,1,10,1,41.65,0.0,0,8
32,1,11,0,78.37,0.0,1,8
33,1,12,0,51.75,0.0,1,8
34,1,13,1,37.14,0.0,0,8
35,1,14,1,41.11,0.0,0,8
36,1,15,1,54.89,0.0,0,8
37,1,16,0,54.73,0.0,1,8
38,1,17,0,62.86,0.0,1,8
39,1,18,0,50.79,0.0,1,8
40,1,19,1,34.19,0.0,1,8
41,2,0,0,28.7,0.0,0,8
42,2,1,1,39.93,0.0,1,8
43,2,2,0,41.55,0.0,0,8
44,2,3,1,69.67,0.0,1,8
45,2,4,0,37.72,0.0,0,8
46,2,5,1,52.81,0.0,1,8
47,2,6,1,49.46,0.0,1,8
48,2,7,0,32.17,0.0,0,8
49,2,8,0,35.83,0.0,0,8
50,2,9,0,41.85,0.0,0,8
51,2,10,1,56.41,0.0,1,8
52,2,11,0,51.25,0.0,0,8
53,2,12,1,52.07,0.0,1,8
54,2,13,0,31.34,0.0,0,8
55,2,14,0,42.97,0.0,0,8
56,2,15,1,52.96,0.0,1,8
