trial,block,block_trial,choice,reward,confidence,accurate,run
9,0,9,0,61.19,0.0,1,2
10,0,10,0,61.7,0.0,1,2
11,0,11,1,34.28,0.0,0,2
12,0,12,0,67.17,0.0,1,2
13,0,13,1,36.33,0.0,0,2
14,0,14,0,70.18,0.0,1,2
15,0,15,0,61.96,0.0,1,2
16,0,16,1,29.41,0.0,0,2
17,0,17,0,78.22,0.0,1,2
18,0,18,1,56.32,0.0,0,2
19,0,19,0,65.87,0.0,1,2
20,0,20,1,47.89,0.0,1,2
21,1,0,1,68.62,0.0,1,2
22,1,1,1,52.55,0.0,1,2
23,1,2,0,44.23,0.0,0,2
24,1,3,0,38.59,0.0,0,2
25,1,4,1,54.79,0.0,1,2
26,1,5,1,53.8,0.0,1,2
27,1,6,1,55.46,0.0,1,2
28,1,7,1,64.12,0.0,1,2
29,1,8,0,44.55,0.0,0,2
30,1,9,0,34.31,0.0,0,2
31,1,10,0,41.42,0.0,0,2
32,1,11,1,60.81,0.0,1,2
33,1,12,0,52.03,0.0,0,2
34,1,13,0,40.62,0.0,0,2
35,1,14,1,54.14,0.0,1,2
36,1,15,1,68.2,0.0,1,2
37,1,16,1,68.26,0.0,1,2
38,1,17,1,59.98,0.0,1,2
39,1,18,1,59.18,0.0,1,2
40,1,19,1,56.35,0.0,0,2
41,2,0,0,61.07,0.0,1,2
42,2,1,0,82.13,0.0,1,2
43,2,2,0,66.94,0.0,1,2
44,2,3,0,69.28,0.0,1,2
45,2,4,0,61.0,0.0,1,2
46,2,5,1,38.19,0.0,0,2
47,2,6,0,62.71,0.0,1,2
48,2,7,0,71.42,0.0,1,2
49,2,8,0,72.89,0.0,1,2
50,2,9,1,31.07,0.0,0,2
51,2,10,1,30.89,0.0,0,2
52,2,11,0,70.86,0.0,1,2
53,2,12,0,59.23,0.0,1,2
54,2,13,0,59.03,0.0,1,2
55,2,14,0,62.63,0.0,1,2
56,2,15,1,36.36,0.0,0,2
57,2,16,0,36.11,0.0,1,2
58,2,17,0,66.23,0.0,1,2
59,2,18,1,37.26,0.0,0,2
60,2,19,0,65.08,0.0,0,2
61,3,0,0,44.39,0.0,0,2
62,3,1,0,47.03,0.0,0,2
63,3,2,1,59.14,0.0,1,2
64,3,3,0,48.83,0.0,0,2
65,3,4,0,44.89,0.0,0,2
66,3,5,1,58.34,0.0,1,2
67,3,6,1,58.56,0.0,1,2
68,3,7,0,55.01,0.0,0,2
69,3,8,1,67.54,0.0,1,2
70,3,9,1,57.75,0.0,1,2
71,3,10,1,73.75,0.0,1,2
72,3,11,0,50.39,0.0,0,2
73,3,12,0,21.02,0.0,0,2
74,3,13,1,62.9,0.0,1,2
75,3,14,0,37.68,0.0,0,2
76,3,15,1,66.48,0.0,1,2
77,3,16,1,52.39,0.0,1,2
78,3,17,0,42.24,0.0,0,2
79,3,18,1,70.15,0.0,0,2
0,0,0,0,47.89,0.0,0,3
1,0,1,0,42.23,0.0,0,3
2,0,2,1,47.81,0.0,1,3
3,0,3,1,70.01,0.0,1,3
4,0,4,0,30.02,0.0,0,3
5,0,5,0,41.89,0.0,0,3
6,0,6,0,43.69,0.0,0,3
7,0,7,1,62.58,0.0,1,3
8,0,8,1,65.98,0.0,1,3
9,0,9,0,42.96,0.0,0,3
10,0,10,1,55.5,0.0,1,3
11,0,11,0,42.71,0.0,0,3
12,0,12,0,42.64,0.0,0,3
13,0,13,1,68.69,0.0,1,3
14,0,14,1,64.17,0.0,1,3
15,0,15,0,43.07,0.0,0,3
16,0,16,1,64.97,0.0,1,3
17,0,17,0,41.48,0.0,0,3
18,0,18,1,49.57,0.0,1,3
19,0,19,0,52.9,0.0,0,3
20,0,20,1,76.08,0.0,0,3
21,1,0,0,61.24,0.0,1,3
22,1,1,1,43.09,0.0,0,3
23,1,2,1,30.56,0.0,0,3
24,1,3,0,48.54,0.0,1,3
25,1,4,0,82.57,0.0,1,3
26,1,5,0,53.2,0.0,1,3
27,1,6,1,38.28,0.0,0,3
28,1,7,0,72.52,0.0,1,3
29,1,8,0,50.23,0.0,1,3
30,1,9,0,61.7,0.0,1,3
31,1,10,1,46.49,0.0,0,3
32,1,11,0,66.9,0.0,1,3
33,1,12,1,46.8,0.0,0,3
34,1,13,0,69.87,0.0,1,3
35,1,14,0,61.76,0.0,1,3
36,1,15,1,46.47,0.0,0,3
37,1,16,1,39.01,0.0,0,3
38,1,17,1,32.74,0.0,0,3
39,1,18,1,46.65,0.0,0,3
40,1,19,0,64.52,0.0,0,3
41,2,0,0,26.86,0.0,0,3
42,2,1,0,34.86,0.0,0,3
43,2,2,0,40.39,0.0,0,3
44,2,3,0,62.14,0.0,0,3
45,2,4,1,60.61,0.0,1,3
46,2,5,0,30.77,0.0,0,3
47,2,6,1,67.22,0.0,1,3
48,2,7,1,43.95,0.0,1,3
49,2,8,1,55.51,0.0,1,3
50,2,9,0,52.47,0.0,0,3
51,2,10,0,38.13,0.0,0,3
52,2,11,1,63.62,0.0,1,3
53,2,12,1,65.38,0.0,1,3
54,2,13,1,59.2,0.0,1,3
55,2,14,0,41.75,0.0,0,3
56,2,15,0,53.96,0.0,0,3
57,2,16,0,42.91,0.0,0,3
58,2,17,0,39.17,0.0,0,3
59,2,18,1,53.98,0.0,1,3
60,2,19,1,70.94,0.0,0,3
61,3,0,0,58.27,0.0,1,3
62,3,1,0,76.85,0.0,1,3
63,3,2,0,54.25,0.0,1,3
64,3,3,1,31.48,0.0,0,3
65,3,4,0,61.82,0.0,1,3
66,3,5,1,28.28,0.0,0,3
67,3,6,1,34.9,0.0,0,3
68,3,7,0,55.73,0.0,1,3
69,3,8,1,36.34,0.0,0,3
70,3,9,1,42.81,0.0,0,3
71,3,10,1,35.2,0.0,0,3
72,3,11,1,52.28,0.0,0,3
73,3,12,0,61.32,0.0,1,3
74,3,13,0,67.75,0.0,1,3
75,3,14,1,28.59,0.0,0,3
76,3,15,1,42.17,0.0,0,3
77,3,16,1,47.89,0.0,0,3
78,3,17,1,35.23,0.0,0,3
79,3,18,1,34.23,0.0,1,3
0,0,0,0,61.69,0.0,1,4
1,0,1,0,72.11,0.0,1,4
2,0,2,0,57.31,0.0,1,4
3,0,3,1,44.68,0.0,0,4
4,0,4,0,48.82,0.0,1,4
5,0,5,1,43.03,0.0,0,4
6,0,6,0,56.23,0.0,1,4
7,0,7,0,69.8,0.0,1,4
8,0,8,0,62.96,0.0,1,4
9,0,9,0,53.09,0.0,1,4
10,0,10,0,39.73,0.0,1,4
11,0,11,1,30.93,0.0,0,4
12,0,12,0,51.67,0.0,1,4
13,0,13,1,27.58,0.0,0,4
14,0,14,0,71.98,0.0,1,4
15,0,15,1,46.93,0.0,0,4
16,0,16,0,59.32,0.0,1,4
17,0,17,1,49.1,0.0,0,4
18,0,18,0,47.33,0.0,1,4
19,0,19,0,65.74,0.0,1,4
20,0,20,1,40.42,0.0,1,4
21,1,0,0,43.9,0.0,0,4
22,1,1,0,41.74,0.0,0,4
23,1,2,0,30.01,0.0,0,4
24,1,3,1,57.71,0.0,1,4
25,1,4,1,58.2,0.0,1,4
26,1,5,1,65.9,0.0,1,4
27,1,6,0,45.0,0.0,0,4
28,1,7,0,40.54,0.0,0,4
29,1,8,1,59.47,0.0,1,4
30,1,9,1,51.26,0.0,1,4
31,1,10,1,78.02,0.0,1,4
32,1,11,0,21.74,0.0,0,4
33,1,12,0,34.68,0.0,0,4
34,1,13,1,55.98,0.0,1,4
35,1,14,1,73.8,0.0,1,4
36,1,15,0,32.76,0.0,0,4
37,1,16,1,52.79,0.0,1,4
38,1,17,0,43.11,0.0,0,4
39,1,18,0,43.86,0.0,0,4
40,1,19,1,57.95,0.0,0,4
41,2,0,0,68.43,0.0,1,4
42,2,1,1,36.06,0.0,0,4
43,2,2,1,36.98,0.0,0,4
44,2,3,1,42.99,0.0,0,4
45,2,4,0,59.94,0.0,1,4
46,2,5,0,58.68,0.0,1,4
47,2,6,0,58.98,0.0,1,4
48,2,7,0,62.22,0.0,1,4
49,2,8,1,56.06,0.0,0,4
50,2,9,0,67.19,0.0,1,4
51,2,10,0,54.4,0.0,1,4
52,2,11,1,35.74,0.0,0,4
53,2,12,0,56.53,0.0,1,4
54,2,13,0,47.12,0.0,1,4
55,2,14,0,67.42,0.0,1,4
56,2,15,1,43.23,0.0,0,4
57,2,16,1,42.53,0.0,0,4
58,2,17,0,59.17,0.0,1,4
59,2,18,0,54.34,0.0,1,4
60,2,19,1,48.99,0.0,1,4
61,3,0,0,33.89,0.0,0,4
62,3,1,0,41.6,0.0,0,4
63,3,2,0,36.62,0.0,0,4
64,3,3,1,49.21,0.0,1,4
65,3,4,0,44.3,0.0,0,4
66,3,5,1,66.02,0.0,1,4
67,3,6,0,42.42,0.0,0,4
68,3,7,0,41.06,0.0,0,4
69,3,8,0,34.04,0.0,0,4
70,3,9,0,41.89,0.0,0,4
71,3,10,0,45.73,0.0,0,4
72,3,11,0,43.74,0.0,0,4
73,3,12,0,38.87,0.0,0,4
74,3,13,1,60.35,0.0,1,4
75,3,14,0,50.57,0.0,0,4
76,3,15,1,62.42,0.0,1,4
77,3,16,0,47.13,0.0,0,4
78,3,17,0,57.27,0.0,0,4
79,3,18,0,37.2,0.0,1,4
0,0,0,1,31.98,0.0,0,5
1,0,1,0,62.41,0.0,1,5
2,0,2,0,58.32,0.0,1,5
3,0,3,1,28.55,0.0,0,5
4,0,4,1,41.29,0.0,0,5
5,0,5,0,46.28,0.0,1,5
6,0,6,1,41.32,0.0,0,5
7,0,7,0,64.57,0.0,1,5
8,0,8,0,55.77,0.0,1,5
9,0,9,0,60.63,0.0,1,5
10,0,10,0,63.23,0.0,1,5
11,0,11,0,57.17,0.0,1,5
12,0,12,1,45.88,0.0,0,5
13,0,13,1,35.15,0.0,0,5
14,0,14,0,61.55,0.0,1,5
15,0,15,1,53.6,0.0,0,5
16,0,16,1,27.33,0.0,0,5
17,0,17,0,51.97,0.0,1,5
18,0,18,0,59.31,0.0,1,5
19,0,19,1,40.26,0.0,0,5
20,0,20,0,71.81,0.0,0,5
21,1,0,0,51.33,0.0,0,5
22,1,1,1,60.84,0.0,1,5
23,1,2,1,49.38,0.0,1,5
24,1,3,1,63.64,0.0,1,5
25,1,4,0,39.48,0.0,0,5
26,1,5,0,35.53,0.0,0,5
27,1,6,1,68.66,0.0,1,5
28,1,7,1,64.2,0.0,1,5
29,1,8,1,59.21,0.0,1,5
30,1,9,0,50.15,0.0,0,5
31,1,10,1,70.66,0.0,1,5
32,1,11,1,40.05,0.0,1,5
33,1,12,0,39.27,0.0,0,5
34,1,13,1,62.8,0.0,1,5
35,1,14,0,43.37,0.0,0,5
36,1,15,1,70.49,0.0,1,5
37,1,16,0,48.5,0.0,0,5
38,1,17,1,74.97,0.0,1,5
39,1,18,1,62.97,0.0,1,5
40,1,19,0,35.99,0.0,1,5
41,2,0,1,34.58,0.0,0,5
42,2,1,1,34.74,0.0,0,5
43,2,2,0,71.67,0.0,1,5
44,2,3,1,38.08,0.0,0,5
45,2,4,0,65.12,0.0,1,5
46,2,5,1,36.31,0.0,0,5
47,2,6,0,47.45,0.0,1,5
48,2,7,1,35.15,0.0,0,5
49,2,8,1,43.49,0.0,0,5
50,2,9,1,50.3,0.0,0,5
51,2,10,0,68.94,0.0,1,5
52,2,11,0,66.47,0.0,1,5
53,2,12,0,45.3,0.0,1,5
54,2,13,0,72.22,0.0,1,5
55,2,14,0,66.52,0.0,1,5
56,2,15,1,53.11,0.0,0,5
57,2,16,0,55.02,0.0,1,5
58,2,17,0,65.74,0.0,1,5
59,2,18,0,60.87,0.0,1,5
60,2,19,1,16.98,0.0,1,5
61,3,0,0,51.6,0.0,0,5
62,3,1,0,53.93,0.0,0,5
63,3,2,0,55.42,0.0,0,5
64,3,3,0,42.97,0.0,0,5
65,3,4,1,67.22,0.0,1,5
66,3,5,0,41.99,0.0,0,5
67,3,6,0,32.59,0.0,0,5
68,3,7,0,34.02,0.0,0,5
69,3,8,1,53.92,0.0,1,5
70,3,9,0,32.91,0.0,0,5
71,3,10,0,45.42,0.0,0,5
72,3,11,0,44.27,0.0,0,5
73,3,12,0,48.11,0.0,0,5
74,3,13,1,59.96,0.0,1,5
75,3,14,0,30.1,0.0,0,5
76,3,15,1,58.69,0.0,1,5
77,3,16,1,72.17,0.0,1,5
78,3,17,0,47.02,0.0,0,5
79,3,18,0,29.46,0.0,1,5
0,0,0,0,61.13,0.0,1,6
1,0,1,1,49.11,0.0,0,6
2,0,2,1,45.0,0.0,0,6
3,0,3,0,73.83,0.0,1,6
4,0,4,0,82.54,0.0,1,6
5,0,5,1,45.84,0.0,0,6
6,0,6,1,42.01,0.0,0,6
7,0,7,0,58.19,0.0,1,6
8,0,8,1,52.79,0.0,0,6
9,0,9,1,58.15,0.0,0,6
10,0,10,1,30.8,0.0,0,6
11,0,11,1,41.94,0.0,0,6
12,0,12,0,72.46,0.0,1,6
13,0,13,0,57.12,0.0,1,6
14,0,14,0,64.52,0.0,1,6
15,0,15,1,48.08,0.0,0,6
16,0,16,1,47.87,0.0,0,6
17,0,17,0,54.23,0.0,1,6
18,0,18,0,53.74,0.0,1,6
19,0,19,0,67.41,0.0,1,6
20,0,20,0,62.09,0.0,0,6
21,1,0,1,67.44,0.0,1,6
22,1,1,1,59.42,0.0,1,6
23,1,2,1,56.09,0.0,1,6
24,1,3,1,51.37,0.0,1,6
25,1,4,1,62.51,0.0,1,6
26,1,5,0,36.93,0.0,0,6
27,1,6,0,47.7,0.0,0,6
28,1,7,0,26.82,0.0,0,6
29,1,8,1,62.4,0.0,1,6
30,1,9,1,50.11,0.0,1,6
31,1,10,0,52.28,0.0,0,6
32,1,11,1,67.61,0.0,1,6
33,1,12,0,33.27,0.0,0,6
34,1,13,0,42.13,0.0,0,6
35,1,14,1,72.1,0.0,1,6
36,1,15,1,59.91,0.0,1,6
37,1,16,0,45.55,0.0,0,6
38,1,17,1,49.78,0.0,1,6
39,1,18,0,41.02,0.0,0,6
40,1,19,0,49.77,0.0,1,6
41,2,0,1,38.36,0.0,0,6
42,2,1,0,60.37,0.0,1,6
43,2,2,1,36.87,0.0,0,6
44,2,3,1,42.33,0.0,0,6
45,2,4,0,64.78,0.0,1,6
46,2,5,0,48.72,0.0,1,6
47,2,6,1,43.04,0.0,0,6
48,2,7,1,31.19,0.0,0,6
49,2,8,0,55.41,0.0,1,6
50,2,9,0,59.2,0.0,1,6
51,2,10,0,52.53,0.0,1,6
52,2,11,1,52.69,0.0,0,6
53,2,12,0,59.06,0.0,1,6
54,2,13,0,62.19,0.0,1,6
55,2,14,1,40.28,0.0,0,6
56,2,15,1,38.73,0.0,0,6
57,2,16,1,41.8,0.0,0,6
58,2,17,1,36.94,0.0,0,6
59,2,18,1,26.67,0.0,0,6
60,2,19,0,58.51,0.0,0,6
61,3,0,0,51.57,0.0,0,6
62,3,1,1,50.44,0.0,1,6
63,3,2,1,59.59,0.0,1,6
64,3,3,0,30.81,0.0,0,6
65,3,4,1,77.05,0.0,1,6
66,3,5,0,41.49,0.0,0,6
67,3,6,1,57.6,0.0,1,6
68,3,7,0,46.01,0.0,0,6
69,3,8,0,51.62,0.0,0,6
70,3,9,1,66.15,0.0,1,6
71,3,10,1,39.8,0.0,1,6
72,3,11,0,33.38,0.0,0,6
73,3,12,1,50.81,0.0,1,6
74,3,13,0,40.69,0.0,0,6
75,3,14,0,50.6,0.0,0,6
76,3,15,0,49.22,0.0,0,6
77,3,16,1,64.09,0.0,1,6
78,3,17,0,42.98,0.0,0,6
79,3,18,0,57.47,0.0,1,6
0,0,0,0,46.94,0.0,1,7
1,0,1,1,48.34,0.0,0,7
2,0,2,0,69.77,0.0,1,7
3,0,3,1,48.43,0.0,0,7
4,0,4,0,56.9,0.0,1,7
5,0,5,1,24.12,0.0,0,7
6,0,6,1,48.81,0.0,0,7
7,0,7,1,46.23,0.0,0,7
8,0,8,0,63.21,0.0,1,7
9,0,9,0,51.09,0.0,1,7
10,0,10,0,59.35,0.0,1,7
11,0,11,1,32.31,0.0,0,7
12,0,12,0,56.06,0.0,1,7
13,0,13,0,53.13,0.0,1,7
14,0,14,1,48.16,0.0,0,7
15,0,15,1,37.46,0.0,0,7
16,0,16,0,76.4,0.0,1,7
17,0,17,0,60.28,0.0,1,7
18,0,18,0,65.89,0.0,1,7
19,0,19,0,66.56,0.0,1,7
20,0,20,1,44.06,0.0,1,7
21,1,0,0,45.46,0.0,0,7
22,1,1,0,31.43,0.0,0,7
23,1,2,0,47.74,0.0,0,7
24,1,3,0,44.45,0.0,0,7
25,1,4,0,43.23,0.0,0,7
26,1,5,0,52.27,0.0,0,7
27,1,6,1,58.31,0.0,1,7
28,1,7,0,36.61,0.0,0,7
29,1,8,0,43.14,0.0,0,7
30,1,9,1,67.01,0.0,1,7
31,1,10,1,63.39,0.0,1,7
32,1,11,0,57.85,0.0,0,7
33,1,12,1,68.09,0.0,1,7
34,1,13,0,39.28,0.0,0,7
35,1,14,0,33.3,0.0,0,7
36,1,15,0,38.46,0.0,0,7
37,1,16,0,41.03,0.0,0,7
38,1,17,1,61.45,0.0,1,7
39,1,18,1,49.84,0.0,1,7
40,1,19,0,36.03,0.0,1,7
41,2,0,1,39.66,0.0,0,7
42,2,1,1,32.79,0.0,0,7
43,2,2,0,60.88,0.0,1,7
44,2,3,0,52.74,0.0,1,7
45,2,4,0,64.1,0.0,1,7
46,2,5,0,61.76,0.0,1,7
47,2,6,0,62.44,0.0,1,7
48,2,7,1,54.1,0.0,0,7
49,2,8,0,68.58,0.0,1,7
50,2,9,0,54.01,0.0,1,7
51,2,10,0,55.79,0.0,1,7
52,2,11,0,55.05,0.0,1,7
53,2,12,1,34.23,0.0,0,7
54,2,13,0,62.33,0.0,1,7
55,2,14,1,43.23,0.0,0,7
56,2,15,1,22.38,0.0,0,7
57,2,16,1,39.58,0.0,0,7
58,2,17,0,65.77,0.0,1,7
59,2,18,0,55.26,0.0,1,7
60,2,19,0,40.6,0.0,0,7
61,3,0,1,61.65,0.0,1,7
62,3,1,0,40.06,0.0,0,7
63,3,2,1,49.37,0.0,1,7
64,3,3,1,53.12,0.0,1,7
65,3,4,0,39.6,0.0,0,7
66,3,5,0,35.59,0.0,0,7
67,3,6,0,35.74,0.0,0,7
68,3,7,0,50.66,0.0,0,7
69,3,8,0,36.23,0.0,0,7
70,3,9,1,55.7,0.0,1,7
71,3,10,0,43.72,0.0,0,7
72,3,11,0,39.13,0.0,0,7
73,3,12,0,56.57,0.0,0,7
74,3,13,0,30.72,0.0,0,7
75,3,14,0,36.5,0.0,0,7
76,3,15,0,50.7,0.0,0,7
77,3,16,0,36.77,0.0,0,7
78,3,17,0,25.96,0.0,0,7
79,3,18,1,59.55,0.0,0,7
0,0,0,0,52.07,0.0,0,8
1,0,1,0,38.44,0.0,0,8
2,0,2,1,69.3,0.0,1,8
3,0,3,0,31.4,0.0,0,8
4,0,4,1,58.71,0.0,1,8
5,0,5,0,31.41,0.0,0,8
6,0,6,0,47.84,0.0,0,8
7,0,7,1,60.87,0.0,1,8
8,0,8,1,68.47,0.0,1,8
9,0,9,0,35.76,0.0,0,8
10,0,10,0,31.0,0.0,0,8
11,0,11,1,68.39,0.0,1,8
12,0,12,1,64.76,0.0,1,8
13,0,13,0,57.36,0.0,0,8
14,0,14,1,54.25,0.0,1,8
15,0,15,1,65.14,0.0,1,8
16,0,16,0,54.58,0.0,0,8
17,0,17,0,50.71,0.0,0,8
18,0,18,0,48.93,0.0,0,8
19,0,19,1,78.69,0.0,1,8
20,0,20,0,42.79,0.0,1,8
21,1,0,1,31.6,0.0,0,8
22,1,1,0,63.93,0.0,1,8
23,1,2,0,60.48,0.0,1,8
24,1,3,0,56.37,0.0,1,8
25,1,4,0,49.99,0.0,1,8
26,1,5,0,55.17,0.0,1,8
27,1,6,1,45.88,0.0,0,8
28,1,7,1,44.85,0.0,0,8
29,1,8,0,56.51,0.0,1,8
30,1,9,1,21.72,0.0,0,8
31,1,10,0,45.72,0.0,1,8
32,1,11,0,72.97,0.0,1,8
33,1,12,1,43.04,0.0,0,8
34,1,13,0,53.3,0.0,1,8
35,1,14,0,65.45,0.0,1,8
36,1,15,1,20.49,0.0,0,8
37,1,16,0,60.53,0.0,1,8
38,1,17,0,51.19,0.0,1,8
39,1,18,0,52.17,0.0,1,8
40,1,19,0,66.18,0.0,0,8
41,2,0,1,68.66,0.0,1,8
42,2,1,0,39.86,0.0,0,8
43,2,2,0,21.87,0.0,0,8
44,2,3,1,59.88,0.0,1,8
45,2,4,0,45.1,0.0,0,8
46,2,5,0,44.61,0.0,0,8
47,2,6,0,45.16,0.0,0,8
48,2,7,1,57.34,0.0,1,8
49,2,8,0,37.91,0.0,0,8
50,2,9,1,58.46,0.0,1,8
51,2,10,1,53.65,0.0,1,8
52,2,11,1,58.1,0.0,1,8
53,2,12,0,61.02,0.0,0,8
54,2,13,0,40.24,0.0,0,8
55,2,14,1,65.99,0.0,1,8
56,2,15,0,43.14,0.0,0,8
