trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
9,Y,Y,K,1,0.5799082374141369,0.450689942762156,0.45908302468613976,0.46620990518790295,1
10,X,Y,J,1,0.5795883228041697,0.43845733060773984,0.4694303132478165,0.5013570303068312,1
11,X,Y,J,1,0.5860475936852737,0.47429636174487927,0.4519731240740454,0.5106186666022464,1
12,X,X,D,1,0.6242234421637947,0.4603824249603084,0.44371124780541166,0.4836805326197965,1
13,X,X,D,1,0.619446003964518,0.46674604432639716,0.46607254227184713,0.47611292903426083,1
14,X,X,F,0,0.6476775141137592,0.4779464064825091,0.505000047924414,0.5065013072141354,1
15,X,Y,K,1,0.6517216766515622,0.46222141720000615,0.4681999227671352,0.5169902172874599,1
16,X,X,D,1,0.6362398723868676,0.47524739850532716,0.4845524406490213,0.49404933758235814,1
17,Y,Y,J,1,0.6550907426695131,0.5119429634523067,0.4975261186780619,0.44969442520018243,1
18,X,Y,K,1,0.6557100139729459,0.5445708447630946,0.5049811930612074,0.4541332871462126,1
19,Y,X,F,1,0.6773203516229507,0.5754685993567741,0.43723704101358896,0.4860219000188162,1
0,X,X,F,0,0.4148333074116867,0.2866033578196166,0.4013584477340127,0.45572718262382317,2
1,X,X,D,0,0.41210924722715614,0.31458878761415326,0.4382694448878047,0.43224867117855637,2
2,Y,Y,K,1,0.4075456255019341,0.32732559735119215,0.43647835095922705,0.42950336772920167,2
3,X,X,F,0,0.3977140716848957,0.3028708991225075,0.4060387122576415,0.46246831269179334,2
4,Y,Y,J,0,0.4416792715920041,0.3339947676082018,0.4026502696579381,0.4842033700114679,2
5,X,X,D,1,0.46525907539115996,0.3053064165158592,0.4068660088607352,0.4962490636392706,2
6,X,X,D,0,0.5013417785091672,0.3012542507407,0.4106476048687979,0.4778236748633426,2
7,X,Y,J,1,0.5469984593770064,0.2952696909182224,0.4254659437043111,0.5011179261302651,2
8,X,X,F,1,0.5610757754792111,0.2663963948736291,0.40464163436880735,0.4767832411270163,2
9,Y,X,D,0,0.5348443747546427,0.2680361559266826,0.4035748828060712,0.460879230730176,2
10,X,X,D,1,0.5422170720217067,0.2652181760179546,0.40893163345574884,0.4681134334026311,2
11,X,X,F,1,0.571310808722311,0.3053249372238558,0.3969601599648269,0.47584580412717786,2
12,X,Y,J,1,0.5690269389890079,0.30765812311252133,0.406301855641759,0.4694835688820973,2
13,X,X,D,1,0.589650399114858,0.2742670070092828,0.42394276576663226,0.47838627596101846,2
14,X,X,D,1,0.5577300752880114,0.2742279916247965,0.4831325680977746,0.4865761147893551,2
15,Y,X,F,1,0.5144983508468128,0.29032536141634485,0.49924277773692205,0.5212821978189193,2
16,X,X,D,0,0.5042067615401755,0.25,0.4946055289324057,0.5231328951781755,2
17,X,X,D,1,0.4894487430240965,0.25,0.5036138887220213,0.5632298200761269,2
18,X,X,F,0,0.4833897357479862,0.2979304463405669,0.4925792705329781,0.5733747044180871,2
19,X,Y,K,1,0.48834111708781963,0.2901920449417966,0.49344288681400345,0.5681157182311526,2
0,X,X,F,1,0.5956460782793419,0.6732046614819978,0.42977957459629973,0.7027173452365933,3
1,Y,X,F,1,0.6089989798013904,0.681746578432648,0.41643543956856177,0.7213294102398182,3
2,X,X,D,0,0.6148337649297654,0.6341501220813884,0.35455714178869996,0.6978035430162263,3
3,Y,Y,J,0,0.5876584859809124,0.5864100801623474,0.37797922325755606,0.7091318430172247,3
4,X,X,D,1,0.5971953611512232,0.5924164896966784,0.3428742434480561,0.7133377012826869,3
5,X,X,D,1,0.5967133228601572,0.6382485012453479,0.35954439431974095,0.7243696572721818,3
6,X,X,F,1,0.5995602128738488,0.6250413200365262,0.3556606823443791,0.7189634270892314,3
7,X,X,D,0,0.6402370077915138,0.6146156356354704,0.3817234083349183,0.7079971558993468,3
8,Y,X,F,1,0.6281491952618439,0.6511921738834608,0.4113392720789012,0.7075494279969902,3
9,Y,Y,K,1,0.6586796908464269,0.6269761566894331,0.42570146276075393,0.7379163434968508,3
10,Y,Y,J,0,0.6233223877671707,0.6470738251901796,0.4163252342709097,0.75,3
11,X,Y,K,1,0.5865341647145311,0.6557436370962566,0.38806242081730813,0.6999877220920259,3
12,X,X,D,1,0.6090204458231346,0.5982516142353557,0.38744370003016754,0.6643567088302864,3
13,X,X,D,1,0.5790088529858173,0.602343933813458,0.38958276489944293,0.6782556254931854,3
14,X,Y,J,0,0.6209840997104957,0.5914246817612187,0.398078018532004,0.6855320129418487,3
15,X,X,D,1,0.6405477303066982,0.593242313945131,0.41780825461860727,0.6863104416480859,3
16,X,Y,J,1,0.6706592383311962,0.5906050086062488,0.3771159740236968,0.6658817259459693,3
17,Y,Y,J,1,0.6722588280691463,0.5750147769910869,0.4125058716348721,0.651625472849676,3
18,Y,X,F,0,0.6606611386437912,0.5902316976235715,0.43568256583335474,0.6411949562218007,3
19,X,X,D,1,0.6930838762972453,0.6356264634731371,0.43346314585243345,0.674049692920647,3
0,Y,Y,J,1,0.5808659765751145,0.37506204092470585,0.594500991305817,0.5545885136934547,4
1,X,X,F,1,0.5455172227297396,0.3625723051969157,0.6029517547558308,0.5510376272881061,4
2,Y,Y,J,1,0.5129243105185592,0.354364091688178,0.6205942846303665,0.5175641825485351,4
3,Y,Y,J,1,0.49803929578030753,0.319241215666797,0.5826838536685309,0.48035937139313445,4
4,X,X,F,0,0.5326672128827071,0.31765593779663626,0.6028340321072457,0.4825463367719063,4
5,X,X,D,1,0.5124943748557331,0.29158274668578965,0.6445181049710563,0.4788220195178081,4
6,X,X,D,0,0.5209337626192244,0.30192645149644926,0.6274803527606059,0.40261706980858736,4
7,Y,Y,J,1,0.5098638546179877,0.32886207323372185,0.6195747361949749,0.41727746073695865,4
8,X,X,D,0,0.5240768640164821,0.3907129127546392,0.6387309988708145,0.44932942911954393,4
9,X,Y,J,1,0.562550935516694,0.38048838722777395,0.62932867997804,0.4319566330161003,4
10,Y,X,D,0,0.5195265209197053,0.4020418546607114,0.6325255264963163,0.4133027905411608,4
11,Y,X,D,0,0.5542805605671022,0.37625907321885754,0.615679724075112,0.4193576806359463,4
12,X,X,D,0,0.5632482209199716,0.3339550397493823,0.6115213657582853,0.4382454178853868,4
13,X,X,D,1,0.588760990074384,0.37647693356252,0.5929770009251358,0.44107368301889766,4
14,X,Y,J,1,0.5684712361075414,0.32444336526217055,0.5853567539473206,0.45984097426582626,4
15,Y,X,F,0,0.5684852898790795,0.32397050344618755,0.6031334401635514,0.461818953231134,4
16,X,Y,J,0,0.5564649563384826,0.32027131743457843,0.618903099382029,0.44860881631658056,4
17,X,Y,K,1,0.5486081004388641,0.25,0.6221830316222595,0.4790869392870845,4
18,Y,X,F,0,0.5367941129056217,0.25,0.5834775377119028,0.4949303547403323,4
19,X,X,D,0,0.5499060063222779,0.27941755528919615,0.5560403369392544,0.5425394482909608,4
0,X,X,D,1,0.7378002899262023,0.31520936932242505,0.4968521343941753,0.7131013147795009,5
1,X,X,D,1,0.7269428584614113,0.3794299514608235,0.4781465815062079,0.7294622347542034,5
2,Y,X,D,1,0.7246558459854849,0.37595073734715306,0.4703330904695201,0.7159392754037915,5
3,X,X,F,0,0.7327229827198447,0.3353790733569663,0.4837739316478047,0.7336878212446243,5
4,X,Y,J,0,0.7250785013695815,0.36694796733238355,0.46347758942776546,0.75,5
5,X,X,F,0,0.7130116347616644,0.38677331426941547,0.4715977050170442,0.7479289958085462,5
6,X,Y,J,1,0.7266496508355276,0.3941393968086163,0.4759343632174936,0.7308162987012199,5
7,Y,Y,K,0,0.7017574109728497,0.40163317440309504,0.5093986638467889,0.7100809850081866,5
8,Y,Y,J,1,0.6601217377404334,0.43384828051025687,0.5237922829575532,0.7163703656958041,5
9,X,Y,J,0,0.6401362522627381,0.4072194797573188,0.5055236574914517,0.7003403746746913,5
10,X,X,F,1,0.6159802403650921,0.4232074461884761,0.4982779399704264,0.6628384264202463,5
11,Y,Y,J,1,0.6490156203616453,0.46831630518702677,0.46967358595688913,0.6462499338440292,5
12,X,Y,K,1,0.6521046912913933,0.4627377105209385,0.46951132790293443,0.6579028085701955,5
13,X,X,D,0,0.656000992196468,0.42721822309111784,0.41956502147002667,0.6676898852602363,5
14,X,Y,J,0,0.6574090089056905,0.4092945858799105,0.4023172552922132,0.7164322607198568,5
15,Y,X,F,0,0.6875700039675157,0.38082536549979945,0.3716245574514426,0.7174575549820194,5
16,X,X,D,0,0.6486602259680141,0.3892278776980385,0.3455990283688959,0.6333143889544925,5
17,X,X,F,0,0.6057491933128448,0.36431682832469653,0.33632279912195906,0.6263103649188552,5
18,X,Y,J,0,0.6124273479114475,0.4050612059182951,0.3313180718267925,0.6104932305430402,5
19,X,X,D,1,0.6052417596331345,0.3866327765621462,0.37480702812667,0.5968861095945562,5
0,X,X,D,0,0.7359370796853333,0.5116225840527875,0.598453877841836,0.32449838302019746,6
1,Y,Y,J,1,0.720757947249519,0.5558948091219829,0.5684443444536827,0.3221522510697593,6
2,Y,Y,J,0,0.69394428245642,0.559142882522196,0.5808927348263289,0.3224368280582991,6
3,Y,Y,K,0,0.7264394592847535,0.5952693325691052,0.583226321652038,0.36561135824398333,6
4,Y,X,D,1,0.75,0.6018641938276621,0.5932720152583687,0.38909169703322805,6
5,X,Y,K,0,0.75,0.6212169450922932,0.552085106894459,0.44951692952053146,6
6,X,X,D,0,0.75,0.6042760247123876,0.5440942055845658,0.4245431159124512,6
7,X,Y,J,0,0.7344921049615014,0.615759007483433,0.5416150623568253,0.4426273590490413,6
8,Y,Y,J,1,0.75,0.6130389217900295,0.5225794897454206,0.4787431876100219,6
9,Y,Y,J,1,0.75,0.5960766388884262,0.5291504694609375,0.4850661862282466,6
10,X,X,F,1,0.75,0.5819853489013859,0.56660100545013,0.4731223971333159,6
11,Y,Y,J,0,0.7487309483661609,0.583498637919565,0.5340707062047344,0.44855390054176303,6
12,Y,X,D,1,0.7347916552931884,0.5861174907351493,0.5236360238529791,0.42192856299246256,6
13,X,X,D,1,0.6947305361419145,0.5859054778608904,0.5526073172891347,0.4345004293444282,6
14,X,X,D,0,0.6615505099668112,0.5253409347443546,0.5916340745678337,0.4422426746091222,6
15,X,Y,J,0,0.6240260856987199,0.5367285334577055,0.6013088558940075,0.4370356859593105,6
16,X,X,D,1,0.7070819513149953,0.5221830335088875,0.569882989005139,0.4378267112090254,6
17,X,Y,J,1,0.7196331679385576,0.5106845647371867,0.5556527481220788,0.42687113047732833,6
18,X,X,D,0,0.667692010054514,0.5066084744291948,0.567597335445233,0.3877150040634115,6
19,Y,Y,K,0,0.6833025828070742,0.5207996526037029,0.5716580499835326,0.3870177138505923,6
0,X,X,D,0,0.32227013581587327,0.2864414528547476,0.6498800133481639,0.27737325133040647,7
1,X,X,D,1,0.3345138355092507,0.2762275881135588,0.6351249905056848,0.27879512062316214,7
2,X,Y,J,1,0.32365559649591535,0.27906604249541017,0.6529940554834862,0.2923087812795152,7
3,X,Y,K,0,0.3220103896852139,0.31814910910267413,0.6366542148945504,0.2966862314857326,7
4,Y,X,F,1,0.3741074930092934,0.3746274814541515,0.6355721763256734,0.29944945149027935,7
5,X,X,D,1,0.4345438326281687,0.4082809686467631,0.5878129161884871,0.29385380461561444,7
6,X,X,D,0,0.42433923018587233,0.40111899704540277,0.6177070974544037,0.28347423990436355,7
7,X,Y,K,1,0.45374046842693694,0.39582728208337925,0.6450925813688524,0.27699099179826214,7
8,X,X,D,1,0.4447334576313555,0.3840489164202819,0.6627334222651282,0.2658456781709997,7
9,X,X,F,0,0.4641155832428614,0.41061271406977995,0.6692196950638762,0.25,7
10,Y,X,D,0,0.46446596705039905,0.37625415849221167,0.6634661776644809,0.25,7
11,Y,Y,K,0,0.4816793510679784,0.37696105338252256,0.6766973625031142,0.2591768759201889,7
12,X,X,D,1,0.48136335095428917,0.39210537197568573,0.628481087825913,0.281856839201519,7
13,X,X,D,1,0.47865715696393374,0.44315054530934855,0.625657336978969,0.3006239029238486,7
14,X,X,D,1,0.49164095126462487,0.4556537126150849,0.6412257558684308,0.2674717405761612,7
15,X,X,F,0,0.5303031547951305,0.3903517383000814,0.6634080861304104,0.28435457426327276,7
16,X,Y,K,0,0.4650665110647456,0.41928255920179686,0.7078891382044085,0.26760154057065916,7
17,X,X,F,0,0.4447395719628131,0.40825531949558375,0.6825877014015715,0.25,7
18,X,X,F,1,0.457578117347825,0.4035238335100179,0.7052943242686239,0.25,7
19,X,X,D,0,0.46815013650572823,0.41379477004441606,0.7194152902963823,0.25625306699824124,7
0,X,Y,K,1,0.4321126393653357,0.3847100634069263,0.31223647467887716,0.2599472468570363,8
1,X,Y,J,0,0.38302401001074193,0.34747519078563377,0.33730218309405163,0.25,8
2,Y,X,D,0,0.386391183323058,0.3710277970131318,0.3496796809705801,0.26906494639356626,8
3,X,Y,K,0,0.375960055015745,0.38206104607105323,0.3558992846558441,0.28866160301216104,8
4,X,X,F,0,0.373389783145589,0.3449795822890154,0.37466035269520126,0.29496094811786133,8
5,X,Y,J,0,0.3749289109111737,0.3871017297059352,0.3367423961316917,0.30019914905661504,8
6,Y,X,D,0,0.37683633402995176,0.3948250135611825,0.3092218913184341,0.2952257449640103,8
7,Y,Y,K,1,0.3816846204896471,0.391844146426333,0.3041439832440443,0.29217033204783704,8
8,Y,Y,J,0,0.3861849438957101,0.37008564041088704,0.3053610242021163,0.29964451337956294,8
9,X,X,F,0,0.39937546639255755,0.3385491484414414,0.32232635944030447,0.3155485858864046,8
10,Y,Y,J,0,0.4196952047296205,0.33788250259984026,0.30729169694176006,0.2683547712224664,8
11,X,X,D,0,0.3829192752735905,0.3032994623640141,0.25,0.2857899029327089,8
12,X,X,F,0,0.3782192871928046,0.3372922879116603,0.25,0.30470580414865955,8
13,Y,X,D,0,0.3765299612916376,0.3493294143812153,0.2527735242673293,0.3010334423346536,8
14,X,X,D,0,0.3952206550179366,0.34311786397113453,0.2858490281125478,0.3120669910518569,8
15,X,Y,J,0,0.4547248712576081,0.34245101824251717,0.2801732641444959,0.25032300067291147,8
16,Y,X,D,0,0.45613607401787865,0.345990627561636,0.2697611229688124,0.28693028740735627,8
17,X,Y,K,0,0.4363391758537925,0.34302395341852826,0.283583132584771,0.2913701554193359,8
18,X,X,D,0,0.405999269979863,0.3070292992637227,0.2873288806445301,0.280406967742481,8
19,X,Y,K,1,0.3756634487531778,0.31070578360180506,0.3034529617873877,0.340197935806339,8
0,Y,X,F,1,0.6067272582953507,0.44889841631029803,0.5631747376487957,0.27189063879076136,9
1,X,X,D,0,0.6033776263454125,0.45963338696895034,0.6147529707262526,0.28067606234983433,9
2,Y,X,D,0,0.6290268697186072,0.43836450353722956,0.6177732369417251,0.30941835468335893,9
3,X,X,D,1,0.6555867663091728,0.4596826700175325,0.6124488143154401,0.3117310792623545,9
4,Y,X,D,1,0.6606328238989574,0.49362351405552934,0.5825145554948324,0.3069271954800537,9
5,X,Y,J,0,0.6422550641255836,0.4659590397836165,0.5838218410141893,0.29744843519545794,9
6,X,X,D,1,0.6332524497364461,0.46614893519189693,0.5995731237237265,0.28439699011442515,9
7,Y,Y,J,1,0.6489835056292267,0.46005399242391387,0.6181042285336449,0.2769964068598395,9
8,X,X,D,1,0.6555228921322562,0.42350574611051933,0.619079071878841,0.3134398657989641,9
9,Y,Y,J,0,0.644055614527149,0.4064368345850965,0.6007973942125406,0.3154786883934652,9
10,X,X,F,0,0.6592402220918732,0.39078505976584027,0.5839940112973745,0.2643101434942621,9
11,X,X,D,1,0.649896313992703,0.37442603952950443,0.5909201944498785,0.253810953657888,9
12,Y,Y,K,0,0.668869945975722,0.3725177669094777,0.6002487572238104,0.25,9
13,X,Y,J,1,0.6251924945963045,0.39102012715016055,0.6322852487309305,0.25,9
14,Y,Y,J,1,0.6286559068423544,0.38856100372088365,0.6984471961258861,0.25,9
15,X,X,D,1,0.6135070421869865,0.4181067544021936,0.7251475329368288,0.2824984552170334,9
16,Y,Y,K,0,0.6191457380791252,0.4078361750665185,0.6842513410462862,0.29467468636324917,9
17,X,X,D,0,0.6380045346385749,0.4268800169559476,0.6344798469113345,0.2809156905095351,9
18,X,X,D,1,0.633765546382037,0.39079844302509015,0.6071563148372568,0.27486102494466835,9
19,Y,Y,J,0,0.5949575998136876,0.3548840472182437,0.6232936315141335,0.25,9
0,Y,Y,K,0,0.5312761579841379,0.3530543429945555,0.5841427393979812,0.28994810583322594,10
1,Y,Y,J,0,0.47195583107690386,0.38717010516253364,0.6020349008460982,0.2912888138964166,10
2,Y,Y,K,0,0.41637785520550175,0.39160200318431543,0.5905935960955226,0.28548649994986575,10
3,X,X,F,0,0.43318337361065806,0.42696754977792656,0.5572595247227351,0.2736607287801644,10
4,X,Y,J,1,0.4691775331203446,0.39521182744278865,0.5920712438794729,0.25081427463486383,10
5,Y,Y,J,0,0.4463196438509086,0.3996834874099503,0.5539787892919088,0.2584414582212142,10
6,X,X,D,0,0.45719197497287656,0.4166924891104621,0.5584583749824277,0.2601182486031611,10
7,Y,Y,J,0,0.46042160734643894,0.3867833202444443,0.5862805930013939,0.2871297081520373,10
8,X,X,F,0,0.5066025818787268,0.38788098163019913,0.5755600363243957,0.28319977837981525,10
9,Y,Y,J,1,0.4907892149510761,0.41795536821455836,0.5777668043094535,0.3145879765226931,10
10,Y,Y,J,0,0.46739718834097854,0.4339911225200997,0.619734242151746,0.33498220789815125,10
11,Y,Y,J,0,0.47815505318528373,0.4773074520224034,0.6097830981229326,0.3283732178970127,10
12,X,Y,K,0,0.47357376628303494,0.5219130535112935,0.6003112676748832,0.3302013296145553,10
13,Y,Y,K,0,0.47148923429819073,0.5233348845884539,0.5788280306257605,0.3374748482218222,10
14,X,X,D,1,0.5107278067905421,0.508097844985515,0.6053977368228409,0.3923997649915112,10
15,X,X,D,0,0.545088749930163,0.5010167338867167,0.5524737699056949,0.4458295992636736,10
16,X,X,F,0,0.5269876849049864,0.5209546157270347,0.5903463342700436,0.4437329082200419,10
17,X,X,F,1,0.5339669151285554,0.5207362545041111,0.5996776313851259,0.42070736574053763,10
18,X,X,D,1,0.52654851004932,0.4774229803620568,0.624210218903714,0.39556775300123864,10
19,X,X,F,0,0.5021932391801618,0.47572632712096957,0.6444861959842426,0.3722354655700731,10
0,X,Y,J,1,0.5211377249664056,0.2843032138469361,0.7415110308109898,0.6394771922588711,11
1,X,X,D,0,0.5101179863404427,0.2919132116789316,0.7229229906945601,0.6320016335746974,11
2,Y,X,F,0,0.5195928902270367,0.3037102299333055,0.6939884114050997,0.6233025596794795,11
3,Y,X,D,1,0.5028092243981858,0.2975726277023465,0.6955437910826304,0.5988864478523774,11
4,Y,Y,J,1,0.48977843453774733,0.3033421804485995,0.6866211842630042,0.5733028633265488,11
5,X,X,D,1,0.4933387263664583,0.3250041376132546,0.6641441399316204,0.5738481085751209,11
6,Y,Y,J,0,0.45911387329410464,0.33631586536159946,0.6679948278884601,0.5943520665436861,11
7,Y,Y,K,1,0.4861670779520978,0.3303861858025193,0.6714446842167203,0.5847009553312675,11
8,Y,Y,J,1,0.49578841659724404,0.3143714011579786,0.6926108087883155,0.6245414360878457,11
9,X,Y,K,0,0.5346304824983863,0.3341142046605304,0.678338424097986,0.6361238695207407,11
10,X,X,D,0,0.4995577636824345,0.37582364880421804,0.6393684575727362,0.6156321488386385,11
11,Y,Y,J,1,0.5343171193451499,0.3851676749749106,0.6133430075825699,0.6045385162268123,11
12,X,X,D,0,0.49042386627863827,0.38572783202970434,0.5922164508723922,0.5845225976911184,11
13,X,X,D,1,0.47411137657349967,0.4518248476764961,0.5850410919985117,0.5692718892386461,11
14,Y,X,D,0,0.47110472433239015,0.4499513478580437,0.5941770997121741,0.6109871023522895,11
15,Y,X,F,1,0.5007021342262832,0.455072193446328,0.5914058540951763,0.625296090102822,11
16,X,X,D,0,0.49085522149061644,0.4406788438872359,0.6222748347132538,0.57521468903703,11
17,Y,Y,J,0,0.48587165220824535,0.4297505642301076,0.6552695089354654,0.5701551989954116,11
18,Y,Y,J,1,0.5092356038220565,0.40743101461347686,0.7070328507291171,0.5824772978546504,11
19,X,Y,K,0,0.5353802166583956,0.4313774085511344,0.7242698719165281,0.5832173898724633,11
0,X,X,D,1,0.5541692852738065,0.6854030846657821,0.7192335126228755,0.6305785352905174,12
1,Y,Y,J,0,0.5648831470511156,0.6426721156326538,0.75,0.5880335962692685,12
2,X,X,D,0,0.589908112201282,0.6237514486503326,0.7246785967673792,0.5728766958766229,12
3,X,X,D,1,0.5699753119995987,0.6199741535905597,0.7212535152492979,0.5530985663872864,12
4,X,X,D,0,0.5404489521673574,0.6099459824752694,0.6683768074302343,0.5599306513342652,12
5,X,X,D,1,0.547218789490208,0.6479300402013556,0.6836158014166579,0.6007023190786399,12
6,X,X,D,0,0.5696054747393442,0.6215622856359178,0.6533751946216265,0.6087852129307484,12
7,X,X,D,0,0.5926089605913794,0.6246082086848,0.6768369878169397,0.6052298244336809,12
8,X,X,F,1,0.5705351643324958,0.612488473680058,0.6773049416504877,0.5501012314715447,12
9,X,Y,K,1,0.5699172076608781,0.6035306182506595,0.7048555585507414,0.5731640659316779,12
10,X,X,D,0,0.5990122954083442,0.5991831575714501,0.726950990408098,0.5819831562725682,12
11,X,X,D,0,0.6079954282087553,0.6189328791736528,0.75,0.5553540024328408,12
12,X,X,D,0,0.6198898505784759,0.6407344803423021,0.7035443315709649,0.5669017777801549,12
13,X,X,F,0,0.6738262973516328,0.6487974178657185,0.6938439996093052,0.587338831418672,12
14,Y,Y,J,0,0.6913294476063542,0.600155035323664,0.7272720782212246,0.5829722106104578,12
15,X,X,D,0,0.6863126849274575,0.5860562912710926,0.6560106878543598,0.5974005953573761,12
16,Y,X,D,1,0.7115309727630826,0.5938994843071004,0.6282846851293383,0.6311468383268651,12
17,X,X,D,1,0.6948907701673459,0.6109071915573192,0.6287436815789559,0.6642509731664102,12
18,X,X,F,0,0.6985193931363779,0.5942499492784684,0.6690193984608076,0.7098224219446841,12
19,X,X,D,1,0.705445217880714,0.6115734584413273,0.7220356443394066,0.7237466579501137,12
0,X,X,F,0,0.6834871359939179,0.4394787949080202,0.27260279276857136,0.6927410227476843,13
1,Y,Y,K,1,0.6965138518020175,0.39529542097111925,0.28779632708134495,0.7139256389964603,13
2,X,X,F,1,0.6679104432905729,0.39301345789468217,0.2581021014492437,0.7038777028138765,13
3,X,X,D,1,0.647524691194161,0.3868963858679445,0.2707640965513674,0.7082126430958957,13
4,Y,Y,K,0,0.644701097918841,0.40469535519331934,0.25,0.7164601664173794,13
5,X,X,F,0,0.5890313433015667,0.3720500893224601,0.25380764065903316,0.6808486831194089,13
6,Y,Y,J,0,0.586514267449875,0.3558874408054699,0.25,0.6336170198085769,13
7,X,Y,K,1,0.6346629801883001,0.35877155931003013,0.25,0.6509471959350569,13
8,Y,X,D,1,0.6412028147844583,0.3920615822219861,0.2771608398705377,0.634872594111846,13
9,X,Y,J,0,0.617882977366745,0.37600839200293784,0.31428277064307814,0.6511513896107558,13
10,X,Y,J,1,0.6158201204327945,0.34745254362657096,0.3137278356652921,0.6659504858209755,13
11,X,X,F,0,0.6147125413441699,0.37347157683881005,0.3170761686417589,0.6813185939652896,13
12,X,X,F,1,0.59327142269599,0.4218828538970627,0.28207828351745573,0.6602441533510749,13
13,X,X,D,0,0.5605305545804846,0.3976703432685921,0.25789023652721665,0.7067658574711709,13
14,X,X,D,0,0.4932565629622509,0.44724585334258044,0.25,0.7351358601908116,13
15,X,X,D,1,0.5037126001217543,0.450398484931548,0.2966039272672763,0.7347843233880439,13
16,X,X,D,1,0.47581752589026166,0.48579219317780414,0.27278025659850424,0.75,13
17,X,X,F,1,0.4445113791810905,0.48882332421065017,0.29840585709293005,0.75,13
18,X,Y,J,0,0.3999588393296968,0.4715750311005583,0.34321890490835527,0.7444313927775111,13
19,X,Y,J,0,0.4144563757808452,0.5024128355014124,0.3238674988755196,0.7421475058086059,13
0,X,X,D,0,0.42950731924345914,0.4289142089034936,0.25030258355210083,0.6939683569976993,14
1,X,Y,J,0,0.4365152244514655,0.43163725137768494,0.25,0.719565386216772,14
2,X,Y,J,0,0.42806610302864795,0.46860744775158497,0.25,0.7095378394332862,14
3,X,X,F,1,0.4429155937237534,0.4691229997718969,0.25843946202089324,0.7132581918485071,14
4,X,X,D,0,0.4323818492276509,0.5040072015012302,0.2554041588433686,0.7179937108805515,14
5,X,X,D,0,0.5020818966568285,0.5520819649959137,0.2572594046365171,0.6763593994589726,14
6,X,X,D,1,0.4989019863489845,0.5586885238583864,0.2559600218453506,0.6853870381587291,14
7,X,X,D,0,0.4835824308376174,0.561128476169451,0.2632872042408839,0.6705364773725626,14
8,X,X,F,1,0.48236904950454984,0.5571436708042069,0.25,0.6791452636463693,14
9,X,X,D,0,0.5064231687208754,0.5371693798500048,0.2718841974462372,0.7230472891153885,14
10,X,X,D,0,0.5351935510322211,0.4983983424269975,0.2655984688101133,0.7361534873705233,14
