trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
14,X,Y,J,1,0.5157905793266319,0.5381378119845852,0.467904680005505,0.5014703195371422,1
15,X,X,F,0,0.4922164559389607,0.5265747486959286,0.43787036885982794,0.43310434388214347,1
16,X,X,D,0,0.51362166227832,0.5325070586062625,0.4222839918807943,0.4050130628656043,1
17,Y,X,D,1,0.4796866833039499,0.5441746227910093,0.38009275076098265,0.4310861328964923,1
18,Y,Y,K,0,0.4352581373120661,0.5573552038437654,0.3758429900614216,0.476179117652049,1
19,X,Y,K,1,0.4370403981765176,0.5377500525229049,0.33277476281715895,0.4922146078553608,1
0,X,X,D,1,0.5748582240800255,0.41363309509137813,0.7218530783749998,0.711780222155785,2
1,Y,Y,J,1,0.5950410458186227,0.39331299747479675,0.6790678098727402,0.6988924779776393,2
2,X,Y,K,0,0.6459878378330514,0.3421163445335783,0.6616359999857897,0.729509460247379,2
3,X,Y,J,1,0.6360094618945218,0.31727427193164404,0.6645827421895462,0.7156838705012005,2
4,X,X,D,1,0.6402377126961524,0.27786837480655896,0.6702039056054154,0.7345936528790054,2
5,X,Y,J,1,0.6460196119535486,0.26521965945982334,0.6464400670825806,0.7449730051726349,2
6,X,Y,J,1,0.5827017171339774,0.282309352610116,0.6129385333725024,0.7430771403763742,2
7,X,X,D,0,0.5648965129808547,0.2628757933502386,0.6095338989151008,0.7268101671356665,2
8,X,Y,K,1,0.5804009847870736,0.2806535182409967,0.6441518094839791,0.7291594401484873,2
9,X,X,D,0,0.5949689954502196,0.2583938579641115,0.6752286166900522,0.7282238926557498,2
10,X,X,D,0,0.5720560586674985,0.29625157102516614,0.6623236188663948,0.741572938782686,2
11,Y,X,F,0,0.6111045878603922,0.2758997450824629,0.6442919077395414,0.75,2
12,X,Y,K,1,0.6044941334963239,0.27900136182660445,0.6117638626092339,0.75,2
13,X,X,D,1,0.5821126118111613,0.3312513268550383,0.5970994035665211,0.6956457220778911,2
14,X,X,D,1,0.5739746193271477,0.31423105133563906,0.6218741627712507,0.75,2
15,X,X,D,1,0.5671386493701621,0.36871410951206035,0.5958422266899053,0.7039023313355935,2
16,Y,Y,K,1,0.5496977645217567,0.3571362150257902,0.5735692062109637,0.6714197395171476,2
17,X,Y,K,0,0.5407580243151977,0.3560652570969268,0.5188770645241151,0.6675918057565169,2
18,X,X,D,1,0.504741798684719,0.34999895254346464,0.5144897367122538,0.6996514893010235,2
19,X,X,D,1,0.5690004537250419,0.3339795191241445,0.5200065839365178,0.6968560740887075,2
0,X,X,D,1,0.6921256746949853,0.5872693823511977,0.2834067149897039,0.665778823410812,3
1,Y,Y,J,0,0.6844182415621186,0.5769257128526124,0.3034455783734006,0.6440510951075361,3
2,X,X,D,1,0.7294213867974711,0.6005986324299345,0.2891371543325422,0.6668938803049382,3
3,X,Y,K,1,0.75,0.5871151602061172,0.2961808058163262,0.6712242281964188,3
4,Y,Y,J,1,0.75,0.5959669428958958,0.2841774603704591,0.6935508098842467,3
5,X,Y,J,1,0.7444010966915484,0.6150259237474169,0.31295595471891163,0.702504927401079,3
6,X,Y,J,1,0.75,0.6564880084701722,0.2617009508148247,0.7058909386319686,3
7,X,X,D,1,0.75,0.6090166375005717,0.25,0.6770992615014383,3
8,X,X,D,1,0.715689078210675,0.5931795723541962,0.25,0.680548202829047,3
9,X,X,D,1,0.75,0.5687315438351259,0.25,0.674721706979291,3
10,X,Y,K,1,0.7453260742205043,0.5363181353736712,0.25935559842905087,0.6659826677437957,3
11,Y,Y,K,1,0.75,0.5717796030491383,0.2690613524300994,0.6835874505310187,3
12,X,X,D,0,0.75,0.6065738485432489,0.27120289044030405,0.6948121216927016,3
13,X,Y,K,1,0.7178838225803496,0.5972340439449043,0.2708032292485305,0.7125423253587502,3
14,X,X,F,0,0.6827296456202165,0.5937735211309288,0.272139292775727,0.6905150964506455,3
15,X,X,D,1,0.6652659074696395,0.5828563323362467,0.25182470503645565,0.7091903122231066,3
16,X,X,D,0,0.6469420774502092,0.5720051747352846,0.25,0.747517197502982,3
17,X,X,D,1,0.6661184527592423,0.5948292095703246,0.25,0.7277699087824155,3
18,X,Y,J,0,0.6495811253184358,0.556490542016206,0.25,0.7452726317851581,3
19,Y,X,D,0,0.6213441492344413,0.5731686934641149,0.25,0.7302501583190061,3
0,X,X,D,0,0.7117786316193747,0.6726545793802967,0.611571982861175,0.7300774875683823,4
1,Y,X,D,0,0.7363478079489085,0.6564570194851629,0.6309735172767612,0.7387298615989226,4
2,X,X,D,1,0.7422760166908102,0.6139096567310298,0.5961561553512402,0.7314964152458103,4
3,Y,Y,J,1,0.75,0.6176953272394237,0.6166252836200481,0.75,4
4,Y,X,F,1,0.75,0.6232376765348604,0.6034576857878801,0.7327989031157319,4
5,X,Y,J,0,0.7450123077662527,0.6286556383765806,0.5849541240070772,0.7176511522160776,4
6,Y,Y,J,0,0.6984083071345876,0.6362352271656293,0.5594057578111563,0.723053644180512,4
7,X,X,F,0,0.6963505630428409,0.638786163245712,0.6382573225750148,0.7297358043958116,4
8,X,X,D,1,0.7229479459334193,0.6373660704836834,0.6542451745888839,0.7255881497643968,4
9,X,Y,J,0,0.6923488722561444,0.6989933480440982,0.6266883552673032,0.7175421483865151,4
10,X,X,D,1,0.7067071332207889,0.7016108600797836,0.6184771928953613,0.7285851233244852,4
11,X,X,D,1,0.7090767144312629,0.6895126843463903,0.6317579497037891,0.726338124916488,4
12,X,X,D,1,0.7160924355844225,0.6908705038224471,0.6145262787297652,0.7319736908172624,4
13,X,X,F,1,0.721207403965294,0.7456356980067786,0.610179261759971,0.7326682895287241,4
14,X,X,D,1,0.75,0.75,0.6529935897199965,0.7155521935827164,4
15,X,X,D,1,0.75,0.75,0.6482376422383398,0.709404194988778,4
16,X,Y,J,1,0.75,0.7400617227126304,0.6652600670826673,0.713422807335672,4
17,X,X,F,0,0.75,0.6698237612222129,0.623658809282009,0.7076054116392416,4
18,X,X,F,1,0.75,0.6682619785513998,0.6449577075187041,0.6661195663137419,4
19,X,X,D,1,0.7402013796454853,0.6425456248333853,0.6512221053529318,0.681321284776204,4
0,X,X,D,0,0.5132685309865607,0.5841257223305105,0.36040713660209994,0.5729938000554009,5
1,X,Y,J,0,0.4852661470724882,0.5723987651562592,0.3811960513335417,0.5964113490809682,5
2,X,X,F,0,0.4841359727362349,0.5576705485497643,0.37306487776403013,0.596653781031576,5
3,X,X,D,0,0.5023634923020918,0.5112889865721483,0.3879256211474704,0.5866473649529416,5
4,X,X,F,1,0.4998789514489268,0.511439659931763,0.37867731140926597,0.5941614519183527,5
5,Y,Y,K,1,0.5378398753467942,0.49681548782184193,0.3606238644079444,0.6157688374496249,5
6,X,X,F,1,0.5385304228564166,0.4953550617033133,0.3758841992411237,0.6301355859285738,5
7,X,X,D,1,0.5310824659239091,0.48391906182694916,0.3452019801583345,0.6522565431037642,5
8,X,X,D,1,0.576923424004848,0.4844587741256504,0.32760711277134225,0.6453938284892219,5
9,X,X,F,0,0.5520588802809892,0.47076766097356176,0.3189697263501652,0.6374620437151568,5
10,X,X,D,0,0.5272202225899011,0.5005379804459057,0.3236020164013747,0.6447891251775218,5
11,Y,Y,J,0,0.498064741666196,0.5395380771921419,0.322946464454638,0.6686396326091582,5
12,X,X,F,0,0.49941793895254016,0.5320415658466345,0.31978100937933684,0.6901215610864048,5
13,X,X,D,1,0.514571754830434,0.564484027893928,0.3200074334438451,0.6808008713885477,5
14,X,X,D,1,0.5398380696708245,0.5444652551114769,0.3336816079862817,0.6660201431112839,5
15,X,X,D,0,0.560866229458209,0.5386931918438864,0.4040063751738211,0.6311285050129991,5
16,X,X,F,1,0.5544786200213513,0.5326630100576972,0.4556445243918897,0.6392571695131661,5
17,X,Y,J,0,0.5374375179300639,0.5252881607940573,0.45094791209307117,0.6147641339095323,5
18,Y,X,D,1,0.5537198214882022,0.5522837918690059,0.4656013691479881,0.6045884932922274,5
19,X,X,D,1,0.519570234284233,0.5611317470078107,0.5012418698546958,0.6031022515885338,5
0,X,Y,J,0,0.4642397672394707,0.5769572551234172,0.44372561447234216,0.29253677864577404,6
1,X,Y,J,0,0.49830911450938326,0.5857264849330327,0.4745298116097855,0.3143096434629236,6
2,X,X,D,1,0.5035029674738071,0.6254941412081783,0.5163105245586594,0.3607836945363364,6
3,X,X,F,1,0.5208433205412558,0.6481618999782685,0.48206729450261504,0.3527904627581326,6
4,X,X,D,1,0.5177533095812669,0.6345739616307471,0.48483860030385434,0.35851224990360187,6
5,X,X,F,0,0.5200459472595902,0.6314178127463851,0.4716770266921898,0.3484919751953328,6
6,X,X,F,1,0.5202925495191949,0.5932007719310542,0.4853382643415394,0.3397594646082165,6
7,X,X,D,0,0.5244645492743711,0.5699228630069418,0.46587659550249044,0.3250780048975445,6
8,Y,Y,J,1,0.4893143810910937,0.5760799746957688,0.4663760088557019,0.3626598507164067,6
9,Y,X,D,0,0.49278947930092737,0.5744053398708246,0.4325864836683289,0.35835820894549486,6
10,X,X,D,0,0.5212916848915279,0.5786732458291636,0.44952918386053825,0.3314893419823704,6
11,Y,Y,J,1,0.4947854704839083,0.5477179398703609,0.469737020750434,0.35848172954749,6
12,X,X,F,0,0.4875291097678308,0.5451245762864909,0.5064903199781328,0.3373598795770345,6
13,X,X,D,0,0.45279151058616685,0.49596877890018515,0.4883898506798256,0.33955134024584577,6
14,X,Y,J,0,0.45069078746546587,0.47663210472866946,0.44762872076165355,0.3232474876653402,6
15,X,X,D,1,0.4163627956031779,0.4528016723282213,0.4393726547400846,0.36176742610908497,6
16,X,Y,J,0,0.45138958703942245,0.44092740799169705,0.44870641462828065,0.3800056112913747,6
17,X,X,D,0,0.45539101976880075,0.4144814836429779,0.44427478271762855,0.36987173107536475,6
18,X,X,F,0,0.4583291092796581,0.3788916470791431,0.4072634785834531,0.3424467577801654,6
19,X,X,D,0,0.4670895520605165,0.3994133859745545,0.39615920453584785,0.30689059583227807,6
0,X,X,D,1,0.5000290739098372,0.5900410467954174,0.5172187862621105,0.3454042676640636,7
1,X,X,F,1,0.5228607038976313,0.59800476940153,0.5418186597997254,0.3496172022161688,7
2,X,X,D,1,0.5224088571136333,0.6342113947923019,0.4909690931900279,0.34931202663450484,7
3,Y,X,D,0,0.5361491661565164,0.6349339951712415,0.44893258614321313,0.3661721617493767,7
4,X,Y,J,0,0.49121788805252387,0.6363528735001487,0.44134711798827175,0.4288993282064841,7
5,X,X,F,1,0.4733636093033928,0.6268172914662801,0.47362406972060495,0.4097311494473015,7
6,X,X,D,1,0.44793522604203695,0.6446436097065127,0.4427124752401128,0.4378025705768513,7
7,X,X,D,0,0.43662860208524373,0.6124908865669889,0.4373093283539722,0.4310097315445095,7
8,Y,Y,K,0,0.4066502075272074,0.6187473950806616,0.4275945917572598,0.453877557047502,7
9,X,X,D,1,0.4256130112558019,0.6184625805216849,0.4049365522466406,0.4600786676589739,7
10,X,X,D,1,0.47602241293874015,0.5783743603593879,0.3932550938525572,0.4738570464368175,7
11,X,X,F,1,0.44724071042196817,0.6229349517487824,0.42474280184468144,0.4565939542115137,7
12,X,X,F,0,0.47234665482130267,0.6417786028635623,0.4060363035826313,0.5070923319212255,7
13,X,Y,J,1,0.43670214897985127,0.659575917345632,0.3716978967032626,0.4868139702772268,7
14,Y,Y,J,1,0.4068890567241524,0.6500973914249991,0.3484691141597517,0.4976205924897747,7
15,X,X,D,1,0.43012649918528234,0.6535502663661749,0.3620914434158878,0.5203722245433152,7
16,Y,Y,K,1,0.4516920052284973,0.6334426396825346,0.3519388369340648,0.5516591307235574,7
17,Y,Y,K,0,0.4267930330782141,0.6175799127578947,0.3899475087631168,0.5639525619009247,7
18,X,Y,J,0,0.42535534550998344,0.615365438082596,0.3697109829749041,0.5840764284427375,7
19,X,X,D,1,0.4135888702713262,0.5938048129372204,0.3965802382238685,0.5593402142270522,7
0,X,X,D,1,0.5039643515089981,0.263322587810943,0.3262859437623908,0.3578739140653239,8
1,Y,Y,K,1,0.5246580178022772,0.27758758305440157,0.37604181617487775,0.40309020408330887,8
2,X,X,D,1,0.5098941441640618,0.3288906838889526,0.3162036282427328,0.3699752452539392,8
3,X,Y,J,0,0.5069408805830976,0.3463621518864499,0.32217531153106876,0.33724439696800795,8
4,Y,Y,J,0,0.5282549851941846,0.3603239023834508,0.27411680890632906,0.30239390817349426,8
5,X,Y,J,0,0.5351539944573008,0.3755044229392438,0.2567851300232266,0.25696902625898654,8
6,X,X,D,0,0.5081579954418284,0.3302153817091923,0.3020967569254488,0.2670187367846879,8
7,X,Y,K,1,0.4549016029898466,0.2889367711263052,0.30686818102473146,0.26944370299650017,8
8,X,X,D,1,0.47505556687766487,0.31277043980359837,0.35465529056139883,0.25,8
9,X,X,D,1,0.4411475357159007,0.35603184226237977,0.3692943932402664,0.2766650015491712,8
10,X,X,D,0,0.430342757129155,0.34742402921745463,0.3717469706051144,0.2556795198403329,8
11,X,X,F,0,0.43949412819163886,0.30415964001761847,0.3155765786259942,0.26172383199902527,8
12,Y,Y,K,0,0.39715931677709954,0.2923042411336249,0.35624926718764266,0.25,8
13,X,Y,J,1,0.368286388178666,0.2726943094760982,0.35042250710751194,0.25,8
14,Y,Y,K,0,0.34240577794954224,0.2602210540178303,0.32860571355646195,0.25,8
15,X,Y,K,0,0.40057296078998056,0.25,0.3590185349919792,0.28150596014903484,8
16,Y,Y,J,0,0.42978434826290945,0.2538808432287386,0.31673150500407715,0.25,8
17,X,X,D,0,0.4373109537293284,0.2810099342965639,0.3197247211931665,0.25,8
18,X,X,D,1,0.43193017307238374,0.25,0.32436084679565363,0.25,8
19,Y,Y,J,1,0.4552497951456851,0.25,0.3150875110831926,0.25,8
0,X,X,F,0,0.5287303055463792,0.39800381567688087,0.4415602058680827,0.6182367814231116,9
1,Y,X,F,0,0.5221279194074805,0.4172990038653604,0.4753616913033659,0.669762369491229,9
2,X,Y,K,1,0.4836177351425369,0.43360373715914924,0.5146203653868295,0.6927187834172324,9
3,X,X,F,0,0.4592115679538562,0.4366474906818562,0.46672870688032086,0.7053587258374926,9
4,X,Y,K,0,0.44668939780852446,0.45050884153950904,0.4722015173120415,0.7053337416782393,9
5,X,X,D,0,0.4624235380706479,0.42971808643884624,0.5097708174750316,0.6748519125190031,9
6,X,X,F,0,0.4634896054700186,0.39404589667181145,0.47241558445745546,0.7037946562807755,9
7,X,X,D,1,0.5015987407753036,0.37656845870351496,0.4640059143141201,0.7093565416167544,9
8,X,X,D,1,0.4950232138406371,0.3615995777263218,0.4491728773647646,0.7120055669135312,9
9,X,Y,K,0,0.5172449367118179,0.3779377693036967,0.44482981549047684,0.7187391116956156,9
10,Y,Y,K,1,0.49135070658319496,0.3563870217349006,0.41802230155825226,0.6719928408048552,9
11,X,Y,J,1,0.48332429979916364,0.36518186264815716,0.43058181176367566,0.6935279946389062,9
12,X,X,D,0,0.49374513198332104,0.4029290995326458,0.4342219455715408,0.7368042525451067,9
13,X,X,F,1,0.5081318092573158,0.3860770330697363,0.4394356720672925,0.7352501420313946,9
14,X,X,D,0,0.5186443431354485,0.42454317829526256,0.42718014645494307,0.744032316140719,9
15,X,Y,K,0,0.4632015695627687,0.402733217667881,0.4246504144179982,0.7498287727509385,9
16,X,X,D,1,0.47649005589022714,0.41675145129869684,0.41347887494453517,0.7440568641550086,9
17,X,X,D,1,0.46840408012528667,0.4044764991364331,0.43505837754720816,0.75,9
18,X,X,F,0,0.4382794175389826,0.39941673119187593,0.45366285317979554,0.7137835633611193,9
19,X,X,D,0,0.4084029762186943,0.4059067583640542,0.40402001704717294,0.7415798596087281,9
0,Y,X,D,1,0.5520264832922348,0.5719846220576732,0.37874763613599677,0.3665667682403795,10
1,Y,Y,J,0,0.566723695166991,0.5477517719702303,0.3530338626349715,0.35031526358792475,10
2,X,Y,J,1,0.5625368966326362,0.6442458550832568,0.32233307847582865,0.4101091188301766,10
3,X,X,D,1,0.5832327400599335,0.6174260429138717,0.3259033840960268,0.3981132160191674,10
4,Y,X,D,1,0.5232374474003866,0.6172111958631462,0.32562175349583017,0.43094273357796853,10
5,Y,Y,J,0,0.5213464329303391,0.6124934517715602,0.2992279258671601,0.4313599612412083,10
6,X,X,F,1,0.5051029873281397,0.6308077607837645,0.25,0.40238463873738917,10
7,X,X,F,1,0.5165700502579526,0.6279103508728232,0.26013127914625045,0.3834511059578579,10
8,X,X,D,1,0.5445611378926346,0.6281440760423275,0.25156402595119287,0.4113683297745001,10
9,Y,Y,J,0,0.5159531655294831,0.6512314125872068,0.2520495433044676,0.4116617063550251,10
10,X,X,D,0,0.490033135913993,0.6720867338413934,0.25,0.3647899757837818,10
11,X,X,F,1,0.5270978590689406,0.6616554311508848,0.25,0.3866535610463546,10
12,X,X,F,0,0.5434028511642017,0.6615309248077239,0.25,0.4141943601921465,10
13,Y,X,F,1,0.5338567623924948,0.6021354487133473,0.25,0.37366756806299617,10
14,X,Y,J,0,0.5526505406977518,0.5977605329317072,0.25,0.3810766735799315,10
15,X,X,D,1,0.5742143113117525,0.5801846761027046,0.25,0.3909252055158011,10
16,X,X,D,1,0.6020857578424412,0.5742789385360122,0.25,0.407122819195937,10
17,X,X,D,1,0.5891184876512002,0.5908413408582778,0.25,0.4038032838867308,10
18,Y,Y,K,1,0.6343279406435254,0.5656879561860486,0.25533398250464967,0.4215466626373978,10
19,Y,Y,K,1,0.5854207911364289,0.5822850724213117,0.25,0.4083363234132662,10
0,X,X,F,1,0.4782616135360078,0.6251708684247173,0.5610768027293052,0.6082976455221922,11
1,X,Y,J,1,0.5322062798696885,0.6338290629613796,0.5597199291186429,0.5880625298230875,11
2,Y,Y,J,0,0.5351034005379297,0.6248560217715977,0.5497220805234353,0.62558882142423,11
3,X,X,F,1,0.5319794826049172,0.6341457156896267,0.5300843704469029,0.6128338897367951,11
4,X,X,F,0,0.5106280079118406,0.6089572809854751,0.5097376856681766,0.6160118266100904,11
5,Y,Y,J,0,0.5099693892976666,0.6119178047197975,0.4944787060032694,0.6265214206698165,11
6,X,X,F,0,0.5034283765259787,0.6394914364284167,0.489872367940648,0.6420738294433538,11
7,X,Y,K,1,0.5206906632389948,0.6509241334378986,0.449266605455757,0.6294768478895381,11
8,X,X,F,1,0.5337342629865054,0.645999785652412,0.3925471642143673,0.6095717727559945,11
9,X,Y,J,0,0.5185676992117104,0.6641251045755242,0.3768736659491926,0.5983544424706275,11
10,X,X,D,0,0.509982996057478,0.671906524201251,0.37224584406915795,0.5496072163457547,11
11,X,X,F,1,0.472337404061606,0.6718557705144579,0.36299656368375505,0.5502821026480391,11
12,X,X,D,1,0.48104113507471175,0.6456926323305658,0.32574272144581484,0.5243887271085855,11
13,X,X,D,0,0.5044526149510461,0.6537880724234416,0.3274019002657577,0.510116932116926,11
14,X,X,F,0,0.5469534534027828,0.6283436163352782,0.3515487757349365,0.5477350329731803,11
15,X,X,F,1,0.5725698583957025,0.6446477769645155,0.3450019781233421,0.5508021734775205,11
16,X,X,F,0,0.557044246369206,0.6397757745408272,0.33977512484526967,0.522917709900588,11
17,Y,Y,K,0,0.5849573628914354,0.6447521575445845,0.3432595462307383,0.5020984914961373,11
18,X,Y,K,0,0.585713280995334,0.6904537440004395,0.37078521018985744,0.4858852189366993,11
19,X,X,D,0,0.5573235492655941,0.670824292449416,0.36028971223927886,0.4501982937179238,11
0,X,X,D,0,0.7162110606556064,0.3258162196189505,0.6378141615613968,0.7411844513603514,12
1,Y,X,D,1,0.7320590523486763,0.34054491910880386,0.630121743691156,0.75,12
2,X,X,F,0,0.7184970051350124,0.32824135447937575,0.6226546767835444,0.75,12
3,Y,Y,J,1,0.674598851950599,0.2922830960033981,0.6839435988525303,0.7444863020936195,12
4,Y,X,D,0,0.6636449976412909,0.27984526122461023,0.6851459315042814,0.75,12
5,X,Y,J,1,0.6511053499054252,0.2681519200289076,0.7178671380610748,0.7410488548305835,12
6,X,X,D,0,0.675968619222605,0.2998236408952333,0.7107300777149218,0.7167851923376707,12
7,X,Y,K,1,0.6703918708214708,0.2848155737539006,0.7197368783027955,0.7405976859007098,12
8,X,Y,J,1,0.649522030176752,0.2845045335908545,0.7198040078653418,0.75,12
9,X,Y,J,1,0.679961476652459,0.2835325995216152,0.7211191121089313,0.7382588720893689,12
10,X,X,D,0,0.6896754005160582,0.28413509749542565,0.75,0.7482646212337588,12
11,X,X,D,1,0.6931803499795536,0.28083073242109713,0.75,0.75,12
12,X,X,F,0,0.7163355225845446,0.2769061648394626,0.7283458427988869,0.75,12
13,X,X,F,1,0.7070562457227196,0.2942988719836563,0.7371760015285773,0.75,12
14,Y,Y,K,1,0.6811834557582557,0.330128479525995,0.7238095756636206,0.75,12
15,X,Y,K,0,0.6875701062825554,0.34122873376956453,0.7310148341848092,0.7401533699761377,12
16,X,X,D,1,0.6731832990176464,0.33498880692118616,0.710207369727448,0.6952554234123041,12
17,X,Y,K,1,0.6968320624431367,0.3442940670660067,0.6810799981661801,0.7402126907859691,12
18,X,X,D,1,0.7229889881927343,0.3475613372901633,0.6808900501105445,0.736434038919984,12
19,Y,Y,J,1,0.7058786845899796,0.3442660475377389,0.6698902533378344,0.7268411565664596,12
0,X,X,D,1,0.5116743022470083,0.7044165660546613,0.42991901011278055,0.3773701838222862,13
1,X,X,F,1,0.5032143747171376,0.6791353909882961,0.4916929985050792,0.3480673420207214,13
2,Y,X,D,1,0.519659155732675,0.6850966935484523,0.49583203899023903,0.3411301913553339,13
3,X,X,D,0,0.49937608056439037,0.6945515694069047,0.5493653171925876,0.33670947917563704,13
4,X,X,D,0,0.5122594087888022,0.6753614721051692,0.5950023853983104,0.3127810117975994,13
5,X,X,D,0,0.5003279796895199,0.6885304754979242,0.5612762371438628,0.3265788249370927,13
6,Y,Y,K,0,0.495601693231321,0.6767723507572635,0.5625752976981107,0.35218727231479785,13
7,X,X,D,0,0.4757139963615375,0.6686772705691137,0.5461809867364539,0.3752096447210828,13
8,X,Y,J,1,0.47627661374350466,0.6983956847935135,0.5304879076378397,0.3741884676112906,13
9,X,Y,J,1,0.4812469606238358,0.712202681805176,0.5366038800650903,0.400697204785739,13
10,X,X,D,1,0.46288934893585715,0.7182780404863938,0.5311981395818866,0.40749187007037335,13
11,X,X,D,0,0.5001712780299012,0.7145117360609771,0.5589833788272317,0.43275131193718985,13
12,Y,Y,J,1,0.5156353975071484,0.75,0.553547661379585,0.4268681690403224,13
13,X,X,D,1,0.4919725393213642,0.75,0.5500554942950535,0.437429720285403,13
14,X,X,D,1,0.4847464484090882,0.7016216013644738,0.5149641471372804,0.40229772376846434,13
15,Y,Y,J,0,0.5004279982272319,0.7397642102084546,0.5136861480761671,0.36503501195146326,13
16,Y,Y,J,1,0.5376507551853833,0.7441828332705633,0.4639916772907807,0.3841109159530885,13
17,X,Y,J,0,0.5493563848846184,0.75,0.46473239756056645,0.3862084619236684,13
18,X,Y,J,0,0.5348763984242565,0.75,0.4411428004418113,0.3764000788659148,13
19,X,Y,J,0,0.5382672296959602,0.75,0.45726287946391386,0.3896023497799222,13
0,X,X,D,1,0.28826821971627226,0.31195525224300275,0.5570919790479829,0.3283918779511576,14
1,Y,X,D,0,0.28557540134993603,0.33722546208701765,0.551149603951653,0.3171915346071243,14
2,X,X,F,0,0.25,0.3336269370595782,0.516951845442508,0.33653333197397506,14
3,X,Y,J,0,0.2679734276400487,0.33794159847632016,0.5014483451328726,0.34236703114410194,14
4,Y,Y,K,0,0.2623581406992673,0.3484903263720791,0.5090482004868047,0.3621074186817735,14
5,X,X,D,0,0.27503682254120554,0.37345576461894714,0.4857119684501077,0.33554719467638106,14
6,X,X,D,0,0.2941840567279441,0.35158360241394754,0.5188826802819845,0.32916052029812976,14
7,X,X,D,1,0.30345931454871244,0.32637910516765967,0.5475093557222684,0.3318744253412344,14
8,X,X,D,0,0.29242089566482093,0.32849398168110255,0.5355379496867072,0.3129276498027623,14
9,X,Y,K,0,0.3263184018764962,0.2899814140996684,0.5044187522878035,0.3182799414183276,14
10,X,X,F,0,0.3108084408265358,0.26850020693252374,0.5045761079131945,0.2888855138615559,14
11,X,X,F,0,0.29918457115207076,0.27096816162778914,0.5302542313885233,0.3211670554824828,14
12,X,X,D,0,0.2911200404486006,0.25688208074157953,0.5684111889988493,0.34411582681798236,14
13,X,X,F,0,0.32595290404864763,0.25,0.5809118058032081,0.3210381647180842,14
14,X,Y,J,1,0.33719916642014025,0.25,0.5716746578682611,0.3390445080424524,14
