trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
15,X,X,D,0,0.45617779160979205,0.3561844280344288,0.3074783667441879,0.2990289234428561,2
16,X,X,F,0,0.43977557928652283,0.3389432381156282,0.2883664406549156,0.2901971291002606,2
17,Y,Y,K,0,0.46173240577658897,0.3189112932090756,0.25,0.27566903985825886,2
18,X,X,D,1,0.45027087040192276,0.3182248145170929,0.26799400296649833,0.2734795602990395,2
19,X,X,D,1,0.48586543744155686,0.30984449828126276,0.2618302412176717,0.2691692355923238,2
0,X,X,D,0,0.3713526443553166,0.610057228567502,0.2826250926333801,0.6098643123474546,3
1,Y,Y,J,1,0.39228675908686156,0.6107986740420052,0.2913086654083437,0.6352735852893393,3
2,Y,Y,K,1,0.36695818500665117,0.6140913629753766,0.25,0.6399424447452782,3
3,Y,Y,J,0,0.3598783418140494,0.6135874545832106,0.25,0.6216453617394146,3
4,Y,X,F,1,0.37409536104049074,0.586648892952418,0.25,0.6605886921734725,3
5,Y,Y,J,0,0.3898477218464421,0.5739129061706676,0.2683872215984288,0.6236085922351234,3
6,X,Y,J,0,0.4075371649413178,0.5888169425054849,0.2568780347742783,0.5655538347717068,3
7,X,X,D,1,0.40309116116498866,0.6081001711092718,0.2691019379463879,0.5054948774638133,3
8,Y,Y,J,0,0.3837553450717262,0.5864709709914724,0.25,0.5280789837212138,3
9,X,X,D,1,0.40600830547730044,0.6228361125776395,0.270253198903963,0.5084898607457183,3
10,X,X,F,1,0.3815128303784317,0.5937352837237249,0.25,0.529758779005029,3
11,X,X,D,1,0.34325201632652763,0.5527708095960623,0.29682168195050807,0.5424570220620609,3
12,Y,Y,J,0,0.33195408639312085,0.5150646788729965,0.27141148810199817,0.564796014461797,3
13,X,X,D,0,0.3359949323524616,0.47704233297206056,0.25,0.5355912812987642,3
14,X,X,F,1,0.35053093821491654,0.4563574467344643,0.25,0.503431246230539,3
15,X,X,F,1,0.3683595704154464,0.4673116981093437,0.2750091307831977,0.5271860179517951,3
16,Y,Y,J,0,0.34760255151963654,0.4519664396160657,0.25305197985128364,0.5698612811971419,3
17,X,Y,J,0,0.3507198985577017,0.4587985550037228,0.25,0.606866150082165,3
18,Y,Y,J,0,0.3690768068461412,0.4892950031532202,0.25,0.5819128921102971,3
19,X,X,D,1,0.3939819257490146,0.4990080474204552,0.3133043317401315,0.6085728821745703,3
0,X,X,F,1,0.5770063020106351,0.689586768963045,0.3570778689952297,0.31197980214119253,4
1,X,X,F,1,0.5305694320293046,0.6492638577106409,0.35595133087585445,0.340633945607317,4
2,X,X,F,1,0.5078689850084478,0.6543151479981328,0.34171637617557915,0.3758667293467158,4
3,Y,Y,J,0,0.5138318921000947,0.6051555842323737,0.2778980496854119,0.36511814404717463,4
4,X,X,D,1,0.535353091412918,0.585583719841154,0.28013637032677496,0.3805282420258704,4
5,X,Y,K,0,0.5336138584776093,0.6047289602403456,0.30094096717025703,0.39048634075489724,4
6,Y,Y,J,0,0.5939782905246553,0.5865415907644949,0.29751502985827183,0.37513540703459264,4
7,X,Y,K,0,0.6264584882156098,0.637983316182921,0.33138179392765493,0.3725675438060997,4
8,X,X,F,1,0.6288906089768292,0.619088931404616,0.26920833661359206,0.3701842726013031,4
9,Y,Y,J,0,0.6234957065252654,0.5620364827020863,0.2968937845944363,0.3883284078401872,4
10,X,X,D,0,0.6140544850964416,0.527199411833352,0.2779659805771827,0.3728545897907137,4
11,X,X,D,1,0.6071586230892843,0.5008220144222175,0.25817755336672177,0.38149394019185223,4
12,X,X,D,0,0.6124173067810298,0.44334707894528497,0.2784575287379775,0.3764992268728756,4
13,Y,Y,J,0,0.6272738969034525,0.4550790097651489,0.2941222476760627,0.3878359317412451,4
14,Y,Y,J,0,0.595800535801564,0.46175380807732974,0.25,0.37990908460171585,4
15,X,X,D,0,0.5924758604170295,0.4808733059844965,0.25,0.35680713575796397,4
16,Y,Y,J,0,0.5769384087299945,0.4509522931587284,0.25,0.3970114427013612,4
17,X,X,F,1,0.600160866003767,0.5067248769191888,0.25,0.37776726261518395,4
18,X,Y,J,0,0.5816132988515171,0.5455656095023396,0.297829413455206,0.36767570041097625,4
19,X,X,F,0,0.591301538265164,0.5559155306147596,0.3069310919052618,0.3900921397077398,4
0,X,X,F,1,0.6583885300411563,0.46693922772893176,0.4870024543823656,0.42357548982195503,5
1,Y,Y,J,0,0.6353347472857853,0.520134833238779,0.48421376574942604,0.42421307848744544,5
2,X,X,F,0,0.6250509277793374,0.5474360967291515,0.4897342277063419,0.4232213469325876,5
3,X,X,F,1,0.6081328474506089,0.543435492481662,0.4722626347888521,0.47059352993091064,5
4,X,X,F,1,0.6414755118624097,0.5479720119302072,0.46175023709615665,0.43568859977103935,5
5,Y,Y,K,1,0.6893333136378803,0.5485539783928381,0.4287079483098131,0.44952934586624094,5
6,X,Y,K,0,0.6445597341994252,0.5240772221844281,0.4171684894202733,0.4386159860469274,5
7,X,X,F,1,0.6670212914724242,0.54270295392152,0.43364655992813556,0.4360811530075416,5
8,X,Y,K,0,0.6951796498679549,0.5177465797122498,0.455699877982042,0.4319311412750811,5
9,X,X,D,1,0.7247400269108938,0.514435649267294,0.45087552025577454,0.43669528865525375,5
10,X,Y,J,0,0.75,0.5341722917949054,0.45528144632551587,0.4293129129716628,5
11,Y,Y,J,1,0.6844807911901504,0.5696312229690113,0.47007735989468313,0.4362887856828184,5
12,X,X,D,1,0.6534810461312057,0.562066340619612,0.4983468807262156,0.4276475592527613,5
13,X,Y,K,1,0.6738209479449213,0.6284719045633719,0.4750348438484845,0.4652136795264376,5
14,X,Y,J,1,0.6840879439233136,0.6275483414440186,0.45860147955875313,0.4515290059951513,5
15,Y,X,D,1,0.6876511291242267,0.6162406663048765,0.42481097233342036,0.4632638697667961,5
16,X,X,F,1,0.7108891988441077,0.6089199740207348,0.4169805001595689,0.4860706661018285,5
17,Y,Y,K,1,0.6697122748357603,0.5871138998491068,0.38186452653048686,0.4960608629660501,5
18,Y,Y,J,0,0.6802271047230449,0.5773998016649741,0.40198688095729174,0.568479101352486,5
19,X,X,F,1,0.6550368674275074,0.6219832075521325,0.38072903306148526,0.5542979295566606,5
0,X,X,D,1,0.7246920971993002,0.2650918720551406,0.4368225647981428,0.2513109022551031,6
1,Y,X,D,0,0.7468170701732308,0.2526819208554136,0.4653738393981941,0.2557183582581749,6
2,X,X,D,1,0.7330661040890976,0.27917436594967193,0.426595486626208,0.25,6
3,X,X,D,0,0.7429200926159368,0.29159842782346884,0.4186907550953433,0.27282815644252295,6
4,X,Y,J,1,0.7186401958618376,0.2863531675153116,0.4317990214591468,0.2579162620759845,6
5,Y,Y,J,0,0.7491948183226049,0.2839324314788928,0.4242563404934484,0.26182786654629625,6
6,X,Y,J,0,0.75,0.2889855684106436,0.4312027148439252,0.26540949201120284,6
7,X,X,F,0,0.7174052483826024,0.2860745183232718,0.447348338274899,0.2744074733623491,6
8,X,X,D,1,0.75,0.28985656186197484,0.4440151212877935,0.28191002716280883,6
9,Y,Y,K,1,0.75,0.27115532674438675,0.4678160592986181,0.28648476513495713,6
10,X,X,D,1,0.75,0.2574496544182827,0.4964987929533237,0.2737992606268393,6
11,X,Y,K,0,0.75,0.29109410815306946,0.4635020525133305,0.28727911908380394,6
12,X,X,D,1,0.7339735333338895,0.31260577769265885,0.4816389379571045,0.29115086100256754,6
13,X,X,D,1,0.7160026494522572,0.30078547555529495,0.47895510823889503,0.25818280877582317,6
14,Y,Y,J,0,0.6705346688501618,0.25,0.48913510145802575,0.2544170176535988,6
15,X,X,D,0,0.6473376685875122,0.25,0.4862952779205804,0.25,6
16,Y,Y,J,0,0.6093938273294427,0.26308126886177285,0.49736718861041995,0.25,6
17,X,Y,J,1,0.6135039123793165,0.2867968027949229,0.5366542850010922,0.25904214980299306,6
18,X,Y,J,0,0.6043139083672624,0.25,0.5190741696523613,0.2815383813060424,6
19,X,Y,K,0,0.6142593372892653,0.2870147638607365,0.4845163655758531,0.3002963508264416,6
0,X,X,F,0,0.4049565026308832,0.6284627575687258,0.2881634289743781,0.4482369818526723,7
1,X,X,F,1,0.3957928015960637,0.6560969876194054,0.31672860993282054,0.47352435422969813,7
2,X,X,D,0,0.4234341364434818,0.6842962732123808,0.34539677109478184,0.44021596604029645,7
3,X,X,D,0,0.4294012029368614,0.6849427314377784,0.3324539906851015,0.4666168831265027,7
4,X,X,D,0,0.48569873435084765,0.7266046297650803,0.314995501372562,0.48603251456380997,7
5,X,Y,K,1,0.5356485206836337,0.7262356160845319,0.33684450111454584,0.5025657048725276,7
6,X,X,F,1,0.5383389230489443,0.6869608065340749,0.34037040780246325,0.4663448860428946,7
7,Y,X,D,1,0.5510453140710642,0.6526170008282624,0.2970130562301595,0.40993528655246936,7
8,X,X,F,0,0.5455565786823314,0.6245448363694914,0.2957981067988023,0.3957109613788923,7
9,Y,X,F,1,0.5591589934512956,0.6459344149819815,0.33753963866620607,0.411250817331781,7
10,X,Y,K,1,0.5823126403897411,0.6220857925857124,0.311515180051663,0.427166801800404,7
11,Y,X,F,1,0.5984737199999551,0.6252264756315141,0.2771014410045549,0.438331072333803,7
12,X,X,F,0,0.5859818619598574,0.6265287406201392,0.2930884058726828,0.4209560035559978,7
13,Y,Y,J,0,0.5737914215749321,0.6743802850104827,0.3185518927474635,0.4069593668749188,7
14,X,Y,K,0,0.5510194945459506,0.6827939181408629,0.3204428758228173,0.439134296781715,7
15,X,X,F,1,0.5564925479193799,0.6761637290409749,0.3175321084781378,0.4238606960117441,7
16,Y,Y,K,1,0.6052163239816022,0.6700970005025817,0.28610070018261924,0.49557041722702266,7
17,X,X,D,1,0.622467101846514,0.7217160996548583,0.2581564646732849,0.4933174750396756,7
18,X,X,D,0,0.6555581767265775,0.7010144853543527,0.25975472880768224,0.4527236265404621,7
19,X,X,D,1,0.6944408285471357,0.7071279142766133,0.2544287483941488,0.4411211953830571,7
0,X,X,F,0,0.3668338224817304,0.3119133294120825,0.6333382759968609,0.7291864472189891,8
1,X,X,D,0,0.3614088217111993,0.28756078846775673,0.6867254648165867,0.7475787415197762,8
2,X,X,D,0,0.3546970872252515,0.2851907557205717,0.7158004811928738,0.7393013675376986,8
3,X,X,F,0,0.32510408088576154,0.2596032095439897,0.7005172399846095,0.7440612851729806,8
4,Y,X,D,0,0.2997950751575886,0.2799943587713858,0.6965918366150751,0.75,8
5,X,X,D,0,0.29487672364065587,0.3169019245436216,0.7169575862443989,0.75,8
6,Y,Y,J,0,0.2898238834134359,0.3322179035435074,0.696900647823361,0.7316264046566354,8
7,Y,Y,K,0,0.30323566866095586,0.3693184662374225,0.7376917684389445,0.7433312266907907,8
8,X,X,F,0,0.31851023032266684,0.33000962966200187,0.715691856755516,0.7461189372438417,8
9,X,Y,J,1,0.34691315393253175,0.31738432379119563,0.7139063347842973,0.75,8
10,X,Y,K,1,0.2707240606070373,0.3057723551806926,0.6756385584087254,0.75,8
11,X,X,D,0,0.25780567712743896,0.31620363694487386,0.7151943195473072,0.6934783489805524,8
12,X,X,D,0,0.25,0.3243746599696522,0.7017762427066194,0.672124697361345,8
13,Y,Y,J,1,0.25,0.2914065585053808,0.7151877880966482,0.6475796670389349,8
14,X,X,D,0,0.25,0.25,0.6878253710639619,0.6829223283496033,8
15,X,X,D,0,0.25,0.25526336044665787,0.6531912481011333,0.6856414108912561,8
16,Y,Y,J,0,0.25,0.25,0.646150069298843,0.7024908828803643,8
17,X,X,F,0,0.25,0.2861804874184132,0.6360579743642688,0.6913392297396399,8
18,X,X,D,0,0.25,0.31091300067229977,0.6328060977790623,0.669253969845705,8
19,X,Y,J,1,0.2537078761453055,0.2597226610358836,0.6713355338442739,0.6913052095650374,8
0,X,X,D,1,0.5493618180430035,0.6425112489154368,0.3404254456481289,0.3773507452014996,9
1,X,Y,K,0,0.5825609017714073,0.6455709985918247,0.3525268297804279,0.3987663413418143,9
2,X,X,D,1,0.5857707045868548,0.6567592084417085,0.35277949494286853,0.4071378684266746,9
3,X,X,D,0,0.6389622612019842,0.6637064952252445,0.34081928155658436,0.43476822175639823,9
4,Y,Y,J,0,0.6748792915752336,0.6444605738717091,0.38621297603019766,0.41825764547486893,9
5,X,X,D,0,0.692646428916739,0.6857522294743433,0.3693509116975268,0.43148646682359243,9
6,X,Y,K,1,0.7222778854867873,0.6837511801922965,0.3836284134727217,0.39604586813100007,9
7,X,X,F,1,0.6889700619408318,0.7015725147125245,0.33583318748592494,0.3698094607599654,9
8,X,X,D,0,0.7225570298743691,0.6983236237122898,0.34741464738206085,0.39250862832948386,9
9,X,X,F,1,0.7014279639176901,0.7401925019592823,0.3650546944846768,0.37103367806882187,9
10,X,X,D,1,0.7049192586312758,0.741452472794841,0.35459783085177965,0.38630521862458844,9
11,X,X,D,1,0.7096995609159519,0.75,0.38635781281709813,0.3397453015633902,9
12,X,X,F,1,0.6703052946873588,0.7306073989013885,0.4283224626779524,0.33752601819059175,9
13,X,X,D,1,0.6567705670887606,0.7390478140021272,0.4120148266463468,0.3708575154446562,9
14,Y,X,D,1,0.6320209704492656,0.7400561373727383,0.4346809462421595,0.37776702738745016,9
15,X,X,D,1,0.6523113249207381,0.7039055506682544,0.4604037914556739,0.390433733292337,9
16,X,X,D,0,0.6276626734741056,0.6894664014786441,0.43888922703225647,0.37150295347465057,9
17,X,X,D,1,0.6073125248053303,0.679852354015573,0.4654905213299666,0.37349710237274386,9
18,Y,Y,J,1,0.6166105664280973,0.6742722430072225,0.45639267094722613,0.3534723665712943,9
19,X,X,D,0,0.6450148376799718,0.7044570801957439,0.4650457978380276,0.3474437311850679,9
0,X,X,D,0,0.3630175704970884,0.6118116015119416,0.42228799573490916,0.6291907761319746,10
1,Y,Y,J,0,0.38626189608026407,0.6017546805091875,0.4354274388666302,0.6355373151982547,10
2,Y,Y,K,1,0.4167951845420666,0.5601330072466137,0.44650306785478194,0.6149634878321459,10
3,X,X,D,1,0.3773717325628654,0.5491163228165348,0.3837471736063256,0.600121928685589,10
4,X,X,D,1,0.40501212688376564,0.5410921642288942,0.35964634585160066,0.5591773749302237,10
5,X,Y,J,0,0.3963338061300869,0.5410144544302432,0.31068942155262086,0.5846619441584923,10
6,X,X,D,0,0.4025622790260649,0.5746761607607087,0.32430399842564284,0.6166169381801256,10
7,X,X,F,1,0.4543903382309032,0.6115637228393236,0.33311547242872747,0.6268599900085987,10
8,Y,Y,J,0,0.44243568137986305,0.6049373059048575,0.3405029102866806,0.6824976247992015,10
9,Y,Y,J,1,0.4356621095585861,0.559597247381978,0.31154038255097993,0.6990550621716051,10
10,Y,Y,K,1,0.41989793771285744,0.5509849773454927,0.32066469220555327,0.6756598103142669,10
11,X,X,D,1,0.41527722689828805,0.5046935852415145,0.3161958000279215,0.7132465095860774,10
12,X,X,D,0,0.43961965919928736,0.4842750253051725,0.2997203494852446,0.7290401906587545,10
13,Y,Y,J,1,0.4891375629692852,0.5049749363770556,0.315980856892422,0.7161023950447528,10
14,X,X,D,1,0.500966459506346,0.48958961015492714,0.3345255280905703,0.7261692071358113,10
15,X,X,F,0,0.4740860005673091,0.5032007514050197,0.3131858243137829,0.7102910964743521,10
16,Y,Y,J,1,0.4775608347639321,0.46408035564473377,0.31187883589287785,0.6764659756024421,10
17,X,Y,K,0,0.4989060772945989,0.48700845998233455,0.3006624292155716,0.6624065037036357,10
18,X,X,D,1,0.5033083433596638,0.4803366765519506,0.29174919592929777,0.6672039408128968,10
19,Y,X,D,1,0.5023078721859734,0.498753835912004,0.25560451661948874,0.6780267539321791,10
0,X,Y,J,0,0.5109689506006547,0.5141859230529335,0.5924121529248763,0.5461650578237321,11
1,Y,Y,K,1,0.524887812763578,0.5011449629554846,0.56646095003512,0.5548657616447933,11
2,Y,Y,J,1,0.5220849480068567,0.5288992289200163,0.602658747005385,0.5544141351576246,11
3,X,Y,J,0,0.5367458978298721,0.5253024147565749,0.6069743640819368,0.5249208987814953,11
4,X,X,D,0,0.5531368671909713,0.5365723014193389,0.609543202162884,0.5233829271403445,11
5,Y,Y,J,1,0.5773039253147936,0.5303838946211017,0.6437135425384497,0.4883999928970977,11
6,X,X,D,1,0.5926240866804746,0.5426008191386343,0.6633327357584868,0.5146952790294613,11
7,Y,Y,J,1,0.6087167470206706,0.5897800003804751,0.6527950552900932,0.5150689643906481,11
8,Y,Y,J,0,0.6435306793100122,0.5635728386463068,0.6632425471724039,0.5285918140241224,11
9,Y,Y,K,1,0.6625889696800588,0.5510199528559103,0.656675388913553,0.5325121111297476,11
10,X,X,D,1,0.6734841564536448,0.5450128778135714,0.6347407734412793,0.5143418933708461,11
11,X,X,D,0,0.6831376033733361,0.5271301516224769,0.6217141412263718,0.5038873866571222,11
12,X,X,F,1,0.7255513118893397,0.484841310651019,0.645067849622388,0.5036956114680968,11
13,X,X,F,0,0.75,0.45106034641552206,0.6385602863616815,0.48350970555715206,11
14,X,X,D,1,0.7469634607845881,0.46575086299492785,0.6735838459981593,0.4971637497019718,11
15,Y,Y,J,0,0.7474363277496457,0.4788494379484823,0.6683372559262246,0.47221474459793605,11
16,X,Y,J,1,0.7239276595747145,0.46460900407914946,0.6604271852453353,0.4774465571396367,11
17,Y,Y,J,0,0.6775294700024443,0.4589821086303254,0.6149841635824058,0.4749235728436297,11
18,Y,Y,J,1,0.7059973106180238,0.4480553607696007,0.5990225004774796,0.48453214548903034,11
19,X,Y,J,0,0.7188950633275252,0.4470799916505515,0.6124618247405619,0.45492786356191006,11
0,X,Y,K,1,0.7065953662856488,0.60027725632003,0.7175215168862933,0.6465501887728236,12
1,X,X,F,1,0.6690210358590399,0.6172223404610061,0.7153973171519096,0.6752853124893136,12
2,X,X,F,0,0.7053848440173803,0.6081620325045943,0.6970156679969648,0.6812605684940444,12
3,Y,Y,K,0,0.6977303048025637,0.6170885369191029,0.6926769866391358,0.6736787532371752,12
4,X,X,F,0,0.6952131505369447,0.5887795508208499,0.7024326237769265,0.6573759772080249,12
5,X,X,F,1,0.6817606222748178,0.5585958140400833,0.7073920633086559,0.6588119080622107,12
6,X,X,D,1,0.6533053712139739,0.5593976362062316,0.75,0.6412351790959617,12
7,X,Y,K,1,0.6582131494918427,0.5704466377698405,0.75,0.6208073596913777,12
8,Y,Y,J,0,0.6605688120727656,0.5556873036760467,0.75,0.6069641303901914,12
9,X,X,F,1,0.6233981503220285,0.6013366225722105,0.7455658637403967,0.5526775537261592,12
10,X,X,D,0,0.588524112174601,0.5954389681513348,0.7322457551390141,0.5605723775329956,12
11,X,Y,J,1,0.5801917729285958,0.5774592881584051,0.75,0.5714453024379457,12
12,Y,Y,J,1,0.6160499223656712,0.5735994784583915,0.7316034475655566,0.570498480403353,12
13,X,X,F,0,0.6450154718753216,0.5349393946479742,0.7433011124650918,0.5713950079349513,12
14,X,X,D,1,0.6518636320047279,0.5004408802562003,0.75,0.5195552547905553,12
15,X,X,F,0,0.6801193207054048,0.5113313009674316,0.75,0.4782244025768511,12
16,Y,Y,J,1,0.7223445474106961,0.5604933169859521,0.75,0.45808091173736665,12
17,X,X,D,1,0.7453610750053662,0.5813187260945492,0.7373999817106556,0.430739126604411,12
18,X,X,F,1,0.75,0.5753411186406646,0.6590772696573874,0.43280208874918247,12
19,X,X,D,1,0.75,0.5872684079879728,0.6289879899027665,0.41323159387912145,12
0,X,X,D,1,0.7096921795697954,0.4325067582713786,0.308956357363592,0.5616498115638371,13
1,X,X,F,0,0.731499033076457,0.41446075391090226,0.25990154936796517,0.5671419332788991,13
2,X,X,F,1,0.7337985272950411,0.4003361135989179,0.266731144901723,0.5530009509591143,13
3,Y,Y,K,1,0.7188382186876184,0.4139212657732802,0.2738359542588329,0.5521449957254834,13
4,X,X,D,1,0.7066271382914624,0.4029568942011448,0.271478598977117,0.537016689592734,13
5,X,X,D,1,0.6663135096742312,0.45280316103650115,0.2588863596247087,0.5009452734044523,13
6,X,Y,K,0,0.6711537081232254,0.4849672926008153,0.26009005465076135,0.49780545780209523,13
7,X,X,F,1,0.6206883209305746,0.46565241467189566,0.25,0.5071335275261871,13
8,X,Y,J,0,0.6778994625864648,0.44540274293220394,0.25,0.523365017138117,13
9,X,X,D,1,0.6327015241757001,0.4505729941083434,0.26316468436756,0.5257173869521475,13
10,X,Y,K,1,0.6017562812339278,0.4185384328632976,0.25574999609895405,0.5469414480205348,13
11,X,Y,K,0,0.5634922685521951,0.40936095876578615,0.2634217781387066,0.5213219488408365,13
12,X,Y,K,1,0.5412846606107555,0.3449195108236517,0.25159094989514424,0.47149179454979606,13
13,X,X,D,1,0.4815311589979236,0.3384707324938219,0.2852134126144231,0.47768335522446437,13
14,X,X,F,1,0.44355440324452494,0.3312928987875311,0.3089939525182043,0.47129234320286556,13
15,X,Y,K,1,0.43958222383309353,0.3167976045266764,0.3314867607175888,0.4805348543227246,13
16,X,X,F,0,0.433819088466372,0.34897022526489085,0.3555399020895444,0.49818849583163793,13
17,X,Y,K,1,0.43830515198820924,0.35158655175491954,0.3848090166850984,0.4708747116629596,13
18,X,X,F,0,0.47528438846493,0.38980285026547473,0.3694709451999071,0.48833652412952927,13
19,X,X,F,1,0.45071713568686245,0.3860185000368883,0.39667588488060407,0.4845806390112716,13
0,X,X,D,1,0.4348383037373866,0.3363029964306253,0.4436401396086985,0.6154727677393894,14
1,X,X,D,0,0.4286459192493254,0.33568969311075103,0.40768335057719296,0.6189558859968572,14
2,X,X,D,0,0.4308745092621386,0.3865668392375197,0.38363618147551376,0.6150069494619103,14
3,X,X,D,0,0.46347264097904456,0.3421770223863339,0.4049635604147524,0.597615708225855,14
4,X,X,D,0,0.47332753331337507,0.34397634752914474,0.39087848780636986,0.5980130657925447,14
5,X,Y,J,0,0.4529358130625246,0.4052558942267422,0.36594926829757357,0.6024808248777569,14
6,X,X,D,1,0.48403497447265303,0.42613080767013034,0.3730539146829853,0.5668538387785337,14
7,X,X,F,1,0.4762310881789298,0.4038083044980827,0.32136327499298123,0.590099866224733,14
8,X,X,D,1,0.4635591964473458,0.4163723925413556,0.3335009463150461,0.6093153751730125,14
9,X,X,D,0,0.44560812498862024,0.41946587623899667,0.3904031255735949,0.6474088423546701,14
10,X,X,D,0,0.46942207830748567,0.38668969774138473,0.3752954008817651,0.6354674436076013,14
11,X,Y,J,0,0.41924760160315483,0.3886873774975076,0.3814305232285783,0.6075293312714971,14
12,Y,Y,J,0,0.4131710776995273,0.38005997102475214,0.37166613203300153,0.6068772639275744,14
13,Y,X,F,0,0.4430767761402015,0.35207317651520176,0.39549624900934044,0.6770405853243951,14
