trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
17,X,Y,K,1,0.6150157913314277,0.31101314726314977,0.75,0.7154634521740374,6
18,X,X,D,1,0.633136096925823,0.28547473854519995,0.75,0.7449396390486556,6
19,X,X,D,1,0.6104501086027403,0.26406719838812376,0.7405497581796708,0.73124725355273,6
0,Y,X,D,0,0.6496094083729871,0.7260260101827444,0.44196446635638864,0.34892545512457035,7
1,Y,Y,J,0,0.6802271271586067,0.7046664659285033,0.46296427666959994,0.32334724861094316,7
2,Y,X,F,1,0.6842263964920146,0.6866354944669053,0.47744921277749625,0.3008978926241121,7
3,X,Y,K,0,0.6623832330073472,0.6644979660951729,0.4924739205108259,0.3089515155316722,7
4,X,X,F,0,0.6618099957580197,0.6713106236184212,0.51811428957978,0.31255983711274116,7
5,X,X,F,1,0.6271869061862074,0.6433829776663803,0.5177761959158318,0.357476120802674,7
6,X,X,F,0,0.6695184979398118,0.624326007820901,0.5390247965923303,0.31974867803725243,7
7,X,Y,J,1,0.6913049447510965,0.6189776998322606,0.5847492607492706,0.31180890855147925,7
8,X,X,F,1,0.7008158957839737,0.6082088522024932,0.6253814421327549,0.32228280723731817,7
9,X,X,F,1,0.6718998972374641,0.5889497205622396,0.6004543273747526,0.3376329316317407,7
10,X,X,F,0,0.6526513514049788,0.5951280572669785,0.6035943652754964,0.2926658101329508,7
11,X,X,F,1,0.7029385514013969,0.5919947648319301,0.6104360814538088,0.2956857631546186,7
12,X,X,F,0,0.727797999417783,0.6279748542271673,0.5966346268641575,0.2883868075088813,7
13,X,X,F,0,0.7059112126672761,0.6126067811513273,0.5850719561526234,0.2850603620100739,7
14,X,X,F,1,0.7150847096160694,0.6044365388668586,0.6077646610876055,0.27810362438121145,7
15,X,Y,J,1,0.6951119598207596,0.6230994501991346,0.5515372381353704,0.3020638669317091,7
16,X,Y,J,1,0.7096129475285369,0.6142853516739606,0.539612085373692,0.31214919215186615,7
17,X,X,F,1,0.7166987065586246,0.5907623920486926,0.5243457805558637,0.33876554546887505,7
18,X,X,F,1,0.7187045828359224,0.6054149989759889,0.5150051236648957,0.3682045891850327,7
19,X,X,F,1,0.7069114720722177,0.5774004535315511,0.48265773906125325,0.39190844780121087,7
0,X,Y,K,0,0.5804772353811205,0.7297891307937814,0.7211212187028984,0.6815503169299041,8
1,Y,Y,J,1,0.5596584212243337,0.7490611369921018,0.7224212764501716,0.682688326424601,8
2,Y,Y,J,1,0.570836849052386,0.75,0.7418300189202781,0.6125428895670268,8
3,Y,X,D,0,0.5730690009249919,0.75,0.75,0.600102089415711,8
4,Y,X,F,1,0.5987742530790648,0.7321083085126311,0.7485375341870242,0.6462801414076688,8
5,Y,Y,J,1,0.6131580022391039,0.6900127749055956,0.75,0.6647186283660754,8
6,Y,Y,J,1,0.6467694371245085,0.6802684010351976,0.7307880207559067,0.6685049932190652,8
7,Y,Y,J,1,0.6486778512006276,0.7075182195217615,0.75,0.6990842942324392,8
8,Y,Y,J,1,0.6809848807248844,0.7118660332603866,0.75,0.7177015749323566,8
9,Y,X,D,1,0.7008708381754089,0.7026018917504397,0.75,0.7223514539564821,8
10,Y,Y,J,1,0.6769408731884298,0.6953261985477186,0.75,0.6960693356220403,8
11,Y,Y,J,1,0.6728531348725231,0.6835505453005395,0.75,0.6617262517632765,8
12,Y,Y,J,1,0.7243404866919724,0.6864374761730547,0.7250706618924012,0.6510240507726086,8
13,Y,Y,J,1,0.7304674945516143,0.6705513811762097,0.7128804832042891,0.695291414664448,8
14,Y,X,D,0,0.7370605504512957,0.7007469632634519,0.7001744195937252,0.6490987752551491,8
15,Y,Y,J,1,0.75,0.6976706222192843,0.6972351823460018,0.6774993820920067,8
16,Y,Y,J,1,0.75,0.7494048831824027,0.6935900072443716,0.6679934883822546,8
17,Y,X,D,1,0.7074264701729304,0.7135745369749766,0.7474683056662778,0.6947075366243496,8
18,Y,X,D,1,0.704249424161836,0.6870503614801811,0.75,0.6695849710546219,8
19,Y,Y,J,0,0.7227001480647857,0.6792058954513047,0.75,0.6554978103725275,8
0,X,Y,K,1,0.531699473477846,0.42536080223644357,0.29745832183247894,0.5062404168295768,9
1,Y,Y,J,1,0.5118144723941852,0.4623391085130514,0.27588350345511253,0.4749236027810684,9
2,Y,X,D,1,0.5072181544741572,0.5012757305655199,0.25,0.48485209894936826,9
3,Y,Y,J,0,0.5189837599871142,0.5117468826357929,0.25,0.5165766095290933,9
4,Y,Y,J,0,0.5138350526688953,0.501451639120162,0.26089121775721874,0.5216392717169329,9
5,Y,Y,J,0,0.570667619614546,0.5029483947108346,0.25,0.5276137503244008,9
6,Y,Y,J,0,0.5603784862703455,0.4796209616972979,0.29381940235877,0.5369370892406354,9
7,Y,Y,J,0,0.5819962543631199,0.4735833560510758,0.27213734993740707,0.5546530219702152,9
8,Y,Y,J,1,0.599433973222745,0.41548424636665565,0.26953215902558253,0.5285224914769748,9
9,Y,Y,J,1,0.5767467370580408,0.4408384081794688,0.29888498405833536,0.5295596218699978,9
10,Y,Y,J,0,0.6106596688610642,0.43024470063079406,0.278118858445018,0.5273994438170656,9
11,Y,Y,J,0,0.6211325256825123,0.4238748535574719,0.29028610431265345,0.5356594627937653,9
12,Y,X,D,0,0.5619146482208579,0.4484199771142901,0.29493639079047035,0.5697131879044587,9
13,Y,Y,J,1,0.5413043103268358,0.4919209886255532,0.34037122930042535,0.5478344859406911,9
14,Y,Y,J,0,0.5321139646453867,0.48453965621518125,0.3135402209872374,0.6010055001273015,9
15,Y,Y,J,1,0.5468408680226826,0.4669073053436653,0.2922977857448028,0.6108151162634545,9
16,Y,X,D,1,0.5942935173642239,0.43961140757392875,0.279044529488372,0.5990286091254937,9
17,Y,X,D,1,0.5858739500563055,0.4656933169588509,0.27624026256897033,0.5951685979958308,9
18,Y,X,D,0,0.6012421158899042,0.4897308947220385,0.30726125333070275,0.619246955378582,9
19,Y,Y,J,0,0.609460743784058,0.5316074867630763,0.33621996671847054,0.6255033896543646,9
0,X,X,D,0,0.3846986184724305,0.5576539631051014,0.7106381448869858,0.6472702728248444,10
1,Y,Y,J,1,0.35300849608167034,0.5160023624855501,0.7085072486594767,0.6958967102815685,10
2,Y,Y,K,1,0.38518711272594836,0.5103366951756418,0.710819894542955,0.6879920590456503,10
3,Y,Y,J,1,0.3999337987431869,0.529547137369342,0.7294703102517028,0.7209773575836751,10
4,Y,X,D,0,0.41219301819357573,0.5186857587206704,0.6799563078243052,0.7114428249937951,10
5,Y,X,F,1,0.4164856034402254,0.5291592354682949,0.6768076792780757,0.6454653066486382,10
6,Y,X,D,0,0.425453035878264,0.5491056127579801,0.6730397609028981,0.6255576269096774,10
7,Y,Y,K,0,0.3933805113427415,0.5314553070082664,0.6864314043501628,0.6093104650176967,10
8,Y,Y,K,0,0.3712284616312605,0.5605932441948019,0.6696530920679428,0.6032617888841423,10
9,Y,Y,K,1,0.3902226278375416,0.5503833885171588,0.6347281767733484,0.6123607722899493,10
10,Y,Y,K,1,0.38188270788230183,0.5697262174837509,0.6325744553354337,0.6227490029758279,10
11,Y,Y,K,1,0.374319176805057,0.5689298531438618,0.5964109646309543,0.5912467145728957,10
12,Y,X,D,1,0.4152900052744966,0.5436047640504417,0.612186828422963,0.574901475397696,10
13,Y,X,D,0,0.41179505557669677,0.5270922801143167,0.6327470487357553,0.6165116237842846,10
14,Y,Y,K,1,0.4260817648407934,0.45864679686127574,0.6576353799046997,0.6079705391923634,10
15,Y,Y,K,0,0.428824566803795,0.44885061008788146,0.6499449975804924,0.6115834436279682,10
16,Y,Y,K,1,0.3709628775372061,0.4748755798408671,0.6888385696102365,0.6388288630693401,10
17,Y,X,D,0,0.3644921778871982,0.5032269556014072,0.691722399527343,0.6598637134109054,10
18,Y,Y,K,1,0.3580153702623014,0.4634128726888631,0.7093692077943624,0.679073185073302,10
19,Y,X,D,1,0.34463706409102557,0.4543875658902702,0.72817649695408,0.6833386808269722,10
0,Y,Y,J,0,0.3029083952125773,0.6053516251645767,0.6429699978778669,0.3464885119381098,11
1,Y,Y,K,0,0.3121475262530627,0.6820581668380951,0.6416208890975592,0.35834837776558265,11
2,Y,X,D,1,0.33716211290136805,0.6533256494944335,0.6402161830458449,0.3378029260814994,11
3,X,X,D,0,0.31357298542541634,0.6787806571758189,0.6374866121780354,0.3614692356244162,11
4,X,X,F,1,0.3070482736369925,0.6975292803477986,0.6816234116311307,0.40569110302966943,11
5,X,X,D,0,0.31099759403830124,0.6737850379548723,0.6811628136532765,0.37340742355215245,11
6,X,X,F,1,0.3216840068238168,0.6942086339189016,0.6625377549922639,0.32404955967332155,11
7,X,Y,J,1,0.3510900031560502,0.6663620535425098,0.6713801529134019,0.31214869297683806,11
8,X,Y,J,1,0.3205858875897075,0.6243557169044941,0.6584355364397556,0.3014619101086595,11
9,X,X,F,1,0.28428959239641793,0.6314800251765579,0.6161105134556304,0.3279659417080703,11
10,X,X,F,0,0.25811926192895474,0.6188805841341227,0.6741862879320295,0.31689527947893203,11
11,X,Y,J,1,0.25,0.6067387380880717,0.6929840100923408,0.28897007956729714,11
12,X,X,F,1,0.25,0.6231049723232102,0.6897612602766446,0.2775068438472588,11
13,X,Y,J,1,0.25,0.6187811684778588,0.6865168246884519,0.25206422102836495,11
14,X,Y,J,1,0.25,0.6473636874613807,0.7075495665218733,0.25,11
15,X,X,F,1,0.28571505211506515,0.6574448262910231,0.6951388006883085,0.25,11
16,X,X,F,0,0.2886310845031644,0.6981268294106212,0.6722096324084208,0.25,11
17,X,X,F,0,0.3034925811982351,0.6755092536669959,0.6715041528971127,0.28166457240888293,11
18,X,Y,J,1,0.2913320314694394,0.6394742360373132,0.6361162616443267,0.268154069196017,11
19,X,X,F,0,0.2784847121871794,0.6626908933215389,0.6415236271214809,0.3080175675041723,11
0,Y,X,D,1,0.29014017070505127,0.5735028868571421,0.4860700539077465,0.6795221018150401,12
1,Y,Y,J,0,0.26938498375386977,0.5656370761309597,0.5535833599792919,0.6742502172087231,12
2,Y,Y,K,1,0.3040129203875943,0.5486629055815766,0.5333580331890129,0.6752861979674352,12
3,Y,Y,K,0,0.2564864128918886,0.5525825838733603,0.5530134014390585,0.67883044158718,12
4,Y,Y,K,1,0.25,0.589517152149685,0.5844935052838364,0.6863045915872322,12
5,Y,X,D,0,0.25,0.578003636782561,0.5707388961819513,0.6906890690140629,12
6,Y,Y,K,0,0.25,0.5410314598906613,0.5729699764607364,0.6597592498984483,12
7,Y,Y,K,0,0.25,0.5420624200381489,0.5475074534965432,0.6059543363272031,12
8,Y,Y,K,1,0.2620715009842399,0.5318687063685531,0.5766959332337023,0.6135794800087178,12
9,Y,X,D,0,0.28105697959759374,0.504251676313868,0.5769532457322903,0.6040986959577075,12
10,Y,Y,K,1,0.2523728247090107,0.48110003979042654,0.6435346195834708,0.5781332300895733,12
11,Y,Y,K,0,0.25,0.480638494965593,0.6103225313394045,0.5925028942028471,12
12,Y,Y,K,1,0.25,0.4711485354830769,0.5913931711217258,0.5754862262993585,12
13,Y,Y,K,1,0.25,0.4669714061185397,0.5737958677247161,0.5311932237003836,12
14,Y,X,D,0,0.25,0.46705569642290595,0.5781405533708351,0.5082901028949406,12
15,Y,Y,K,0,0.25,0.5170442522919915,0.5614414833315722,0.4986042832149642,12
16,Y,Y,K,0,0.25998343616521,0.4895311642077832,0.5190428108179217,0.5567066471187369,12
17,Y,Y,K,1,0.29142613256750405,0.442711266977027,0.5388266395365244,0.5847210404557779,12
18,Y,Y,K,1,0.25,0.4425925267306044,0.568501088372011,0.5794064286224219,12
19,Y,Y,K,0,0.26815625822671574,0.474883828964666,0.5641259426238485,0.5638843650149485,12
0,Y,X,F,1,0.4981798675101389,0.6374304771470518,0.2679683765085888,0.6745823429547683,13
1,Y,Y,J,0,0.5184902721051486,0.6163575186259852,0.2558659339957418,0.6751131855311545,13
2,Y,Y,K,1,0.5203617124762941,0.5792759629558886,0.2939281828919341,0.6890444808407882,13
3,Y,Y,K,0,0.5221331435802989,0.5718558210820383,0.26975247204492414,0.7102654625643188,13
4,Y,X,D,1,0.523092665313286,0.5550038767300425,0.29794505889867784,0.6828750327151668,13
5,Y,X,D,0,0.5173914306825609,0.5965796386671784,0.270649210354865,0.6642927463617337,13
6,X,X,D,1,0.5619007771185154,0.5849519850034123,0.2747143440535618,0.6534745844510867,13
7,X,X,D,1,0.5716779820709538,0.6257044117034545,0.2991965832847665,0.652435094446896,13
8,X,X,D,0,0.5999852293489316,0.6273139355481105,0.2820414493683649,0.6574940344226289,13
9,X,X,D,0,0.5804908656607395,0.6001617944533967,0.2871720544874235,0.6239682065281281,13
10,X,X,D,1,0.5996527446400183,0.5940728980707715,0.2768530101703234,0.6395315876425947,13
11,X,Y,K,1,0.5994400099201954,0.6296597973097511,0.2713553564629737,0.6861237937439165,13
12,X,X,D,1,0.6154481911048039,0.6334138957486152,0.25715762107996665,0.6649232008213815,13
13,X,X,D,1,0.5918061785332589,0.6361662626256683,0.32372520209349614,0.637539011200406,13
14,X,X,D,0,0.6077455565663137,0.6394940042822139,0.35116820869743115,0.6233695467909001,13
15,X,X,D,1,0.6047482534266414,0.630121684021908,0.3533578470927758,0.6719752736082643,13
16,X,X,D,0,0.6060186939524769,0.6244565775121041,0.33992883805914537,0.7372394515868091,13
17,X,X,D,1,0.6354001269532518,0.6349280792072564,0.34715900667981936,0.6826472314522755,13
18,X,X,D,0,0.6479794073222696,0.6394959185175987,0.32781371713058255,0.646369683666613,13
19,X,X,D,1,0.6469321482269694,0.6827363230903194,0.3408415420073705,0.650263973972572,13
0,Y,X,D,0,0.42872392360504885,0.7100053537361497,0.6333571414648462,0.6711503283306804,14
1,Y,Y,J,1,0.41825854735526313,0.71796025672742,0.6315550897400801,0.6564015047371068,14
2,Y,Y,K,0,0.43659591631209077,0.7149757430345424,0.6331339264614044,0.643212762042933,14
3,Y,Y,J,1,0.5119754781004263,0.692464945901713,0.6742511459145221,0.6668209132772924,14
4,Y,Y,K,1,0.5204909066900061,0.6968257113257227,0.6887375208779194,0.6698088676441155,14
5,Y,Y,J,1,0.5516352221152107,0.6857170803966068,0.6544142156366004,0.6461528215264396,14
6,Y,X,D,0,0.5734662418964247,0.701054146679309,0.64757685297528,0.6643845387711935,14
7,Y,X,F,1,0.5546893951088108,0.7158477376017383,0.6176087723307377,0.6628475732430225,14
8,Y,Y,K,1,0.5588949495804286,0.7360909397441994,0.6643025427356519,0.6464274591434804,14
9,Y,X,D,0,0.5207744239119898,0.7358176699750582,0.6485461722681138,0.586026754595719,14
10,Y,X,D,1,0.5054404106284427,0.7426375855202808,0.6571298793881917,0.6239339957377954,14
11,Y,Y,K,1,0.4740458037387761,0.7491485058529667,0.6457063366807719,0.6092874710157965,14
12,Y,X,D,1,0.48623459691757887,0.7436652018190035,0.6592160394776085,0.628473793754412,14
