trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
6,X,Y,K,0,0.4478670483414813,0.53610495648474,0.6833827934929911,0.5227707810135218,3
7,X,X,D,0,0.4032471498142068,0.5477809304608595,0.672414287180241,0.521826929919269,3
8,X,Y,K,1,0.41688946455555737,0.6147954616855351,0.7072072636695174,0.561066716829052,3
9,X,X,D,0,0.4061785609288553,0.60699676342084,0.7139380431616681,0.5063490897855443,3
10,X,X,D,1,0.413324813415394,0.6361081234825454,0.6921370468286767,0.48855093985294584,3
11,X,X,D,0,0.41376584850639153,0.6540805195493722,0.6441237258656065,0.4865869982268492,3
12,X,X,F,0,0.397249011665935,0.6535245917762685,0.6483962966697829,0.48637021544019887,3
13,X,X,D,0,0.38789179083762704,0.6706069545614166,0.6303071301355931,0.4510342100045408,3
14,Y,X,F,1,0.40187552814044675,0.6844939918209549,0.6360797439282193,0.47598092106864653,3
15,X,X,F,0,0.4234149734729093,0.6914242306749366,0.6378363530625348,0.48504276409034214,3
16,X,X,D,0,0.44469257402748796,0.6612950709880504,0.6176772729955384,0.49331928885082943,3
17,X,X,F,1,0.46619129995187525,0.6492783838848711,0.617198123733811,0.4623841732667471,3
18,Y,Y,J,1,0.4651016428891495,0.6521264758696488,0.6407915475878174,0.4636720409718527,3
19,X,X,F,1,0.4754526291341362,0.6387493472245129,0.6353500764160659,0.49436441079813065,3
0,Y,X,D,1,0.6454104986960685,0.34346544865657563,0.3332502260085741,0.2630335601229414,4
1,X,X,F,1,0.6939146085129327,0.30810080873525775,0.3197773683417278,0.3018193672863918,4
2,Y,Y,J,0,0.7089624422993337,0.29437415357910046,0.31739607208320164,0.2971985906374779,4
3,Y,Y,K,0,0.7111248461485151,0.2669833064983179,0.32322670719195246,0.30111434037840784,4
4,Y,Y,K,0,0.7259766004474695,0.256058271561744,0.279530581339885,0.2943941745457127,4
5,Y,Y,K,0,0.7221468502459034,0.25840591371527116,0.25901077997256716,0.27318514595971133,4
6,X,X,D,0,0.7053355558537804,0.25,0.25,0.25978170347258284,4
7,X,Y,J,1,0.75,0.25,0.25,0.25126924931590205,4
8,Y,Y,J,0,0.7287146108476995,0.2535178292261821,0.25,0.25,4
9,X,X,D,0,0.75,0.25,0.27644444859204836,0.25,4
10,X,X,D,1,0.75,0.25,0.3021073686442726,0.25,4
11,X,Y,J,0,0.75,0.25,0.3003137609308579,0.2503596932719403,4
12,X,X,D,1,0.75,0.25,0.3049646984772196,0.2600557902791666,4
13,X,X,D,1,0.75,0.2817305705819539,0.3051334782028734,0.27492910635700396,4
14,X,X,D,1,0.75,0.2901536424678133,0.2753419988547007,0.25977178509928706,4
15,X,X,D,1,0.75,0.2947219923497665,0.28274789741573825,0.30012134804131596,4
16,X,X,D,1,0.7132642606719855,0.3112212800544727,0.30054755862992083,0.2940808009655142,4
17,X,X,D,1,0.6907814898759511,0.3100046753303243,0.3015802075475035,0.25,4
18,X,X,D,1,0.7236179890912061,0.3401749124635912,0.3292669780507001,0.25,4
19,X,X,D,0,0.7451136150363146,0.35105776266436695,0.33484034590754913,0.25,4
0,Y,X,F,1,0.7473580976266647,0.3837045491261226,0.5432421359062736,0.49172251446902565,5
1,Y,Y,K,0,0.75,0.39518927531715947,0.5437269988608959,0.4955769528425168,5
2,X,X,F,1,0.75,0.38868445856429734,0.5312122608611571,0.4998026301261625,5
3,X,X,D,1,0.7426270909501411,0.37250843995727045,0.5320614408646307,0.5241162595775533,5
4,X,X,D,1,0.75,0.3586747972072862,0.5462348610440779,0.525860589215129,5
5,X,Y,K,0,0.75,0.34929983444000867,0.5477292255257107,0.5380462543015344,5
6,X,X,D,1,0.7366099821802823,0.3187413516104111,0.5507268404791424,0.5756608482171304,5
7,X,X,D,1,0.679677344961529,0.3364320731963085,0.5422073132924137,0.5730543729162558,5
8,X,Y,K,1,0.6897508077024902,0.34111467544584695,0.5194518093457805,0.571607026975459,5
9,X,X,D,1,0.6978322602956988,0.3960349970690745,0.526646511265496,0.5929503679724714,5
10,X,Y,J,0,0.6940912367668253,0.3973874766052322,0.5071975482871856,0.6571422563642448,5
11,X,X,D,0,0.7137209241782512,0.40262469997305983,0.49764995102609394,0.7399050080773084,5
12,X,X,D,1,0.688984554341625,0.3913359346575777,0.46718123969432546,0.75,5
13,X,X,D,1,0.6925437268274091,0.359277701692911,0.47341456864634773,0.7384535266318906,5
14,Y,X,F,1,0.6904979321492168,0.3717863438167859,0.49600275068568717,0.7074115620746123,5
15,Y,Y,K,1,0.6996202710363971,0.3670508458621082,0.49384862116525274,0.7149547798983666,5
16,X,X,D,0,0.6715813363530343,0.36414675446964323,0.5021653231938328,0.6991996231416147,5
17,Y,Y,K,1,0.6363081462875911,0.3719343752990167,0.5195212596856627,0.7380841616143556,5
18,X,X,D,1,0.6224383358398529,0.33110629881414483,0.4921632718100634,0.7127718624505005,5
19,Y,Y,J,0,0.6214324772697276,0.3297608558462187,0.5200843128450579,0.7109210549694764,5
0,Y,Y,K,0,0.5821386534697137,0.2500600395347215,0.6340999326316923,0.25954297490181605,6
1,X,X,D,0,0.573927534751784,0.25,0.6149519480885022,0.25,6
2,Y,Y,K,1,0.5827227049210019,0.26351152029978303,0.60430777064502,0.25,6
3,X,Y,K,0,0.558155883817844,0.25,0.5753403639806749,0.25,6
4,X,Y,K,0,0.5435637320155163,0.25,0.6035639168269468,0.2585180153947788,6
5,X,X,F,0,0.5375538675148215,0.25458563656364536,0.6106315411035355,0.25374148554520554,6
6,X,X,D,1,0.5616748544235611,0.25,0.6144301286010094,0.25028763388026487,6
7,X,X,F,1,0.590563169326888,0.27324016317081806,0.5884426672185965,0.25,6
8,X,X,D,0,0.5695594943208513,0.2501053025367375,0.5990406720575607,0.25,6
9,X,X,D,0,0.5781771479561034,0.25,0.6069073782971731,0.2547708714747782,6
10,X,Y,J,1,0.5593126933587714,0.2722270435281102,0.6088060172611808,0.2625169395156621,6
11,X,X,D,1,0.5874478370091334,0.3088025664752386,0.5815293796853803,0.25,6
12,X,X,F,0,0.5882763579996247,0.3223210071437993,0.5484546486150585,0.25,6
13,X,Y,J,1,0.6139664423493103,0.3767362039320553,0.5711501846055987,0.2645254776259492,6
14,Y,Y,K,0,0.6446580759441437,0.3729281843491724,0.6085633771545474,0.2586622852174118,6
15,Y,Y,J,0,0.6746623132703058,0.37369935769171153,0.5710830515194298,0.2658282315241696,6
16,X,X,D,0,0.716893318533542,0.37394516734251676,0.6044418255703772,0.27429761560864646,6
17,X,X,F,1,0.6785862231271482,0.4183966191952389,0.5622933221131873,0.25,6
18,X,X,D,1,0.6728402429975201,0.43829317926485833,0.5810676473495054,0.25,6
19,X,X,D,1,0.6963983462852624,0.43457804879948025,0.5651844092974261,0.2509758330416038,6
0,Y,Y,K,0,0.3467032980726767,0.45848954672419323,0.677854216703222,0.3727652154211894,7
1,Y,Y,J,1,0.3442688777357783,0.4750121701168841,0.6383851076795359,0.3444280063712452,7
2,X,X,D,1,0.33665535027748544,0.4519262354303837,0.6557252394552067,0.3563281897310289,7
3,X,X,D,1,0.38409024420995774,0.4257305050347632,0.6704768615013406,0.3027139830567672,7
4,Y,Y,K,1,0.37974475199156676,0.381232075340816,0.6050822266644,0.3102186146294583,7
5,X,X,F,0,0.4131793362910611,0.4216945819268313,0.596554331516068,0.30181147275107606,7
6,X,X,D,1,0.4519215322425326,0.45959591010260403,0.5731505937415808,0.2755370746553365,7
7,X,Y,J,1,0.43142511956643337,0.4322644445846586,0.5985515876848266,0.2899729410283479,7
8,X,X,D,1,0.4357329185972037,0.4296783280916655,0.6255778678229172,0.2923877722705301,7
9,X,X,D,1,0.42247864474831104,0.4297134618521332,0.6659946648048232,0.291856665126504,7
10,Y,X,D,1,0.3915340531474953,0.4244471171292075,0.6863823956432998,0.3060946045842757,7
11,X,X,D,1,0.4058111074780096,0.3936198645796538,0.7225985475071743,0.3071491128249815,7
12,X,X,D,0,0.37385519185161775,0.3501443308352793,0.7247860445153613,0.2631673802084031,7
13,X,X,D,0,0.3625410015588742,0.37459634464028585,0.7142735206176795,0.2619613430956875,7
14,X,X,F,1,0.3963974705068025,0.37336061903056494,0.6787288269798332,0.26350797830939765,7
15,X,X,D,1,0.34151301444139326,0.3502188129178767,0.7212667431178554,0.3164361946107247,7
16,X,X,F,1,0.35347503394009605,0.36437207186373816,0.7132894813036736,0.3000912451271617,7
17,X,X,F,0,0.34638055519793115,0.3439453540739939,0.695653730702792,0.29940931538367427,7
18,X,X,F,0,0.3014274045682609,0.3349821168721205,0.679459190270442,0.29963073292580783,7
19,Y,X,D,1,0.3147099646714846,0.3278669558846546,0.6342037899824466,0.26518969465917996,7
0,Y,Y,J,1,0.29925610808749387,0.6460263801292444,0.5518010448772002,0.27685527053640796,8
1,X,X,F,0,0.3032887829795749,0.6458512118560685,0.48889135444436055,0.2724235746719618,8
2,Y,Y,K,0,0.28744287208061725,0.6477503743544013,0.5064587985290212,0.2558457573515902,8
3,Y,Y,K,0,0.25,0.6248190619013232,0.5218705618752087,0.25728113186170115,8
4,X,X,F,0,0.25,0.6091275849487069,0.5335765661354864,0.2663856619666254,8
5,X,X,D,0,0.26322052872738705,0.6093911026597928,0.523192873002847,0.27685547151783624,8
6,X,X,F,1,0.25,0.6164218190525402,0.5462081384747001,0.2743478279026094,8
7,X,X,F,1,0.25,0.6598301027496187,0.5492954033840954,0.25,8
8,X,X,D,0,0.25,0.6388080950045927,0.53175943981462,0.25,8
9,X,X,F,1,0.25,0.6749342157330553,0.5407369620608814,0.2571913923679078,8
10,X,X,D,0,0.25,0.7431855600699101,0.5327056250688704,0.2803328673516482,8
11,Y,Y,K,1,0.25,0.7417145339372355,0.5465673581729554,0.28694713347085316,8
12,X,X,D,1,0.25,0.75,0.5332569127317112,0.25177067693172855,8
13,Y,Y,J,1,0.25,0.7308928086542583,0.5442810704272751,0.25,8
14,X,X,F,0,0.25,0.75,0.5177266314831505,0.25,8
15,X,X,D,0,0.25,0.6761507831877832,0.45245002200198864,0.25,8
16,X,Y,J,0,0.29026752385446253,0.6771719355279273,0.517424985205032,0.25,8
17,X,X,D,1,0.25,0.6717612791262921,0.4679250544079679,0.2589692541982147,8
18,X,X,D,1,0.2501476920046642,0.6414434370992889,0.5018688128867334,0.2830756185357535,8
19,X,Y,K,0,0.26702365337626266,0.6367933951439996,0.5098558256209083,0.3011284990163893,8
0,Y,X,D,1,0.6388511821566425,0.4313256874483287,0.722234231948091,0.37645571751594903,9
1,X,X,F,1,0.6291091624992838,0.48944307693433997,0.75,0.3426595287694092,9
2,X,Y,K,1,0.5958906079161476,0.5094627168611108,0.6972940832772262,0.3467626260201682,9
3,Y,Y,K,0,0.5755499779990745,0.5170819930500984,0.6745070073300323,0.3498028198900452,9
4,Y,Y,J,0,0.5568667558574852,0.5369978281231714,0.6978651243891468,0.35880935214619836,9
5,Y,Y,J,1,0.5136795091422278,0.5184214116867399,0.6577613610279726,0.387034980297393,9
6,Y,Y,J,1,0.5139749085423108,0.5052733012161095,0.597797766502822,0.40723838096648896,9
7,Y,Y,J,1,0.5538834968173669,0.5169877741954643,0.5526341887212155,0.4402112801542905,9
8,Y,Y,K,0,0.5685620632455362,0.5237901925436486,0.5403897014024225,0.4362684385021091,9
9,X,X,D,0,0.5398401246670815,0.554983762164261,0.5511808604097611,0.47509030264844065,9
10,Y,Y,K,0,0.5369983591873796,0.5545385584437229,0.5411557714764836,0.507997491417563,9
11,X,X,D,1,0.5638947210244791,0.5241779907326825,0.5561309532172282,0.4842592751322432,9
12,X,X,D,1,0.5400766724894837,0.47968754087914844,0.5601402030643805,0.49104699632679755,9
13,X,X,F,0,0.557551354898172,0.47860835320475426,0.5588055688811921,0.5028452035662929,9
14,X,X,D,0,0.5353956778042661,0.45998586233015293,0.577235585948507,0.5281497469115971,9
15,X,X,D,1,0.5712055506125122,0.42510127148795224,0.5329252332365705,0.5355975930118825,9
16,X,X,D,0,0.578425035819907,0.3934798373287383,0.5329864076561276,0.5150604807890934,9
17,X,X,D,1,0.5524928861472914,0.3633915729582029,0.5315146583679863,0.5021502893895075,9
18,Y,X,F,1,0.5508680940633198,0.39515472153042214,0.5587302327148709,0.5240847785198217,9
19,Y,Y,K,0,0.5276507976724429,0.4073300966245899,0.5311425885400678,0.4985042063904732,9
0,Y,Y,K,0,0.7131789032594548,0.6943273768837943,0.34199020995310575,0.3106209345762564,10
1,X,Y,K,0,0.6850595418839213,0.6826233287906847,0.36263287133548777,0.3330071354972764,10
2,Y,Y,K,1,0.6841565866310914,0.7326487559308141,0.3435633026582673,0.32948409483347024,10
3,Y,Y,K,0,0.6952926160116888,0.694808036626291,0.3247224066422949,0.34095913030793584,10
4,X,Y,J,0,0.7017297967189494,0.6989116638710966,0.2624817221411549,0.3095534430844434,10
5,Y,X,D,0,0.7463640557973344,0.7020141191313911,0.27201917750226046,0.26681792458679804,10
6,X,X,D,1,0.75,0.6924603751021311,0.3075802886538275,0.2702963048237983,10
7,X,X,D,1,0.75,0.7134141988031404,0.2571455711517515,0.2974238755998035,10
8,X,X,D,1,0.7370867581681122,0.7237039300822292,0.32187528166404855,0.27848642624983544,10
9,X,X,D,1,0.75,0.7110800870950176,0.2877639601974444,0.26570669250809764,10
10,X,X,D,1,0.7202388970497892,0.7199846630181881,0.2853280944421497,0.25,10
11,X,Y,J,1,0.6982853907780946,0.7337021531785578,0.2899555216906956,0.25,10
12,X,Y,K,1,0.6920639946729431,0.7490058011244723,0.2935669721423719,0.25,10
13,X,X,D,1,0.6981477925716005,0.7420490803806707,0.32518278836866493,0.28467625383921136,10
14,X,X,F,0,0.7273442401343677,0.7189635178218956,0.30369581024008746,0.2920691414623341,10
15,X,X,D,1,0.7463192720096856,0.7299154090236657,0.31359551737615715,0.2851763229327129,10
16,X,Y,K,1,0.75,0.740865260091407,0.31969692060453325,0.28598984842211145,10
17,X,Y,K,0,0.75,0.7385932070389318,0.3499127741532414,0.2844612732334714,10
18,Y,X,D,1,0.75,0.7161625800053211,0.35947532422362755,0.2980698295688894,10
19,X,X,D,1,0.7496031762437418,0.7098068628527336,0.39675208583851346,0.3082573759121057,10
0,X,X,D,0,0.6291116535293291,0.41921462020557176,0.3466084893735319,0.5409371167456267,11
1,X,X,D,0,0.6407649529118649,0.398971698436011,0.34738402519114964,0.5247440582578834,11
2,Y,Y,J,1,0.6157902632618154,0.36062964768961503,0.31277462707588843,0.48572198294112684,11
3,X,Y,J,0,0.598019091712338,0.3821923407992436,0.3365532245614891,0.48710026685006935,11
4,Y,X,D,1,0.6282558911060809,0.37489632457549754,0.3310006702518272,0.509636603928354,11
5,Y,X,D,0,0.5919885604906601,0.3783825089161559,0.36042771360259895,0.5003653878253098,11
6,X,Y,K,0,0.5765246728528772,0.39858210372129776,0.33743800249263234,0.47834004291917137,11
7,X,X,D,0,0.5395601464614233,0.383304963674465,0.3463675637672061,0.45729024231953075,11
8,Y,X,D,1,0.5589521077305525,0.3594131450931938,0.3443391860644555,0.46987476190157096,11
9,X,X,D,0,0.5394470605157358,0.38457689889012076,0.35634040248176985,0.5064649820612123,11
10,X,X,D,1,0.5521303742287003,0.4144962359268134,0.3789627646112311,0.5152320163979274,11
11,Y,Y,J,1,0.5522442661165009,0.4282056037600525,0.3884804506009956,0.5336518972353593,11
12,Y,X,D,1,0.5476898453703691,0.46423535208581873,0.4204024940405397,0.440441309335234,11
13,Y,Y,K,1,0.5668389258774689,0.47677214715319416,0.39514546603964157,0.4038700478589812,11
14,Y,Y,J,1,0.5498401989313862,0.5060318501946415,0.40092907614764695,0.3756582872175335,11
15,X,X,D,1,0.5569308651473184,0.552285520535179,0.42974502412190135,0.3533041362704546,11
16,Y,Y,K,0,0.5560974223287223,0.5396162470874438,0.4705781831722925,0.35957462983863914,11
17,Y,Y,K,1,0.5358195673863625,0.5340671618482984,0.46182722038057894,0.3199943427948029,11
18,X,Y,J,1,0.5182537326073179,0.5071100813027261,0.4570827775437102,0.3671761148563223,11
19,Y,X,D,0,0.5129442981792892,0.521706419770538,0.47250461100275004,0.34651183407406666,11
0,X,X,D,1,0.4268199803077967,0.6910192185109076,0.6396961363595122,0.41022173390035,12
1,Y,Y,J,1,0.3771768194395776,0.7168452603194835,0.642687673573503,0.34490923741486074,12
2,X,X,D,0,0.38939352393905013,0.7203978224950353,0.60096240962553,0.33011852860408136,12
3,Y,X,D,1,0.40562901973942717,0.75,0.6217494554718582,0.3086701151910147,12
4,Y,X,D,0,0.37095140352774947,0.75,0.6093564678372582,0.2905636946208613,12
5,Y,X,D,1,0.37314589591388847,0.7321847217082438,0.6041700862197436,0.261016924925913,12
6,X,X,D,0,0.36522584544158304,0.7356807402362205,0.6126884151947459,0.2594565638614008,12
7,X,X,F,1,0.3735106892191305,0.7026838521362304,0.6208162875339164,0.25,12
8,Y,Y,J,1,0.36702953306164426,0.7259155505916015,0.6437464732922894,0.261349239368742,12
9,X,X,D,0,0.34257572885493737,0.7237580099629349,0.6837961007704598,0.2806973781278058,12
10,X,Y,J,0,0.3633432027077992,0.75,0.634270229116812,0.29017898142949666,12
11,Y,Y,K,0,0.39315097540739397,0.7177936747029396,0.6480087474774608,0.3060591691952684,12
12,Y,Y,K,0,0.3873387950486007,0.747129942989484,0.658778248681589,0.3217349100822636,12
13,X,X,F,0,0.4350093929345924,0.7184265113407106,0.6488913050930045,0.35437081206465937,12
14,X,X,D,0,0.4376005822878545,0.75,0.6680231263068466,0.3614466049697537,12
15,Y,Y,K,0,0.43894390805156364,0.75,0.7253116389744412,0.37959638474568064,12
16,X,X,D,0,0.43797486115305884,0.75,0.7016902705945501,0.39553547130702404,12
17,X,X,D,0,0.4443999581010042,0.75,0.7121142108711921,0.43186023341138896,12
18,X,Y,J,1,0.42854718361986116,0.748444605699312,0.7299151562850106,0.4249036259562705,12
19,X,X,D,0,0.40837243445688165,0.7176806893262657,0.7218041199334295,0.4261778433555866,12
0,Y,Y,J,0,0.619537598026031,0.718931222166736,0.29240955701639737,0.6466646863579258,13
1,X,X,D,0,0.6144460267458511,0.7440981581076066,0.3067060741839752,0.6166004388787674,13
2,Y,X,D,0,0.5857565360622566,0.7429219991467847,0.2918186212866657,0.5930014945487878,13
3,Y,Y,J,0,0.5866887141598373,0.7349707550274279,0.28028987598622834,0.5750440863160821,13
4,Y,Y,J,1,0.620829975477876,0.7046735398801416,0.29803199797193397,0.5206538811269688,13
5,Y,Y,K,0,0.604826383223147,0.7458907436925656,0.2938222069961125,0.5316404671140526,13
6,X,X,D,0,0.5937693166481405,0.7284539146080148,0.2902783570986427,0.5312926400429161,13
7,Y,Y,K,1,0.5913550177396307,0.75,0.29970545117615965,0.5322331445603853,13
8,Y,X,D,1,0.5799489049366778,0.75,0.3563087720477649,0.5059887552817826,13
9,Y,Y,K,0,0.5954341081048034,0.75,0.3753602751690871,0.4968085009130396,13
10,X,Y,K,0,0.582333574502721,0.7488211032191936,0.39187863947371204,0.4552319724184278,13
11,Y,Y,J,0,0.5897111728810674,0.7431647929520153,0.36918229773681377,0.4315489679658717,13
12,Y,Y,K,1,0.6288496739289429,0.75,0.3823366018865914,0.4683524865646233,13
13,Y,Y,K,0,0.5832864843713806,0.7103320934607305,0.3727051863920594,0.476037742905844,13
14,Y,Y,K,0,0.5797144741742726,0.7152256796787854,0.3863609823416468,0.49167991506207853,13
15,Y,Y,K,0,0.5848251245168943,0.709636296795947,0.35828002579407586,0.47341196034338684,13
16,X,X,D,1,0.601964905979275,0.7349992694230129,0.37406728787160265,0.4828832034264586,13
17,Y,X,D,1,0.6084608326282309,0.75,0.3411160697340526,0.5000637243589341,13
18,X,Y,J,0,0.5782161624266462,0.75,0.32997346820378276,0.47671219175550156,13
19,Y,Y,K,0,0.5585704311534297,0.75,0.3195590958905281,0.4631113103722802,13
0,Y,X,F,0,0.6925318759461874,0.3152644283652975,0.25534022142806073,0.3464424012500433,14
1,Y,Y,K,1,0.6630217558151589,0.3102819375334486,0.25,0.37000401393768484,14
2,Y,Y,J,0,0.6330000615728689,0.34814524122681595,0.25,0.4087042417866314,14
3,Y,Y,K,1,0.6391842512755581,0.3452679383975243,0.25,0.4315230240693976,14
4,X,X,D,1,0.6557071426433442,0.3632263111972354,0.25,0.38338265738961363,14
5,X,Y,K,0,0.711064525780664,0.37912941124970156,0.25263890012049495,0.3772221491830419,14
6,Y,Y,K,1,0.7092074449752982,0.37452606630169655,0.2653839621774897,0.39829455478313835,14
7,X,X,D,1,0.6861072823540153,0.40475993635186364,0.25,0.3878784411994299,14
8,Y,Y,K,0,0.7318948291210838,0.4147270520801561,0.25165147096776275,0.40730582273643073,14
9,X,X,D,0,0.7311454621981471,0.4195035918246447,0.27265381369613895,0.39695441064680026,14
10,Y,Y,J,0,0.7481403356526731,0.3766847386475154,0.25,0.3638001905598022,14
11,X,Y,J,1,0.7306868923555031,0.3994817656106874,0.25,0.3520193571404769,14
12,X,X,D,1,0.6920671705328081,0.41520117007918594,0.25,0.34354318212291923,14
13,X,X,D,0,0.6806938444680332,0.3996865335744532,0.2780944379826239,0.33035061436835117,14
14,Y,Y,K,1,0.6533636924157814,0.4053994860253957,0.25,0.3639562764189502,14
15,X,Y,K,1,0.6201128588678074,0.4148362922929474,0.2638355632120146,0.3859962854924736,14
16,Y,Y,J,0,0.6146934771053361,0.4048464953487077,0.2640900436496237,0.4295695065038308,14
