trial,mean0,mean1,reward0,reward1,choice,reward,run
5,60.0,40.0,49.0,41.0,0,49.0,11
6,60.0,40.0,63.0,43.0,1,43.0,11
7,60.0,40.0,71.0,34.0,1,34.0,11
8,60.0,40.0,62.0,44.0,0,62.0,11
9,60.0,40.0,74.0,44.0,1,44.0,11
0,60.0,80.0,66.0,91.0,1,91.0,12
1,60.0,80.0,66.0,91.0,1,91.0,12
2,60.0,80.0,77.0,78.0,1,78.0,12
3,60.0,80.0,65.0,87.0,0,65.0,12
4,60.0,80.0,49.0,77.0,0,49.0,12
0,60.0,80.0,69.0,80.0,0,69.0,13
1,60.0,80.0,59.0,73.0,1,73.0,13
2,60.0,80.0,59.0,75.0,1,75.0,13
3,60.0,80.0,60.0,93.0,0,60.0,13
4,60.0,80.0,56.0,89.0,0,56.0,13
0,40.0,10.0,55.0,4.0,0,55.0,14
1,40.0,10.0,30.0,7.0,1,7.0,14
2,40.0,10.0,39.0,6.0,0,39.0,14
3,40.0,10.0,34.0,2.0,1,2.0,14
4,40.0,10.0,35.0,-1.0,1,-1.0,14
5,40.0,10.0,53.0,7.0,0,53.0,14
6,40.0,10.0,34.0,20.0,0,34.0,14
7,40.0,10.0,47.0,11.0,1,11.0,14
8,40.0,10.0,32.0,11.0,1,11.0,14
9,40.0,10.0,25.0,-1.0,0,25.0,14
0,52.0,60.0,53.0,66.0,1,66.0,15
1,52.0,60.0,71.0,65.0,0,71.0,15
2,52.0,60.0,52.0,66.0,0,52.0,15
3,52.0,60.0,49.0,65.0,1,65.0,15
4,52.0,60.0,57.0,67.0,0,57.0,15
0,64.0,60.0,56.0,47.0,1,47.0,16
1,64.0,60.0,75.0,58.0,0,75.0,16
2,64.0,60.0,55.0,58.0,0,55.0,16
3,64.0,60.0,54.0,71.0,0,54.0,16
4,64.0,60.0,68.0,61.0,1,61.0,16
0,40.0,48.0,40.0,40.0,1,40.0,17
1,40.0,48.0,59.0,34.0,1,34.0,17
2,40.0,48.0,32.0,56.0,0,32.0,17
3,40.0,48.0,43.0,56.0,1,56.0,17
4,40.0,48.0,17.0,43.0,0,17.0,17
0,40.0,60.0,36.0,67.0,1,67.0,18
1,40.0,60.0,39.0,63.0,0,39.0,18
2,40.0,60.0,44.0,61.0,0,44.0,18
3,40.0,60.0,41.0,68.0,1,68.0,18
4,40.0,60.0,33.0,67.0,1,67.0,18
0,40.0,10.0,40.0,11.0,0,40.0,19
1,40.0,10.0,40.0,22.0,1,22.0,19
2,40.0,10.0,45.0,8.0,1,8.0,19
3,40.0,10.0,31.0,22.0,1,22.0,19
4,40.0,10.0,44.0,5.0,1,5.0,19
0,40.0,36.0,39.0,37.0,1,37.0,20
1,40.0,36.0,35.0,25.0,1,25.0,20
2,40.0,36.0,36.0,22.0,1,22.0,20
3,40.0,36.0,36.0,36.0,0,36.0,20
4,40.0,36.0,32.0,27.0,1,27.0,20
0,20.0,40.0,15.0,49.0,0,15.0,21
1,20.0,40.0,23.0,32.0,1,32.0,21
2,20.0,40.0,29.0,43.0,1,43.0,21
3,20.0,40.0,29.0,43.0,0,29.0,21
4,20.0,40.0,26.0,40.0,0,26.0,21
0,60.0,40.0,65.0,31.0,1,31.0,22
1,60.0,40.0,65.0,41.0,0,65.0,22
2,60.0,40.0,66.0,52.0,0,66.0,22
3,60.0,40.0,52.0,44.0,0,52.0,22
4,60.0,40.0,59.0,39.0,0,59.0,22
0,60.0,64.0,63.0,67.0,0,63.0,23
1,60.0,64.0,59.0,59.0,0,59.0,23
2,60.0,64.0,69.0,66.0,1,66.0,23
3,60.0,64.0,53.0,63.0,1,63.0,23
4,60.0,64.0,57.0,63.0,0,57.0,23
0,68.0,60.0,81.0,57.0,0,81.0,24
1,68.0,60.0,57.0,55.0,1,55.0,24
2,68.0,60.0,65.0,59.0,0,65.0,24
3,68.0,60.0,70.0,70.0,0,70.0,24
4,68.0,60.0,76.0,54.0,1,54.0,24
0,40.0,52.0,33.0,48.0,1,48.0,25
1,40.0,52.0,36.0,63.0,1,63.0,25
2,40.0,52.0,49.0,58.0,0,49.0,25
3,40.0,52.0,42.0,49.0,0,42.0,25
4,40.0,52.0,45.0,46.0,1,46.0,25
5,40.0,52.0,58.0,55.0,1,55.0,25
6,40.0,52.0,46.0,44.0,0,46.0,25
7,40.0,52.0,39.0,51.0,0,39.0,25
8,40.0,52.0,43.0,51.0,1,51.0,25
9,40.0,52.0,37.0,43.0,0,37.0,25
0,40.0,48.0,47.0,45.0,0,47.0,26
1,40.0,48.0,50.0,40.0,0,50.0,26
2,40.0,48.0,43.0,69.0,0,43.0,26
3,40.0,48.0,28.0,39.0,1,39.0,26
4,40.0,48.0,36.0,35.0,0,36.0,26
5,40.0,48.0,36.0,45.0,0,36.0,26
6,40.0,48.0,36.0,49.0,1,49.0,26
7,40.0,48.0,49.0,54.0,0,49.0,26
8,40.0,48.0,45.0,46.0,1,46.0,26
9,40.0,48.0,34.0,48.0,0,34.0,26
0,56.0,60.0,58.0,52.0,1,52.0,27
1,56.0,60.0,60.0,46.0,1,46.0,27
2,56.0,60.0,53.0,51.0,0,53.0,27
3,56.0,60.0,54.0,55.0,1,55.0,27
4,56.0,60.0,53.0,61.0,1,61.0,27
5,56.0,60.0,50.0,57.0,1,57.0,27
6,56.0,60.0,54.0,59.0,1,59.0,27
7,56.0,60.0,60.0,68.0,0,60.0,27
8,56.0,60.0,55.0,58.0,0,55.0,27
9,56.0,60.0,58.0,45.0,0,58.0,27
0,20.0,40.0,17.0,37.0,1,37.0,28
1,20.0,40.0,20.0,35.0,0,20.0,28
2,20.0,40.0,22.0,48.0,0,22.0,28
3,20.0,40.0,29.0,46.0,0,29.0,28
4,20.0,40.0,14.0,48.0,0,14.0,28
5,20.0,40.0,25.0,30.0,0,25.0,28
6,20.0,40.0,34.0,59.0,1,59.0,28
7,20.0,40.0,31.0,28.0,1,28.0,28
8,20.0,40.0,19.0,33.0,1,33.0,28
9,20.0,40.0,28.0,41.0,0,28.0,28
0,30.0,60.0,30.0,65.0,1,65.0,29
1,30.0,60.0,28.0,68.0,1,68.0,29
2,30.0,60.0,13.0,67.0,1,67.0,29
3,30.0,60.0,33.0,48.0,0,33.0,29
4,30.0,60.0,22.0,56.0,0,22.0,29
5,30.0,60.0,24.0,50.0,1,50.0,29
6,30.0,60.0,41.0,70.0,0,41.0,29
7,30.0,60.0,26.0,46.0,0,26.0,29
8,30.0,60.0,36.0,51.0,0,36.0,29
9,30.0,60.0,20.0,52.0,1,52.0,29
0,40.0,28.0,42.0,24.0,0,42.0,30
1,40.0,28.0,47.0,12.0,0,47.0,30
2,40.0,28.0,50.0,24.0,1,24.0,30
3,40.0,28.0,39.0,30.0,0,39.0,30
4,40.0,28.0,52.0,32.0,0,52.0,30
5,40.0,28.0,43.0,27.0,0,43.0,30
6,40.0,28.0,20.0,24.0,1,24.0,30
7,40.0,28.0,42.0,29.0,1,29.0,30
8,40.0,28.0,35.0,36.0,0,35.0,30
9,40.0,28.0,40.0,25.0,1,25.0,30
0,60.0,68.0,67.0,71.0,0,67.0,31
1,60.0,68.0,58.0,69.0,1,69.0,31
2,60.0,68.0,62.0,71.0,1,71.0,31
3,60.0,68.0,55.0,68.0,1,68.0,31
4,60.0,68.0,62.0,60.0,0,62.0,31
5,60.0,68.0,54.0,71.0,0,54.0,31
6,60.0,68.0,60.0,80.0,1,80.0,31
7,60.0,68.0,57.0,60.0,0,57.0,31
8,60.0,68.0,64.0,73.0,0,64.0,31
9,60.0,68.0,49.0,70.0,0,49.0,31
0,36.0,40.0,41.0,53.0,1,53.0,32
1,36.0,40.0,28.0,44.0,0,28.0,32
2,36.0,40.0,38.0,36.0,1,36.0,32
3,36.0,40.0,35.0,53.0,0,35.0,32
4,36.0,40.0,41.0,50.0,0,41.0,32
5,36.0,40.0,50.0,41.0,0,50.0,32
6,36.0,40.0,30.0,38.0,0,30.0,32
7,36.0,40.0,40.0,49.0,1,49.0,32
8,36.0,40.0,35.0,51.0,0,35.0,32
9,36.0,40.0,34.0,39.0,0,34.0,32
0,68.0,60.0,72.0,57.0,1,57.0,33
1,68.0,60.0,74.0,65.0,0,74.0,33
2,68.0,60.0,79.0,55.0,0,79.0,33
3,68.0,60.0,64.0,68.0,1,68.0,33
4,68.0,60.0,67.0,70.0,1,70.0,33
5,68.0,60.0,65.0,71.0,0,65.0,33
6,68.0,60.0,74.0,51.0,0,74.0,33
7,68.0,60.0,59.0,57.0,0,59.0,33
8,68.0,60.0,61.0,55.0,0,61.0,33
9,68.0,60.0,76.0,65.0,0,76.0,33
0,20.0,40.0,10.0,51.0,0,10.0,34
1,20.0,40.0,3.0,36.0,1,36.0,34
2,20.0,40.0,23.0,32.0,0,23.0,34
3,20.0,40.0,23.0,51.0,1,51.0,34
4,20.0,40.0,25.0,36.0,1,36.0,34
0,60.0,90.0,50.0,95.0,0,50.0,35
1,60.0,90.0,50.0,107.0,1,107.0,35
2,60.0,90.0,59.0,80.0,1,80.0,35
3,60.0,90.0,47.0,88.0,0,47.0,35
4,60.0,90.0,64.0,102.0,0,64.0,35
5,60.0,90.0,53.0,82.0,1,82.0,35
6,60.0,90.0,48.0,87.0,0,48.0,35
7,60.0,90.0,57.0,79.0,1,79.0,35
8,60.0,90.0,60.0,79.0,0,60.0,35
9,60.0,90.0,70.0,73.0,0,70.0,35
0,52.0,40.0,49.0,42.0,0,49.0,36
1,52.0,40.0,50.0,43.0,1,43.0,36
2,52.0,40.0,49.0,26.0,0,49.0,36
3,52.0,40.0,50.0,43.0,1,43.0,36
4,52.0,40.0,47.0,33.0,0,47.0,36
5,52.0,40.0,45.0,35.0,0,45.0,36
6,52.0,40.0,45.0,43.0,0,45.0,36
7,52.0,40.0,47.0,49.0,1,49.0,36
8,52.0,40.0,52.0,40.0,1,40.0,36
9,52.0,40.0,59.0,47.0,0,59.0,36
0,60.0,48.0,63.0,48.0,1,48.0,37
1,60.0,48.0,65.0,61.0,1,61.0,37
2,60.0,48.0,56.0,50.0,0,56.0,37
3,60.0,48.0,46.0,42.0,0,46.0,37
4,60.0,48.0,69.0,39.0,1,39.0,37
5,60.0,48.0,60.0,57.0,0,60.0,37
6,60.0,48.0,59.0,58.0,1,58.0,37
7,60.0,48.0,66.0,62.0,0,66.0,37
8,60.0,48.0,47.0,62.0,0,47.0,37
9,60.0,48.0,50.0,26.0,0,50.0,37
0,40.0,70.0,41.0,65.0,0,41.0,38
1,40.0,70.0,34.0,75.0,0,34.0,38
2,40.0,70.0,43.0,75.0,1,75.0,38
3,40.0,70.0,24.0,63.0,1,63.0,38
4,40.0,70.0,52.0,76.0,0,52.0,38
5,40.0,70.0,41.0,86.0,1,86.0,38
6,40.0,70.0,43.0,70.0,1,70.0,38
7,40.0,70.0,37.0,51.0,0,37.0,38
8,40.0,70.0,40.0,72.0,1,72.0,38
9,40.0,70.0,39.0,64.0,0,39.0,38
0,72.0,60.0,78.0,57.0,0,78.0,39
1,72.0,60.0,71.0,58.0,1,58.0,39
2,72.0,60.0,66.0,59.0,0,66.0,39
3,72.0,60.0,58.0,66.0,0,58.0,39
4,72.0,60.0,75.0,69.0,0,75.0,39
0,40.0,48.0,41.0,54.0,0,41.0,40
1,40.0,48.0,42.0,50.0,0,42.0,40
2,40.0,48.0,39.0,48.0,0,39.0,40
3,40.0,48.0,42.0,52.0,1,52.0,40
4,40.0,48.0,49.0,31.0,0,49.0,40
5,40.0,48.0,38.0,56.0,1,56.0,40
6,40.0,48.0,36.0,50.0,1,50.0,40
7,40.0,48.0,44.0,54.0,1,54.0,40
8,40.0,48.0,30.0,36.0,1,36.0,40
9,40.0,48.0,34.0,41.0,1,41.0,40
0,56.0,60.0,53.0,60.0,0,53.0,41
1,56.0,60.0,53.0,49.0,1,49.0,41
2,56.0,60.0,59.0,49.0,1,49.0,41
3,56.0,60.0,61.0,53.0,1,53.0,41
4,56.0,60.0,58.0,68.0,1,68.0,41
5,56.0,60.0,65.0,67.0,0,65.0,41
6,56.0,60.0,38.0,71.0,0,38.0,41
7,56.0,60.0,74.0,71.0,0,74.0,41
8,56.0,60.0,59.0,65.0,1,65.0,41
9,56.0,60.0,53.0,60.0,0,53.0,41
0,90.0,60.0,96.0,63.0,0,96.0,42
1,90.0,60.0,85.0,58.0,0,85.0,42
2,90.0,60.0,85.0,62.0,1,62.0,42
3,90.0,60.0,82.0,67.0,0,82.0,42
4,90.0,60.0,90.0,64.0,1,64.0,42
5,90.0,60.0,75.0,63.0,1,63.0,42
6,90.0,60.0,89.0,63.0,1,63.0,42
7,90.0,60.0,95.0,61.0,0,95.0,42
8,90.0,60.0,104.0,69.0,1,69.0,42
9,90.0,60.0,95.0,66.0,1,66.0,42
0,60.0,56.0,62.0,67.0,1,67.0,43
1,60.0,56.0,69.0,62.0,1,62.0,43
2,60.0,56.0,62.0,48.0,0,62.0,43
3,60.0,56.0,57.0,49.0,1,49.0,43
4,60.0,56.0,69.0,52.0,0,69.0,43
0,60.0,30.0,59.0,30.0,0,59.0,44
1,60.0,30.0,77.0,31.0,1,31.0,44
2,60.0,30.0,58.0,32.0,0,58.0,44
3,60.0,30.0,42.0,30.0,1,30.0,44
4,60.0,30.0,65.0,25.0,1,25.0,44
5,60.0,30.0,63.0,29.0,1,29.0,44
6,60.0,30.0,71.0,35.0,1,35.0,44
7,60.0,30.0,44.0,35.0,0,44.0,44
8,60.0,30.0,72.0,26.0,0,72.0,44
9,60.0,30.0,61.0,40.0,0,61.0,44
0,40.0,28.0,48.0,21.0,0,48.0,45
1,40.0,28.0,36.0,38.0,1,38.0,45
2,40.0,28.0,44.0,28.0,0,44.0,45
3,40.0,28.0,29.0,21.0,1,21.0,45
4,40.0,28.0,21.0,35.0,0,21.0,45
5,40.0,28.0,53.0,37.0,1,37.0,45
6,40.0,28.0,29.0,26.0,1,26.0,45
7,40.0,28.0,43.0,44.0,1,44.0,45
8,40.0,28.0,50.0,25.0,0,50.0,45
9,40.0,28.0,49.0,35.0,1,35.0,45
0,40.0,60.0,47.0,58.0,0,47.0,46
1,40.0,60.0,46.0,64.0,1,64.0,46
2,40.0,60.0,53.0,61.0,1,61.0,46
3,40.0,60.0,40.0,64.0,0,40.0,46
4,40.0,60.0,46.0,54.0,0,46.0,46
0,40.0,20.0,39.0,17.0,1,17.0,47
1,40.0,20.0,31.0,21.0,0,31.0,47
2,40.0,20.0,33.0,9.0,0,33.0,47
3,40.0,20.0,32.0,32.0,0,32.0,47
4,40.0,20.0,41.0,14.0,1,14.0,47
5,40.0,20.0,27.0,28.0,1,28.0,47
6,40.0,20.0,49.0,14.0,1,14.0,47
7,40.0,20.0,41.0,16.0,0,41.0,47
8,40.0,20.0,51.0,32.0,0,51.0,47
9,40.0,20.0,44.0,18.0,1,18.0,47
0,52.0,60.0,49.0,66.0,0,49.0,48
1,52.0,60.0,34.0,50.0,0,34.0,48
2,52.0,60.0,64.0,56.0,1,56.0,48
3,52.0,60.0,56.0,55.0,1,55.0,48
4,52.0,60.0,40.0,74.0,0,40.0,48
0,70.0,40.0,60.0,33.0,1,33.0,49
1,70.0,40.0,66.0,36.0,0,66.0,49
2,70.0,40.0,76.0,34.0,1,34.0,49
3,70.0,40.0,72.0,59.0,0,72.0,49
4,70.0,40.0,72.0,38.0,0,72.0,49
5,70.0,40.0,71.0,49.0,0,71.0,49
6,70.0,40.0,67.0,34.0,0,67.0,49
7,70.0,40.0,63.0,39.0,1,39.0,49
8,70.0,40.0,63.0,42.0,1,42.0,49
9,70.0,40.0,66.0,52.0,1,52.0,49
0,40.0,44.0,46.0,36.0,1,36.0,50
1,40.0,44.0,42.0,52.0,0,42.0,50
2,40.0,44.0,27.0,38.0,0,27.0,50
3,40.0,44.0,46.0,52.0,1,52.0,50
4,40.0,44.0,30.0,37.0,0,30.0,50
0,48.0,60.0,58.0,63.0,0,58.0,51
1,48.0,60.0,63.0,49.0,1,49.0,51
2,48.0,60.0,46.0,59.0,0,46.0,51
3,48.0,60.0,45.0,56.0,0,45.0,51
4,48.0,60.0,37.0,53.0,1,53.0,51
5,48.0,60.0,52.0,57.0,0,52.0,51
6,48.0,60.0,32.0,70.0,1,70.0,51
7,48.0,60.0,47.0,43.0,0,47.0,51
8,48.0,60.0,37.0,58.0,1,58.0,51
9,48.0,60.0,45.0,49.0,1,49.0,51
0,40.0,36.0,38.0,36.0,1,36.0,52
1,40.0,36.0,36.0,45.0,1,45.0,52
2,40.0,36.0,36.0,34.0,0,36.0,52
3,40.0,36.0,31.0,33.0,1,33.0,52
4,40.0,36.0,47.0,34.0,0,47.0,52
0,90.0,60.0,88.0,86.0,0,88.0,53
1,90.0,60.0,77.0,63.0,1,63.0,53
2,90.0,60.0,91.0,61.0,0,91.0,53
3,90.0,60.0,86.0,60.0,0,86.0,53
4,90.0,60.0,77.0,58.0,1,58.0,53
5,90.0,60.0,84.0,54.0,0,84.0,53
6,90.0,60.0,79.0,65.0,0,79.0,53
7,90.0,60.0,88.0,77.0,1,77.0,53
8,90.0,60.0,84.0,60.0,1,60.0,53
9,90.0,60.0,89.0,56.0,1,56.0,53
0,72.0,60.0,76.0,49.0,1,49.0,54
1,72.0,60.0,76.0,58.0,0,76.0,54
2,72.0,60.0,68.0,72.0,0,68.0,54
3,72.0,60.0,76.0,65.0,1,65.0,54
4,72.0,60.0,65.0,59.0,0,65.0,54
0,30.0,60.0,32.0,63.0,1,63.0,55
1,30.0,60.0,40.0,63.0,0,40.0,55
2,30.0,60.0,43.0,59.0,0,43.0,55
3,30.0,60.0,26.0,58.0,0,26.0,55
4,30.0,60.0,25.0,64.0,0,25.0,55
0,40.0,20.0,37.0,31.0,0,37.0,56
1,40.0,20.0,43.0,28.0,0,43.0,56
2,40.0,20.0,42.0,11.0,0,42.0,56
3,40.0,20.0,48.0,15.0,1,15.0,56
4,40.0,20.0,48.0,14.0,0,48.0,56
0,10.0,40.0,11.0,38.0,1,38.0,57
1,10.0,40.0,25.0,33.0,0,25.0,57
2,10.0,40.0,12.0,36.0,0,12.0,57
3,10.0,40.0,1.0,38.0,0,1.0,57
4,10.0,40.0,7.0,32.0,0,7.0,57
5,10.0,40.0,25.0,32.0,0,25.0,57
6,10.0,40.0,10.0,40.0,0,10.0,57
7,10.0,40.0,18.0,31.0,1,31.0,57
8,10.0,40.0,12.0,25.0,0,12.0,57
9,10.0,40.0,12.0,49.0,0,12.0,57
0,64.0,60.0,52.0,55.0,0,52.0,58
1,64.0,60.0,53.0,58.0,0,53.0,58
2,64.0,60.0,51.0,64.0,1,64.0,58
3,64.0,60.0,70.0,65.0,1,65.0,58
4,64.0,60.0,74.0,61.0,1,61.0,58
0,60.0,90.0,57.0,94.0,0,57.0,59
1,60.0,90.0,59.0,85.0,1,85.0,59
2,60.0,90.0,58.0,87.0,1,87.0,59
3,60.0,90.0,69.0,100.0,1,100.0,59
4,60.0,90.0,63.0,85.0,0,63.0,59
5,60.0,90.0,61.0,95.0,0,61.0,59
6,60.0,90.0,49.0,90.0,0,49.0,59
7,60.0,90.0,67.0,87.0,0,67.0,59
8,60.0,90.0,62.0,97.0,0,62.0,59
9,60.0,90.0,65.0,96.0,0,65.0,59
0,52.0,60.0,51.0,50.0,1,50.0,60
1,52.0,60.0,43.0,66.0,0,43.0,60
2,52.0,60.0,57.0,53.0,0,57.0,60
3,52.0,60.0,42.0,65.0,1,65.0,60
4,52.0,60.0,49.0,61.0,1,61.0,60
0,72.0,60.0,68.0,66.0,0,68.0,61
1,72.0,60.0,64.0,51.0,1,51.0,61
2,72.0,60.0,81.0,54.0,1,54.0,61
3,72.0,60.0,84.0,61.0,1,61.0,61
4,72.0,60.0,76.0,52.0,0,76.0,61
0,40.0,60.0,58.0,61.0,0,58.0,62
1,40.0,60.0,30.0,63.0,1,63.0,62
2,40.0,60.0,34.0,64.0,1,64.0,62
3,40.0,60.0,46.0,53.0,1,53.0,62
4,40.0,60.0,45.0,68.0,1,68.0,62
0,80.0,60.0,70.0,48.0,1,48.0,63
1,80.0,60.0,88.0,57.0,0,88.0,63
2,80.0,60.0,76.0,49.0,1,49.0,63
3,80.0,60.0,83.0,65.0,1,65.0,63
4,80.0,60.0,88.0,58.0,0,88.0,63
0,90.0,60.0,100.0,58.0,0,100.0,64
1,90.0,60.0,103.0,68.0,1,68.0,64
2,90.0,60.0,89.0,57.0,1,57.0,64
3,90.0,60.0,91.0,56.0,1,56.0,64
4,90.0,60.0,84.0,59.0,0,84.0,64
5,90.0,60.0,87.0,52.0,1,52.0,64
6,90.0,60.0,97.0,60.0,0,97.0,64
7,90.0,60.0,66.0,41.0,1,41.0,64
8,90.0,60.0,82.0,54.0,1,54.0,64
9,90.0,60.0,99.0,61.0,0,99.0,64
0,10.0,40.0,8.0,43.0,1,43.0,65
1,10.0,40.0,7.0,35.0,1,35.0,65
2,10.0,40.0,-4.0,33.0,0,-4.0,65
3,10.0,40.0,3.0,38.0,0,3.0,65
4,10.0,40.0,4.0,39.0,1,39.0,65
5,10.0,40.0,28.0,28.0,0,28.0,65
6,10.0,40.0,5.0,40.0,1,40.0,65
7,10.0,40.0,17.0,34.0,0,17.0,65
8,10.0,40.0,6.0,43.0,0,6.0,65
9,10.0,40.0,9.0,41.0,0,9.0,65
0,48.0,40.0,47.0,48.0,0,47.0,66
1,48.0,40.0,50.0,39.0,1,39.0,66
2,48.0,40.0,39.0,27.0,0,39.0,66
3,48.0,40.0,41.0,33.0,0,41.0,66
4,48.0,40.0,46.0,31.0,0,46.0,66
5,48.0,40.0,51.0,37.0,1,37.0,66
6,48.0,40.0,51.0,35.0,0,51.0,66
7,48.0,40.0,44.0,42.0,1,42.0,66
8,48.0,40.0,55.0,44.0,1,44.0,66
9,48.0,40.0,41.0,28.0,1,28.0,66
0,60.0,64.0,63.0,55.0,0,63.0,67
1,60.0,64.0,63.0,59.0,1,59.0,67
2,60.0,64.0,61.0,52.0,0,61.0,67
3,60.0,64.0,55.0,59.0,1,59.0,67
4,60.0,64.0,70.0,75.0,0,70.0,67
5,60.0,64.0,52.0,70.0,1,70.0,67
6,60.0,64.0,50.0,71.0,0,50.0,67
7,60.0,64.0,65.0,61.0,0,65.0,67
8,60.0,64.0,63.0,65.0,0,63.0,67
9,60.0,64.0,48.0,46.0,0,48.0,67
0,56.0,60.0,52.0,58.0,0,52.0,68
1,56.0,60.0,55.0,57.0,0,55.0,68
2,56.0,60.0,71.0,68.0,1,68.0,68
3,56.0,60.0,52.0,42.0,0,52.0,68
4,56.0,60.0,55.0,45.0,1,45.0,68
5,56.0,60.0,50.0,64.0,0,50.0,68
6,56.0,60.0,43.0,65.0,1,65.0,68
7,56.0,60.0,48.0,52.0,1,52.0,68
8,56.0,60.0,58.0,60.0,0,58.0,68
9,56.0,60.0,52.0,54.0,0,52.0,68
0,60.0,64.0,57.0,62.0,1,62.0,69
1,60.0,64.0,54.0,66.0,1,66.0,69
2,60.0,64.0,74.0,55.0,0,74.0,69
3,60.0,64.0,74.0,79.0,0,74.0,69
4,60.0,64.0,56.0,67.0,0,56.0,69
5,60.0,64.0,70.0,54.0,1,54.0,69
