trial,mean0,mean1,reward0,reward1,choice,reward,run
0,20.0,40.0,23.0,47.0,0,23.0,5
1,20.0,40.0,5.0,31.0,1,31.0,5
2,20.0,40.0,32.0,47.0,1,47.0,5
3,20.0,40.0,11.0,42.0,1,42.0,5
4,20.0,40.0,20.0,38.0,0,20.0,5
0,90.0,60.0,81.0,57.0,1,57.0,6
1,90.0,60.0,90.0,44.0,0,90.0,6
2,90.0,60.0,87.0,69.0,0,87.0,6
3,90.0,60.0,98.0,53.0,1,53.0,6
4,90.0,60.0,98.0,44.0,0,98.0,6
0,40.0,44.0,41.0,38.0,0,41.0,7
1,40.0,44.0,37.0,51.0,1,51.0,7
2,40.0,44.0,36.0,46.0,1,46.0,7
3,40.0,44.0,45.0,41.0,0,45.0,7
4,40.0,44.0,29.0,49.0,0,29.0,7
5,40.0,44.0,33.0,39.0,0,33.0,7
6,40.0,44.0,49.0,31.0,0,49.0,7
7,40.0,44.0,22.0,38.0,1,38.0,7
8,40.0,44.0,41.0,38.0,0,41.0,7
9,40.0,44.0,42.0,41.0,1,41.0,7
0,60.0,52.0,67.0,49.0,1,49.0,8
1,60.0,52.0,60.0,67.0,1,67.0,8
2,60.0,52.0,42.0,36.0,0,42.0,8
3,60.0,52.0,54.0,42.0,1,42.0,8
4,60.0,52.0,55.0,39.0,0,55.0,8
0,64.0,60.0,81.0,68.0,1,68.0,9
1,64.0,60.0,66.0,54.0,1,54.0,9
2,64.0,60.0,50.0,66.0,0,50.0,9
3,64.0,60.0,59.0,57.0,1,57.0,9
4,64.0,60.0,65.0,53.0,1,53.0,9
0,30.0,60.0,31.0,57.0,0,31.0,10
1,30.0,60.0,32.0,56.0,0,32.0,10
2,30.0,60.0,31.0,67.0,0,31.0,10
3,30.0,60.0,20.0,53.0,1,53.0,10
4,30.0,60.0,30.0,74.0,1,74.0,10
5,30.0,60.0,40.0,54.0,1,54.0,10
6,30.0,60.0,24.0,66.0,1,66.0,10
7,30.0,60.0,24.0,57.0,0,24.0,10
8,30.0,60.0,20.0,58.0,0,20.0,10
9,30.0,60.0,31.0,57.0,1,57.0,10
0,60.0,72.0,76.0,68.0,0,76.0,11
1,60.0,72.0,46.0,78.0,0,46.0,11
2,60.0,72.0,65.0,82.0,1,82.0,11
3,60.0,72.0,61.0,79.0,1,79.0,11
4,60.0,72.0,61.0,85.0,1,85.0,11
0,68.0,60.0,58.0,61.0,1,61.0,12
1,68.0,60.0,61.0,52.0,1,52.0,12
2,68.0,60.0,74.0,65.0,0,74.0,12
3,68.0,60.0,72.0,63.0,1,63.0,12
4,68.0,60.0,62.0,54.0,1,54.0,12
5,68.0,60.0,89.0,60.0,1,60.0,12
6,68.0,60.0,61.0,61.0,1,61.0,12
7,68.0,60.0,75.0,69.0,1,69.0,12
8,68.0,60.0,75.0,52.0,1,52.0,12
9,68.0,60.0,68.0,68.0,0,68.0,12
0,48.0,40.0,36.0,37.0,1,37.0,13
1,48.0,40.0,51.0,40.0,0,51.0,13
2,48.0,40.0,51.0,33.0,0,51.0,13
3,48.0,40.0,39.0,43.0,1,43.0,13
4,48.0,40.0,61.0,41.0,0,61.0,13
0,60.0,64.0,71.0,47.0,0,71.0,14
1,60.0,64.0,49.0,65.0,0,49.0,14
2,60.0,64.0,46.0,74.0,1,74.0,14
3,60.0,64.0,59.0,72.0,0,59.0,14
4,60.0,64.0,62.0,61.0,0,62.0,14
0,30.0,60.0,28.0,58.0,1,58.0,15
1,30.0,60.0,40.0,61.0,1,61.0,15
2,30.0,60.0,35.0,68.0,0,35.0,15
3,30.0,60.0,28.0,67.0,0,28.0,15
4,30.0,60.0,37.0,69.0,0,37.0,15
0,80.0,60.0,68.0,68.0,0,68.0,16
1,80.0,60.0,78.0,64.0,1,64.0,16
2,80.0,60.0,91.0,75.0,1,75.0,16
3,80.0,60.0,90.0,62.0,1,62.0,16
4,80.0,60.0,82.0,75.0,1,75.0,16
0,56.0,60.0,52.0,59.0,0,52.0,17
1,56.0,60.0,64.0,53.0,1,53.0,17
2,56.0,60.0,42.0,63.0,0,42.0,17
3,56.0,60.0,65.0,63.0,1,63.0,17
4,56.0,60.0,53.0,54.0,0,53.0,17
0,60.0,56.0,68.0,62.0,1,62.0,18
1,60.0,56.0,52.0,58.0,0,52.0,18
2,60.0,56.0,69.0,42.0,1,42.0,18
3,60.0,56.0,60.0,58.0,0,60.0,18
4,60.0,56.0,75.0,62.0,0,75.0,18
5,60.0,56.0,56.0,55.0,1,55.0,18
6,60.0,56.0,53.0,59.0,0,53.0,18
7,60.0,56.0,56.0,41.0,1,41.0,18
8,60.0,56.0,59.0,51.0,1,51.0,18
9,60.0,56.0,54.0,56.0,0,54.0,18
0,48.0,60.0,45.0,76.0,1,76.0,19
1,48.0,60.0,54.0,67.0,1,67.0,19
2,48.0,60.0,43.0,60.0,0,43.0,19
3,48.0,60.0,44.0,58.0,0,44.0,19
4,48.0,60.0,60.0,55.0,1,55.0,19
5,48.0,60.0,40.0,49.0,1,49.0,19
6,48.0,60.0,41.0,61.0,1,61.0,19
7,48.0,60.0,57.0,62.0,0,57.0,19
8,48.0,60.0,50.0,72.0,0,50.0,19
9,48.0,60.0,42.0,68.0,1,68.0,19
0,70.0,40.0,61.0,34.0,1,34.0,20
1,70.0,40.0,87.0,37.0,0,87.0,20
2,70.0,40.0,71.0,44.0,1,44.0,20
3,70.0,40.0,52.0,34.0,1,34.0,20
4,70.0,40.0,78.0,53.0,1,53.0,20
0,40.0,28.0,40.0,28.0,0,40.0,21
1,40.0,28.0,33.0,27.0,0,33.0,21
2,40.0,28.0,37.0,22.0,1,22.0,21
3,40.0,28.0,29.0,26.0,1,26.0,21
4,40.0,28.0,31.0,37.0,0,31.0,21
0,60.0,64.0,61.0,54.0,0,61.0,22
1,60.0,64.0,56.0,59.0,1,59.0,22
2,60.0,64.0,62.0,72.0,1,72.0,22
3,60.0,64.0,51.0,61.0,0,51.0,22
4,60.0,64.0,51.0,73.0,1,73.0,22
0,36.0,40.0,45.0,42.0,1,42.0,23
1,36.0,40.0,46.0,27.0,0,46.0,23
2,36.0,40.0,42.0,47.0,0,42.0,23
3,36.0,40.0,40.0,39.0,1,39.0,23
4,36.0,40.0,54.0,35.0,0,54.0,23
0,40.0,60.0,50.0,51.0,0,50.0,24
1,40.0,60.0,42.0,62.0,0,42.0,24
2,40.0,60.0,39.0,63.0,1,63.0,24
3,40.0,60.0,33.0,58.0,1,58.0,24
4,40.0,60.0,50.0,56.0,1,56.0,24
5,40.0,60.0,24.0,66.0,0,24.0,24
6,40.0,60.0,29.0,67.0,1,67.0,24
7,40.0,60.0,40.0,52.0,0,40.0,24
8,40.0,60.0,37.0,65.0,1,65.0,24
9,40.0,60.0,32.0,62.0,0,32.0,24
0,40.0,44.0,61.0,48.0,1,48.0,25
1,40.0,44.0,28.0,32.0,1,32.0,25
2,40.0,44.0,44.0,53.0,0,44.0,25
3,40.0,44.0,33.0,47.0,0,33.0,25
4,40.0,44.0,43.0,39.0,1,39.0,25
5,40.0,44.0,35.0,65.0,0,35.0,25
6,40.0,44.0,41.0,48.0,0,41.0,25
7,40.0,44.0,39.0,29.0,1,29.0,25
8,40.0,44.0,35.0,29.0,0,35.0,25
9,40.0,44.0,39.0,48.0,1,48.0,25
0,60.0,40.0,57.0,52.0,1,52.0,26
1,60.0,40.0,64.0,43.0,1,43.0,26
2,60.0,40.0,70.0,43.0,0,70.0,26
3,60.0,40.0,63.0,39.0,0,63.0,26
4,60.0,40.0,46.0,51.0,0,46.0,26
0,60.0,80.0,70.0,87.0,1,87.0,27
1,60.0,80.0,68.0,87.0,0,68.0,27
2,60.0,80.0,58.0,76.0,1,76.0,27
3,60.0,80.0,67.0,86.0,0,67.0,27
4,60.0,80.0,58.0,84.0,0,58.0,27
5,60.0,80.0,71.0,74.0,1,74.0,27
6,60.0,80.0,52.0,84.0,1,84.0,27
7,60.0,80.0,60.0,88.0,0,60.0,27
8,60.0,80.0,70.0,83.0,0,70.0,27
9,60.0,80.0,41.0,89.0,0,41.0,27
0,60.0,40.0,60.0,44.0,0,60.0,28
1,60.0,40.0,57.0,39.0,1,39.0,28
2,60.0,40.0,62.0,38.0,0,62.0,28
3,60.0,40.0,58.0,29.0,1,29.0,28
4,60.0,40.0,53.0,51.0,0,53.0,28
0,80.0,60.0,71.0,52.0,0,71.0,29
1,80.0,60.0,92.0,81.0,1,81.0,29
2,80.0,60.0,89.0,62.0,1,62.0,29
3,80.0,60.0,75.0,71.0,1,71.0,29
4,80.0,60.0,83.0,59.0,1,59.0,29
5,80.0,60.0,82.0,45.0,1,45.0,29
6,80.0,60.0,78.0,56.0,1,56.0,29
7,80.0,60.0,76.0,57.0,0,76.0,29
8,80.0,60.0,82.0,59.0,0,82.0,29
9,80.0,60.0,88.0,49.0,1,49.0,29
0,60.0,80.0,56.0,82.0,1,82.0,30
1,60.0,80.0,67.0,79.0,0,67.0,30
2,60.0,80.0,63.0,63.0,1,63.0,30
3,60.0,80.0,68.0,81.0,1,81.0,30
4,60.0,80.0,75.0,99.0,1,99.0,30
5,60.0,80.0,56.0,101.0,0,56.0,30
6,60.0,80.0,61.0,83.0,0,61.0,30
7,60.0,80.0,57.0,87.0,0,57.0,30
8,60.0,80.0,59.0,77.0,0,59.0,30
9,60.0,80.0,62.0,93.0,1,93.0,30
0,10.0,40.0,-4.0,51.0,0,-4.0,31
1,10.0,40.0,13.0,39.0,1,39.0,31
2,10.0,40.0,15.0,26.0,0,15.0,31
3,10.0,40.0,-4.0,34.0,1,34.0,31
4,10.0,40.0,21.0,43.0,0,21.0,31
0,60.0,68.0,63.0,64.0,0,63.0,32
1,60.0,68.0,57.0,67.0,1,67.0,32
2,60.0,68.0,63.0,69.0,1,69.0,32
3,60.0,68.0,53.0,63.0,1,63.0,32
4,60.0,68.0,56.0,63.0,1,63.0,32
5,60.0,68.0,75.0,67.0,1,67.0,32
6,60.0,68.0,56.0,64.0,0,56.0,32
7,60.0,68.0,47.0,62.0,1,62.0,32
8,60.0,68.0,65.0,73.0,1,73.0,32
9,60.0,68.0,73.0,68.0,1,68.0,32
0,72.0,60.0,76.0,64.0,1,64.0,33
1,72.0,60.0,63.0,50.0,0,63.0,33
2,72.0,60.0,59.0,62.0,1,62.0,33
3,72.0,60.0,74.0,56.0,0,74.0,33
4,72.0,60.0,72.0,68.0,1,68.0,33
0,60.0,80.0,54.0,59.0,0,54.0,34
1,60.0,80.0,64.0,76.0,0,64.0,34
2,60.0,80.0,63.0,86.0,1,86.0,34
3,60.0,80.0,53.0,95.0,1,95.0,34
4,60.0,80.0,61.0,85.0,1,85.0,34
5,60.0,80.0,67.0,84.0,0,67.0,34
6,60.0,80.0,59.0,76.0,1,76.0,34
7,60.0,80.0,53.0,87.0,0,53.0,34
8,60.0,80.0,75.0,60.0,0,75.0,34
9,60.0,80.0,65.0,70.0,0,65.0,34
0,64.0,60.0,56.0,53.0,0,56.0,35
1,64.0,60.0,60.0,66.0,0,60.0,35
2,64.0,60.0,57.0,70.0,0,57.0,35
3,64.0,60.0,70.0,69.0,1,69.0,35
4,64.0,60.0,79.0,45.0,1,45.0,35
5,64.0,60.0,50.0,59.0,0,50.0,35
6,64.0,60.0,71.0,51.0,0,71.0,35
7,64.0,60.0,56.0,66.0,1,66.0,35
8,64.0,60.0,67.0,56.0,1,56.0,35
9,64.0,60.0,66.0,58.0,1,58.0,35
0,40.0,28.0,40.0,14.0,0,40.0,36
1,40.0,28.0,39.0,19.0,0,39.0,36
2,40.0,28.0,45.0,32.0,0,45.0,36
3,40.0,28.0,46.0,32.0,1,32.0,36
4,40.0,28.0,38.0,26.0,0,38.0,36
0,40.0,36.0,34.0,49.0,0,34.0,37
1,40.0,36.0,40.0,42.0,0,40.0,37
2,40.0,36.0,36.0,38.0,0,36.0,37
3,40.0,36.0,40.0,29.0,1,29.0,37
4,40.0,36.0,39.0,36.0,0,39.0,37
5,40.0,36.0,35.0,43.0,1,43.0,37
6,40.0,36.0,31.0,43.0,0,31.0,37
7,40.0,36.0,37.0,37.0,0,37.0,37
8,40.0,36.0,24.0,25.0,0,24.0,37
9,40.0,36.0,45.0,41.0,0,45.0,37
0,10.0,40.0,6.0,32.0,0,6.0,38
1,10.0,40.0,13.0,43.0,0,13.0,38
2,10.0,40.0,10.0,21.0,1,21.0,38
3,10.0,40.0,18.0,48.0,1,48.0,38
4,10.0,40.0,12.0,37.0,0,12.0,38
0,72.0,60.0,67.0,65.0,1,65.0,39
1,72.0,60.0,81.0,64.0,1,64.0,39
2,72.0,60.0,90.0,49.0,1,49.0,39
3,72.0,60.0,68.0,66.0,0,68.0,39
4,72.0,60.0,70.0,55.0,0,70.0,39
5,72.0,60.0,72.0,72.0,0,72.0,39
6,72.0,60.0,69.0,73.0,1,73.0,39
7,72.0,60.0,70.0,58.0,0,70.0,39
8,72.0,60.0,80.0,62.0,1,62.0,39
9,72.0,60.0,73.0,71.0,0,73.0,39
0,60.0,56.0,64.0,76.0,0,64.0,40
1,60.0,56.0,56.0,49.0,0,56.0,40
2,60.0,56.0,61.0,65.0,1,65.0,40
3,60.0,56.0,66.0,70.0,1,70.0,40
4,60.0,56.0,71.0,51.0,0,71.0,40
0,44.0,40.0,35.0,40.0,1,40.0,41
1,44.0,40.0,55.0,28.0,0,55.0,41
2,44.0,40.0,48.0,51.0,0,48.0,41
3,44.0,40.0,47.0,43.0,1,43.0,41
4,44.0,40.0,54.0,49.0,1,49.0,41
5,44.0,40.0,52.0,43.0,0,52.0,41
6,44.0,40.0,16.0,46.0,0,16.0,41
7,44.0,40.0,30.0,38.0,0,30.0,41
8,44.0,40.0,30.0,45.0,1,45.0,41
9,44.0,40.0,54.0,33.0,1,33.0,41
0,28.0,40.0,34.0,41.0,0,34.0,42
1,28.0,40.0,21.0,43.0,1,43.0,42
2,28.0,40.0,25.0,36.0,0,25.0,42
3,28.0,40.0,27.0,24.0,1,24.0,42
4,28.0,40.0,20.0,35.0,0,20.0,42
0,48.0,40.0,49.0,27.0,0,49.0,43
1,48.0,40.0,47.0,32.0,1,32.0,43
2,48.0,40.0,40.0,44.0,1,44.0,43
3,48.0,40.0,57.0,38.0,0,57.0,43
4,48.0,40.0,49.0,46.0,0,49.0,43
0,40.0,48.0,35.0,51.0,0,35.0,44
1,40.0,48.0,29.0,56.0,0,29.0,44
2,40.0,48.0,43.0,52.0,1,52.0,44
3,40.0,48.0,43.0,36.0,1,36.0,44
4,40.0,48.0,32.0,54.0,0,32.0,44
5,40.0,48.0,31.0,48.0,0,31.0,44
6,40.0,48.0,33.0,50.0,1,50.0,44
7,40.0,48.0,51.0,55.0,0,51.0,44
8,40.0,48.0,39.0,63.0,0,39.0,44
9,40.0,48.0,54.0,49.0,0,54.0,44
0,60.0,52.0,69.0,56.0,0,69.0,45
1,60.0,52.0,69.0,48.0,1,48.0,45
2,60.0,52.0,67.0,45.0,1,45.0,45
3,60.0,52.0,62.0,27.0,0,62.0,45
4,60.0,52.0,67.0,48.0,0,67.0,45
5,60.0,52.0,66.0,41.0,0,66.0,45
6,60.0,52.0,53.0,47.0,1,47.0,45
7,60.0,52.0,50.0,56.0,0,50.0,45
8,60.0,52.0,72.0,49.0,0,72.0,45
9,60.0,52.0,63.0,48.0,1,48.0,45
0,60.0,72.0,60.0,63.0,1,63.0,46
1,60.0,72.0,62.0,65.0,1,65.0,46
2,60.0,72.0,67.0,68.0,0,67.0,46
3,60.0,72.0,67.0,62.0,0,67.0,46
4,60.0,72.0,58.0,63.0,1,63.0,46
0,40.0,60.0,40.0,57.0,0,40.0,47
1,40.0,60.0,37.0,60.0,0,37.0,47
2,40.0,60.0,51.0,64.0,1,64.0,47
3,40.0,60.0,38.0,59.0,0,38.0,47
4,40.0,60.0,30.0,51.0,1,51.0,47
5,40.0,60.0,38.0,62.0,0,38.0,47
6,40.0,60.0,37.0,53.0,1,53.0,47
7,40.0,60.0,45.0,51.0,0,45.0,47
8,40.0,60.0,40.0,57.0,0,40.0,47
9,40.0,60.0,41.0,49.0,1,49.0,47
0,40.0,28.0,51.0,37.0,1,37.0,48
1,40.0,28.0,26.0,27.0,1,27.0,48
2,40.0,28.0,50.0,22.0,0,50.0,48
3,40.0,28.0,40.0,23.0,0,40.0,48
4,40.0,28.0,51.0,13.0,0,51.0,48
0,60.0,90.0,65.0,104.0,1,104.0,49
1,60.0,90.0,66.0,91.0,1,91.0,49
2,60.0,90.0,69.0,70.0,0,69.0,49
3,60.0,90.0,57.0,84.0,0,57.0,49
4,60.0,90.0,55.0,91.0,1,91.0,49
5,60.0,90.0,65.0,73.0,1,73.0,49
6,60.0,90.0,59.0,94.0,0,59.0,49
7,60.0,90.0,57.0,86.0,1,86.0,49
8,60.0,90.0,54.0,86.0,0,54.0,49
9,60.0,90.0,55.0,85.0,0,55.0,49
0,70.0,40.0,64.0,40.0,1,40.0,50
1,70.0,40.0,57.0,41.0,0,57.0,50
2,70.0,40.0,68.0,51.0,1,51.0,50
3,70.0,40.0,74.0,46.0,1,46.0,50
4,70.0,40.0,82.0,47.0,0,82.0,50
5,70.0,40.0,66.0,43.0,0,66.0,50
6,70.0,40.0,76.0,32.0,1,32.0,50
7,70.0,40.0,58.0,50.0,0,58.0,50
8,70.0,40.0,73.0,36.0,1,36.0,50
9,70.0,40.0,78.0,45.0,1,45.0,50
0,52.0,40.0,52.0,29.0,1,29.0,51
1,52.0,40.0,59.0,37.0,1,37.0,51
2,52.0,40.0,57.0,44.0,1,44.0,51
3,52.0,40.0,49.0,42.0,0,49.0,51
4,52.0,40.0,58.0,50.0,1,50.0,51
0,72.0,60.0,83.0,72.0,0,83.0,52
1,72.0,60.0,68.0,55.0,1,55.0,52
2,72.0,60.0,67.0,54.0,1,54.0,52
3,72.0,60.0,70.0,64.0,0,70.0,52
4,72.0,60.0,79.0,43.0,1,43.0,52
0,28.0,40.0,34.0,44.0,1,44.0,53
1,28.0,40.0,40.0,33.0,0,40.0,53
2,28.0,40.0,20.0,44.0,0,20.0,53
3,28.0,40.0,30.0,56.0,1,56.0,53
4,28.0,40.0,17.0,32.0,1,32.0,53
0,64.0,60.0,55.0,70.0,0,55.0,54
1,64.0,60.0,75.0,58.0,0,75.0,54
2,64.0,60.0,65.0,52.0,0,65.0,54
3,64.0,60.0,54.0,53.0,1,53.0,54
4,64.0,60.0,65.0,63.0,1,63.0,54
5,64.0,60.0,67.0,56.0,1,56.0,54
6,64.0,60.0,66.0,66.0,0,66.0,54
7,64.0,60.0,46.0,68.0,1,68.0,54
8,64.0,60.0,66.0,56.0,1,56.0,54
9,64.0,60.0,67.0,75.0,1,75.0,54
0,30.0,60.0,23.0,58.0,0,23.0,55
1,30.0,60.0,28.0,45.0,0,28.0,55
2,30.0,60.0,30.0,46.0,1,46.0,55
3,30.0,60.0,17.0,54.0,1,54.0,55
4,30.0,60.0,28.0,73.0,0,28.0,55
5,30.0,60.0,45.0,60.0,1,60.0,55
6,30.0,60.0,25.0,70.0,0,25.0,55
7,30.0,60.0,35.0,62.0,0,35.0,55
8,30.0,60.0,25.0,51.0,1,51.0,55
9,30.0,60.0,24.0,49.0,1,49.0,55
0,72.0,60.0,68.0,81.0,0,68.0,56
1,72.0,60.0,76.0,61.0,0,76.0,56
2,72.0,60.0,72.0,55.0,0,72.0,56
3,72.0,60.0,70.0,71.0,1,71.0,56
4,72.0,60.0,55.0,70.0,1,70.0,56
5,72.0,60.0,80.0,58.0,0,80.0,56
6,72.0,60.0,81.0,69.0,1,69.0,56
7,72.0,60.0,63.0,52.0,1,52.0,56
8,72.0,60.0,86.0,68.0,0,86.0,56
9,72.0,60.0,63.0,60.0,0,63.0,56
0,52.0,40.0,58.0,34.0,0,58.0,57
1,52.0,40.0,50.0,18.0,1,18.0,57
2,52.0,40.0,55.0,29.0,0,55.0,57
3,52.0,40.0,51.0,46.0,1,46.0,57
4,52.0,40.0,39.0,24.0,0,39.0,57
5,52.0,40.0,50.0,38.0,0,50.0,57
6,52.0,40.0,42.0,26.0,1,26.0,57
7,52.0,40.0,39.0,41.0,0,39.0,57
8,52.0,40.0,62.0,34.0,0,62.0,57
9,52.0,40.0,56.0,29.0,1,29.0,57
0,48.0,60.0,52.0,41.0,0,52.0,58
1,48.0,60.0,53.0,55.0,1,55.0,58
2,48.0,60.0,59.0,57.0,0,59.0,58
3,48.0,60.0,33.0,69.0,0,33.0,58
4,48.0,60.0,45.0,52.0,1,52.0,58
5,48.0,60.0,52.0,56.0,0,52.0,58
6,48.0,60.0,43.0,61.0,0,43.0,58
7,48.0,60.0,56.0,79.0,1,79.0,58
8,48.0,60.0,34.0,51.0,0,34.0,58
9,48.0,60.0,53.0,69.0,1,69.0,58
0,48.0,60.0,53.0,67.0,0,53.0,59
1,48.0,60.0,41.0,72.0,1,72.0,59
2,48.0,60.0,60.0,56.0,0,60.0,59
3,48.0,60.0,55.0,64.0,1,64.0,59
4,48.0,60.0,50.0,62.0,0,50.0,59
5,48.0,60.0,40.0,59.0,1,59.0,59
6,48.0,60.0,36.0,64.0,1,64.0,59
7,48.0,60.0,51.0,57.0,0,51.0,59
8,48.0,60.0,49.0,60.0,0,49.0,59
9,48.0,60.0,43.0,56.0,1,56.0,59
0,56.0,60.0,70.0,56.0,0,70.0,60
1,56.0,60.0,55.0,68.0,1,68.0,60
2,56.0,60.0,50.0,59.0,0,50.0,60
3,56.0,60.0,43.0,71.0,0,43.0,60
4,56.0,60.0,49.0,59.0,0,49.0,60
5,56.0,60.0,64.0,68.0,0,64.0,60
6,56.0,60.0,67.0,63.0,0,67.0,60
7,56.0,60.0,59.0,74.0,0,59.0,60
8,56.0,60.0,61.0,56.0,0,61.0,60
9,56.0,60.0,49.0,63.0,1,63.0,60
0,40.0,44.0,34.0,56.0,1,56.0,61
1,40.0,44.0,51.0,32.0,1,32.0,61
2,40.0,44.0,43.0,48.0,0,43.0,61
3,40.0,44.0,29.0,49.0,0,29.0,61
4,40.0,44.0,41.0,30.0,1,30.0,61
0,44.0,40.0,40.0,39.0,1,39.0,62
1,44.0,40.0,40.0,38.0,0,40.0,62
2,44.0,40.0,52.0,32.0,1,32.0,62
3,44.0,40.0,38.0,48.0,0,38.0,62
4,44.0,40.0,56.0,26.0,1,26.0,62
5,44.0,40.0,39.0,29.0,1,29.0,62
6,44.0,40.0,41.0,41.0,0,41.0,62
7,44.0,40.0,44.0,44.0,0,44.0,62
8,44.0,40.0,50.0,35.0,0,50.0,62
9,44.0,40.0,55.0,45.0,1,45.0,62
0,40.0,44.0,38.0,49.0,1,49.0,63
1,40.0,44.0,33.0,39.0,1,39.0,63
2,40.0,44.0,26.0,68.0,0,26.0,63
3,40.0,44.0,42.0,52.0,1,52.0,63
4,40.0,44.0,36.0,47.0,1,47.0,63
5,40.0,44.0,43.0,59.0,1,59.0,63
6,40.0,44.0,35.0,37.0,1,37.0,63
7,40.0,44.0,51.0,29.0,0,51.0,63
8,40.0,44.0,58.0,26.0,1,26.0,63
9,40.0,44.0,38.0,54.0,1,54.0,63
0,72.0,60.0,73.0,64.0,0,73.0,64
1,72.0,60.0,57.0,66.0,1,66.0,64
2,72.0,60.0,72.0,53.0,0,72.0,64
3,72.0,60.0,77.0,53.0,1,53.0,64
4,72.0,60.0,70.0,68.0,0,70.0,64
5,72.0,60.0,65.0,62.0,0,65.0,64
6,72.0,60.0,75.0,60.0,0,75.0,64
7,72.0,60.0,74.0,71.0,0,74.0,64
8,72.0,60.0,70.0,59.0,1,59.0,64
9,72.0,60.0,77.0,65.0,1,65.0,64
0,60.0,64.0,52.0,63.0,1,63.0,65
1,60.0,64.0,67.0,83.0,1,83.0,65
2,60.0,64.0,36.0,74.0,0,36.0,65
3,60.0,64.0,59.0,70.0,0,59.0,65
4,60.0,64.0,55.0,56.0,1,56.0,65
5,60.0,64.0,44.0,56.0,1,56.0,65
6,60.0,64.0,64.0,72.0,0,64.0,65
7,60.0,64.0,63.0,63.0,0,63.0,65
8,60.0,64.0,60.0,73.0,1,73.0,65
9,60.0,64.0,57.0,65.0,0,57.0,65
0,30.0,60.0,35.0,59.0,0,35.0,66
1,30.0,60.0,30.0,53.0,1,53.0,66
2,30.0,60.0,31.0,48.0,1,48.0,66
3,30.0,60.0,27.0,76.0,0,27.0,66
4,30.0,60.0,34.0,56.0,0,34.0,66
5,30.0,60.0,16.0,47.0,0,16.0,66
6,30.0,60.0,25.0,70.0,1,70.0,66
7,30.0,60.0,31.0,62.0,1,62.0,66
8,30.0,60.0,19.0,75.0,1,75.0,66
9,30.0,60.0,27.0,73.0,0,27.0,66
0,20.0,40.0,6.0,40.0,1,40.0,67
1,20.0,40.0,25.0,31.0,1,31.0,67
2,20.0,40.0,1.0,36.0,0,1.0,67
3,20.0,40.0,25.0,36.0,1,36.0,67
4,20.0,40.0,37.0,30.0,0,37.0,67
5,20.0,40.0,10.0,42.0,0,10.0,67
6,20.0,40.0,7.0,39.0,1,39.0,67
7,20.0,40.0,15.0,38.0,1,38.0,67
8,20.0,40.0,26.0,60.0,1,60.0,67
9,20.0,40.0,24.0,33.0,1,33.0,67
0,72.0,60.0,73.0,70.0,0,73.0,68
1,72.0,60.0,82.0,52.0,1,52.0,68
2,72.0,60.0,69.0,63.0,1,63.0,68
3,72.0,60.0,60.0,68.0,1,68.0,68
4,72.0,60.0,84.0,54.0,0,84.0,68
0,48.0,40.0,48.0,44.0,0,48.0,69
