trial,mean0,mean1,reward0,reward1,choice,reward,run
2,60.0,40.0,75.0,47.0,1,47.0,15
3,60.0,40.0,53.0,42.0,1,42.0,15
4,60.0,40.0,45.0,34.0,1,34.0,15
0,44.0,40.0,31.0,42.0,0,31.0,16
1,44.0,40.0,25.0,41.0,1,41.0,16
2,44.0,40.0,45.0,28.0,0,45.0,16
3,44.0,40.0,50.0,29.0,0,50.0,16
4,44.0,40.0,48.0,25.0,0,48.0,16
0,40.0,10.0,40.0,12.0,1,12.0,17
1,40.0,10.0,42.0,22.0,0,42.0,17
2,40.0,10.0,39.0,7.0,1,7.0,17
3,40.0,10.0,35.0,10.0,0,35.0,17
4,40.0,10.0,56.0,-2.0,1,-2.0,17
5,40.0,10.0,32.0,24.0,0,32.0,17
6,40.0,10.0,47.0,6.0,0,47.0,17
7,40.0,10.0,45.0,16.0,0,45.0,17
8,40.0,10.0,29.0,20.0,0,29.0,17
9,40.0,10.0,35.0,10.0,1,10.0,17
0,52.0,40.0,55.0,54.0,1,54.0,18
1,52.0,40.0,53.0,42.0,0,53.0,18
2,52.0,40.0,48.0,42.0,0,48.0,18
3,52.0,40.0,51.0,39.0,1,39.0,18
4,52.0,40.0,63.0,41.0,1,41.0,18
0,90.0,60.0,99.0,52.0,0,99.0,19
1,90.0,60.0,77.0,74.0,1,74.0,19
2,90.0,60.0,85.0,70.0,0,85.0,19
3,90.0,60.0,89.0,61.0,1,61.0,19
4,90.0,60.0,89.0,59.0,1,59.0,19
0,60.0,90.0,66.0,79.0,0,66.0,20
1,60.0,90.0,65.0,81.0,0,65.0,20
2,60.0,90.0,62.0,83.0,1,83.0,20
3,60.0,90.0,56.0,81.0,1,81.0,20
4,60.0,90.0,65.0,95.0,1,95.0,20
0,40.0,36.0,38.0,45.0,0,38.0,21
1,40.0,36.0,36.0,29.0,1,29.0,21
2,40.0,36.0,46.0,53.0,1,53.0,21
3,40.0,36.0,39.0,30.0,1,30.0,21
4,40.0,36.0,53.0,26.0,0,53.0,21
5,40.0,36.0,34.0,36.0,0,34.0,21
6,40.0,36.0,36.0,36.0,1,36.0,21
7,40.0,36.0,41.0,38.0,0,41.0,21
8,40.0,36.0,37.0,32.0,1,32.0,21
9,40.0,36.0,37.0,41.0,0,37.0,21
0,60.0,52.0,60.0,63.0,0,60.0,22
1,60.0,52.0,71.0,46.0,0,71.0,22
2,60.0,52.0,44.0,41.0,0,44.0,22
3,60.0,52.0,66.0,58.0,1,58.0,22
4,60.0,52.0,68.0,41.0,1,41.0,22
0,40.0,36.0,29.0,27.0,1,27.0,23
1,40.0,36.0,26.0,33.0,0,26.0,23
2,40.0,36.0,40.0,40.0,0,40.0,23
3,40.0,36.0,40.0,30.0,0,40.0,23
4,40.0,36.0,38.0,42.0,1,42.0,23
5,40.0,36.0,39.0,55.0,1,55.0,23
6,40.0,36.0,38.0,40.0,0,38.0,23
7,40.0,36.0,36.0,31.0,0,36.0,23
8,40.0,36.0,47.0,35.0,0,47.0,23
9,40.0,36.0,39.0,31.0,0,39.0,23
0,72.0,60.0,78.0,60.0,1,60.0,24
1,72.0,60.0,81.0,56.0,0,81.0,24
2,72.0,60.0,69.0,51.0,0,69.0,24
3,72.0,60.0,58.0,56.0,1,56.0,24
4,72.0,60.0,87.0,51.0,0,87.0,24
5,72.0,60.0,77.0,52.0,0,77.0,24
6,72.0,60.0,65.0,58.0,1,58.0,24
7,72.0,60.0,67.0,50.0,0,67.0,24
8,72.0,60.0,70.0,67.0,0,70.0,24
9,72.0,60.0,79.0,50.0,0,79.0,24
0,60.0,90.0,78.0,89.0,1,89.0,25
1,60.0,90.0,65.0,96.0,1,96.0,25
2,60.0,90.0,60.0,92.0,1,92.0,25
3,60.0,90.0,56.0,100.0,0,56.0,25
4,60.0,90.0,51.0,104.0,0,51.0,25
5,60.0,90.0,63.0,104.0,0,63.0,25
6,60.0,90.0,60.0,92.0,0,60.0,25
7,60.0,90.0,53.0,77.0,0,53.0,25
8,60.0,90.0,61.0,87.0,1,87.0,25
9,60.0,90.0,68.0,96.0,1,96.0,25
0,52.0,40.0,47.0,37.0,1,37.0,26
1,52.0,40.0,56.0,49.0,1,49.0,26
2,52.0,40.0,47.0,49.0,0,47.0,26
3,52.0,40.0,49.0,50.0,1,50.0,26
4,52.0,40.0,66.0,42.0,0,66.0,26
0,40.0,20.0,37.0,25.0,0,37.0,27
1,40.0,20.0,41.0,23.0,0,41.0,27
2,40.0,20.0,35.0,29.0,0,35.0,27
3,40.0,20.0,49.0,14.0,1,14.0,27
4,40.0,20.0,24.0,7.0,0,24.0,27
5,40.0,20.0,32.0,22.0,1,22.0,27
6,40.0,20.0,53.0,18.0,1,18.0,27
7,40.0,20.0,31.0,15.0,1,15.0,27
8,40.0,20.0,39.0,25.0,1,25.0,27
9,40.0,20.0,45.0,19.0,0,45.0,27
0,60.0,40.0,56.0,45.0,0,56.0,28
1,60.0,40.0,47.0,41.0,1,41.0,28
2,60.0,40.0,45.0,41.0,1,41.0,28
3,60.0,40.0,68.0,35.0,1,35.0,28
4,60.0,40.0,66.0,43.0,0,66.0,28
5,60.0,40.0,57.0,48.0,0,57.0,28
6,60.0,40.0,63.0,48.0,0,63.0,28
7,60.0,40.0,52.0,44.0,1,44.0,28
8,60.0,40.0,44.0,42.0,0,44.0,28
9,60.0,40.0,65.0,39.0,0,65.0,28
0,52.0,40.0,64.0,44.0,0,64.0,29
1,52.0,40.0,50.0,45.0,1,45.0,29
2,52.0,40.0,56.0,29.0,1,29.0,29
3,52.0,40.0,40.0,44.0,1,44.0,29
4,52.0,40.0,51.0,32.0,0,51.0,29
0,60.0,30.0,56.0,32.0,1,32.0,30
1,60.0,30.0,69.0,28.0,0,69.0,30
2,60.0,30.0,70.0,30.0,0,70.0,30
3,60.0,30.0,49.0,41.0,0,49.0,30
4,60.0,30.0,59.0,34.0,0,59.0,30
5,60.0,30.0,66.0,45.0,1,45.0,30
6,60.0,30.0,47.0,39.0,0,47.0,30
7,60.0,30.0,54.0,36.0,0,54.0,30
8,60.0,30.0,69.0,26.0,1,26.0,30
9,60.0,30.0,56.0,28.0,0,56.0,30
0,56.0,60.0,61.0,57.0,0,61.0,31
1,56.0,60.0,48.0,60.0,1,60.0,31
2,56.0,60.0,45.0,63.0,1,63.0,31
3,56.0,60.0,41.0,70.0,0,41.0,31
4,56.0,60.0,57.0,59.0,0,57.0,31
0,56.0,60.0,54.0,61.0,1,61.0,32
1,56.0,60.0,69.0,56.0,0,69.0,32
2,56.0,60.0,57.0,58.0,0,57.0,32
3,56.0,60.0,49.0,68.0,1,68.0,32
4,56.0,60.0,59.0,63.0,0,59.0,32
0,40.0,20.0,37.0,15.0,0,37.0,33
1,40.0,20.0,37.0,23.0,1,23.0,33
2,40.0,20.0,46.0,17.0,1,17.0,33
3,40.0,20.0,42.0,27.0,0,42.0,33
4,40.0,20.0,38.0,17.0,1,17.0,33
5,40.0,20.0,47.0,10.0,0,47.0,33
6,40.0,20.0,58.0,31.0,1,31.0,33
7,40.0,20.0,47.0,8.0,0,47.0,33
8,40.0,20.0,50.0,26.0,0,50.0,33
9,40.0,20.0,46.0,15.0,1,15.0,33
0,60.0,90.0,59.0,87.0,1,87.0,34
1,60.0,90.0,61.0,89.0,0,61.0,34
2,60.0,90.0,59.0,100.0,0,59.0,34
3,60.0,90.0,58.0,87.0,1,87.0,34
4,60.0,90.0,56.0,94.0,0,56.0,34
5,60.0,90.0,58.0,94.0,0,58.0,34
6,60.0,90.0,61.0,84.0,0,61.0,34
7,60.0,90.0,60.0,94.0,1,94.0,34
8,60.0,90.0,68.0,89.0,0,68.0,34
9,60.0,90.0,57.0,90.0,0,57.0,34
0,20.0,40.0,39.0,55.0,1,55.0,35
1,20.0,40.0,25.0,32.0,0,25.0,35
2,20.0,40.0,14.0,51.0,1,51.0,35
3,20.0,40.0,29.0,52.0,0,29.0,35
4,20.0,40.0,27.0,39.0,0,27.0,35
0,60.0,52.0,55.0,56.0,0,55.0,36
1,60.0,52.0,49.0,67.0,1,67.0,36
2,60.0,52.0,55.0,71.0,0,55.0,36
3,60.0,52.0,58.0,66.0,0,58.0,36
4,60.0,52.0,57.0,56.0,1,56.0,36
0,48.0,60.0,53.0,50.0,0,53.0,37
1,48.0,60.0,44.0,64.0,0,44.0,37
2,48.0,60.0,46.0,64.0,1,64.0,37
3,48.0,60.0,55.0,64.0,0,55.0,37
4,48.0,60.0,56.0,81.0,0,56.0,37
0,68.0,60.0,71.0,64.0,0,71.0,38
1,68.0,60.0,65.0,65.0,0,65.0,38
2,68.0,60.0,82.0,61.0,1,61.0,38
3,68.0,60.0,71.0,53.0,0,71.0,38
4,68.0,60.0,51.0,48.0,1,48.0,38
0,80.0,60.0,79.0,54.0,1,54.0,39
1,80.0,60.0,81.0,64.0,1,64.0,39
2,80.0,60.0,73.0,57.0,0,73.0,39
3,80.0,60.0,80.0,58.0,0,80.0,39
4,80.0,60.0,76.0,67.0,0,76.0,39
5,80.0,60.0,80.0,57.0,0,80.0,39
6,80.0,60.0,89.0,59.0,0,89.0,39
7,80.0,60.0,80.0,56.0,1,56.0,39
8,80.0,60.0,86.0,65.0,1,65.0,39
9,80.0,60.0,89.0,57.0,0,89.0,39
0,60.0,48.0,62.0,71.0,0,62.0,40
1,60.0,48.0,58.0,39.0,1,39.0,40
2,60.0,48.0,57.0,47.0,0,57.0,40
3,60.0,48.0,64.0,51.0,0,64.0,40
4,60.0,48.0,58.0,45.0,0,58.0,40
0,52.0,60.0,47.0,60.0,0,47.0,41
1,52.0,60.0,63.0,61.0,1,61.0,41
2,52.0,60.0,58.0,65.0,1,65.0,41
3,52.0,60.0,72.0,57.0,1,57.0,41
4,52.0,60.0,55.0,42.0,0,55.0,41
0,60.0,40.0,61.0,38.0,0,61.0,42
1,60.0,40.0,57.0,40.0,0,57.0,42
2,60.0,40.0,54.0,30.0,1,30.0,42
3,60.0,40.0,64.0,54.0,1,54.0,42
4,60.0,40.0,44.0,42.0,0,44.0,42
5,60.0,40.0,59.0,45.0,1,45.0,42
6,60.0,40.0,52.0,28.0,0,52.0,42
7,60.0,40.0,54.0,49.0,0,54.0,42
8,60.0,40.0,59.0,33.0,0,59.0,42
9,60.0,40.0,59.0,51.0,1,51.0,42
0,52.0,60.0,52.0,58.0,0,52.0,43
1,52.0,60.0,45.0,44.0,1,44.0,43
2,52.0,60.0,65.0,66.0,0,65.0,43
3,52.0,60.0,44.0,56.0,1,56.0,43
4,52.0,60.0,53.0,62.0,0,53.0,43
0,30.0,60.0,18.0,52.0,1,52.0,44
1,30.0,60.0,33.0,72.0,0,33.0,44
2,30.0,60.0,29.0,52.0,1,52.0,44
3,30.0,60.0,23.0,52.0,1,52.0,44
4,30.0,60.0,30.0,56.0,1,56.0,44
0,52.0,40.0,67.0,42.0,1,42.0,45
1,52.0,40.0,68.0,42.0,0,68.0,45
2,52.0,40.0,55.0,39.0,1,39.0,45
3,52.0,40.0,53.0,32.0,0,53.0,45
4,52.0,40.0,65.0,28.0,1,28.0,45
0,10.0,40.0,12.0,48.0,1,48.0,46
1,10.0,40.0,15.0,43.0,0,15.0,46
2,10.0,40.0,-4.0,54.0,0,-4.0,46
3,10.0,40.0,4.0,48.0,0,4.0,46
4,10.0,40.0,10.0,47.0,0,10.0,46
5,10.0,40.0,-1.0,45.0,0,-1.0,46
6,10.0,40.0,17.0,35.0,0,17.0,46
7,10.0,40.0,13.0,42.0,0,13.0,46
8,10.0,40.0,5.0,50.0,1,50.0,46
9,10.0,40.0,6.0,24.0,0,6.0,46
0,60.0,68.0,68.0,71.0,1,71.0,47
1,60.0,68.0,39.0,69.0,1,69.0,47
2,60.0,68.0,56.0,75.0,0,56.0,47
3,60.0,68.0,68.0,74.0,1,74.0,47
4,60.0,68.0,63.0,74.0,0,63.0,47
0,60.0,90.0,57.0,99.0,1,99.0,48
1,60.0,90.0,65.0,86.0,0,65.0,48
2,60.0,90.0,53.0,85.0,1,85.0,48
3,60.0,90.0,60.0,87.0,1,87.0,48
4,60.0,90.0,63.0,76.0,0,63.0,48
0,60.0,48.0,70.0,49.0,0,70.0,49
1,60.0,48.0,54.0,53.0,1,53.0,49
2,60.0,48.0,63.0,44.0,0,63.0,49
3,60.0,48.0,57.0,45.0,1,45.0,49
4,60.0,48.0,55.0,51.0,0,55.0,49
0,40.0,28.0,39.0,38.0,1,38.0,50
1,40.0,28.0,32.0,26.0,0,32.0,50
2,40.0,28.0,25.0,24.0,0,25.0,50
3,40.0,28.0,39.0,23.0,0,39.0,50
4,40.0,28.0,47.0,23.0,1,23.0,50
0,60.0,90.0,70.0,83.0,0,70.0,51
1,60.0,90.0,66.0,86.0,1,86.0,51
2,60.0,90.0,67.0,74.0,0,67.0,51
3,60.0,90.0,50.0,77.0,1,77.0,51
4,60.0,90.0,55.0,95.0,0,55.0,51
0,32.0,40.0,38.0,34.0,0,38.0,52
1,32.0,40.0,34.0,43.0,1,43.0,52
2,32.0,40.0,26.0,47.0,0,26.0,52
3,32.0,40.0,21.0,51.0,1,51.0,52
4,32.0,40.0,35.0,43.0,1,43.0,52
5,32.0,40.0,29.0,36.0,1,36.0,52
6,32.0,40.0,28.0,52.0,1,52.0,52
7,32.0,40.0,25.0,26.0,0,25.0,52
8,32.0,40.0,34.0,53.0,1,53.0,52
9,32.0,40.0,33.0,49.0,0,33.0,52
0,40.0,32.0,41.0,44.0,1,44.0,53
1,40.0,32.0,36.0,48.0,1,48.0,53
2,40.0,32.0,45.0,30.0,0,45.0,53
3,40.0,32.0,48.0,13.0,0,48.0,53
4,40.0,32.0,51.0,20.0,0,51.0,53
5,40.0,32.0,43.0,15.0,0,43.0,53
6,40.0,32.0,48.0,38.0,0,48.0,53
7,40.0,32.0,50.0,32.0,0,50.0,53
8,40.0,32.0,40.0,31.0,1,31.0,53
9,40.0,32.0,30.0,41.0,0,30.0,53
0,30.0,60.0,20.0,74.0,0,20.0,54
1,30.0,60.0,31.0,64.0,1,64.0,54
2,30.0,60.0,32.0,61.0,0,32.0,54
3,30.0,60.0,27.0,61.0,1,61.0,54
4,30.0,60.0,32.0,62.0,0,32.0,54
5,30.0,60.0,25.0,71.0,1,71.0,54
6,30.0,60.0,28.0,59.0,0,28.0,54
7,30.0,60.0,23.0,61.0,0,23.0,54
8,30.0,60.0,15.0,71.0,0,15.0,54
9,30.0,60.0,29.0,57.0,0,29.0,54
0,60.0,48.0,58.0,35.0,0,58.0,55
1,60.0,48.0,55.0,37.0,1,37.0,55
2,60.0,48.0,52.0,33.0,1,33.0,55
3,60.0,48.0,53.0,49.0,1,49.0,55
4,60.0,48.0,64.0,69.0,1,69.0,55
5,60.0,48.0,49.0,57.0,0,49.0,55
6,60.0,48.0,64.0,35.0,0,64.0,55
7,60.0,48.0,62.0,39.0,0,62.0,55
8,60.0,48.0,61.0,38.0,0,61.0,55
9,60.0,48.0,63.0,42.0,0,63.0,55
0,40.0,52.0,26.0,48.0,1,48.0,56
1,40.0,52.0,30.0,68.0,0,30.0,56
2,40.0,52.0,41.0,54.0,0,41.0,56
3,40.0,52.0,50.0,54.0,0,50.0,56
4,40.0,52.0,53.0,43.0,1,43.0,56
0,40.0,32.0,40.0,37.0,1,37.0,57
1,40.0,32.0,27.0,22.0,1,22.0,57
2,40.0,32.0,47.0,35.0,1,35.0,57
3,40.0,32.0,49.0,32.0,0,49.0,57
4,40.0,32.0,34.0,38.0,0,34.0,57
5,40.0,32.0,38.0,42.0,0,38.0,57
6,40.0,32.0,28.0,33.0,0,28.0,57
7,40.0,32.0,43.0,37.0,0,43.0,57
8,40.0,32.0,53.0,26.0,0,53.0,57
9,40.0,32.0,40.0,42.0,1,42.0,57
0,30.0,60.0,22.0,67.0,1,67.0,58
1,30.0,60.0,37.0,57.0,1,57.0,58
2,30.0,60.0,29.0,73.0,0,29.0,58
3,30.0,60.0,44.0,62.0,0,44.0,58
4,30.0,60.0,42.0,68.0,0,42.0,58
5,30.0,60.0,21.0,62.0,1,62.0,58
6,30.0,60.0,36.0,65.0,1,65.0,58
7,30.0,60.0,34.0,57.0,0,34.0,58
8,30.0,60.0,19.0,69.0,0,19.0,58
9,30.0,60.0,28.0,54.0,0,28.0,58
0,52.0,40.0,43.0,49.0,0,43.0,59
1,52.0,40.0,70.0,23.0,0,70.0,59
2,52.0,40.0,60.0,36.0,1,36.0,59
3,52.0,40.0,62.0,47.0,0,62.0,59
4,52.0,40.0,51.0,39.0,1,39.0,59
5,52.0,40.0,54.0,37.0,0,54.0,59
6,52.0,40.0,56.0,46.0,1,46.0,59
7,52.0,40.0,54.0,27.0,1,27.0,59
8,52.0,40.0,47.0,39.0,1,39.0,59
9,52.0,40.0,48.0,33.0,1,33.0,59
0,20.0,40.0,16.0,66.0,0,16.0,60
1,20.0,40.0,19.0,45.0,1,45.0,60
2,20.0,40.0,13.0,34.0,1,34.0,60
3,20.0,40.0,31.0,39.0,1,39.0,60
4,20.0,40.0,34.0,42.0,0,34.0,60
0,20.0,40.0,12.0,26.0,1,26.0,61
1,20.0,40.0,26.0,41.0,0,26.0,61
2,20.0,40.0,13.0,51.0,0,13.0,61
3,20.0,40.0,31.0,43.0,0,31.0,61
4,20.0,40.0,17.0,37.0,0,17.0,61
5,20.0,40.0,18.0,33.0,1,33.0,61
6,20.0,40.0,24.0,55.0,1,55.0,61
7,20.0,40.0,16.0,39.0,1,39.0,61
8,20.0,40.0,16.0,37.0,0,16.0,61
9,20.0,40.0,23.0,50.0,1,50.0,61
0,56.0,60.0,59.0,67.0,0,59.0,62
1,56.0,60.0,51.0,51.0,1,51.0,62
2,56.0,60.0,65.0,64.0,1,64.0,62
3,56.0,60.0,55.0,62.0,1,62.0,62
4,56.0,60.0,53.0,53.0,1,53.0,62
0,20.0,40.0,28.0,36.0,1,36.0,63
1,20.0,40.0,11.0,42.0,0,11.0,63
2,20.0,40.0,6.0,32.0,0,6.0,63
3,20.0,40.0,19.0,33.0,0,19.0,63
4,20.0,40.0,21.0,39.0,1,39.0,63
0,10.0,40.0,2.0,26.0,1,26.0,64
1,10.0,40.0,10.0,48.0,1,48.0,64
2,10.0,40.0,2.0,31.0,1,31.0,64
3,10.0,40.0,10.0,24.0,0,10.0,64
4,10.0,40.0,2.0,32.0,0,2.0,64
5,10.0,40.0,7.0,24.0,1,24.0,64
6,10.0,40.0,22.0,33.0,0,22.0,64
7,10.0,40.0,10.0,51.0,1,51.0,64
8,10.0,40.0,12.0,50.0,0,12.0,64
9,10.0,40.0,6.0,49.0,0,6.0,64
0,68.0,60.0,67.0,52.0,0,67.0,65
1,68.0,60.0,76.0,54.0,1,54.0,65
2,68.0,60.0,75.0,68.0,1,68.0,65
3,68.0,60.0,59.0,61.0,1,61.0,65
4,68.0,60.0,60.0,60.0,0,60.0,65
5,68.0,60.0,62.0,64.0,0,62.0,65
6,68.0,60.0,77.0,63.0,0,77.0,65
7,68.0,60.0,68.0,59.0,0,68.0,65
8,68.0,60.0,71.0,80.0,1,80.0,65
9,68.0,60.0,67.0,61.0,0,67.0,65
0,32.0,40.0,28.0,40.0,0,28.0,66
1,32.0,40.0,28.0,47.0,1,47.0,66
2,32.0,40.0,24.0,37.0,1,37.0,66
3,32.0,40.0,21.0,44.0,0,21.0,66
4,32.0,40.0,22.0,61.0,0,22.0,66
5,32.0,40.0,37.0,36.0,0,37.0,66
6,32.0,40.0,37.0,36.0,0,37.0,66
7,32.0,40.0,27.0,34.0,0,27.0,66
8,32.0,40.0,32.0,39.0,1,39.0,66
9,32.0,40.0,39.0,42.0,0,39.0,66
0,40.0,70.0,37.0,74.0,1,74.0,67
1,40.0,70.0,26.0,68.0,1,68.0,67
2,40.0,70.0,51.0,72.0,0,51.0,67
3,40.0,70.0,46.0,67.0,1,67.0,67
4,40.0,70.0,36.0,65.0,0,36.0,67
5,40.0,70.0,37.0,74.0,0,37.0,67
6,40.0,70.0,41.0,49.0,1,49.0,67
7,40.0,70.0,39.0,74.0,0,39.0,67
8,40.0,70.0,53.0,74.0,0,53.0,67
9,40.0,70.0,42.0,56.0,0,42.0,67
0,60.0,48.0,57.0,41.0,1,41.0,68
1,60.0,48.0,53.0,56.0,0,53.0,68
2,60.0,48.0,64.0,49.0,0,64.0,68
3,60.0,48.0,42.0,44.0,0,42.0,68
4,60.0,48.0,60.0,53.0,0,60.0,68
5,60.0,48.0,61.0,51.0,0,61.0,68
6,60.0,48.0,61.0,44.0,0,61.0,68
7,60.0,48.0,62.0,33.0,1,33.0,68
8,60.0,48.0,68.0,53.0,0,68.0,68
9,60.0,48.0,57.0,49.0,1,49.0,68
0,48.0,40.0,63.0,43.0,1,43.0,69
1,48.0,40.0,55.0,44.0,0,55.0,69
2,48.0,40.0,43.0,45.0,0,43.0,69
3,48.0,40.0,54.0,27.0,0,54.0,69
4,48.0,40.0,54.0,32.0,0,54.0,69
0,40.0,32.0,36.0,30.0,1,30.0,70
1,40.0,32.0,36.0,20.0,0,36.0,70
2,40.0,32.0,33.0,34.0,0,33.0,70
3,40.0,32.0,33.0,28.0,0,33.0,70
4,40.0,32.0,38.0,21.0,1,21.0,70
5,40.0,32.0,44.0,24.0,1,24.0,70
6,40.0,32.0,36.0,36.0,1,36.0,70
7,40.0,32.0,41.0,27.0,0,41.0,70
8,40.0,32.0,43.0,23.0,0,43.0,70
9,40.0,32.0,39.0,24.0,1,24.0,70
0,60.0,40.0,75.0,42.0,0,75.0,71
1,60.0,40.0,54.0,44.0,1,44.0,71
2,60.0,40.0,60.0,46.0,1,46.0,71
3,60.0,40.0,64.0,45.0,1,45.0,71
4,60.0,40.0,52.0,33.0,0,52.0,71
0,70.0,40.0,50.0,55.0,0,50.0,72
1,70.0,40.0,74.0,32.0,0,74.0,72
2,70.0,40.0,55.0,34.0,0,55.0,72
3,70.0,40.0,56.0,36.0,1,36.0,72
4,70.0,40.0,63.0,35.0,0,63.0,72
0,68.0,60.0,73.0,54.0,1,54.0,73
1,68.0,60.0,75.0,56.0,1,56.0,73
2,68.0,60.0,73.0,74.0,0,73.0,73
3,68.0,60.0,73.0,60.0,1,60.0,73
4,68.0,60.0,69.0,61.0,1,61.0,73
5,68.0,60.0,66.0,52.0,1,52.0,73
