trial,mean0,mean1,reward0,reward1,choice,reward,run
0,72.0,60.0,72.0,47.0,1,47.0,19
1,72.0,60.0,77.0,61.0,0,77.0,19
2,72.0,60.0,73.0,62.0,1,62.0,19
3,72.0,60.0,80.0,69.0,0,80.0,19
4,72.0,60.0,72.0,69.0,0,72.0,19
0,36.0,40.0,42.0,45.0,1,45.0,20
1,36.0,40.0,21.0,29.0,0,21.0,20
2,36.0,40.0,42.0,42.0,0,42.0,20
3,36.0,40.0,43.0,49.0,1,49.0,20
4,36.0,40.0,16.0,46.0,1,46.0,20
5,36.0,40.0,35.0,40.0,1,40.0,20
6,36.0,40.0,24.0,42.0,1,42.0,20
7,36.0,40.0,30.0,43.0,1,43.0,20
8,36.0,40.0,22.0,43.0,1,43.0,20
9,36.0,40.0,40.0,30.0,1,30.0,20
0,60.0,40.0,63.0,34.0,0,63.0,21
1,60.0,40.0,62.0,57.0,1,57.0,21
2,60.0,40.0,75.0,40.0,0,75.0,21
3,60.0,40.0,50.0,35.0,1,35.0,21
4,60.0,40.0,48.0,48.0,0,48.0,21
5,60.0,40.0,64.0,47.0,1,47.0,21
6,60.0,40.0,73.0,45.0,1,45.0,21
7,60.0,40.0,59.0,40.0,1,40.0,21
8,60.0,40.0,61.0,44.0,1,44.0,21
9,60.0,40.0,61.0,50.0,1,50.0,21
0,20.0,40.0,25.0,55.0,0,25.0,22
1,20.0,40.0,15.0,34.0,0,15.0,22
2,20.0,40.0,18.0,45.0,0,18.0,22
3,20.0,40.0,16.0,50.0,1,50.0,22
4,20.0,40.0,27.0,31.0,1,31.0,22
0,60.0,40.0,68.0,35.0,1,35.0,23
1,60.0,40.0,56.0,46.0,0,56.0,23
2,60.0,40.0,65.0,27.0,0,65.0,23
3,60.0,40.0,53.0,41.0,0,53.0,23
4,60.0,40.0,62.0,62.0,0,62.0,23
0,40.0,60.0,48.0,53.0,1,53.0,24
1,40.0,60.0,31.0,63.0,0,31.0,24
2,40.0,60.0,41.0,70.0,1,70.0,24
3,40.0,60.0,33.0,64.0,1,64.0,24
4,40.0,60.0,47.0,51.0,1,51.0,24
5,40.0,60.0,45.0,55.0,1,55.0,24
6,40.0,60.0,34.0,58.0,1,58.0,24
7,40.0,60.0,33.0,56.0,1,56.0,24
8,40.0,60.0,31.0,63.0,1,63.0,24
9,40.0,60.0,50.0,78.0,1,78.0,24
0,40.0,32.0,30.0,28.0,0,30.0,25
1,40.0,32.0,50.0,30.0,1,30.0,25
2,40.0,32.0,46.0,28.0,1,28.0,25
3,40.0,32.0,60.0,32.0,1,32.0,25
4,40.0,32.0,42.0,34.0,1,34.0,25
0,60.0,64.0,70.0,55.0,0,70.0,26
1,60.0,64.0,58.0,53.0,1,53.0,26
2,60.0,64.0,65.0,65.0,0,65.0,26
3,60.0,64.0,61.0,61.0,0,61.0,26
4,60.0,64.0,62.0,77.0,0,62.0,26
5,60.0,64.0,61.0,68.0,0,61.0,26
6,60.0,64.0,55.0,67.0,1,67.0,26
7,60.0,64.0,61.0,55.0,1,55.0,26
8,60.0,64.0,55.0,52.0,1,52.0,26
9,60.0,64.0,84.0,69.0,0,84.0,26
0,52.0,40.0,57.0,36.0,0,57.0,27
1,52.0,40.0,48.0,44.0,1,44.0,27
2,52.0,40.0,52.0,36.0,0,52.0,27
3,52.0,40.0,52.0,33.0,1,33.0,27
4,52.0,40.0,41.0,39.0,1,39.0,27
5,52.0,40.0,51.0,47.0,1,47.0,27
6,52.0,40.0,59.0,41.0,1,41.0,27
7,52.0,40.0,52.0,32.0,1,32.0,27
8,52.0,40.0,46.0,43.0,1,43.0,27
9,52.0,40.0,58.0,46.0,1,46.0,27
0,60.0,68.0,67.0,69.0,0,67.0,28
1,60.0,68.0,59.0,79.0,0,59.0,28
2,60.0,68.0,71.0,82.0,1,82.0,28
3,60.0,68.0,68.0,67.0,0,68.0,28
4,60.0,68.0,75.0,64.0,1,64.0,28
5,60.0,68.0,51.0,66.0,1,66.0,28
6,60.0,68.0,63.0,58.0,0,63.0,28
7,60.0,68.0,69.0,63.0,0,69.0,28
8,60.0,68.0,59.0,84.0,0,59.0,28
9,60.0,68.0,60.0,61.0,0,60.0,28
0,70.0,40.0,57.0,33.0,1,33.0,29
1,70.0,40.0,62.0,40.0,0,62.0,29
2,70.0,40.0,57.0,52.0,1,52.0,29
3,70.0,40.0,75.0,39.0,1,39.0,29
4,70.0,40.0,78.0,45.0,1,45.0,29
5,70.0,40.0,73.0,27.0,1,27.0,29
6,70.0,40.0,84.0,47.0,1,47.0,29
7,70.0,40.0,74.0,37.0,1,37.0,29
8,70.0,40.0,62.0,35.0,1,35.0,29
9,70.0,40.0,74.0,45.0,1,45.0,29
0,80.0,60.0,69.0,63.0,0,69.0,30
1,80.0,60.0,85.0,52.0,1,52.0,30
2,80.0,60.0,82.0,50.0,1,50.0,30
3,80.0,60.0,75.0,65.0,0,75.0,30
4,80.0,60.0,89.0,51.0,0,89.0,30
5,80.0,60.0,83.0,57.0,0,83.0,30
6,80.0,60.0,68.0,56.0,0,68.0,30
7,80.0,60.0,73.0,72.0,0,73.0,30
8,80.0,60.0,78.0,50.0,0,78.0,30
9,80.0,60.0,81.0,51.0,0,81.0,30
0,52.0,60.0,48.0,55.0,1,55.0,31
1,52.0,60.0,51.0,61.0,0,51.0,31
2,52.0,60.0,61.0,54.0,0,61.0,31
3,52.0,60.0,47.0,71.0,0,47.0,31
4,52.0,60.0,69.0,65.0,0,69.0,31
0,60.0,40.0,55.0,32.0,1,32.0,32
1,60.0,40.0,51.0,39.0,0,51.0,32
2,60.0,40.0,73.0,41.0,0,73.0,32
3,60.0,40.0,59.0,44.0,1,44.0,32
4,60.0,40.0,60.0,36.0,1,36.0,32
5,60.0,40.0,62.0,45.0,1,45.0,32
6,60.0,40.0,66.0,38.0,1,38.0,32
7,60.0,40.0,53.0,45.0,1,45.0,32
8,60.0,40.0,53.0,22.0,1,22.0,32
9,60.0,40.0,71.0,29.0,1,29.0,32
0,40.0,52.0,48.0,60.0,0,48.0,33
1,40.0,52.0,47.0,57.0,0,47.0,33
2,40.0,52.0,38.0,41.0,1,41.0,33
3,40.0,52.0,33.0,54.0,0,33.0,33
4,40.0,52.0,39.0,55.0,0,39.0,33
5,40.0,52.0,51.0,55.0,0,51.0,33
6,40.0,52.0,56.0,57.0,0,56.0,33
7,40.0,52.0,32.0,50.0,0,32.0,33
8,40.0,52.0,37.0,56.0,0,37.0,33
9,40.0,52.0,38.0,53.0,0,38.0,33
0,40.0,60.0,26.0,76.0,0,26.0,34
1,40.0,60.0,47.0,45.0,0,47.0,34
2,40.0,60.0,19.0,55.0,1,55.0,34
3,40.0,60.0,42.0,51.0,0,42.0,34
4,40.0,60.0,44.0,57.0,0,44.0,34
0,64.0,60.0,82.0,58.0,0,82.0,35
1,64.0,60.0,64.0,59.0,1,59.0,35
2,64.0,60.0,64.0,66.0,0,64.0,35
3,64.0,60.0,76.0,57.0,1,57.0,35
4,64.0,60.0,62.0,55.0,1,55.0,35
0,48.0,60.0,40.0,48.0,0,40.0,36
1,48.0,60.0,48.0,47.0,0,48.0,36
2,48.0,60.0,45.0,54.0,1,54.0,36
3,48.0,60.0,47.0,58.0,1,58.0,36
4,48.0,60.0,45.0,65.0,1,65.0,36
5,48.0,60.0,62.0,74.0,1,74.0,36
6,48.0,60.0,60.0,57.0,1,57.0,36
7,48.0,60.0,37.0,57.0,1,57.0,36
8,48.0,60.0,53.0,52.0,1,52.0,36
9,48.0,60.0,50.0,51.0,1,51.0,36
0,40.0,60.0,40.0,53.0,1,53.0,37
1,40.0,60.0,42.0,74.0,1,74.0,37
2,40.0,60.0,52.0,78.0,0,52.0,37
3,40.0,60.0,40.0,58.0,0,40.0,37
4,40.0,60.0,42.0,76.0,0,42.0,37
5,40.0,60.0,41.0,59.0,0,41.0,37
6,40.0,60.0,32.0,49.0,0,32.0,37
7,40.0,60.0,48.0,71.0,0,48.0,37
8,40.0,60.0,37.0,56.0,0,37.0,37
9,40.0,60.0,33.0,66.0,0,33.0,37
0,60.0,40.0,57.0,54.0,1,54.0,38
1,60.0,40.0,71.0,56.0,0,71.0,38
2,60.0,40.0,62.0,46.0,1,46.0,38
3,60.0,40.0,66.0,52.0,1,52.0,38
4,60.0,40.0,62.0,39.0,1,39.0,38
5,60.0,40.0,60.0,33.0,1,33.0,38
6,60.0,40.0,38.0,50.0,1,50.0,38
7,60.0,40.0,50.0,45.0,1,45.0,38
8,60.0,40.0,54.0,39.0,1,39.0,38
9,60.0,40.0,55.0,47.0,1,47.0,38
0,40.0,52.0,34.0,67.0,1,67.0,39
1,40.0,52.0,32.0,51.0,0,32.0,39
2,40.0,52.0,40.0,57.0,0,40.0,39
3,40.0,52.0,52.0,46.0,0,52.0,39
4,40.0,52.0,39.0,49.0,0,39.0,39
5,40.0,52.0,54.0,56.0,0,54.0,39
6,40.0,52.0,43.0,44.0,0,43.0,39
7,40.0,52.0,35.0,54.0,0,35.0,39
8,40.0,52.0,58.0,51.0,0,58.0,39
9,40.0,52.0,39.0,55.0,0,39.0,39
0,32.0,40.0,35.0,44.0,1,44.0,40
1,32.0,40.0,24.0,37.0,0,24.0,40
2,32.0,40.0,28.0,29.0,0,28.0,40
3,32.0,40.0,38.0,31.0,1,31.0,40
4,32.0,40.0,45.0,49.0,1,49.0,40
0,40.0,20.0,42.0,31.0,0,42.0,41
1,40.0,20.0,48.0,9.0,0,48.0,41
2,40.0,20.0,38.0,21.0,0,38.0,41
3,40.0,20.0,48.0,21.0,1,21.0,41
4,40.0,20.0,42.0,12.0,1,12.0,41
0,40.0,32.0,42.0,28.0,1,28.0,42
1,40.0,32.0,33.0,21.0,0,33.0,42
2,40.0,32.0,42.0,24.0,1,24.0,42
3,40.0,32.0,25.0,34.0,0,25.0,42
4,40.0,32.0,42.0,35.0,0,42.0,42
5,40.0,32.0,43.0,26.0,0,43.0,42
6,40.0,32.0,37.0,25.0,0,37.0,42
7,40.0,32.0,45.0,37.0,0,45.0,42
8,40.0,32.0,41.0,29.0,0,41.0,42
9,40.0,32.0,37.0,31.0,0,37.0,42
0,60.0,68.0,61.0,60.0,0,61.0,43
1,60.0,68.0,67.0,64.0,1,64.0,43
2,60.0,68.0,74.0,78.0,1,78.0,43
3,60.0,68.0,59.0,74.0,1,74.0,43
4,60.0,68.0,72.0,79.0,1,79.0,43
5,60.0,68.0,73.0,62.0,1,62.0,43
6,60.0,68.0,61.0,64.0,1,64.0,43
7,60.0,68.0,63.0,69.0,1,69.0,43
8,60.0,68.0,46.0,73.0,1,73.0,43
9,60.0,68.0,63.0,71.0,1,71.0,43
0,40.0,10.0,39.0,23.0,1,23.0,44
1,40.0,10.0,44.0,15.0,0,44.0,44
2,40.0,10.0,41.0,8.0,0,41.0,44
3,40.0,10.0,53.0,12.0,1,12.0,44
4,40.0,10.0,38.0,6.0,0,38.0,44
5,40.0,10.0,39.0,12.0,0,39.0,44
6,40.0,10.0,55.0,10.0,0,55.0,44
7,40.0,10.0,47.0,5.0,0,47.0,44
8,40.0,10.0,53.0,11.0,0,53.0,44
9,40.0,10.0,45.0,7.0,0,45.0,44
0,48.0,60.0,48.0,62.0,1,62.0,45
1,48.0,60.0,44.0,60.0,1,60.0,45
2,48.0,60.0,30.0,67.0,1,67.0,45
3,48.0,60.0,33.0,57.0,0,33.0,45
4,48.0,60.0,46.0,56.0,0,46.0,45
0,64.0,60.0,59.0,75.0,1,75.0,46
1,64.0,60.0,60.0,48.0,1,48.0,46
2,64.0,60.0,87.0,56.0,0,87.0,46
3,64.0,60.0,72.0,57.0,1,57.0,46
4,64.0,60.0,58.0,60.0,1,60.0,46
0,48.0,60.0,46.0,62.0,1,62.0,47
1,48.0,60.0,52.0,67.0,0,52.0,47
2,48.0,60.0,57.0,56.0,0,57.0,47
3,48.0,60.0,41.0,59.0,1,59.0,47
4,48.0,60.0,46.0,70.0,1,70.0,47
5,48.0,60.0,27.0,75.0,1,75.0,47
6,48.0,60.0,30.0,63.0,1,63.0,47
7,48.0,60.0,55.0,45.0,0,55.0,47
8,48.0,60.0,57.0,54.0,0,57.0,47
9,48.0,60.0,52.0,59.0,0,52.0,47
0,56.0,60.0,73.0,61.0,1,61.0,48
1,56.0,60.0,54.0,77.0,0,54.0,48
2,56.0,60.0,47.0,70.0,0,47.0,48
3,56.0,60.0,63.0,67.0,0,63.0,48
4,56.0,60.0,56.0,51.0,0,56.0,48
0,90.0,60.0,87.0,49.0,1,49.0,49
1,90.0,60.0,94.0,56.0,0,94.0,49
2,90.0,60.0,101.0,75.0,0,101.0,49
3,90.0,60.0,88.0,68.0,0,88.0,49
4,90.0,60.0,98.0,62.0,0,98.0,49
5,90.0,60.0,96.0,69.0,0,96.0,49
6,90.0,60.0,103.0,60.0,0,103.0,49
7,90.0,60.0,74.0,59.0,0,74.0,49
8,90.0,60.0,82.0,69.0,0,82.0,49
9,90.0,60.0,82.0,66.0,0,82.0,49
0,32.0,40.0,33.0,36.0,0,33.0,50
1,32.0,40.0,31.0,35.0,1,35.0,50
2,32.0,40.0,21.0,34.0,1,34.0,50
3,32.0,40.0,28.0,34.0,0,28.0,50
4,32.0,40.0,14.0,34.0,0,14.0,50
0,72.0,60.0,67.0,62.0,0,67.0,51
1,72.0,60.0,77.0,47.0,0,77.0,51
2,72.0,60.0,66.0,60.0,1,60.0,51
3,72.0,60.0,74.0,54.0,0,74.0,51
4,72.0,60.0,67.0,59.0,0,67.0,51
5,72.0,60.0,69.0,56.0,0,69.0,51
6,72.0,60.0,71.0,61.0,0,71.0,51
7,72.0,60.0,65.0,56.0,0,65.0,51
8,72.0,60.0,76.0,75.0,0,76.0,51
9,72.0,60.0,90.0,62.0,0,90.0,51
0,48.0,40.0,40.0,56.0,1,56.0,52
1,48.0,40.0,44.0,34.0,0,44.0,52
2,48.0,40.0,43.0,43.0,1,43.0,52
3,48.0,40.0,43.0,43.0,1,43.0,52
4,48.0,40.0,44.0,49.0,1,49.0,52
0,30.0,60.0,30.0,58.0,1,58.0,53
1,30.0,60.0,19.0,75.0,0,19.0,53
2,30.0,60.0,32.0,61.0,0,32.0,53
3,30.0,60.0,21.0,57.0,0,21.0,53
4,30.0,60.0,17.0,47.0,0,17.0,53
0,60.0,40.0,64.0,37.0,0,64.0,54
1,60.0,40.0,64.0,31.0,1,31.0,54
2,60.0,40.0,63.0,46.0,0,63.0,54
3,60.0,40.0,60.0,51.0,1,51.0,54
4,60.0,40.0,72.0,37.0,1,37.0,54
0,60.0,30.0,56.0,30.0,1,30.0,55
1,60.0,30.0,65.0,37.0,0,65.0,55
2,60.0,30.0,53.0,7.0,1,7.0,55
3,60.0,30.0,62.0,34.0,0,62.0,55
4,60.0,30.0,45.0,28.0,0,45.0,55
0,60.0,40.0,80.0,34.0,1,34.0,56
1,60.0,40.0,45.0,47.0,1,47.0,56
2,60.0,40.0,78.0,31.0,0,78.0,56
3,60.0,40.0,36.0,34.0,0,36.0,56
4,60.0,40.0,52.0,29.0,0,52.0,56
0,60.0,40.0,66.0,36.0,1,36.0,57
1,60.0,40.0,52.0,40.0,0,52.0,57
2,60.0,40.0,69.0,38.0,1,38.0,57
3,60.0,40.0,68.0,40.0,0,68.0,57
4,60.0,40.0,73.0,31.0,0,73.0,57
0,40.0,70.0,31.0,73.0,0,31.0,58
1,40.0,70.0,37.0,63.0,1,63.0,58
2,40.0,70.0,26.0,72.0,1,72.0,58
3,40.0,70.0,44.0,64.0,0,44.0,58
4,40.0,70.0,38.0,63.0,0,38.0,58
0,72.0,60.0,77.0,57.0,0,77.0,59
1,72.0,60.0,76.0,64.0,0,76.0,59
2,72.0,60.0,74.0,68.0,1,68.0,59
3,72.0,60.0,79.0,62.0,1,62.0,59
4,72.0,60.0,80.0,72.0,1,72.0,59
0,40.0,70.0,32.0,75.0,1,75.0,60
1,40.0,70.0,40.0,61.0,1,61.0,60
2,40.0,70.0,25.0,69.0,0,25.0,60
3,40.0,70.0,49.0,75.0,1,75.0,60
4,40.0,70.0,26.0,65.0,1,65.0,60
5,40.0,70.0,43.0,70.0,1,70.0,60
6,40.0,70.0,45.0,77.0,1,77.0,60
7,40.0,70.0,37.0,65.0,1,65.0,60
8,40.0,70.0,40.0,81.0,1,81.0,60
9,40.0,70.0,33.0,66.0,1,66.0,60
0,60.0,64.0,60.0,58.0,1,58.0,61
1,60.0,64.0,44.0,64.0,0,44.0,61
2,60.0,64.0,65.0,58.0,0,65.0,61
3,60.0,64.0,84.0,51.0,0,84.0,61
4,60.0,64.0,59.0,65.0,0,59.0,61
0,48.0,60.0,40.0,58.0,0,40.0,62
1,48.0,60.0,47.0,65.0,1,65.0,62
2,48.0,60.0,41.0,67.0,1,67.0,62
3,48.0,60.0,36.0,53.0,1,53.0,62
4,48.0,60.0,49.0,53.0,1,53.0,62
0,40.0,36.0,38.0,35.0,0,38.0,63
1,40.0,36.0,30.0,48.0,0,30.0,63
2,40.0,36.0,30.0,38.0,1,38.0,63
3,40.0,36.0,36.0,36.0,1,36.0,63
4,40.0,36.0,44.0,41.0,1,41.0,63
5,40.0,36.0,49.0,45.0,1,45.0,63
6,40.0,36.0,38.0,27.0,1,27.0,63
7,40.0,36.0,31.0,27.0,1,27.0,63
8,40.0,36.0,39.0,42.0,1,42.0,63
9,40.0,36.0,38.0,40.0,1,40.0,63
0,64.0,60.0,63.0,52.0,1,52.0,64
1,64.0,60.0,61.0,63.0,0,61.0,64
2,64.0,60.0,66.0,58.0,1,58.0,64
3,64.0,60.0,63.0,57.0,1,57.0,64
4,64.0,60.0,64.0,64.0,1,64.0,64
0,40.0,32.0,35.0,35.0,0,35.0,65
1,40.0,32.0,38.0,24.0,1,24.0,65
2,40.0,32.0,41.0,27.0,1,27.0,65
3,40.0,32.0,41.0,30.0,1,30.0,65
4,40.0,32.0,35.0,22.0,1,22.0,65
0,44.0,40.0,40.0,36.0,1,36.0,66
1,44.0,40.0,46.0,43.0,1,43.0,66
2,44.0,40.0,46.0,36.0,0,46.0,66
3,44.0,40.0,52.0,35.0,1,35.0,66
4,44.0,40.0,37.0,24.0,1,24.0,66
0,40.0,60.0,35.0,53.0,0,35.0,67
1,40.0,60.0,34.0,62.0,0,34.0,67
2,40.0,60.0,29.0,55.0,1,55.0,67
3,40.0,60.0,39.0,61.0,0,39.0,67
4,40.0,60.0,43.0,66.0,0,43.0,67
5,40.0,60.0,31.0,55.0,0,31.0,67
6,40.0,60.0,41.0,63.0,0,41.0,67
7,40.0,60.0,43.0,57.0,0,43.0,67
8,40.0,60.0,43.0,79.0,0,43.0,67
9,40.0,60.0,28.0,53.0,0,28.0,67
0,30.0,60.0,43.0,47.0,0,43.0,68
1,30.0,60.0,28.0,63.0,0,28.0,68
2,30.0,60.0,26.0,61.0,1,61.0,68
3,30.0,60.0,27.0,57.0,0,27.0,68
4,30.0,60.0,24.0,57.0,0,24.0,68
0,64.0,60.0,61.0,54.0,1,54.0,69
1,64.0,60.0,51.0,62.0,1,62.0,69
2,64.0,60.0,70.0,65.0,0,70.0,69
3,64.0,60.0,52.0,66.0,0,52.0,69
4,64.0,60.0,80.0,52.0,0,80.0,69
5,64.0,60.0,65.0,63.0,0,65.0,69
6,64.0,60.0,64.0,62.0,0,64.0,69
7,64.0,60.0,76.0,61.0,0,76.0,69
8,64.0,60.0,56.0,67.0,0,56.0,69
9,64.0,60.0,63.0,45.0,0,63.0,69
0,60.0,40.0,62.0,33.0,1,33.0,70
1,60.0,40.0,67.0,49.0,0,67.0,70
2,60.0,40.0,65.0,49.0,1,49.0,70
3,60.0,40.0,52.0,43.0,0,52.0,70
4,60.0,40.0,62.0,40.0,0,62.0,70
5,60.0,40.0,66.0,39.0,0,66.0,70
6,60.0,40.0,57.0,46.0,0,57.0,70
7,60.0,40.0,55.0,32.0,0,55.0,70
8,60.0,40.0,62.0,37.0,0,62.0,70
9,60.0,40.0,71.0,39.0,0,71.0,70
0,72.0,60.0,76.0,65.0,1,65.0,71
1,72.0,60.0,70.0,62.0,1,62.0,71
2,72.0,60.0,64.0,51.0,1,51.0,71
3,72.0,60.0,75.0,60.0,0,75.0,71
4,72.0,60.0,76.0,57.0,0,76.0,71
0,64.0,60.0,64.0,85.0,1,85.0,72
1,64.0,60.0,71.0,74.0,1,74.0,72
2,64.0,60.0,67.0,65.0,0,67.0,72
3,64.0,60.0,78.0,53.0,1,53.0,72
4,64.0,60.0,68.0,53.0,1,53.0,72
0,40.0,70.0,37.0,78.0,0,37.0,73
1,40.0,70.0,36.0,61.0,1,61.0,73
2,40.0,70.0,41.0,67.0,0,41.0,73
3,40.0,70.0,53.0,67.0,1,67.0,73
4,40.0,70.0,22.0,70.0,0,22.0,73
0,48.0,60.0,43.0,67.0,0,43.0,74
1,48.0,60.0,37.0,74.0,0,37.0,74
2,48.0,60.0,43.0,62.0,1,62.0,74
3,48.0,60.0,58.0,58.0,0,58.0,74
4,48.0,60.0,56.0,67.0,0,56.0,74
0,60.0,80.0,65.0,80.0,0,65.0,75
1,60.0,80.0,53.0,91.0,1,91.0,75
2,60.0,80.0,60.0,75.0,0,60.0,75
3,60.0,80.0,70.0,89.0,0,70.0,75
4,60.0,80.0,51.0,90.0,1,90.0,75
0,32.0,40.0,40.0,35.0,0,40.0,76
