trial,mean0,mean1,reward0,reward1,choice,reward,run
1,40.0,36.0,30.0,30.0,1,30.0,12
2,40.0,36.0,36.0,34.0,1,34.0,12
3,40.0,36.0,28.0,42.0,0,28.0,12
4,40.0,36.0,37.0,32.0,1,32.0,12
5,40.0,36.0,32.0,24.0,1,24.0,12
6,40.0,36.0,29.0,28.0,0,29.0,12
7,40.0,36.0,39.0,37.0,0,39.0,12
8,40.0,36.0,42.0,49.0,1,49.0,12
9,40.0,36.0,49.0,43.0,0,49.0,12
0,20.0,40.0,30.0,35.0,0,30.0,13
1,20.0,40.0,12.0,31.0,0,12.0,13
2,20.0,40.0,20.0,43.0,1,43.0,13
3,20.0,40.0,29.0,60.0,1,60.0,13
4,20.0,40.0,14.0,40.0,0,14.0,13
0,52.0,40.0,60.0,45.0,1,45.0,14
1,52.0,40.0,56.0,35.0,1,35.0,14
2,52.0,40.0,53.0,50.0,1,50.0,14
3,52.0,40.0,44.0,46.0,0,44.0,14
4,52.0,40.0,49.0,54.0,1,54.0,14
5,52.0,40.0,42.0,39.0,0,42.0,14
6,52.0,40.0,47.0,34.0,0,47.0,14
7,52.0,40.0,43.0,50.0,1,50.0,14
8,52.0,40.0,51.0,51.0,1,51.0,14
9,52.0,40.0,50.0,25.0,0,50.0,14
0,60.0,56.0,49.0,50.0,1,50.0,15
1,60.0,56.0,64.0,48.0,0,64.0,15
2,60.0,56.0,61.0,63.0,0,61.0,15
3,60.0,56.0,64.0,52.0,0,64.0,15
4,60.0,56.0,53.0,65.0,1,65.0,15
0,40.0,10.0,45.0,-6.0,1,-6.0,16
1,40.0,10.0,40.0,13.0,0,40.0,16
2,40.0,10.0,27.0,0.0,1,0.0,16
3,40.0,10.0,38.0,2.0,0,38.0,16
4,40.0,10.0,48.0,13.0,1,13.0,16
0,52.0,40.0,51.0,39.0,0,51.0,17
1,52.0,40.0,43.0,36.0,1,36.0,17
2,52.0,40.0,48.0,41.0,1,41.0,17
3,52.0,40.0,40.0,42.0,1,42.0,17
4,52.0,40.0,48.0,50.0,0,48.0,17
0,60.0,80.0,70.0,87.0,0,70.0,18
1,60.0,80.0,65.0,67.0,1,67.0,18
2,60.0,80.0,56.0,95.0,0,56.0,18
3,60.0,80.0,70.0,75.0,0,70.0,18
4,60.0,80.0,49.0,94.0,0,49.0,18
5,60.0,80.0,59.0,80.0,0,59.0,18
6,60.0,80.0,60.0,68.0,1,68.0,18
7,60.0,80.0,53.0,86.0,0,53.0,18
8,60.0,80.0,47.0,91.0,1,91.0,18
9,60.0,80.0,56.0,87.0,1,87.0,18
0,32.0,40.0,35.0,46.0,0,35.0,19
1,32.0,40.0,21.0,45.0,1,45.0,19
2,32.0,40.0,34.0,35.0,0,34.0,19
3,32.0,40.0,27.0,39.0,1,39.0,19
4,32.0,40.0,52.0,51.0,0,52.0,19
5,32.0,40.0,28.0,45.0,1,45.0,19
6,32.0,40.0,39.0,30.0,0,39.0,19
7,32.0,40.0,27.0,51.0,1,51.0,19
8,32.0,40.0,32.0,49.0,1,49.0,19
9,32.0,40.0,38.0,37.0,0,38.0,19
0,68.0,60.0,77.0,72.0,1,72.0,20
1,68.0,60.0,72.0,73.0,1,73.0,20
2,68.0,60.0,69.0,29.0,0,69.0,20
3,68.0,60.0,83.0,59.0,1,59.0,20
4,68.0,60.0,67.0,65.0,0,67.0,20
0,60.0,52.0,53.0,42.0,0,53.0,21
1,60.0,52.0,62.0,69.0,0,62.0,21
2,60.0,52.0,65.0,48.0,1,48.0,21
3,60.0,52.0,74.0,47.0,0,74.0,21
4,60.0,52.0,58.0,57.0,0,58.0,21
5,60.0,52.0,40.0,52.0,1,52.0,21
6,60.0,52.0,50.0,50.0,0,50.0,21
7,60.0,52.0,71.0,49.0,1,49.0,21
8,60.0,52.0,75.0,46.0,0,75.0,21
9,60.0,52.0,55.0,58.0,0,55.0,21
0,60.0,56.0,49.0,67.0,0,49.0,22
1,60.0,56.0,65.0,52.0,1,52.0,22
2,60.0,56.0,52.0,63.0,1,63.0,22
3,60.0,56.0,46.0,52.0,0,46.0,22
4,60.0,56.0,64.0,56.0,0,64.0,22
5,60.0,56.0,54.0,40.0,1,40.0,22
6,60.0,56.0,66.0,53.0,1,53.0,22
7,60.0,56.0,68.0,57.0,1,57.0,22
8,60.0,56.0,55.0,59.0,0,55.0,22
9,60.0,56.0,60.0,48.0,0,60.0,22
0,60.0,90.0,51.0,85.0,1,85.0,23
1,60.0,90.0,55.0,87.0,0,55.0,23
2,60.0,90.0,68.0,88.0,1,88.0,23
3,60.0,90.0,66.0,99.0,0,66.0,23
4,60.0,90.0,62.0,83.0,1,83.0,23
0,40.0,44.0,39.0,49.0,0,39.0,24
1,40.0,44.0,56.0,43.0,0,56.0,24
2,40.0,44.0,29.0,36.0,0,29.0,24
3,40.0,44.0,45.0,41.0,1,41.0,24
4,40.0,44.0,33.0,33.0,1,33.0,24
0,30.0,60.0,14.0,56.0,1,56.0,25
1,30.0,60.0,18.0,61.0,1,61.0,25
2,30.0,60.0,39.0,56.0,0,39.0,25
3,30.0,60.0,27.0,58.0,0,27.0,25
4,30.0,60.0,45.0,61.0,1,61.0,25
5,30.0,60.0,41.0,58.0,1,58.0,25
6,30.0,60.0,21.0,65.0,1,65.0,25
7,30.0,60.0,29.0,54.0,1,54.0,25
8,30.0,60.0,30.0,51.0,1,51.0,25
9,30.0,60.0,30.0,48.0,1,48.0,25
0,40.0,32.0,48.0,42.0,0,48.0,26
1,40.0,32.0,31.0,24.0,1,24.0,26
2,40.0,32.0,42.0,45.0,0,42.0,26
3,40.0,32.0,41.0,46.0,1,46.0,26
4,40.0,32.0,37.0,38.0,1,38.0,26
0,52.0,60.0,50.0,56.0,1,56.0,27
1,52.0,60.0,57.0,74.0,1,74.0,27
2,52.0,60.0,53.0,48.0,0,53.0,27
3,52.0,60.0,49.0,62.0,0,49.0,27
4,52.0,60.0,44.0,46.0,1,46.0,27
5,52.0,60.0,52.0,69.0,1,69.0,27
6,52.0,60.0,49.0,53.0,1,53.0,27
7,52.0,60.0,63.0,47.0,0,63.0,27
8,52.0,60.0,48.0,63.0,0,48.0,27
9,52.0,60.0,60.0,63.0,0,60.0,27
0,20.0,40.0,31.0,42.0,0,31.0,28
1,20.0,40.0,27.0,43.0,0,27.0,28
2,20.0,40.0,27.0,34.0,1,34.0,28
3,20.0,40.0,17.0,60.0,0,17.0,28
4,20.0,40.0,29.0,40.0,0,29.0,28
5,20.0,40.0,12.0,40.0,1,40.0,28
6,20.0,40.0,22.0,34.0,1,34.0,28
7,20.0,40.0,22.0,41.0,0,22.0,28
8,20.0,40.0,22.0,41.0,0,22.0,28
9,20.0,40.0,23.0,32.0,0,23.0,28
0,40.0,10.0,46.0,12.0,0,46.0,29
1,40.0,10.0,31.0,14.0,1,14.0,29
2,40.0,10.0,55.0,-0.0,0,55.0,29
3,40.0,10.0,41.0,20.0,0,41.0,29
4,40.0,10.0,37.0,0.0,0,37.0,29
5,40.0,10.0,34.0,5.0,1,5.0,29
6,40.0,10.0,51.0,6.0,0,51.0,29
7,40.0,10.0,31.0,-1.0,0,31.0,29
8,40.0,10.0,41.0,6.0,0,41.0,29
9,40.0,10.0,41.0,7.0,0,41.0,29
0,48.0,60.0,52.0,77.0,0,52.0,30
1,48.0,60.0,50.0,62.0,0,50.0,30
2,48.0,60.0,47.0,64.0,1,64.0,30
3,48.0,60.0,49.0,59.0,0,49.0,30
4,48.0,60.0,48.0,49.0,0,48.0,30
0,60.0,72.0,49.0,68.0,1,68.0,31
1,60.0,72.0,75.0,75.0,0,75.0,31
2,60.0,72.0,74.0,68.0,1,68.0,31
3,60.0,72.0,61.0,84.0,1,84.0,31
4,60.0,72.0,64.0,72.0,0,64.0,31
5,60.0,72.0,73.0,74.0,1,74.0,31
6,60.0,72.0,63.0,71.0,1,71.0,31
7,60.0,72.0,57.0,65.0,0,57.0,31
8,60.0,72.0,69.0,82.0,0,69.0,31
9,60.0,72.0,59.0,71.0,0,59.0,31
0,60.0,56.0,72.0,52.0,0,72.0,32
1,60.0,56.0,77.0,60.0,0,77.0,32
2,60.0,56.0,62.0,65.0,0,62.0,32
3,60.0,56.0,61.0,61.0,1,61.0,32
4,60.0,56.0,71.0,53.0,1,53.0,32
5,60.0,56.0,55.0,52.0,1,52.0,32
6,60.0,56.0,49.0,62.0,0,49.0,32
7,60.0,56.0,67.0,40.0,0,67.0,32
8,60.0,56.0,69.0,56.0,0,69.0,32
9,60.0,56.0,52.0,63.0,0,52.0,32
0,60.0,72.0,52.0,91.0,0,52.0,33
1,60.0,72.0,57.0,69.0,1,69.0,33
2,60.0,72.0,62.0,80.0,1,80.0,33
3,60.0,72.0,76.0,70.0,0,76.0,33
4,60.0,72.0,67.0,88.0,0,67.0,33
0,60.0,64.0,55.0,58.0,0,55.0,34
1,60.0,64.0,53.0,65.0,0,53.0,34
2,60.0,64.0,69.0,60.0,0,69.0,34
3,60.0,64.0,71.0,64.0,1,64.0,34
4,60.0,64.0,65.0,51.0,1,51.0,34
0,32.0,40.0,37.0,52.0,0,37.0,35
1,32.0,40.0,20.0,30.0,0,20.0,35
2,32.0,40.0,25.0,26.0,0,25.0,35
3,32.0,40.0,38.0,36.0,1,36.0,35
4,32.0,40.0,24.0,27.0,1,27.0,35
5,32.0,40.0,28.0,45.0,0,28.0,35
6,32.0,40.0,19.0,37.0,0,19.0,35
7,32.0,40.0,37.0,31.0,0,37.0,35
8,32.0,40.0,20.0,49.0,1,49.0,35
9,32.0,40.0,26.0,34.0,1,34.0,35
0,52.0,60.0,49.0,52.0,0,49.0,36
1,52.0,60.0,49.0,57.0,0,49.0,36
2,52.0,60.0,52.0,60.0,1,60.0,36
3,52.0,60.0,58.0,58.0,0,58.0,36
4,52.0,60.0,37.0,68.0,1,68.0,36
0,40.0,48.0,48.0,43.0,0,48.0,37
1,40.0,48.0,34.0,51.0,0,34.0,37
2,40.0,48.0,47.0,40.0,1,40.0,37
3,40.0,48.0,41.0,51.0,1,51.0,37
4,40.0,48.0,36.0,42.0,0,36.0,37
5,40.0,48.0,49.0,57.0,0,49.0,37
6,40.0,48.0,45.0,56.0,1,56.0,37
7,40.0,48.0,42.0,68.0,1,68.0,37
8,40.0,48.0,34.0,46.0,1,46.0,37
9,40.0,48.0,36.0,58.0,0,36.0,37
0,60.0,72.0,74.0,80.0,0,74.0,38
1,60.0,72.0,65.0,78.0,0,65.0,38
2,60.0,72.0,47.0,72.0,0,47.0,38
3,60.0,72.0,57.0,88.0,1,88.0,38
4,60.0,72.0,59.0,66.0,0,59.0,38
0,60.0,90.0,61.0,96.0,1,96.0,39
1,60.0,90.0,45.0,88.0,1,88.0,39
2,60.0,90.0,62.0,88.0,0,62.0,39
3,60.0,90.0,58.0,78.0,1,78.0,39
4,60.0,90.0,63.0,94.0,1,94.0,39
0,56.0,60.0,48.0,66.0,0,48.0,40
1,56.0,60.0,64.0,53.0,1,53.0,40
2,56.0,60.0,53.0,57.0,0,53.0,40
3,56.0,60.0,47.0,69.0,0,47.0,40
4,56.0,60.0,58.0,50.0,0,58.0,40
0,44.0,40.0,48.0,42.0,1,42.0,41
1,44.0,40.0,39.0,30.0,1,30.0,41
2,44.0,40.0,40.0,46.0,1,46.0,41
3,44.0,40.0,51.0,36.0,0,51.0,41
4,44.0,40.0,50.0,41.0,0,50.0,41
5,44.0,40.0,45.0,31.0,1,31.0,41
6,44.0,40.0,45.0,47.0,0,45.0,41
7,44.0,40.0,43.0,32.0,1,32.0,41
8,44.0,40.0,48.0,27.0,1,27.0,41
9,44.0,40.0,43.0,25.0,1,25.0,41
0,48.0,40.0,53.0,53.0,0,53.0,42
1,48.0,40.0,51.0,20.0,0,51.0,42
2,48.0,40.0,33.0,52.0,1,52.0,42
3,48.0,40.0,49.0,30.0,1,30.0,42
4,48.0,40.0,62.0,46.0,1,46.0,42
5,48.0,40.0,52.0,49.0,1,49.0,42
6,48.0,40.0,51.0,34.0,0,51.0,42
7,48.0,40.0,46.0,36.0,0,46.0,42
8,48.0,40.0,50.0,35.0,0,50.0,42
9,48.0,40.0,50.0,35.0,1,35.0,42
0,40.0,52.0,43.0,55.0,0,43.0,43
1,40.0,52.0,38.0,55.0,0,38.0,43
2,40.0,52.0,36.0,64.0,0,36.0,43
3,40.0,52.0,48.0,40.0,1,40.0,43
4,40.0,52.0,28.0,58.0,0,28.0,43
5,40.0,52.0,36.0,58.0,0,36.0,43
6,40.0,52.0,43.0,60.0,0,43.0,43
7,40.0,52.0,32.0,48.0,0,32.0,43
8,40.0,52.0,55.0,49.0,0,55.0,43
9,40.0,52.0,40.0,58.0,1,58.0,43
0,20.0,40.0,15.0,54.0,1,54.0,44
1,20.0,40.0,23.0,47.0,0,23.0,44
2,20.0,40.0,27.0,32.0,1,32.0,44
3,20.0,40.0,14.0,39.0,0,14.0,44
4,20.0,40.0,20.0,38.0,0,20.0,44
0,40.0,32.0,37.0,37.0,0,37.0,45
1,40.0,32.0,36.0,12.0,1,12.0,45
2,40.0,32.0,46.0,30.0,0,46.0,45
3,40.0,32.0,36.0,38.0,1,38.0,45
4,40.0,32.0,43.0,38.0,1,38.0,45
0,32.0,40.0,34.0,43.0,1,43.0,46
1,32.0,40.0,14.0,37.0,1,37.0,46
2,32.0,40.0,39.0,37.0,0,39.0,46
3,32.0,40.0,37.0,48.0,0,37.0,46
4,32.0,40.0,23.0,37.0,1,37.0,46
5,32.0,40.0,39.0,45.0,1,45.0,46
6,32.0,40.0,24.0,30.0,0,24.0,46
7,32.0,40.0,24.0,43.0,1,43.0,46
8,32.0,40.0,43.0,48.0,1,48.0,46
9,32.0,40.0,26.0,50.0,0,26.0,46
0,60.0,68.0,66.0,76.0,0,66.0,47
1,60.0,68.0,60.0,77.0,1,77.0,47
2,60.0,68.0,59.0,75.0,1,75.0,47
3,60.0,68.0,60.0,70.0,1,70.0,47
4,60.0,68.0,64.0,63.0,0,64.0,47
5,60.0,68.0,56.0,75.0,1,75.0,47
6,60.0,68.0,72.0,68.0,1,68.0,47
7,60.0,68.0,62.0,61.0,1,61.0,47
8,60.0,68.0,56.0,65.0,0,56.0,47
9,60.0,68.0,64.0,65.0,0,64.0,47
0,72.0,60.0,63.0,60.0,0,63.0,48
1,72.0,60.0,77.0,58.0,1,58.0,48
2,72.0,60.0,77.0,67.0,0,77.0,48
3,72.0,60.0,71.0,68.0,0,71.0,48
4,72.0,60.0,68.0,77.0,0,68.0,48
5,72.0,60.0,88.0,72.0,1,72.0,48
6,72.0,60.0,59.0,59.0,1,59.0,48
7,72.0,60.0,68.0,54.0,1,54.0,48
8,72.0,60.0,75.0,59.0,1,59.0,48
9,72.0,60.0,89.0,75.0,0,89.0,48
0,40.0,10.0,38.0,17.0,1,17.0,49
1,40.0,10.0,54.0,6.0,1,6.0,49
2,40.0,10.0,34.0,14.0,0,34.0,49
3,40.0,10.0,29.0,35.0,1,35.0,49
4,40.0,10.0,44.0,1.0,0,44.0,49
0,64.0,60.0,64.0,42.0,1,42.0,50
1,64.0,60.0,63.0,55.0,0,63.0,50
2,64.0,60.0,66.0,63.0,1,63.0,50
3,64.0,60.0,60.0,44.0,0,60.0,50
4,64.0,60.0,76.0,62.0,0,76.0,50
5,64.0,60.0,73.0,80.0,1,80.0,50
6,64.0,60.0,62.0,60.0,0,62.0,50
7,64.0,60.0,71.0,49.0,1,49.0,50
8,64.0,60.0,52.0,62.0,1,62.0,50
9,64.0,60.0,74.0,60.0,1,60.0,50
0,52.0,60.0,68.0,55.0,0,68.0,51
1,52.0,60.0,56.0,65.0,0,56.0,51
2,52.0,60.0,53.0,76.0,1,76.0,51
3,52.0,60.0,66.0,60.0,0,66.0,51
4,52.0,60.0,41.0,68.0,1,68.0,51
5,52.0,60.0,52.0,57.0,0,52.0,51
6,52.0,60.0,48.0,49.0,1,49.0,51
7,52.0,60.0,41.0,58.0,0,41.0,51
8,52.0,60.0,30.0,74.0,1,74.0,51
9,52.0,60.0,69.0,64.0,1,64.0,51
0,40.0,36.0,26.0,39.0,0,26.0,52
1,40.0,36.0,35.0,43.0,0,35.0,52
2,40.0,36.0,31.0,46.0,1,46.0,52
3,40.0,36.0,41.0,29.0,0,41.0,52
4,40.0,36.0,42.0,41.0,1,41.0,52
5,40.0,36.0,45.0,54.0,0,45.0,52
6,40.0,36.0,37.0,35.0,1,35.0,52
7,40.0,36.0,50.0,38.0,1,38.0,52
8,40.0,36.0,38.0,34.0,0,38.0,52
9,40.0,36.0,26.0,32.0,1,32.0,52
0,52.0,40.0,42.0,46.0,1,46.0,53
1,52.0,40.0,43.0,56.0,1,56.0,53
2,52.0,40.0,45.0,45.0,0,45.0,53
3,52.0,40.0,59.0,40.0,1,40.0,53
4,52.0,40.0,53.0,44.0,0,53.0,53
0,90.0,60.0,100.0,69.0,0,100.0,54
1,90.0,60.0,103.0,44.0,0,103.0,54
2,90.0,60.0,102.0,49.0,0,102.0,54
3,90.0,60.0,83.0,65.0,1,65.0,54
4,90.0,60.0,102.0,59.0,1,59.0,54
5,90.0,60.0,82.0,68.0,1,68.0,54
6,90.0,60.0,83.0,53.0,1,53.0,54
7,90.0,60.0,93.0,46.0,1,46.0,54
8,90.0,60.0,89.0,45.0,0,89.0,54
9,90.0,60.0,91.0,51.0,1,51.0,54
0,10.0,40.0,14.0,24.0,1,24.0,55
1,10.0,40.0,14.0,36.0,0,14.0,55
2,10.0,40.0,11.0,42.0,1,42.0,55
3,10.0,40.0,13.0,42.0,1,42.0,55
4,10.0,40.0,9.0,48.0,1,48.0,55
0,60.0,30.0,60.0,18.0,0,60.0,56
1,60.0,30.0,55.0,29.0,0,55.0,56
2,60.0,30.0,57.0,23.0,1,23.0,56
3,60.0,30.0,68.0,32.0,0,68.0,56
4,60.0,30.0,59.0,23.0,0,59.0,56
0,32.0,40.0,28.0,54.0,0,28.0,57
1,32.0,40.0,34.0,31.0,1,31.0,57
2,32.0,40.0,39.0,40.0,1,40.0,57
3,32.0,40.0,13.0,29.0,0,13.0,57
4,32.0,40.0,39.0,40.0,0,39.0,57
0,72.0,60.0,68.0,58.0,1,58.0,58
1,72.0,60.0,70.0,71.0,1,71.0,58
2,72.0,60.0,68.0,77.0,0,68.0,58
3,72.0,60.0,68.0,51.0,0,68.0,58
4,72.0,60.0,71.0,65.0,1,65.0,58
5,72.0,60.0,73.0,72.0,1,72.0,58
6,72.0,60.0,63.0,53.0,0,63.0,58
7,72.0,60.0,67.0,74.0,1,74.0,58
8,72.0,60.0,63.0,56.0,0,63.0,58
9,72.0,60.0,78.0,55.0,1,55.0,58
0,40.0,60.0,55.0,65.0,0,55.0,59
1,40.0,60.0,39.0,62.0,0,39.0,59
2,40.0,60.0,47.0,52.0,0,47.0,59
3,40.0,60.0,54.0,49.0,1,49.0,59
4,40.0,60.0,47.0,53.0,1,53.0,59
5,40.0,60.0,35.0,52.0,0,35.0,59
6,40.0,60.0,34.0,57.0,1,57.0,59
7,40.0,60.0,56.0,39.0,0,56.0,59
8,40.0,60.0,40.0,56.0,0,40.0,59
9,40.0,60.0,36.0,63.0,1,63.0,59
0,40.0,70.0,52.0,79.0,0,52.0,60
1,40.0,70.0,38.0,68.0,0,38.0,60
2,40.0,70.0,35.0,60.0,1,60.0,60
3,40.0,70.0,49.0,67.0,1,67.0,60
4,40.0,70.0,39.0,77.0,1,77.0,60
0,40.0,60.0,38.0,49.0,0,38.0,61
1,40.0,60.0,42.0,60.0,1,60.0,61
2,40.0,60.0,59.0,69.0,1,69.0,61
3,40.0,60.0,22.0,58.0,0,22.0,61
4,40.0,60.0,35.0,70.0,1,70.0,61
5,40.0,60.0,30.0,61.0,0,30.0,61
6,40.0,60.0,24.0,68.0,0,24.0,61
7,40.0,60.0,41.0,53.0,0,41.0,61
8,40.0,60.0,41.0,61.0,1,61.0,61
9,40.0,60.0,55.0,64.0,0,55.0,61
0,30.0,60.0,45.0,65.0,1,65.0,62
1,30.0,60.0,28.0,54.0,0,28.0,62
2,30.0,60.0,37.0,53.0,1,53.0,62
3,30.0,60.0,35.0,50.0,0,35.0,62
4,30.0,60.0,42.0,66.0,0,42.0,62
5,30.0,60.0,31.0,58.0,1,58.0,62
6,30.0,60.0,19.0,76.0,1,76.0,62
7,30.0,60.0,26.0,64.0,0,26.0,62
8,30.0,60.0,27.0,66.0,1,66.0,62
9,30.0,60.0,32.0,59.0,1,59.0,62
0,64.0,60.0,54.0,76.0,0,54.0,63
1,64.0,60.0,65.0,68.0,1,68.0,63
2,64.0,60.0,43.0,66.0,1,66.0,63
3,64.0,60.0,54.0,57.0,0,54.0,63
4,64.0,60.0,64.0,43.0,0,64.0,63
5,64.0,60.0,68.0,61.0,1,61.0,63
6,64.0,60.0,73.0,55.0,1,55.0,63
7,64.0,60.0,61.0,60.0,0,61.0,63
8,64.0,60.0,72.0,68.0,0,72.0,63
9,64.0,60.0,66.0,62.0,0,66.0,63
0,80.0,60.0,75.0,59.0,0,75.0,64
1,80.0,60.0,69.0,62.0,0,69.0,64
2,80.0,60.0,79.0,59.0,1,59.0,64
3,80.0,60.0,76.0,73.0,1,73.0,64
4,80.0,60.0,81.0,62.0,0,81.0,64
0,10.0,40.0,-3.0,27.0,0,-3.0,65
1,10.0,40.0,9.0,45.0,0,9.0,65
2,10.0,40.0,-1.0,36.0,1,36.0,65
3,10.0,40.0,10.0,41.0,1,41.0,65
4,10.0,40.0,5.0,45.0,0,5.0,65
0,40.0,44.0,42.0,43.0,1,43.0,66
1,40.0,44.0,36.0,42.0,1,42.0,66
2,40.0,44.0,39.0,51.0,0,39.0,66
3,40.0,44.0,52.0,46.0,1,46.0,66
4,40.0,44.0,47.0,40.0,0,47.0,66
0,60.0,40.0,62.0,43.0,0,62.0,67
1,60.0,40.0,67.0,36.0,1,36.0,67
2,60.0,40.0,43.0,37.0,1,37.0,67
3,60.0,40.0,54.0,36.0,1,36.0,67
4,60.0,40.0,70.0,41.0,0,70.0,67
0,90.0,60.0,92.0,52.0,0,92.0,68
1,90.0,60.0,77.0,71.0,1,71.0,68
2,90.0,60.0,97.0,50.0,0,97.0,68
3,90.0,60.0,75.0,76.0,0,75.0,68
4,90.0,60.0,95.0,54.0,1,54.0,68
0,64.0,60.0,68.0,60.0,0,68.0,69
1,64.0,60.0,44.0,54.0,0,44.0,69
2,64.0,60.0,52.0,67.0,1,67.0,69
3,64.0,60.0,55.0,62.0,0,55.0,69
4,64.0,60.0,80.0,62.0,1,62.0,69
5,64.0,60.0,62.0,60.0,1,60.0,69
6,64.0,60.0,61.0,67.0,1,67.0,69
7,64.0,60.0,72.0,55.0,1,55.0,69
8,64.0,60.0,68.0,56.0,1,56.0,69
9,64.0,60.0,66.0,75.0,1,75.0,69
0,70.0,40.0,73.0,52.0,0,73.0,70
1,70.0,40.0,71.0,39.0,1,39.0,70
2,70.0,40.0,64.0,45.0,0,64.0,70
3,70.0,40.0,78.0,36.0,1,36.0,70
4,70.0,40.0,80.0,40.0,0,80.0,70
5,70.0,40.0,56.0,40.0,1,40.0,70
