trial,mean0,mean1,reward0,reward1,choice,reward,run
0,60.0,48.0,62.0,50.0,0,62.0,13
1,60.0,48.0,45.0,51.0,1,51.0,13
2,60.0,48.0,43.0,61.0,0,43.0,13
3,60.0,48.0,50.0,54.0,1,54.0,13
4,60.0,48.0,69.0,46.0,0,69.0,13
5,60.0,48.0,60.0,61.0,0,60.0,13
6,60.0,48.0,55.0,48.0,1,48.0,13
7,60.0,48.0,60.0,50.0,1,50.0,13
8,60.0,48.0,67.0,50.0,0,67.0,13
9,60.0,48.0,62.0,43.0,1,43.0,13
0,60.0,48.0,64.0,51.0,1,51.0,14
1,60.0,48.0,71.0,40.0,0,71.0,14
2,60.0,48.0,44.0,63.0,0,44.0,14
3,60.0,48.0,61.0,53.0,1,53.0,14
4,60.0,48.0,54.0,41.0,1,41.0,14
5,60.0,48.0,64.0,49.0,1,49.0,14
6,60.0,48.0,65.0,29.0,1,29.0,14
7,60.0,48.0,78.0,47.0,1,47.0,14
8,60.0,48.0,43.0,57.0,1,57.0,14
9,60.0,48.0,56.0,34.0,1,34.0,14
0,20.0,40.0,16.0,30.0,1,30.0,15
1,20.0,40.0,14.0,26.0,0,14.0,15
2,20.0,40.0,34.0,40.0,1,40.0,15
3,20.0,40.0,19.0,36.0,0,19.0,15
4,20.0,40.0,18.0,37.0,1,37.0,15
5,20.0,40.0,17.0,49.0,1,49.0,15
6,20.0,40.0,13.0,36.0,1,36.0,15
7,20.0,40.0,18.0,42.0,0,18.0,15
8,20.0,40.0,10.0,28.0,1,28.0,15
9,20.0,40.0,12.0,42.0,1,42.0,15
0,48.0,40.0,51.0,43.0,0,51.0,16
1,48.0,40.0,43.0,50.0,0,43.0,16
2,48.0,40.0,42.0,52.0,1,52.0,16
3,48.0,40.0,51.0,30.0,1,30.0,16
4,48.0,40.0,37.0,42.0,0,37.0,16
0,52.0,40.0,48.0,41.0,1,41.0,17
1,52.0,40.0,42.0,58.0,1,58.0,17
2,52.0,40.0,60.0,35.0,0,60.0,17
3,52.0,40.0,60.0,43.0,1,43.0,17
4,52.0,40.0,45.0,29.0,0,45.0,17
0,80.0,60.0,89.0,64.0,1,64.0,18
1,80.0,60.0,96.0,51.0,1,51.0,18
2,80.0,60.0,88.0,62.0,0,88.0,18
3,80.0,60.0,87.0,50.0,1,50.0,18
4,80.0,60.0,86.0,56.0,1,56.0,18
5,80.0,60.0,82.0,62.0,1,62.0,18
6,80.0,60.0,83.0,54.0,1,54.0,18
7,80.0,60.0,70.0,58.0,1,58.0,18
8,80.0,60.0,73.0,61.0,1,61.0,18
9,80.0,60.0,79.0,69.0,0,79.0,18
0,60.0,56.0,46.0,60.0,0,46.0,19
1,60.0,56.0,66.0,39.0,1,39.0,19
2,60.0,56.0,61.0,56.0,0,61.0,19
3,60.0,56.0,57.0,54.0,0,57.0,19
4,60.0,56.0,52.0,45.0,1,45.0,19
0,80.0,60.0,74.0,72.0,0,74.0,20
1,80.0,60.0,62.0,59.0,0,62.0,20
2,80.0,60.0,70.0,65.0,1,65.0,20
3,80.0,60.0,77.0,45.0,0,77.0,20
4,80.0,60.0,84.0,51.0,0,84.0,20
0,44.0,40.0,32.0,42.0,0,32.0,21
1,44.0,40.0,59.0,46.0,1,46.0,21
2,44.0,40.0,48.0,34.0,0,48.0,21
3,44.0,40.0,43.0,39.0,1,39.0,21
4,44.0,40.0,50.0,43.0,1,43.0,21
0,30.0,60.0,30.0,50.0,0,30.0,22
1,30.0,60.0,39.0,44.0,1,44.0,22
2,30.0,60.0,31.0,65.0,0,31.0,22
3,30.0,60.0,19.0,53.0,0,19.0,22
4,30.0,60.0,38.0,56.0,0,38.0,22
5,30.0,60.0,33.0,78.0,0,33.0,22
6,30.0,60.0,31.0,60.0,0,31.0,22
7,30.0,60.0,33.0,68.0,1,68.0,22
8,30.0,60.0,35.0,60.0,1,60.0,22
9,30.0,60.0,33.0,51.0,0,33.0,22
0,60.0,56.0,60.0,61.0,1,61.0,23
1,60.0,56.0,74.0,76.0,1,76.0,23
2,60.0,56.0,58.0,54.0,0,58.0,23
3,60.0,56.0,62.0,62.0,0,62.0,23
4,60.0,56.0,64.0,85.0,1,85.0,23
5,60.0,56.0,59.0,73.0,1,73.0,23
6,60.0,56.0,75.0,61.0,1,61.0,23
7,60.0,56.0,69.0,60.0,0,69.0,23
8,60.0,56.0,54.0,58.0,0,54.0,23
9,60.0,56.0,58.0,71.0,1,71.0,23
0,60.0,90.0,57.0,97.0,0,57.0,24
1,60.0,90.0,58.0,99.0,0,58.0,24
2,60.0,90.0,60.0,94.0,1,94.0,24
3,60.0,90.0,67.0,90.0,0,67.0,24
4,60.0,90.0,50.0,91.0,1,91.0,24
5,60.0,90.0,63.0,87.0,0,63.0,24
6,60.0,90.0,54.0,80.0,1,80.0,24
7,60.0,90.0,58.0,82.0,0,58.0,24
8,60.0,90.0,80.0,92.0,0,80.0,24
9,60.0,90.0,68.0,94.0,0,68.0,24
0,64.0,60.0,62.0,60.0,1,60.0,25
1,64.0,60.0,46.0,61.0,0,46.0,25
2,64.0,60.0,75.0,66.0,1,66.0,25
3,64.0,60.0,57.0,55.0,0,57.0,25
4,64.0,60.0,69.0,67.0,1,67.0,25
5,64.0,60.0,55.0,49.0,0,55.0,25
6,64.0,60.0,61.0,60.0,0,61.0,25
7,64.0,60.0,47.0,51.0,0,47.0,25
8,64.0,60.0,68.0,39.0,1,39.0,25
9,64.0,60.0,68.0,67.0,1,67.0,25
0,40.0,48.0,49.0,46.0,0,49.0,26
1,40.0,48.0,36.0,42.0,0,36.0,26
2,40.0,48.0,39.0,43.0,1,43.0,26
3,40.0,48.0,28.0,54.0,1,54.0,26
4,40.0,48.0,35.0,39.0,0,35.0,26
0,48.0,40.0,51.0,34.0,0,51.0,27
1,48.0,40.0,44.0,39.0,1,39.0,27
2,48.0,40.0,50.0,41.0,0,50.0,27
3,48.0,40.0,43.0,43.0,1,43.0,27
4,48.0,40.0,57.0,33.0,0,57.0,27
0,60.0,72.0,64.0,66.0,1,66.0,28
1,60.0,72.0,60.0,74.0,0,60.0,28
2,60.0,72.0,54.0,66.0,1,66.0,28
3,60.0,72.0,56.0,63.0,0,56.0,28
4,60.0,72.0,48.0,73.0,0,48.0,28
5,60.0,72.0,66.0,65.0,1,65.0,28
6,60.0,72.0,57.0,70.0,0,57.0,28
7,60.0,72.0,46.0,65.0,1,65.0,28
8,60.0,72.0,59.0,80.0,0,59.0,28
9,60.0,72.0,76.0,79.0,0,76.0,28
0,60.0,90.0,62.0,100.0,1,100.0,29
1,60.0,90.0,59.0,93.0,0,59.0,29
2,60.0,90.0,54.0,93.0,0,54.0,29
3,60.0,90.0,62.0,83.0,1,83.0,29
4,60.0,90.0,54.0,68.0,1,68.0,29
0,80.0,60.0,71.0,51.0,1,51.0,30
1,80.0,60.0,71.0,61.0,1,61.0,30
2,80.0,60.0,72.0,59.0,0,72.0,30
3,80.0,60.0,73.0,70.0,0,73.0,30
4,80.0,60.0,70.0,58.0,0,70.0,30
5,80.0,60.0,91.0,61.0,1,61.0,30
6,80.0,60.0,71.0,65.0,0,71.0,30
7,80.0,60.0,87.0,66.0,0,87.0,30
8,80.0,60.0,83.0,61.0,1,61.0,30
9,80.0,60.0,82.0,63.0,0,82.0,30
0,40.0,10.0,41.0,6.0,0,41.0,31
1,40.0,10.0,30.0,10.0,0,30.0,31
2,40.0,10.0,31.0,20.0,1,20.0,31
3,40.0,10.0,52.0,23.0,1,23.0,31
4,40.0,10.0,37.0,14.0,0,37.0,31
5,40.0,10.0,55.0,7.0,1,7.0,31
6,40.0,10.0,38.0,4.0,0,38.0,31
7,40.0,10.0,40.0,14.0,1,14.0,31
8,40.0,10.0,43.0,8.0,0,43.0,31
9,40.0,10.0,36.0,16.0,0,36.0,31
0,40.0,36.0,30.0,36.0,0,30.0,32
1,40.0,36.0,32.0,45.0,1,45.0,32
2,40.0,36.0,34.0,42.0,1,42.0,32
3,40.0,36.0,36.0,28.0,1,28.0,32
4,40.0,36.0,42.0,27.0,1,27.0,32
0,80.0,60.0,92.0,67.0,1,67.0,33
1,80.0,60.0,79.0,58.0,1,58.0,33
2,80.0,60.0,83.0,53.0,1,53.0,33
3,80.0,60.0,85.0,70.0,0,85.0,33
4,80.0,60.0,76.0,60.0,0,76.0,33
0,60.0,90.0,56.0,83.0,1,83.0,34
1,60.0,90.0,60.0,93.0,0,60.0,34
2,60.0,90.0,67.0,88.0,0,67.0,34
3,60.0,90.0,66.0,97.0,1,97.0,34
4,60.0,90.0,71.0,99.0,0,71.0,34
0,56.0,60.0,59.0,68.0,0,59.0,35
1,56.0,60.0,46.0,66.0,1,66.0,35
2,56.0,60.0,61.0,69.0,0,61.0,35
3,56.0,60.0,45.0,51.0,1,51.0,35
4,56.0,60.0,59.0,61.0,0,59.0,35
0,40.0,10.0,50.0,9.0,0,50.0,36
1,40.0,10.0,44.0,-0.0,0,44.0,36
2,40.0,10.0,41.0,14.0,0,41.0,36
3,40.0,10.0,51.0,10.0,1,10.0,36
4,40.0,10.0,53.0,4.0,1,4.0,36
0,80.0,60.0,74.0,66.0,1,66.0,37
1,80.0,60.0,88.0,51.0,0,88.0,37
2,80.0,60.0,65.0,64.0,1,64.0,37
3,80.0,60.0,70.0,59.0,1,59.0,37
4,80.0,60.0,90.0,48.0,1,48.0,37
5,80.0,60.0,88.0,63.0,0,88.0,37
6,80.0,60.0,86.0,63.0,1,63.0,37
7,80.0,60.0,75.0,63.0,1,63.0,37
8,80.0,60.0,80.0,54.0,1,54.0,37
9,80.0,60.0,77.0,64.0,1,64.0,37
0,52.0,40.0,51.0,46.0,0,51.0,38
1,52.0,40.0,40.0,30.0,0,40.0,38
2,52.0,40.0,54.0,45.0,0,54.0,38
3,52.0,40.0,54.0,41.0,1,41.0,38
4,52.0,40.0,57.0,50.0,1,50.0,38
0,48.0,40.0,42.0,36.0,1,36.0,39
1,48.0,40.0,46.0,55.0,0,46.0,39
2,48.0,40.0,48.0,45.0,1,45.0,39
3,48.0,40.0,50.0,39.0,0,50.0,39
4,48.0,40.0,46.0,45.0,0,46.0,39
5,48.0,40.0,44.0,30.0,1,30.0,39
6,48.0,40.0,60.0,38.0,1,38.0,39
7,48.0,40.0,45.0,34.0,1,34.0,39
8,48.0,40.0,58.0,43.0,0,58.0,39
9,48.0,40.0,49.0,42.0,1,42.0,39
0,48.0,60.0,46.0,58.0,0,46.0,40
1,48.0,60.0,45.0,57.0,0,45.0,40
2,48.0,60.0,59.0,64.0,1,64.0,40
3,48.0,60.0,47.0,60.0,0,47.0,40
4,48.0,60.0,43.0,74.0,0,43.0,40
5,48.0,60.0,56.0,61.0,0,56.0,40
6,48.0,60.0,51.0,61.0,1,61.0,40
7,48.0,60.0,46.0,59.0,0,46.0,40
8,48.0,60.0,50.0,70.0,1,70.0,40
9,48.0,60.0,54.0,67.0,0,54.0,40
0,40.0,36.0,49.0,36.0,1,36.0,41
1,40.0,36.0,31.0,37.0,1,37.0,41
2,40.0,36.0,43.0,33.0,0,43.0,41
3,40.0,36.0,25.0,26.0,1,26.0,41
4,40.0,36.0,27.0,37.0,1,37.0,41
5,40.0,36.0,47.0,37.0,1,37.0,41
6,40.0,36.0,53.0,35.0,1,35.0,41
7,40.0,36.0,48.0,29.0,1,29.0,41
8,40.0,36.0,31.0,27.0,1,27.0,41
9,40.0,36.0,27.0,24.0,1,24.0,41
0,40.0,10.0,38.0,-7.0,1,-7.0,42
1,40.0,10.0,47.0,17.0,1,17.0,42
2,40.0,10.0,45.0,4.0,0,45.0,42
3,40.0,10.0,42.0,3.0,1,3.0,42
4,40.0,10.0,36.0,19.0,0,36.0,42
0,48.0,40.0,59.0,35.0,1,35.0,43
1,48.0,40.0,48.0,44.0,0,48.0,43
2,48.0,40.0,41.0,57.0,0,41.0,43
3,48.0,40.0,42.0,44.0,0,42.0,43
4,48.0,40.0,60.0,38.0,1,38.0,43
5,48.0,40.0,53.0,50.0,0,53.0,43
6,48.0,40.0,51.0,42.0,1,42.0,43
7,48.0,40.0,49.0,42.0,1,42.0,43
8,48.0,40.0,70.0,46.0,1,46.0,43
9,48.0,40.0,52.0,36.0,0,52.0,43
0,60.0,40.0,56.0,62.0,0,56.0,44
1,60.0,40.0,64.0,34.0,1,34.0,44
2,60.0,40.0,58.0,47.0,1,47.0,44
3,60.0,40.0,67.0,38.0,0,67.0,44
4,60.0,40.0,61.0,36.0,1,36.0,44
0,40.0,60.0,27.0,57.0,1,57.0,45
1,40.0,60.0,43.0,58.0,0,43.0,45
2,40.0,60.0,45.0,55.0,0,45.0,45
3,40.0,60.0,46.0,51.0,1,51.0,45
4,40.0,60.0,33.0,66.0,1,66.0,45
5,40.0,60.0,42.0,61.0,1,61.0,45
6,40.0,60.0,41.0,61.0,0,41.0,45
7,40.0,60.0,40.0,70.0,0,40.0,45
8,40.0,60.0,41.0,55.0,0,41.0,45
9,40.0,60.0,40.0,63.0,1,63.0,45
0,60.0,72.0,67.0,83.0,0,67.0,46
1,60.0,72.0,60.0,72.0,0,60.0,46
2,60.0,72.0,63.0,64.0,1,64.0,46
3,60.0,72.0,57.0,67.0,1,67.0,46
4,60.0,72.0,68.0,70.0,1,70.0,46
0,52.0,40.0,40.0,36.0,0,40.0,47
1,52.0,40.0,39.0,43.0,0,39.0,47
2,52.0,40.0,57.0,39.0,0,57.0,47
3,52.0,40.0,57.0,42.0,1,42.0,47
4,52.0,40.0,55.0,30.0,0,55.0,47
5,52.0,40.0,40.0,34.0,0,40.0,47
6,52.0,40.0,36.0,45.0,1,45.0,47
7,52.0,40.0,62.0,30.0,1,30.0,47
8,52.0,40.0,55.0,52.0,1,52.0,47
9,52.0,40.0,53.0,38.0,0,53.0,47
0,48.0,60.0,39.0,62.0,0,39.0,48
1,48.0,60.0,41.0,51.0,0,41.0,48
2,48.0,60.0,61.0,59.0,0,61.0,48
3,48.0,60.0,53.0,56.0,1,56.0,48
4,48.0,60.0,52.0,55.0,0,52.0,48
5,48.0,60.0,43.0,70.0,1,70.0,48
6,48.0,60.0,51.0,59.0,1,59.0,48
7,48.0,60.0,28.0,58.0,0,28.0,48
8,48.0,60.0,41.0,73.0,1,73.0,48
9,48.0,60.0,47.0,61.0,1,61.0,48
0,80.0,60.0,80.0,60.0,0,80.0,49
1,80.0,60.0,76.0,60.0,0,76.0,49
2,80.0,60.0,80.0,71.0,1,71.0,49
3,80.0,60.0,98.0,51.0,0,98.0,49
4,80.0,60.0,74.0,60.0,0,74.0,49
5,80.0,60.0,86.0,59.0,1,59.0,49
6,80.0,60.0,85.0,48.0,1,48.0,49
7,80.0,60.0,71.0,71.0,0,71.0,49
8,80.0,60.0,76.0,53.0,0,76.0,49
9,80.0,60.0,71.0,53.0,0,71.0,49
0,40.0,52.0,33.0,38.0,1,38.0,50
1,40.0,52.0,50.0,42.0,1,42.0,50
2,40.0,52.0,29.0,54.0,1,54.0,50
3,40.0,52.0,46.0,51.0,0,46.0,50
4,40.0,52.0,33.0,67.0,0,33.0,50
5,40.0,52.0,48.0,70.0,0,48.0,50
6,40.0,52.0,57.0,50.0,0,57.0,50
7,40.0,52.0,31.0,57.0,0,31.0,50
8,40.0,52.0,46.0,61.0,1,61.0,50
9,40.0,52.0,35.0,59.0,1,59.0,50
0,60.0,80.0,81.0,67.0,0,81.0,51
1,60.0,80.0,71.0,84.0,0,71.0,51
2,60.0,80.0,60.0,80.0,1,80.0,51
3,60.0,80.0,40.0,82.0,1,82.0,51
4,60.0,80.0,50.0,79.0,1,79.0,51
5,60.0,80.0,64.0,90.0,1,90.0,51
6,60.0,80.0,47.0,80.0,1,80.0,51
7,60.0,80.0,69.0,88.0,1,88.0,51
8,60.0,80.0,61.0,70.0,1,70.0,51
9,60.0,80.0,58.0,69.0,0,58.0,51
0,60.0,64.0,63.0,47.0,0,63.0,52
1,60.0,64.0,65.0,68.0,1,68.0,52
2,60.0,64.0,48.0,66.0,1,66.0,52
3,60.0,64.0,58.0,62.0,0,58.0,52
4,60.0,64.0,58.0,55.0,0,58.0,52
5,60.0,64.0,58.0,52.0,1,52.0,52
6,60.0,64.0,39.0,61.0,0,39.0,52
7,60.0,64.0,57.0,57.0,0,57.0,52
8,60.0,64.0,41.0,60.0,1,60.0,52
9,60.0,64.0,44.0,79.0,0,44.0,52
0,90.0,60.0,88.0,68.0,0,88.0,53
1,90.0,60.0,90.0,59.0,0,90.0,53
2,90.0,60.0,91.0,61.0,1,61.0,53
3,90.0,60.0,89.0,60.0,1,60.0,53
4,90.0,60.0,89.0,67.0,1,67.0,53
0,48.0,60.0,49.0,73.0,0,49.0,54
1,48.0,60.0,52.0,51.0,0,52.0,54
2,48.0,60.0,52.0,60.0,1,60.0,54
3,48.0,60.0,54.0,61.0,1,61.0,54
4,48.0,60.0,61.0,61.0,1,61.0,54
0,70.0,40.0,72.0,62.0,1,62.0,55
1,70.0,40.0,72.0,44.0,0,72.0,55
2,70.0,40.0,61.0,34.0,1,34.0,55
3,70.0,40.0,78.0,34.0,1,34.0,55
4,70.0,40.0,63.0,42.0,1,42.0,55
0,36.0,40.0,38.0,29.0,0,38.0,56
1,36.0,40.0,34.0,31.0,0,34.0,56
2,36.0,40.0,31.0,48.0,1,48.0,56
3,36.0,40.0,38.0,41.0,1,41.0,56
4,36.0,40.0,46.0,41.0,0,46.0,56
5,36.0,40.0,42.0,55.0,1,55.0,56
6,36.0,40.0,28.0,37.0,0,28.0,56
7,36.0,40.0,41.0,49.0,0,41.0,56
8,36.0,40.0,39.0,49.0,1,49.0,56
9,36.0,40.0,35.0,58.0,0,35.0,56
0,40.0,60.0,45.0,58.0,1,58.0,57
1,40.0,60.0,49.0,52.0,1,52.0,57
2,40.0,60.0,31.0,61.0,1,61.0,57
3,40.0,60.0,35.0,63.0,0,35.0,57
4,40.0,60.0,49.0,63.0,1,63.0,57
0,52.0,40.0,60.0,32.0,1,32.0,58
1,52.0,40.0,40.0,30.0,1,30.0,58
2,52.0,40.0,52.0,36.0,0,52.0,58
3,52.0,40.0,51.0,31.0,1,31.0,58
4,52.0,40.0,59.0,46.0,0,59.0,58
0,40.0,36.0,36.0,38.0,0,36.0,59
1,40.0,36.0,42.0,41.0,1,41.0,59
2,40.0,36.0,53.0,36.0,0,53.0,59
3,40.0,36.0,32.0,23.0,0,32.0,59
4,40.0,36.0,46.0,34.0,0,46.0,59
5,40.0,36.0,43.0,30.0,1,30.0,59
6,40.0,36.0,36.0,26.0,0,36.0,59
7,40.0,36.0,33.0,31.0,1,31.0,59
8,40.0,36.0,51.0,31.0,1,31.0,59
9,40.0,36.0,41.0,38.0,1,38.0,59
0,32.0,40.0,28.0,33.0,1,33.0,60
1,32.0,40.0,36.0,37.0,0,36.0,60
2,32.0,40.0,48.0,42.0,1,42.0,60
3,32.0,40.0,32.0,47.0,1,47.0,60
4,32.0,40.0,23.0,26.0,1,26.0,60
5,32.0,40.0,34.0,53.0,0,34.0,60
6,32.0,40.0,30.0,35.0,1,35.0,60
7,32.0,40.0,31.0,35.0,0,31.0,60
8,32.0,40.0,36.0,32.0,1,32.0,60
9,32.0,40.0,48.0,52.0,1,52.0,60
0,40.0,10.0,42.0,25.0,0,42.0,61
1,40.0,10.0,51.0,21.0,0,51.0,61
2,40.0,10.0,40.0,1.0,1,1.0,61
3,40.0,10.0,33.0,14.0,0,33.0,61
4,40.0,10.0,24.0,-1.0,1,-1.0,61
5,40.0,10.0,46.0,20.0,0,46.0,61
6,40.0,10.0,32.0,17.0,0,32.0,61
7,40.0,10.0,34.0,7.0,0,34.0,61
8,40.0,10.0,34.0,11.0,0,34.0,61
9,40.0,10.0,22.0,4.0,1,4.0,61
0,40.0,52.0,33.0,55.0,0,33.0,62
1,40.0,52.0,44.0,40.0,1,40.0,62
2,40.0,52.0,29.0,57.0,0,29.0,62
3,40.0,52.0,44.0,47.0,1,47.0,62
4,40.0,52.0,23.0,67.0,0,23.0,62
5,40.0,52.0,27.0,56.0,0,27.0,62
6,40.0,52.0,42.0,56.0,0,42.0,62
7,40.0,52.0,32.0,62.0,0,32.0,62
8,40.0,52.0,38.0,59.0,1,59.0,62
9,40.0,52.0,40.0,59.0,0,40.0,62
0,20.0,40.0,24.0,36.0,1,36.0,63
1,20.0,40.0,11.0,37.0,1,37.0,63
2,20.0,40.0,38.0,46.0,1,46.0,63
3,20.0,40.0,19.0,39.0,0,19.0,63
4,20.0,40.0,20.0,38.0,1,38.0,63
5,20.0,40.0,27.0,35.0,1,35.0,63
6,20.0,40.0,25.0,36.0,1,36.0,63
7,20.0,40.0,25.0,28.0,1,28.0,63
8,20.0,40.0,24.0,35.0,1,35.0,63
9,20.0,40.0,19.0,33.0,1,33.0,63
0,28.0,40.0,35.0,41.0,0,35.0,64
1,28.0,40.0,23.0,22.0,0,23.0,64
2,28.0,40.0,19.0,49.0,1,49.0,64
3,28.0,40.0,33.0,40.0,0,33.0,64
4,28.0,40.0,31.0,35.0,0,31.0,64
0,64.0,60.0,58.0,70.0,0,58.0,65
1,64.0,60.0,40.0,63.0,0,40.0,65
2,64.0,60.0,58.0,52.0,1,52.0,65
3,64.0,60.0,73.0,70.0,1,70.0,65
4,64.0,60.0,67.0,58.0,0,67.0,65
0,40.0,52.0,38.0,52.0,1,52.0,66
1,40.0,52.0,53.0,54.0,1,54.0,66
2,40.0,52.0,48.0,49.0,0,48.0,66
3,40.0,52.0,34.0,44.0,0,34.0,66
4,40.0,52.0,38.0,60.0,0,38.0,66
0,48.0,40.0,53.0,47.0,0,53.0,67
1,48.0,40.0,35.0,34.0,1,34.0,67
2,48.0,40.0,41.0,45.0,0,41.0,67
3,48.0,40.0,60.0,35.0,0,60.0,67
4,48.0,40.0,48.0,44.0,0,48.0,67
5,48.0,40.0,54.0,36.0,0,54.0,67
6,48.0,40.0,48.0,42.0,1,42.0,67
7,48.0,40.0,56.0,58.0,0,56.0,67
8,48.0,40.0,57.0,60.0,0,57.0,67
9,48.0,40.0,47.0,43.0,0,47.0,67
0,40.0,36.0,37.0,36.0,0,37.0,68
1,40.0,36.0,43.0,37.0,1,37.0,68
2,40.0,36.0,33.0,37.0,0,33.0,68
3,40.0,36.0,44.0,33.0,1,33.0,68
4,40.0,36.0,44.0,19.0,0,44.0,68
5,40.0,36.0,44.0,45.0,0,44.0,68
6,40.0,36.0,58.0,42.0,1,42.0,68
7,40.0,36.0,26.0,40.0,1,40.0,68
8,40.0,36.0,40.0,36.0,1,36.0,68
9,40.0,36.0,42.0,41.0,1,41.0,68
0,60.0,72.0,49.0,57.0,0,49.0,69
1,60.0,72.0,61.0,66.0,1,66.0,69
2,60.0,72.0,60.0,69.0,0,60.0,69
3,60.0,72.0,69.0,75.0,1,75.0,69
4,60.0,72.0,59.0,72.0,0,59.0,69
5,60.0,72.0,54.0,83.0,1,83.0,69
6,60.0,72.0,66.0,68.0,1,68.0,69
7,60.0,72.0,45.0,64.0,1,64.0,69
8,60.0,72.0,55.0,58.0,1,58.0,69
9,60.0,72.0,70.0,62.0,1,62.0,69
0,20.0,40.0,14.0,45.0,1,45.0,70
