trial,mean0,mean1,reward0,reward1,choice,reward,run
6,72.0,60.0,71.0,61.0,0,71.0,6
7,72.0,60.0,66.0,49.0,1,49.0,6
8,72.0,60.0,81.0,54.0,1,54.0,6
9,72.0,60.0,81.0,68.0,0,81.0,6
0,48.0,60.0,51.0,71.0,1,71.0,7
1,48.0,60.0,47.0,61.0,0,47.0,7
2,48.0,60.0,43.0,67.0,0,43.0,7
3,48.0,60.0,44.0,57.0,0,44.0,7
4,48.0,60.0,49.0,60.0,0,49.0,7
5,48.0,60.0,49.0,65.0,1,65.0,7
6,48.0,60.0,45.0,63.0,1,63.0,7
7,48.0,60.0,65.0,61.0,1,61.0,7
8,48.0,60.0,38.0,46.0,1,46.0,7
9,48.0,60.0,44.0,43.0,1,43.0,7
0,40.0,60.0,47.0,55.0,1,55.0,8
1,40.0,60.0,50.0,63.0,1,63.0,8
2,40.0,60.0,48.0,68.0,0,48.0,8
3,40.0,60.0,40.0,57.0,0,40.0,8
4,40.0,60.0,47.0,71.0,0,47.0,8
0,40.0,52.0,37.0,53.0,0,37.0,9
1,40.0,52.0,32.0,54.0,1,54.0,9
2,40.0,52.0,46.0,56.0,1,56.0,9
3,40.0,52.0,44.0,49.0,0,44.0,9
4,40.0,52.0,36.0,61.0,0,36.0,9
5,40.0,52.0,37.0,42.0,0,37.0,9
6,40.0,52.0,44.0,60.0,1,60.0,9
7,40.0,52.0,49.0,51.0,1,51.0,9
8,40.0,52.0,41.0,60.0,1,60.0,9
9,40.0,52.0,37.0,53.0,0,37.0,9
0,60.0,56.0,74.0,53.0,0,74.0,10
1,60.0,56.0,61.0,48.0,0,61.0,10
2,60.0,56.0,54.0,51.0,0,54.0,10
3,60.0,56.0,56.0,50.0,1,50.0,10
4,60.0,56.0,71.0,52.0,0,71.0,10
0,56.0,60.0,59.0,72.0,0,59.0,11
1,56.0,60.0,46.0,61.0,0,46.0,11
2,56.0,60.0,70.0,63.0,1,63.0,11
3,56.0,60.0,69.0,59.0,0,69.0,11
4,56.0,60.0,53.0,65.0,0,53.0,11
0,40.0,44.0,57.0,46.0,1,46.0,12
1,40.0,44.0,32.0,40.0,1,40.0,12
2,40.0,44.0,48.0,51.0,0,48.0,12
3,40.0,44.0,41.0,37.0,0,41.0,12
4,40.0,44.0,47.0,48.0,1,48.0,12
5,40.0,44.0,36.0,42.0,1,42.0,12
6,40.0,44.0,48.0,56.0,1,56.0,12
7,40.0,44.0,44.0,56.0,0,44.0,12
8,40.0,44.0,25.0,49.0,0,25.0,12
9,40.0,44.0,37.0,47.0,0,37.0,12
0,40.0,28.0,37.0,24.0,0,37.0,13
1,40.0,28.0,37.0,28.0,0,37.0,13
2,40.0,28.0,31.0,27.0,1,27.0,13
3,40.0,28.0,26.0,14.0,1,14.0,13
4,40.0,28.0,43.0,18.0,0,43.0,13
5,40.0,28.0,48.0,27.0,1,27.0,13
6,40.0,28.0,25.0,22.0,1,22.0,13
7,40.0,28.0,46.0,28.0,0,46.0,13
8,40.0,28.0,51.0,32.0,0,51.0,13
9,40.0,28.0,31.0,13.0,0,31.0,13
0,60.0,68.0,66.0,75.0,0,66.0,14
1,60.0,68.0,56.0,70.0,0,56.0,14
2,60.0,68.0,45.0,76.0,0,45.0,14
3,60.0,68.0,55.0,70.0,1,70.0,14
4,60.0,68.0,68.0,63.0,1,63.0,14
5,60.0,68.0,56.0,55.0,1,55.0,14
6,60.0,68.0,60.0,51.0,1,51.0,14
7,60.0,68.0,66.0,57.0,1,57.0,14
8,60.0,68.0,54.0,60.0,0,54.0,14
9,60.0,68.0,61.0,68.0,0,61.0,14
0,48.0,40.0,52.0,38.0,1,38.0,15
1,48.0,40.0,26.0,51.0,0,26.0,15
2,48.0,40.0,40.0,38.0,0,40.0,15
3,48.0,40.0,32.0,46.0,0,32.0,15
4,48.0,40.0,63.0,41.0,1,41.0,15
0,72.0,60.0,75.0,50.0,1,50.0,16
1,72.0,60.0,74.0,57.0,0,74.0,16
2,72.0,60.0,65.0,61.0,1,61.0,16
3,72.0,60.0,70.0,61.0,0,70.0,16
4,72.0,60.0,57.0,57.0,0,57.0,16
0,68.0,60.0,84.0,71.0,0,84.0,17
1,68.0,60.0,75.0,50.0,1,50.0,17
2,68.0,60.0,75.0,62.0,0,75.0,17
3,68.0,60.0,81.0,54.0,1,54.0,17
4,68.0,60.0,62.0,58.0,0,62.0,17
5,68.0,60.0,77.0,72.0,1,72.0,17
6,68.0,60.0,72.0,57.0,1,57.0,17
7,68.0,60.0,62.0,60.0,0,62.0,17
8,68.0,60.0,60.0,67.0,1,67.0,17
9,68.0,60.0,81.0,54.0,0,81.0,17
0,40.0,28.0,38.0,23.0,1,23.0,18
1,40.0,28.0,53.0,30.0,0,53.0,18
2,40.0,28.0,36.0,39.0,0,36.0,18
3,40.0,28.0,30.0,29.0,1,29.0,18
4,40.0,28.0,49.0,19.0,1,19.0,18
5,40.0,28.0,54.0,24.0,1,24.0,18
6,40.0,28.0,34.0,38.0,1,38.0,18
7,40.0,28.0,42.0,47.0,1,47.0,18
8,40.0,28.0,47.0,30.0,0,47.0,18
9,40.0,28.0,24.0,34.0,1,34.0,18
0,80.0,60.0,84.0,76.0,1,76.0,19
1,80.0,60.0,66.0,56.0,0,66.0,19
2,80.0,60.0,97.0,59.0,1,59.0,19
3,80.0,60.0,80.0,62.0,1,62.0,19
4,80.0,60.0,85.0,52.0,1,52.0,19
5,80.0,60.0,90.0,55.0,1,55.0,19
6,80.0,60.0,75.0,61.0,0,75.0,19
7,80.0,60.0,84.0,60.0,0,84.0,19
8,80.0,60.0,76.0,70.0,0,76.0,19
9,80.0,60.0,81.0,57.0,0,81.0,19
0,40.0,48.0,39.0,50.0,0,39.0,20
1,40.0,48.0,32.0,53.0,1,53.0,20
2,40.0,48.0,31.0,53.0,1,53.0,20
3,40.0,48.0,46.0,53.0,0,46.0,20
4,40.0,48.0,45.0,43.0,1,43.0,20
0,60.0,80.0,60.0,80.0,0,60.0,21
1,60.0,80.0,65.0,76.0,0,65.0,21
2,60.0,80.0,65.0,98.0,1,98.0,21
3,60.0,80.0,47.0,89.0,0,47.0,21
4,60.0,80.0,43.0,77.0,1,77.0,21
5,60.0,80.0,66.0,90.0,1,90.0,21
6,60.0,80.0,62.0,85.0,1,85.0,21
7,60.0,80.0,55.0,75.0,1,75.0,21
8,60.0,80.0,44.0,73.0,1,73.0,21
9,60.0,80.0,60.0,80.0,0,60.0,21
0,40.0,36.0,32.0,38.0,1,38.0,22
1,40.0,36.0,43.0,41.0,1,41.0,22
2,40.0,36.0,41.0,41.0,0,41.0,22
3,40.0,36.0,44.0,40.0,0,44.0,22
4,40.0,36.0,42.0,43.0,0,42.0,22
5,40.0,36.0,51.0,33.0,0,51.0,22
6,40.0,36.0,42.0,50.0,0,42.0,22
7,40.0,36.0,26.0,54.0,0,26.0,22
8,40.0,36.0,52.0,36.0,0,52.0,22
9,40.0,36.0,42.0,51.0,0,42.0,22
0,28.0,40.0,38.0,45.0,1,45.0,23
1,28.0,40.0,32.0,48.0,0,32.0,23
2,28.0,40.0,40.0,43.0,1,43.0,23
3,28.0,40.0,24.0,37.0,1,37.0,23
4,28.0,40.0,28.0,46.0,1,46.0,23
5,28.0,40.0,19.0,36.0,0,19.0,23
6,28.0,40.0,34.0,53.0,0,34.0,23
7,28.0,40.0,19.0,45.0,0,19.0,23
8,28.0,40.0,34.0,45.0,1,45.0,23
9,28.0,40.0,38.0,47.0,1,47.0,23
0,60.0,40.0,58.0,36.0,1,36.0,24
1,60.0,40.0,56.0,40.0,1,40.0,24
2,60.0,40.0,65.0,43.0,0,65.0,24
3,60.0,40.0,57.0,58.0,1,58.0,24
4,60.0,40.0,65.0,38.0,0,65.0,24
0,40.0,60.0,40.0,52.0,0,40.0,25
1,40.0,60.0,36.0,60.0,0,36.0,25
2,40.0,60.0,36.0,65.0,1,65.0,25
3,40.0,60.0,30.0,58.0,1,58.0,25
4,40.0,60.0,41.0,57.0,0,41.0,25
5,40.0,60.0,39.0,55.0,0,39.0,25
6,40.0,60.0,33.0,57.0,0,33.0,25
7,40.0,60.0,36.0,68.0,1,68.0,25
8,40.0,60.0,41.0,63.0,1,63.0,25
9,40.0,60.0,41.0,53.0,0,41.0,25
0,52.0,40.0,42.0,45.0,0,42.0,26
1,52.0,40.0,44.0,43.0,1,43.0,26
2,52.0,40.0,63.0,47.0,1,47.0,26
3,52.0,40.0,55.0,29.0,0,55.0,26
4,52.0,40.0,57.0,44.0,0,57.0,26
5,52.0,40.0,61.0,34.0,1,34.0,26
6,52.0,40.0,59.0,43.0,1,43.0,26
7,52.0,40.0,41.0,48.0,1,48.0,26
8,52.0,40.0,56.0,48.0,1,48.0,26
9,52.0,40.0,48.0,32.0,1,32.0,26
0,40.0,60.0,30.0,48.0,1,48.0,27
1,40.0,60.0,42.0,54.0,1,54.0,27
2,40.0,60.0,39.0,75.0,1,75.0,27
3,40.0,60.0,38.0,74.0,0,38.0,27
4,40.0,60.0,44.0,58.0,0,44.0,27
5,40.0,60.0,38.0,57.0,0,38.0,27
6,40.0,60.0,23.0,45.0,0,23.0,27
7,40.0,60.0,48.0,66.0,1,66.0,27
8,40.0,60.0,37.0,56.0,0,37.0,27
9,40.0,60.0,40.0,70.0,0,40.0,27
0,60.0,48.0,64.0,61.0,0,64.0,28
1,60.0,48.0,42.0,51.0,0,42.0,28
2,60.0,48.0,62.0,50.0,1,50.0,28
3,60.0,48.0,60.0,50.0,1,50.0,28
4,60.0,48.0,52.0,40.0,0,52.0,28
5,60.0,48.0,67.0,53.0,0,67.0,28
6,60.0,48.0,64.0,45.0,1,45.0,28
7,60.0,48.0,59.0,48.0,0,59.0,28
8,60.0,48.0,72.0,45.0,0,72.0,28
9,60.0,48.0,58.0,36.0,1,36.0,28
0,40.0,44.0,42.0,42.0,1,42.0,29
1,40.0,44.0,41.0,48.0,1,48.0,29
2,40.0,44.0,30.0,53.0,0,30.0,29
3,40.0,44.0,44.0,38.0,1,38.0,29
4,40.0,44.0,23.0,44.0,1,44.0,29
0,60.0,90.0,58.0,87.0,0,58.0,30
1,60.0,90.0,68.0,90.0,0,68.0,30
2,60.0,90.0,67.0,91.0,1,91.0,30
3,60.0,90.0,66.0,98.0,1,98.0,30
4,60.0,90.0,61.0,109.0,1,109.0,30
5,60.0,90.0,75.0,77.0,0,75.0,30
6,60.0,90.0,70.0,95.0,1,95.0,30
7,60.0,90.0,54.0,93.0,0,54.0,30
8,60.0,90.0,62.0,75.0,0,62.0,30
9,60.0,90.0,53.0,95.0,1,95.0,30
0,60.0,56.0,69.0,55.0,0,69.0,31
1,60.0,56.0,62.0,54.0,1,54.0,31
2,60.0,56.0,51.0,58.0,0,51.0,31
3,60.0,56.0,69.0,61.0,1,61.0,31
4,60.0,56.0,44.0,47.0,0,44.0,31
5,60.0,56.0,60.0,65.0,0,60.0,31
6,60.0,56.0,62.0,60.0,1,60.0,31
7,60.0,56.0,60.0,51.0,1,51.0,31
8,60.0,56.0,65.0,44.0,0,65.0,31
9,60.0,56.0,77.0,48.0,0,77.0,31
0,68.0,60.0,79.0,63.0,0,79.0,32
1,68.0,60.0,71.0,60.0,1,60.0,32
2,68.0,60.0,72.0,44.0,0,72.0,32
3,68.0,60.0,64.0,54.0,1,54.0,32
4,68.0,60.0,67.0,62.0,1,62.0,32
5,68.0,60.0,72.0,44.0,0,72.0,32
6,68.0,60.0,73.0,59.0,1,59.0,32
7,68.0,60.0,58.0,61.0,0,58.0,32
8,68.0,60.0,67.0,61.0,0,67.0,32
9,68.0,60.0,74.0,69.0,1,69.0,32
0,40.0,28.0,45.0,22.0,1,22.0,33
1,40.0,28.0,32.0,18.0,0,32.0,33
2,40.0,28.0,45.0,33.0,0,45.0,33
3,40.0,28.0,37.0,27.0,1,27.0,33
4,40.0,28.0,42.0,20.0,1,20.0,33
5,40.0,28.0,32.0,25.0,1,25.0,33
6,40.0,28.0,48.0,44.0,1,44.0,33
7,40.0,28.0,52.0,23.0,1,23.0,33
8,40.0,28.0,39.0,34.0,1,34.0,33
9,40.0,28.0,35.0,37.0,1,37.0,33
0,10.0,40.0,-5.0,37.0,1,37.0,34
1,10.0,40.0,6.0,49.0,0,6.0,34
2,10.0,40.0,20.0,41.0,1,41.0,34
3,10.0,40.0,10.0,32.0,0,10.0,34
4,10.0,40.0,2.0,38.0,1,38.0,34
5,10.0,40.0,12.0,44.0,0,12.0,34
6,10.0,40.0,3.0,34.0,1,34.0,34
7,10.0,40.0,3.0,40.0,0,3.0,34
8,10.0,40.0,20.0,44.0,0,20.0,34
9,10.0,40.0,4.0,52.0,0,4.0,34
0,60.0,72.0,61.0,72.0,0,61.0,35
1,60.0,72.0,67.0,64.0,1,64.0,35
2,60.0,72.0,72.0,68.0,1,68.0,35
3,60.0,72.0,69.0,86.0,1,86.0,35
4,60.0,72.0,52.0,76.0,0,52.0,35
5,60.0,72.0,63.0,68.0,1,68.0,35
6,60.0,72.0,68.0,71.0,0,68.0,35
7,60.0,72.0,75.0,71.0,1,71.0,35
8,60.0,72.0,60.0,70.0,0,60.0,35
9,60.0,72.0,64.0,73.0,0,64.0,35
0,40.0,52.0,25.0,64.0,1,64.0,36
1,40.0,52.0,39.0,56.0,0,39.0,36
2,40.0,52.0,27.0,50.0,1,50.0,36
3,40.0,52.0,38.0,43.0,1,43.0,36
4,40.0,52.0,41.0,48.0,1,48.0,36
0,48.0,60.0,52.0,59.0,0,52.0,37
1,48.0,60.0,47.0,60.0,0,47.0,37
2,48.0,60.0,59.0,56.0,0,59.0,37
3,48.0,60.0,51.0,64.0,1,64.0,37
4,48.0,60.0,49.0,47.0,0,49.0,37
5,48.0,60.0,52.0,65.0,0,52.0,37
6,48.0,60.0,45.0,58.0,1,58.0,37
7,48.0,60.0,49.0,55.0,1,55.0,37
8,48.0,60.0,56.0,60.0,1,60.0,37
9,48.0,60.0,41.0,61.0,1,61.0,37
0,60.0,30.0,68.0,34.0,0,68.0,38
1,60.0,30.0,60.0,21.0,0,60.0,38
2,60.0,30.0,68.0,31.0,0,68.0,38
3,60.0,30.0,65.0,19.0,1,19.0,38
4,60.0,30.0,52.0,18.0,0,52.0,38
0,40.0,44.0,42.0,48.0,1,48.0,39
1,40.0,44.0,30.0,39.0,0,30.0,39
2,40.0,44.0,27.0,45.0,0,27.0,39
3,40.0,44.0,33.0,42.0,0,33.0,39
4,40.0,44.0,52.0,49.0,0,52.0,39
0,40.0,48.0,55.0,46.0,0,55.0,40
1,40.0,48.0,31.0,59.0,1,59.0,40
2,40.0,48.0,36.0,41.0,1,41.0,40
3,40.0,48.0,48.0,60.0,1,60.0,40
4,40.0,48.0,46.0,41.0,0,46.0,40
0,40.0,44.0,47.0,41.0,1,41.0,41
1,40.0,44.0,34.0,64.0,0,34.0,41
2,40.0,44.0,49.0,37.0,0,49.0,41
3,40.0,44.0,35.0,62.0,1,62.0,41
4,40.0,44.0,34.0,52.0,0,34.0,41
5,40.0,44.0,33.0,33.0,1,33.0,41
6,40.0,44.0,43.0,39.0,1,39.0,41
7,40.0,44.0,37.0,48.0,1,48.0,41
8,40.0,44.0,39.0,31.0,0,39.0,41
9,40.0,44.0,44.0,35.0,1,35.0,41
0,40.0,52.0,41.0,49.0,0,41.0,42
1,40.0,52.0,31.0,60.0,1,60.0,42
2,40.0,52.0,52.0,61.0,0,52.0,42
3,40.0,52.0,28.0,36.0,1,36.0,42
4,40.0,52.0,51.0,41.0,1,41.0,42
5,40.0,52.0,43.0,53.0,1,53.0,42
6,40.0,52.0,46.0,67.0,0,46.0,42
7,40.0,52.0,39.0,61.0,0,39.0,42
8,40.0,52.0,28.0,50.0,0,28.0,42
9,40.0,52.0,34.0,57.0,0,34.0,42
0,64.0,60.0,70.0,58.0,1,58.0,43
1,64.0,60.0,58.0,59.0,1,59.0,43
2,64.0,60.0,64.0,49.0,1,49.0,43
3,64.0,60.0,77.0,62.0,0,77.0,43
4,64.0,60.0,53.0,62.0,0,53.0,43
0,64.0,60.0,69.0,67.0,0,69.0,44
1,64.0,60.0,54.0,37.0,1,37.0,44
2,64.0,60.0,67.0,61.0,0,67.0,44
3,64.0,60.0,62.0,53.0,0,62.0,44
4,64.0,60.0,57.0,59.0,0,57.0,44
0,60.0,72.0,55.0,76.0,1,76.0,45
1,60.0,72.0,58.0,72.0,1,72.0,45
2,60.0,72.0,61.0,80.0,1,80.0,45
3,60.0,72.0,71.0,69.0,0,71.0,45
4,60.0,72.0,58.0,61.0,0,58.0,45
0,72.0,60.0,81.0,53.0,1,53.0,46
1,72.0,60.0,84.0,53.0,0,84.0,46
2,72.0,60.0,63.0,61.0,0,63.0,46
3,72.0,60.0,82.0,79.0,1,79.0,46
4,72.0,60.0,61.0,58.0,0,61.0,46
0,56.0,60.0,63.0,58.0,1,58.0,47
1,56.0,60.0,56.0,55.0,0,56.0,47
2,56.0,60.0,58.0,59.0,0,58.0,47
3,56.0,60.0,52.0,47.0,1,47.0,47
4,56.0,60.0,52.0,61.0,0,52.0,47
5,56.0,60.0,60.0,56.0,1,56.0,47
6,56.0,60.0,62.0,64.0,1,64.0,47
7,56.0,60.0,53.0,60.0,1,60.0,47
8,56.0,60.0,50.0,47.0,1,47.0,47
9,56.0,60.0,48.0,52.0,1,52.0,47
0,60.0,56.0,54.0,43.0,1,43.0,48
1,60.0,56.0,59.0,49.0,0,59.0,48
2,60.0,56.0,65.0,51.0,1,51.0,48
3,60.0,56.0,63.0,37.0,0,63.0,48
4,60.0,56.0,52.0,63.0,0,52.0,48
0,40.0,10.0,41.0,-1.0,1,-1.0,49
1,40.0,10.0,28.0,-12.0,0,28.0,49
2,40.0,10.0,45.0,15.0,0,45.0,49
3,40.0,10.0,27.0,9.0,0,27.0,49
4,40.0,10.0,52.0,20.0,0,52.0,49
5,40.0,10.0,54.0,8.0,0,54.0,49
6,40.0,10.0,43.0,19.0,0,43.0,49
7,40.0,10.0,41.0,2.0,0,41.0,49
8,40.0,10.0,20.0,6.0,1,6.0,49
9,40.0,10.0,45.0,5.0,0,45.0,49
0,40.0,32.0,45.0,38.0,0,45.0,50
1,40.0,32.0,44.0,32.0,0,44.0,50
2,40.0,32.0,32.0,24.0,1,24.0,50
3,40.0,32.0,46.0,29.0,0,46.0,50
4,40.0,32.0,39.0,38.0,0,39.0,50
0,40.0,44.0,40.0,50.0,0,40.0,51
1,40.0,44.0,41.0,32.0,1,32.0,51
2,40.0,44.0,40.0,35.0,0,40.0,51
3,40.0,44.0,50.0,55.0,0,50.0,51
4,40.0,44.0,40.0,48.0,0,40.0,51
0,40.0,60.0,37.0,57.0,1,57.0,52
1,40.0,60.0,38.0,69.0,0,38.0,52
2,40.0,60.0,37.0,61.0,0,37.0,52
3,40.0,60.0,47.0,64.0,1,64.0,52
4,40.0,60.0,28.0,64.0,1,64.0,52
0,60.0,90.0,58.0,84.0,1,84.0,53
1,60.0,90.0,45.0,100.0,0,45.0,53
2,60.0,90.0,63.0,83.0,0,63.0,53
3,60.0,90.0,49.0,104.0,1,104.0,53
4,60.0,90.0,56.0,100.0,0,56.0,53
0,20.0,40.0,14.0,53.0,0,14.0,54
1,20.0,40.0,30.0,30.0,1,30.0,54
2,20.0,40.0,25.0,31.0,1,31.0,54
3,20.0,40.0,19.0,32.0,0,19.0,54
4,20.0,40.0,6.0,38.0,1,38.0,54
5,20.0,40.0,19.0,45.0,1,45.0,54
6,20.0,40.0,19.0,39.0,1,39.0,54
7,20.0,40.0,20.0,38.0,1,38.0,54
8,20.0,40.0,18.0,45.0,0,18.0,54
9,20.0,40.0,22.0,39.0,1,39.0,54
0,40.0,36.0,42.0,31.0,1,31.0,55
1,40.0,36.0,45.0,40.0,1,40.0,55
2,40.0,36.0,32.0,34.0,1,34.0,55
3,40.0,36.0,28.0,28.0,0,28.0,55
4,40.0,36.0,46.0,35.0,0,46.0,55
0,60.0,90.0,61.0,95.0,1,95.0,56
1,60.0,90.0,54.0,96.0,0,54.0,56
2,60.0,90.0,64.0,91.0,0,64.0,56
3,60.0,90.0,58.0,101.0,1,101.0,56
4,60.0,90.0,52.0,92.0,0,52.0,56
0,60.0,68.0,60.0,80.0,1,80.0,57
1,60.0,68.0,55.0,73.0,1,73.0,57
2,60.0,68.0,62.0,40.0,0,62.0,57
3,60.0,68.0,61.0,73.0,0,61.0,57
4,60.0,68.0,58.0,74.0,1,74.0,57
0,64.0,60.0,40.0,57.0,0,40.0,58
1,64.0,60.0,67.0,62.0,1,62.0,58
2,64.0,60.0,59.0,54.0,1,54.0,58
3,64.0,60.0,70.0,48.0,0,70.0,58
4,64.0,60.0,46.0,71.0,0,46.0,58
5,64.0,60.0,63.0,55.0,1,55.0,58
6,64.0,60.0,69.0,67.0,1,67.0,58
7,64.0,60.0,58.0,72.0,1,72.0,58
8,64.0,60.0,64.0,61.0,0,64.0,58
9,64.0,60.0,60.0,70.0,0,60.0,58
0,60.0,90.0,57.0,108.0,1,108.0,59
1,60.0,90.0,54.0,83.0,0,54.0,59
2,60.0,90.0,56.0,95.0,0,56.0,59
3,60.0,90.0,51.0,85.0,1,85.0,59
4,60.0,90.0,56.0,96.0,1,96.0,59
5,60.0,90.0,67.0,96.0,1,96.0,59
6,60.0,90.0,41.0,83.0,1,83.0,59
7,60.0,90.0,67.0,74.0,0,67.0,59
8,60.0,90.0,58.0,99.0,0,58.0,59
9,60.0,90.0,46.0,83.0,1,83.0,59
0,40.0,60.0,34.0,69.0,0,34.0,60
1,40.0,60.0,33.0,66.0,0,33.0,60
2,40.0,60.0,34.0,60.0,1,60.0,60
3,40.0,60.0,55.0,41.0,0,55.0,60
4,40.0,60.0,39.0,67.0,0,39.0,60
5,40.0,60.0,38.0,59.0,0,38.0,60
6,40.0,60.0,44.0,58.0,1,58.0,60
7,40.0,60.0,47.0,57.0,0,47.0,60
8,40.0,60.0,33.0,61.0,0,33.0,60
9,40.0,60.0,33.0,46.0,1,46.0,60
0,20.0,40.0,22.0,33.0,0,22.0,61
1,20.0,40.0,21.0,49.0,1,49.0,61
2,20.0,40.0,21.0,47.0,0,21.0,61
3,20.0,40.0,24.0,10.0,1,10.0,61
4,20.0,40.0,14.0,28.0,0,14.0,61
5,20.0,40.0,14.0,45.0,1,45.0,61
6,20.0,40.0,21.0,44.0,1,44.0,61
7,20.0,40.0,34.0,33.0,1,33.0,61
8,20.0,40.0,26.0,35.0,1,35.0,61
9,20.0,40.0,26.0,42.0,0,26.0,61
0,90.0,60.0,81.0,68.0,1,68.0,62
1,90.0,60.0,91.0,59.0,0,91.0,62
2,90.0,60.0,84.0,63.0,1,63.0,62
3,90.0,60.0,85.0,49.0,0,85.0,62
4,90.0,60.0,96.0,70.0,1,70.0,62
5,90.0,60.0,86.0,58.0,0,86.0,62
6,90.0,60.0,87.0,71.0,0,87.0,62
7,90.0,60.0,78.0,61.0,1,61.0,62
8,90.0,60.0,104.0,72.0,0,104.0,62
9,90.0,60.0,90.0,55.0,0,90.0,62
0,30.0,60.0,25.0,63.0,0,25.0,63
1,30.0,60.0,30.0,65.0,1,65.0,63
2,30.0,60.0,31.0,63.0,0,31.0,63
3,30.0,60.0,29.0,61.0,1,61.0,63
4,30.0,60.0,28.0,56.0,1,56.0,63
5,30.0,60.0,39.0,59.0,1,59.0,63
6,30.0,60.0,22.0,60.0,1,60.0,63
7,30.0,60.0,38.0,56.0,1,56.0,63
8,30.0,60.0,11.0,76.0,1,76.0,63
9,30.0,60.0,26.0,66.0,1,66.0,63
0,64.0,60.0,62.0,55.0,1,55.0,64
1,64.0,60.0,52.0,71.0,1,71.0,64
2,64.0,60.0,72.0,64.0,1,64.0,64
3,64.0,60.0,52.0,70.0,0,52.0,64
4,64.0,60.0,73.0,72.0,0,73.0,64
0,40.0,70.0,42.0,62.0,0,42.0,65
1,40.0,70.0,43.0,53.0,0,43.0,65
2,40.0,70.0,43.0,85.0,0,43.0,65
3,40.0,70.0,31.0,84.0,1,84.0,65
4,40.0,70.0,45.0,66.0,1,66.0,65
0,60.0,52.0,48.0,47.0,1,47.0,66
1,60.0,52.0,65.0,53.0,1,53.0,66
2,60.0,52.0,64.0,48.0,0,64.0,66
3,60.0,52.0,68.0,51.0,0,68.0,66
4,60.0,52.0,66.0,59.0,1,59.0,66
5,60.0,52.0,64.0,55.0,0,64.0,66
6,60.0,52.0,79.0,37.0,1,37.0,66
7,60.0,52.0,58.0,47.0,1,47.0,66
8,60.0,52.0,49.0,66.0,1,66.0,66
9,60.0,52.0,49.0,56.0,1,56.0,66
0,40.0,36.0,36.0,33.0,0,36.0,67
1,40.0,36.0,33.0,45.0,1,45.0,67
2,40.0,36.0,34.0,43.0,1,43.0,67
3,40.0,36.0,46.0,47.0,0,46.0,67
4,40.0,36.0,43.0,36.0,1,36.0,67
0,68.0,60.0,60.0,71.0,1,71.0,68
1,68.0,60.0,62.0,62.0,1,62.0,68
2,68.0,60.0,58.0,46.0,1,46.0,68
3,68.0,60.0,84.0,67.0,0,84.0,68
4,68.0,60.0,78.0,50.0,1,50.0,68
5,68.0,60.0,77.0,62.0,1,62.0,68
