trial,mean0,mean1,reward0,reward1,choice,reward,run
4,60.0,68.0,65.0,75.0,0,65.0,6
0,52.0,40.0,58.0,47.0,1,47.0,7
1,52.0,40.0,64.0,30.0,0,64.0,7
2,52.0,40.0,53.0,32.0,1,32.0,7
3,52.0,40.0,39.0,41.0,1,41.0,7
4,52.0,40.0,42.0,42.0,0,42.0,7
0,60.0,64.0,74.0,61.0,0,74.0,8
1,60.0,64.0,65.0,69.0,1,69.0,8
2,60.0,64.0,51.0,59.0,1,59.0,8
3,60.0,64.0,58.0,70.0,0,58.0,8
4,60.0,64.0,56.0,75.0,1,75.0,8
0,72.0,60.0,82.0,64.0,0,82.0,9
1,72.0,60.0,69.0,56.0,1,56.0,9
2,72.0,60.0,59.0,57.0,1,57.0,9
3,72.0,60.0,79.0,67.0,1,67.0,9
4,72.0,60.0,71.0,59.0,0,71.0,9
5,72.0,60.0,66.0,47.0,1,47.0,9
6,72.0,60.0,67.0,67.0,0,67.0,9
7,72.0,60.0,68.0,68.0,0,68.0,9
8,72.0,60.0,71.0,58.0,0,71.0,9
9,72.0,60.0,96.0,71.0,1,71.0,9
0,32.0,40.0,42.0,37.0,0,42.0,10
1,32.0,40.0,28.0,38.0,1,38.0,10
2,32.0,40.0,36.0,39.0,1,39.0,10
3,32.0,40.0,24.0,41.0,0,24.0,10
4,32.0,40.0,36.0,37.0,1,37.0,10
0,44.0,40.0,55.0,47.0,1,47.0,11
1,44.0,40.0,36.0,40.0,1,40.0,11
2,44.0,40.0,40.0,38.0,0,40.0,11
3,44.0,40.0,51.0,42.0,1,42.0,11
4,44.0,40.0,44.0,37.0,0,44.0,11
5,44.0,40.0,47.0,40.0,0,47.0,11
6,44.0,40.0,41.0,34.0,1,34.0,11
7,44.0,40.0,39.0,39.0,0,39.0,11
8,44.0,40.0,28.0,34.0,0,28.0,11
9,44.0,40.0,47.0,42.0,0,47.0,11
0,60.0,64.0,44.0,65.0,1,65.0,12
1,60.0,64.0,65.0,62.0,0,65.0,12
2,60.0,64.0,58.0,75.0,0,58.0,12
3,60.0,64.0,57.0,74.0,0,57.0,12
4,60.0,64.0,46.0,58.0,0,46.0,12
5,60.0,64.0,55.0,61.0,1,61.0,12
6,60.0,64.0,68.0,55.0,0,68.0,12
7,60.0,64.0,69.0,71.0,0,69.0,12
8,60.0,64.0,67.0,72.0,1,72.0,12
9,60.0,64.0,65.0,67.0,0,65.0,12
0,40.0,70.0,52.0,66.0,0,52.0,13
1,40.0,70.0,30.0,69.0,1,69.0,13
2,40.0,70.0,36.0,77.0,0,36.0,13
3,40.0,70.0,27.0,67.0,0,27.0,13
4,40.0,70.0,42.0,84.0,1,84.0,13
5,40.0,70.0,27.0,58.0,1,58.0,13
6,40.0,70.0,33.0,70.0,0,33.0,13
7,40.0,70.0,30.0,60.0,1,60.0,13
8,40.0,70.0,42.0,69.0,1,69.0,13
9,40.0,70.0,30.0,82.0,1,82.0,13
0,60.0,72.0,65.0,67.0,0,65.0,14
1,60.0,72.0,60.0,72.0,1,72.0,14
2,60.0,72.0,56.0,67.0,0,56.0,14
3,60.0,72.0,46.0,69.0,0,46.0,14
4,60.0,72.0,63.0,82.0,0,63.0,14
0,60.0,90.0,66.0,91.0,1,91.0,15
1,60.0,90.0,57.0,90.0,1,90.0,15
2,60.0,90.0,42.0,81.0,0,42.0,15
3,60.0,90.0,69.0,84.0,0,69.0,15
4,60.0,90.0,54.0,86.0,0,54.0,15
5,60.0,90.0,65.0,88.0,1,88.0,15
6,60.0,90.0,57.0,80.0,1,80.0,15
7,60.0,90.0,57.0,97.0,0,57.0,15
8,60.0,90.0,55.0,82.0,1,82.0,15
9,60.0,90.0,52.0,90.0,0,52.0,15
0,40.0,20.0,43.0,22.0,0,43.0,16
1,40.0,20.0,45.0,27.0,0,45.0,16
2,40.0,20.0,52.0,24.0,0,52.0,16
3,40.0,20.0,41.0,33.0,1,33.0,16
4,40.0,20.0,41.0,11.0,1,11.0,16
0,60.0,40.0,59.0,39.0,0,59.0,17
1,60.0,40.0,64.0,48.0,1,48.0,17
2,60.0,40.0,54.0,52.0,0,54.0,17
3,60.0,40.0,49.0,51.0,1,51.0,17
4,60.0,40.0,63.0,44.0,0,63.0,17
5,60.0,40.0,55.0,34.0,1,34.0,17
6,60.0,40.0,53.0,39.0,1,39.0,17
7,60.0,40.0,57.0,25.0,1,25.0,17
8,60.0,40.0,55.0,42.0,0,55.0,17
9,60.0,40.0,50.0,39.0,1,39.0,17
0,80.0,60.0,77.0,61.0,0,77.0,18
1,80.0,60.0,67.0,57.0,0,67.0,18
2,80.0,60.0,80.0,64.0,1,64.0,18
3,80.0,60.0,75.0,63.0,1,63.0,18
4,80.0,60.0,86.0,60.0,0,86.0,18
5,80.0,60.0,76.0,64.0,0,76.0,18
6,80.0,60.0,76.0,71.0,0,76.0,18
7,80.0,60.0,79.0,53.0,0,79.0,18
8,80.0,60.0,75.0,58.0,0,75.0,18
9,80.0,60.0,62.0,64.0,1,64.0,18
0,48.0,60.0,45.0,60.0,0,45.0,19
1,48.0,60.0,50.0,59.0,1,59.0,19
2,48.0,60.0,53.0,79.0,1,79.0,19
3,48.0,60.0,41.0,81.0,0,41.0,19
4,48.0,60.0,51.0,60.0,0,51.0,19
5,48.0,60.0,52.0,75.0,0,52.0,19
6,48.0,60.0,33.0,67.0,0,33.0,19
7,48.0,60.0,48.0,43.0,0,48.0,19
8,48.0,60.0,35.0,60.0,0,35.0,19
9,48.0,60.0,57.0,67.0,1,67.0,19
0,40.0,32.0,39.0,24.0,0,39.0,20
1,40.0,32.0,21.0,33.0,1,33.0,20
2,40.0,32.0,34.0,19.0,0,34.0,20
3,40.0,32.0,35.0,18.0,1,18.0,20
4,40.0,32.0,47.0,27.0,1,27.0,20
0,56.0,60.0,67.0,69.0,0,67.0,21
1,56.0,60.0,48.0,51.0,1,51.0,21
2,56.0,60.0,47.0,74.0,1,74.0,21
3,56.0,60.0,57.0,73.0,0,57.0,21
4,56.0,60.0,62.0,57.0,0,62.0,21
5,56.0,60.0,57.0,68.0,0,57.0,21
6,56.0,60.0,56.0,57.0,0,56.0,21
7,56.0,60.0,65.0,51.0,1,51.0,21
8,56.0,60.0,58.0,61.0,0,58.0,21
9,56.0,60.0,54.0,67.0,1,67.0,21
0,10.0,40.0,19.0,36.0,0,19.0,22
1,10.0,40.0,30.0,32.0,0,30.0,22
2,10.0,40.0,16.0,31.0,1,31.0,22
3,10.0,40.0,2.0,27.0,0,2.0,22
4,10.0,40.0,7.0,35.0,0,7.0,22
0,70.0,40.0,66.0,32.0,1,32.0,23
1,70.0,40.0,71.0,48.0,1,48.0,23
2,70.0,40.0,65.0,44.0,0,65.0,23
3,70.0,40.0,78.0,36.0,1,36.0,23
4,70.0,40.0,65.0,35.0,1,35.0,23
0,60.0,40.0,61.0,34.0,1,34.0,24
1,60.0,40.0,61.0,40.0,0,61.0,24
2,60.0,40.0,59.0,49.0,1,49.0,24
3,60.0,40.0,53.0,38.0,1,38.0,24
4,60.0,40.0,49.0,34.0,0,49.0,24
5,60.0,40.0,46.0,47.0,0,46.0,24
6,60.0,40.0,56.0,43.0,1,43.0,24
7,60.0,40.0,65.0,38.0,1,38.0,24
8,60.0,40.0,59.0,38.0,1,38.0,24
9,60.0,40.0,54.0,28.0,0,54.0,24
0,40.0,36.0,41.0,28.0,0,41.0,25
1,40.0,36.0,56.0,23.0,1,23.0,25
2,40.0,36.0,37.0,41.0,0,37.0,25
3,40.0,36.0,47.0,33.0,0,47.0,25
4,40.0,36.0,31.0,22.0,1,22.0,25
0,40.0,52.0,33.0,61.0,1,61.0,26
1,40.0,52.0,25.0,59.0,0,25.0,26
2,40.0,52.0,39.0,50.0,1,50.0,26
3,40.0,52.0,34.0,51.0,1,51.0,26
4,40.0,52.0,43.0,46.0,1,46.0,26
0,32.0,40.0,30.0,50.0,1,50.0,27
1,32.0,40.0,42.0,12.0,0,42.0,27
2,32.0,40.0,30.0,32.0,1,32.0,27
3,32.0,40.0,20.0,40.0,0,20.0,27
4,32.0,40.0,21.0,49.0,1,49.0,27
0,56.0,60.0,44.0,47.0,0,44.0,28
1,56.0,60.0,59.0,64.0,1,64.0,28
2,56.0,60.0,61.0,60.0,1,60.0,28
3,56.0,60.0,57.0,52.0,0,57.0,28
4,56.0,60.0,64.0,49.0,1,49.0,28
0,60.0,64.0,72.0,75.0,1,75.0,29
1,60.0,64.0,55.0,67.0,0,55.0,29
2,60.0,64.0,55.0,53.0,0,55.0,29
3,60.0,64.0,59.0,53.0,1,53.0,29
4,60.0,64.0,51.0,54.0,0,51.0,29
0,48.0,60.0,60.0,53.0,1,53.0,30
1,48.0,60.0,46.0,62.0,1,62.0,30
2,48.0,60.0,48.0,55.0,0,48.0,30
3,48.0,60.0,55.0,65.0,1,65.0,30
4,48.0,60.0,32.0,54.0,0,32.0,30
0,60.0,56.0,51.0,55.0,0,51.0,31
1,60.0,56.0,51.0,57.0,1,57.0,31
2,60.0,56.0,73.0,63.0,0,73.0,31
3,60.0,56.0,49.0,64.0,1,64.0,31
4,60.0,56.0,58.0,60.0,0,58.0,31
5,60.0,56.0,49.0,53.0,0,49.0,31
6,60.0,56.0,55.0,36.0,0,55.0,31
7,60.0,56.0,60.0,62.0,0,60.0,31
8,60.0,56.0,48.0,68.0,1,68.0,31
9,60.0,56.0,50.0,59.0,1,59.0,31
0,40.0,52.0,48.0,47.0,1,47.0,32
1,40.0,52.0,36.0,55.0,1,55.0,32
2,40.0,52.0,34.0,52.0,1,52.0,32
3,40.0,52.0,43.0,63.0,0,43.0,32
4,40.0,52.0,51.0,50.0,0,51.0,32
5,40.0,52.0,48.0,60.0,0,48.0,32
6,40.0,52.0,40.0,56.0,1,56.0,32
7,40.0,52.0,50.0,51.0,1,51.0,32
8,40.0,52.0,55.0,57.0,0,55.0,32
9,40.0,52.0,45.0,57.0,1,57.0,32
0,68.0,60.0,84.0,47.0,0,84.0,33
1,68.0,60.0,63.0,52.0,1,52.0,33
2,68.0,60.0,62.0,64.0,1,64.0,33
3,68.0,60.0,69.0,64.0,1,64.0,33
4,68.0,60.0,72.0,65.0,0,72.0,33
0,40.0,60.0,39.0,63.0,0,39.0,34
1,40.0,60.0,45.0,64.0,1,64.0,34
2,40.0,60.0,23.0,65.0,1,65.0,34
3,40.0,60.0,42.0,53.0,1,53.0,34
4,40.0,60.0,47.0,58.0,1,58.0,34
0,90.0,60.0,91.0,54.0,0,91.0,35
1,90.0,60.0,86.0,62.0,0,86.0,35
2,90.0,60.0,93.0,63.0,1,63.0,35
3,90.0,60.0,93.0,64.0,1,64.0,35
4,90.0,60.0,95.0,57.0,1,57.0,35
5,90.0,60.0,81.0,54.0,0,81.0,35
6,90.0,60.0,83.0,58.0,0,83.0,35
7,90.0,60.0,86.0,50.0,1,50.0,35
8,90.0,60.0,90.0,63.0,0,90.0,35
9,90.0,60.0,67.0,64.0,1,64.0,35
0,90.0,60.0,113.0,64.0,1,64.0,36
1,90.0,60.0,103.0,65.0,0,103.0,36
2,90.0,60.0,99.0,57.0,1,57.0,36
3,90.0,60.0,94.0,56.0,1,56.0,36
4,90.0,60.0,96.0,61.0,0,96.0,36
0,40.0,60.0,44.0,66.0,1,66.0,37
1,40.0,60.0,48.0,53.0,1,53.0,37
2,40.0,60.0,47.0,51.0,1,51.0,37
3,40.0,60.0,40.0,66.0,0,40.0,37
4,40.0,60.0,36.0,74.0,1,74.0,37
5,40.0,60.0,45.0,54.0,0,45.0,37
6,40.0,60.0,48.0,64.0,0,48.0,37
7,40.0,60.0,43.0,60.0,0,43.0,37
8,40.0,60.0,44.0,66.0,1,66.0,37
9,40.0,60.0,35.0,55.0,1,55.0,37
0,40.0,52.0,42.0,54.0,1,54.0,38
1,40.0,52.0,47.0,54.0,0,47.0,38
2,40.0,52.0,40.0,67.0,0,40.0,38
3,40.0,52.0,45.0,57.0,0,45.0,38
4,40.0,52.0,45.0,42.0,1,42.0,38
0,40.0,48.0,43.0,54.0,0,43.0,39
1,40.0,48.0,35.0,50.0,0,35.0,39
2,40.0,48.0,24.0,37.0,1,37.0,39
3,40.0,48.0,37.0,63.0,1,63.0,39
4,40.0,48.0,40.0,43.0,1,43.0,39
5,40.0,48.0,51.0,51.0,0,51.0,39
6,40.0,48.0,46.0,42.0,0,46.0,39
7,40.0,48.0,28.0,54.0,0,28.0,39
8,40.0,48.0,36.0,49.0,0,36.0,39
9,40.0,48.0,40.0,51.0,1,51.0,39
0,60.0,72.0,61.0,61.0,1,61.0,40
1,60.0,72.0,61.0,51.0,0,61.0,40
2,60.0,72.0,63.0,73.0,0,63.0,40
3,60.0,72.0,54.0,65.0,1,65.0,40
4,60.0,72.0,56.0,68.0,0,56.0,40
0,40.0,10.0,47.0,8.0,1,8.0,41
1,40.0,10.0,44.0,9.0,1,9.0,41
2,40.0,10.0,47.0,19.0,0,47.0,41
3,40.0,10.0,48.0,15.0,1,15.0,41
4,40.0,10.0,37.0,6.0,1,6.0,41
0,40.0,60.0,38.0,65.0,1,65.0,42
1,40.0,60.0,37.0,58.0,0,37.0,42
2,40.0,60.0,51.0,59.0,0,51.0,42
3,40.0,60.0,49.0,68.0,0,49.0,42
4,40.0,60.0,34.0,62.0,1,62.0,42
5,40.0,60.0,50.0,59.0,0,50.0,42
6,40.0,60.0,42.0,55.0,0,42.0,42
7,40.0,60.0,45.0,58.0,1,58.0,42
8,40.0,60.0,51.0,79.0,1,79.0,42
9,40.0,60.0,44.0,69.0,0,44.0,42
0,32.0,40.0,24.0,29.0,1,29.0,43
1,32.0,40.0,24.0,29.0,0,24.0,43
2,32.0,40.0,44.0,31.0,0,44.0,43
3,32.0,40.0,32.0,42.0,1,42.0,43
4,32.0,40.0,27.0,41.0,0,27.0,43
0,52.0,40.0,51.0,37.0,0,51.0,44
1,52.0,40.0,43.0,51.0,1,51.0,44
2,52.0,40.0,52.0,43.0,1,43.0,44
3,52.0,40.0,53.0,33.0,0,53.0,44
4,52.0,40.0,52.0,51.0,0,52.0,44
0,60.0,30.0,56.0,32.0,0,56.0,45
1,60.0,30.0,50.0,50.0,1,50.0,45
2,60.0,30.0,68.0,41.0,1,41.0,45
3,60.0,30.0,66.0,30.0,0,66.0,45
4,60.0,30.0,61.0,20.0,1,20.0,45
5,60.0,30.0,71.0,34.0,0,71.0,45
6,60.0,30.0,56.0,43.0,1,43.0,45
7,60.0,30.0,51.0,19.0,0,51.0,45
8,60.0,30.0,64.0,21.0,1,21.0,45
9,60.0,30.0,65.0,27.0,0,65.0,45
0,64.0,60.0,64.0,51.0,1,51.0,46
1,64.0,60.0,69.0,53.0,0,69.0,46
2,64.0,60.0,68.0,70.0,1,70.0,46
3,64.0,60.0,63.0,52.0,0,63.0,46
4,64.0,60.0,71.0,54.0,0,71.0,46
0,52.0,40.0,46.0,25.0,1,25.0,47
1,52.0,40.0,67.0,38.0,1,38.0,47
2,52.0,40.0,55.0,45.0,1,45.0,47
3,52.0,40.0,28.0,29.0,0,28.0,47
4,52.0,40.0,53.0,33.0,1,33.0,47
5,52.0,40.0,55.0,39.0,1,39.0,47
6,52.0,40.0,50.0,32.0,1,32.0,47
7,52.0,40.0,56.0,50.0,0,56.0,47
8,52.0,40.0,44.0,22.0,0,44.0,47
9,52.0,40.0,54.0,23.0,0,54.0,47
0,64.0,60.0,61.0,58.0,1,58.0,48
1,64.0,60.0,63.0,61.0,1,61.0,48
2,64.0,60.0,49.0,58.0,0,49.0,48
3,64.0,60.0,58.0,65.0,1,65.0,48
4,64.0,60.0,68.0,58.0,1,58.0,48
5,64.0,60.0,65.0,54.0,1,54.0,48
6,64.0,60.0,81.0,62.0,0,81.0,48
7,64.0,60.0,52.0,66.0,1,66.0,48
8,64.0,60.0,77.0,71.0,0,77.0,48
9,64.0,60.0,42.0,54.0,0,42.0,48
0,40.0,44.0,44.0,45.0,1,45.0,49
1,40.0,44.0,37.0,46.0,0,37.0,49
2,40.0,44.0,42.0,41.0,0,42.0,49
3,40.0,44.0,48.0,57.0,1,57.0,49
4,40.0,44.0,42.0,37.0,0,42.0,49
5,40.0,44.0,37.0,60.0,0,37.0,49
6,40.0,44.0,42.0,48.0,0,42.0,49
7,40.0,44.0,47.0,31.0,0,47.0,49
8,40.0,44.0,38.0,53.0,1,53.0,49
9,40.0,44.0,38.0,40.0,0,38.0,49
0,90.0,60.0,100.0,50.0,1,50.0,50
1,90.0,60.0,73.0,56.0,1,56.0,50
2,90.0,60.0,92.0,70.0,1,70.0,50
3,90.0,60.0,84.0,58.0,0,84.0,50
4,90.0,60.0,92.0,64.0,1,64.0,50
5,90.0,60.0,95.0,56.0,0,95.0,50
6,90.0,60.0,78.0,50.0,0,78.0,50
7,90.0,60.0,75.0,65.0,0,75.0,50
8,90.0,60.0,75.0,45.0,0,75.0,50
9,90.0,60.0,93.0,59.0,1,59.0,50
0,48.0,40.0,48.0,44.0,0,48.0,51
1,48.0,40.0,57.0,46.0,1,46.0,51
2,48.0,40.0,57.0,41.0,1,41.0,51
3,48.0,40.0,54.0,33.0,1,33.0,51
4,48.0,40.0,49.0,30.0,0,49.0,51
0,68.0,60.0,52.0,52.0,1,52.0,52
1,68.0,60.0,69.0,73.0,1,73.0,52
2,68.0,60.0,65.0,59.0,0,65.0,52
3,68.0,60.0,76.0,61.0,1,61.0,52
4,68.0,60.0,61.0,68.0,0,61.0,52
0,60.0,48.0,59.0,49.0,0,59.0,53
1,60.0,48.0,53.0,51.0,0,53.0,53
2,60.0,48.0,59.0,50.0,1,50.0,53
3,60.0,48.0,59.0,44.0,1,44.0,53
4,60.0,48.0,62.0,42.0,1,42.0,53
0,30.0,60.0,25.0,61.0,1,61.0,54
1,30.0,60.0,29.0,69.0,0,29.0,54
2,30.0,60.0,31.0,47.0,1,47.0,54
3,30.0,60.0,28.0,71.0,0,28.0,54
4,30.0,60.0,31.0,70.0,1,70.0,54
5,30.0,60.0,36.0,68.0,0,36.0,54
6,30.0,60.0,37.0,64.0,0,37.0,54
7,30.0,60.0,21.0,48.0,0,21.0,54
8,30.0,60.0,34.0,64.0,0,34.0,54
9,30.0,60.0,25.0,57.0,0,25.0,54
0,60.0,72.0,64.0,64.0,1,64.0,55
1,60.0,72.0,59.0,73.0,1,73.0,55
2,60.0,72.0,59.0,94.0,0,59.0,55
3,60.0,72.0,55.0,72.0,0,55.0,55
4,60.0,72.0,64.0,62.0,1,62.0,55
0,60.0,80.0,58.0,80.0,1,80.0,56
1,60.0,80.0,55.0,86.0,1,86.0,56
2,60.0,80.0,67.0,85.0,0,67.0,56
3,60.0,80.0,51.0,87.0,0,51.0,56
4,60.0,80.0,56.0,72.0,0,56.0,56
5,60.0,80.0,45.0,81.0,1,81.0,56
6,60.0,80.0,75.0,96.0,1,96.0,56
7,60.0,80.0,66.0,85.0,0,66.0,56
8,60.0,80.0,59.0,79.0,0,59.0,56
9,60.0,80.0,69.0,74.0,1,74.0,56
0,40.0,36.0,21.0,28.0,0,21.0,57
1,40.0,36.0,44.0,35.0,0,44.0,57
2,40.0,36.0,41.0,25.0,1,25.0,57
3,40.0,36.0,38.0,47.0,0,38.0,57
4,40.0,36.0,58.0,44.0,1,44.0,57
5,40.0,36.0,30.0,31.0,1,31.0,57
6,40.0,36.0,46.0,38.0,1,38.0,57
7,40.0,36.0,37.0,41.0,1,41.0,57
8,40.0,36.0,47.0,30.0,1,30.0,57
9,40.0,36.0,56.0,37.0,1,37.0,57
0,60.0,40.0,58.0,42.0,0,58.0,58
1,60.0,40.0,66.0,28.0,1,28.0,58
2,60.0,40.0,60.0,47.0,0,60.0,58
3,60.0,40.0,62.0,43.0,0,62.0,58
4,60.0,40.0,67.0,24.0,1,24.0,58
0,48.0,40.0,65.0,36.0,1,36.0,59
1,48.0,40.0,43.0,29.0,1,29.0,59
2,48.0,40.0,57.0,39.0,0,57.0,59
3,48.0,40.0,53.0,40.0,0,53.0,59
4,48.0,40.0,49.0,39.0,1,39.0,59
5,48.0,40.0,43.0,25.0,0,43.0,59
6,48.0,40.0,50.0,46.0,0,50.0,59
7,48.0,40.0,52.0,44.0,1,44.0,59
8,48.0,40.0,32.0,39.0,0,32.0,59
9,48.0,40.0,45.0,39.0,1,39.0,59
0,40.0,10.0,40.0,-3.0,0,40.0,60
1,40.0,10.0,36.0,13.0,0,36.0,60
2,40.0,10.0,32.0,25.0,1,25.0,60
3,40.0,10.0,54.0,1.0,1,1.0,60
4,40.0,10.0,48.0,7.0,0,48.0,60
0,40.0,60.0,41.0,72.0,0,41.0,61
1,40.0,60.0,51.0,58.0,1,58.0,61
2,40.0,60.0,31.0,58.0,1,58.0,61
3,40.0,60.0,31.0,66.0,0,31.0,61
4,40.0,60.0,40.0,49.0,0,40.0,61
0,60.0,72.0,69.0,69.0,0,69.0,62
1,60.0,72.0,51.0,66.0,1,66.0,62
2,60.0,72.0,58.0,73.0,1,73.0,62
3,60.0,72.0,56.0,84.0,0,56.0,62
4,60.0,72.0,54.0,64.0,0,54.0,62
0,60.0,90.0,57.0,85.0,1,85.0,63
1,60.0,90.0,65.0,79.0,0,65.0,63
2,60.0,90.0,60.0,97.0,1,97.0,63
3,60.0,90.0,73.0,92.0,0,73.0,63
4,60.0,90.0,65.0,95.0,0,65.0,63
5,60.0,90.0,71.0,79.0,0,71.0,63
6,60.0,90.0,57.0,85.0,1,85.0,63
7,60.0,90.0,61.0,83.0,0,61.0,63
8,60.0,90.0,56.0,94.0,1,94.0,63
9,60.0,90.0,58.0,73.0,1,73.0,63
0,48.0,40.0,49.0,42.0,0,49.0,64
1,48.0,40.0,50.0,47.0,1,47.0,64
2,48.0,40.0,48.0,38.0,0,48.0,64
3,48.0,40.0,54.0,47.0,1,47.0,64
4,48.0,40.0,49.0,29.0,1,29.0,64
0,90.0,60.0,90.0,47.0,0,90.0,65
1,90.0,60.0,95.0,49.0,0,95.0,65
2,90.0,60.0,91.0,61.0,1,61.0,65
3,90.0,60.0,92.0,63.0,1,63.0,65
4,90.0,60.0,100.0,68.0,0,100.0,65
0,60.0,30.0,64.0,30.0,1,30.0,66
1,60.0,30.0,63.0,29.0,0,63.0,66
2,60.0,30.0,73.0,14.0,1,14.0,66
3,60.0,30.0,67.0,30.0,1,30.0,66
4,60.0,30.0,61.0,25.0,0,61.0,66
0,40.0,10.0,41.0,7.0,1,7.0,67
1,40.0,10.0,39.0,14.0,1,14.0,67
2,40.0,10.0,52.0,6.0,1,6.0,67
3,40.0,10.0,45.0,3.0,0,45.0,67
4,40.0,10.0,53.0,14.0,0,53.0,67
5,40.0,10.0,51.0,13.0,1,13.0,67
6,40.0,10.0,47.0,7.0,0,47.0,67
7,40.0,10.0,41.0,11.0,1,11.0,67
8,40.0,10.0,33.0,-0.0,1,-0.0,67
9,40.0,10.0,48.0,10.0,1,10.0,67
0,60.0,48.0,65.0,48.0,1,48.0,68
1,60.0,48.0,50.0,39.0,1,39.0,68
2,60.0,48.0,61.0,53.0,1,53.0,68
3,60.0,48.0,68.0,51.0,0,68.0,68
4,60.0,48.0,71.0,45.0,1,45.0,68
5,60.0,48.0,63.0,46.0,0,63.0,68
6,60.0,48.0,55.0,45.0,1,45.0,68
7,60.0,48.0,59.0,60.0,1,60.0,68
8,60.0,48.0,55.0,40.0,1,40.0,68
9,60.0,48.0,71.0,45.0,0,71.0,68
0,32.0,40.0,21.0,38.0,1,38.0,69
1,32.0,40.0,35.0,45.0,1,45.0,69
2,32.0,40.0,32.0,32.0,0,32.0,69
3,32.0,40.0,19.0,58.0,0,19.0,69
4,32.0,40.0,36.0,42.0,0,36.0,69
0,40.0,28.0,39.0,32.0,0,39.0,70
1,40.0,28.0,29.0,36.0,0,29.0,70
2,40.0,28.0,28.0,33.0,1,33.0,70
3,40.0,28.0,53.0,26.0,0,53.0,70
4,40.0,28.0,40.0,29.0,0,40.0,70
5,40.0,28.0,44.0,22.0,1,22.0,70
6,40.0,28.0,56.0,34.0,1,34.0,70
7,40.0,28.0,32.0,36.0,1,36.0,70
8,40.0,28.0,42.0,23.0,1,23.0,70
9,40.0,28.0,37.0,31.0,0,37.0,70
0,40.0,48.0,38.0,59.0,0,38.0,71
1,40.0,48.0,34.0,43.0,0,34.0,71
2,40.0,48.0,42.0,47.0,1,47.0,71
3,40.0,48.0,32.0,56.0,1,56.0,71
4,40.0,48.0,26.0,51.0,0,26.0,71
5,40.0,48.0,36.0,44.0,0,36.0,71
6,40.0,48.0,42.0,54.0,1,54.0,71
7,40.0,48.0,34.0,52.0,1,52.0,71
8,40.0,48.0,36.0,42.0,1,42.0,71
9,40.0,48.0,52.0,52.0,0,52.0,71
0,60.0,80.0,57.0,71.0,0,57.0,72
1,60.0,80.0,39.0,84.0,0,39.0,72
2,60.0,80.0,65.0,83.0,1,83.0,72
3,60.0,80.0,82.0,78.0,1,78.0,72
4,60.0,80.0,70.0,81.0,0,70.0,72
5,60.0,80.0,73.0,80.0,1,80.0,72
6,60.0,80.0,63.0,86.0,1,86.0,72
7,60.0,80.0,59.0,85.0,1,85.0,72
8,60.0,80.0,66.0,75.0,0,66.0,72
9,60.0,80.0,51.0,77.0,0,51.0,72
0,40.0,36.0,35.0,50.0,1,50.0,73
1,40.0,36.0,33.0,39.0,1,39.0,73
2,40.0,36.0,42.0,37.0,1,37.0,73
3,40.0,36.0,50.0,22.0,0,50.0,73
4,40.0,36.0,50.0,46.0,0,50.0,73
0,10.0,40.0,13.0,42.0,1,42.0,74
